Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Ke, bendingayicingi kwa lonto, kodwa bendikhathazeke kakhulu, kwaye, ndipheke ndithetha naye kwakhona. 	Khange ndithethe naye. 	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ke, bendingayicingi kwa lonto, kodwa bendikhathazeke kakhulu, kwaye, ndipheke ndithetha naye kwakhona. 
HYPOTHESIS: Khange ndithethe naye. 
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Ukungenelela<eos>"	unknown
1	Ke, bendingayicingi kwa lonto, kodwa bendikhathazeke kakhulu, kwaye, ndipheke ndithetha naye kwakhona. 	Ndandinomsindi kakhulu ngokuba nje ndaye ndaqala ukuthetha naye. 	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ke, bendingayicingi kwa lonto, kodwa bendikhathazeke kakhulu, kwaye, ndipheke ndithetha naye kwakhona. 
HYPOTHESIS: Ndandinomsindi kakhulu ngokuba nje ndaye ndaqala ukuthetha naye. 
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Ukugunyazisa<eos>"	unknown
2	Ke, bendingayicingi kwa lonto, kodwa bendikhathazeke kakhulu, kwaye, ndipheke ndithetha naye kwakhona. 	Saye sathetha kakuhle kakhulu. 	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ke, bendingayicingi kwa lonto, kodwa bendikhathazeke kakhulu, kwaye, ndipheke ndithetha naye kwakhona. 
HYPOTHESIS: Saye sathetha kakuhle kakhulu. 
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Ukuvumelana<eos>"	unknown
3	Bandixelela ukuba, yhu, kuzakubizwa numfana ekugqibeleni sidibane. 	Andizange ndixelelwe nto ngokudibana nomntu. 	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bandixelela ukuba, yhu, kuzakubizwa numfana ekugqibeleni sidibane. 
HYPOTHESIS: Andizange ndixelelwe nto ngokudibana nomntu. 
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Ukubandakanyeka<eos>"	unknown
4	Bandixelela ukuba, yhu, kuzakubizwa numfana ekugqibeleni sidibane. 	Ndaye ndaxelelwa ukuba kuzakubizwa umfana sidibane. 	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bandixelela ukuba, yhu, kuzakubizwa numfana ekugqibeleni sidibane. 
HYPOTHESIS: Ndaye ndaxelelwa ukuba kuzakubizwa umfana sidibane. 
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Ukuvumelana<eos>"	unknown
5	Bandixelela ukuba, yhu, kuzakubizwa numfana ekugqibeleni sidibane. 	Umfana wafika emva kwexesha.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bandixelela ukuba, yhu, kuzakubizwa numfana ekugqibeleni sidibane. 
HYPOTHESIS: Umfana wafika emva kwexesha.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Ukugqitywa<eos>"	unknown
6	Ininzi kakhulu into ongathetha ngayo kulo nto ndizakuyidlula nje. 	Ndifuna ukuxelela yonke into endiyaziyo ngalo nto. 	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ininzi kakhulu into ongathetha ngayo kulo nto ndizakuyidlula nje. 
HYPOTHESIS: Ndifuna ukuxelela yonke into endiyaziyo ngalo nto. 
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Ukugqithisa<eos>"	unknown
7	Ininzi kakhulu into ongathetha ngayo kulo nto ndizakuyidlula nje. 	Andizukuthetha ngaloo nto, nangona kuninzi ekufuneka kugutyungelwe.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ininzi kakhulu into ongathetha ngayo kulo nto ndizakuyidlula nje. 
HYPOTHESIS: Andizukuthetha ngaloo nto, nangona kuninzi ekufuneka kugutyungelwe.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Ukuthintela.<eos>"	unknown
8	Ininzi kakhulu into ongathetha ngayo kulo nto ndizakuyidlula nje. 	Andizukuthetha ngembali yedolophu ngokuba ininzi into yokuthetha. 	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ininzi kakhulu into ongathetha ngayo kulo nto ndizakuyidlula nje. 
HYPOTHESIS: Andizukuthetha ngembali yedolophu ngokuba ininzi into yokuthetha. 
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Ukubandakanyeka<eos>"	unknown
9	Ngoko andiqinisekanga ukuba kutheni.	Ndiqinisekile ngesizathu sokuba kutheni. 	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ngoko andiqinisekanga ukuba kutheni.
HYPOTHESIS: Ndiqinisekile ngesizathu sokuba kutheni. 
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Ukungeniswa<eos>"	unknown
