Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.	A gwa beghị m ya okwu ọzọ.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.
HYPOTHESIS: A gwa beghị m ya okwu ọzọ.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise.<eos>"	unknown
1	Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.	E were m iwe ruo na mụ bidoro gwawa ya okwu ọzọ.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.
HYPOTHESIS: E were m iwe ruo na mụ bidoro gwawa ya okwu ọzọ.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise. The premise suggests that the speaker did not have any issues with the situation and was not affected by it, whereas the hypothesis suggests that the speaker became angry and started to speak to the other person again, indicating that they were affected by the situation. Therefore, the hypothesis contradicts the premise.<eos>"	unknown
2	Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.	Anyị nwere mkparịtaụka dị ukwuu.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.
HYPOTHESIS: Anyị nwere mkparịtaụka dị ukwuu.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states a negative experience with the situation being questioned, while the hypothesis proposes a positive aspect of the situation. These two statements cannot both be true and therefore, there is a contradiction.<eos>"	contradiction
3	Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.	A gwaghị m ihe ọ bụla gbasara izute onye ọ bụla.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.
HYPOTHESIS: A gwaghị m ihe ọ bụla gbasara izute onye ọ bụla.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise contradicts the hypothesis.<eos>"	unknown
4	Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.	Agwara m na-aga kpọ otu nwamadi ka m ga zute.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.
HYPOTHESIS: Agwara m na-aga kpọ otu nwamadi ka m ga zute.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Enactment. The premise states that the speaker has been instructed to call the person a ""nwamadi"", but the hypothesis contradicts this by claiming that the speaker will actually meet the nwamadi.<eos>"	unknown
5	Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.	Nwamadi ahụ gburu ntakịrị oge tutu ọ pụta.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.
HYPOTHESIS: Nwamadi ahụ gburu ntakịrị oge tutu ọ pụta.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Enactment. The premise states that the person being referred to is a wanderer, but the hypothesis contradicts this by suggesting that the wanderer killed a little bit of time.<eos>"	unknown
6	E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 	A chọrọ m ịgwa gị ihe nile m mara gbasara ihe ahụ!	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 
HYPOTHESIS: A chọrọ m ịgwa gị ihe nile m mara gbasara ihe ahụ!
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise. The premise suggests that there are multiple things to say about a certain topic, while the hypothesis suggests that the speaker wants to share everything they know about the topic, which is the opposite of the premise. Therefore, the statement is a contradiction.<eos>"	contradiction
7	E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 	A gaghị m ekwu maka nke ahụ, agbanyeghị na e nwere ọtụtụ ịhe a ga-arụtụ áká. 	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 
HYPOTHESIS: A gaghị m ekwu maka nke ahụ, agbanyeghị na e nwere ọtụtụ ịhe a ga-arụtụ áká. 
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise. It is a contradiction.<eos>"	contradiction
8	E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 	A gaghị m ekwu gbasara akụkọ ihe mere eme maka obodo ahụ n'ihi na enwere ọtụtụ ihe a ga-ekwu.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 
HYPOTHESIS: A gaghị m ekwu gbasara akụkọ ihe mere eme maka obodo ahụ n'ihi na enwere ọtụtụ ihe a ga-ekwu.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise. The premise suggests that there are many things to say about the topic, while the hypothesis suggests that there are so many things to say that it would be impossible to discuss them all. Therefore, the statement is a contradiction.<eos>"	contradiction
9	Ya mere o dochaghị m anya ịhe kpatara ya.	O doro m anya maka ihe kpatara ya.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ya mere o dochaghị m anya ịhe kpatara ya.
HYPOTHESIS: O doro m anya maka ihe kpatara ya.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Enactment: The hypothesis contradicts the premise.<eos>"	unknown
