Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Kale nno, ekyo si na kye nnabadde ndowoozaako, naye olw'okuba nnabadde mu mbeera ey'okusoberwa, nnawunzise nzizeemu okwogera naye.	Sinnaddamu kwogerako naye.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kale nno, ekyo si na kye nnabadde ndowoozaako, naye olw'okuba nnabadde mu mbeera ey'okusoberwa, nnawunzise nzizeemu okwogera naye.
HYPOTHESIS: Sinnaddamu kwogerako naye.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise does not necessarily entail or contradict the hypothesis. It is neutral. The premise only provides information about Kale and his surroundings, while the hypothesis concerns an event involving a different individual.<eos>"	neutral
1	Kale nno, ekyo si na kye nnabadde ndowoozaako, naye olw'okuba nnabadde mu mbeera ey'okusoberwa, nnawunzise nzizeemu okwogera naye.	Nali munyiivu nnyo, ekyandeetera okuddamu okwogera naye.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kale nno, ekyo si na kye nnabadde ndowoozaako, naye olw'okuba nnabadde mu mbeera ey'okusoberwa, nnawunzise nzizeemu okwogera naye.
HYPOTHESIS: Nali munyiivu nnyo, ekyandeetera okuddamu okwogera naye.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise.<eos>"	unknown
2	Kale nno, ekyo si na kye nnabadde ndowoozaako, naye olw'okuba nnabadde mu mbeera ey'okusoberwa, nnawunzise nzizeemu okwogera naye.	Twafunamu okwogera okulungi.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kale nno, ekyo si na kye nnabadde ndowoozaako, naye olw'okuba nnabadde mu mbeera ey'okusoberwa, nnawunzise nzizeemu okwogera naye.
HYPOTHESIS: Twafunamu okwogera okulungi.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The given premise does not provide enough information to determine whether the hypothesis entails or contradicts it. The premise only describes a situation involving a person named Kale and a hypothetical event of finding a good fortune. The statement about finding a good fortune does not directly relate to the first premise. Therefore, the answer is neutral.<eos>"	neutral
3	Bantegeeza nti uh, baali ba kunfunira omuvubuka ansisinkane ku nkomerero.	Tewali kye bantegeeza ku  ky'okusisinkana omuntu yenna.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bantegeeza nti uh, baali ba kunfunira omuvubuka ansisinkane ku nkomerero.
HYPOTHESIS: Tewali kye bantegeeza ku  ky'okusisinkana omuntu yenna.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise states that someone is asking a question in an African language, which is not directly related to the hypothesis. Therefore, we can eliminate the options ""entailment"" and ""neutral."" 

The remaining option is ""contradiction,"" as the premise contradicts the hypothesis by implying that the speaker is not asking a question related to the hypothesis. 

Therefore, the answer is ""contradiction.""<eos>"	entailment
4	Bantegeeza nti uh, baali ba kunfunira omuvubuka ansisinkane ku nkomerero.	Bantegeeza nti uh, baali ba kunfunira omuvubuka ansisinkane ku nkomerero.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bantegeeza nti uh, baali ba kunfunira omuvubuka ansisinkane ku nkomerero.
HYPOTHESIS: Bantegeeza nti uh, baali ba kunfunira omuvubuka ansisinkane ku nkomerero.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis and premise are identical, thus it is an exact entailment.<eos>"	entailment
5	Bantegeeza nti uh, baali ba kunfunira omuvubuka ansisinkane ku nkomerero.	Mwanamulenzi yajja kikeerezimu.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bantegeeza nti uh, baali ba kunfunira omuvubuka ansisinkane ku nkomerero.
HYPOTHESIS: Mwanamulenzi yajja kikeerezimu.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise states that Bantegeeza does not have a desire for kunfunira omuvubuka, and the hypothesis suggests that Mwanamulenzi will travel to a distant location. 

This is an entailment, as the premise necessarily leads to the conclusion that Bantegeeza does not desire kunfunira omuvubuka, and there is no contradiction or neutrality.<eos>"	entailment
6	Waliwo ebintu bingi bye wandiyogedde ku ekyo, ekyo nja kukibuuka bubuusi.	Njagala nkubuulire byonna bye mmanyi ku ekyo!	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Waliwo ebintu bingi bye wandiyogedde ku ekyo, ekyo nja kukibuuka bubuusi.
HYPOTHESIS: Njagala nkubuulire byonna bye mmanyi ku ekyo!
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states that there are many things that make the speaker tired (Waliwo ebintu bingi bye wandiyogedde ku ekyo), but the hypothesis contradicts this by suggesting that the speaker is not tired due to their busy work (Njagala nkubuulire byonna bye mmanyi ku ekyo!). Therefore, the two statements cannot both be true and there is a contradiction.<eos>"	contradiction
7	Waliwo ebintu bingi bye wandiyogedde ku ekyo, ekyo nja kukibuuka bubuusi.	Sijja kubaako kye njogera ku ekyo, newankubadde bingi ebikiriko.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Waliwo ebintu bingi bye wandiyogedde ku ekyo, ekyo nja kukibuuka bubuusi.
HYPOTHESIS: Sijja kubaako kye njogera ku ekyo, newankubadde bingi ebikiriko.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise.<eos>"	unknown
8	Waliwo ebintu bingi bye wandiyogedde ku ekyo, ekyo nja kukibuuka bubuusi.	Sijja kwogera ku byafaayo bya kibuga kubanga eby'okukyogerako bingi nnyo.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Waliwo ebintu bingi bye wandiyogedde ku ekyo, ekyo nja kukibuuka bubuusi.
HYPOTHESIS: Sijja kwogera ku byafaayo bya kibuga kubanga eby'okukyogerako bingi nnyo.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The statement is a contradiction. The premise says that the speaker has asked about many things, but the hypothesis implies that the speaker only asked about one thing, which contradicts the premise.<eos>"	contradiction
9	Kale nno, simanyidde ddala lwaki.	Neekakasa ensonga lwaki.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kale nno, simanyidde ddala lwaki.
HYPOTHESIS: Neekakasa ensonga lwaki.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise states that Kale and Simanyidde are two people who have a relationship with each other. The hypothesis suggests that Kale is the dominant partner in the relationship.

The hypothesis does not necessarily contradict the premise, as it only makes a statement about one aspect of the relationship. Therefore, the answer is neutral.<eos>"	neutral
