Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana.	Ban ƙara masa magana ba.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana.
HYPOTHESIS: Ban ƙara masa magana ba.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction, because the premise contradicts the hypothesis. The premise suggests that the speaker did not add anything to the child's thoughts, while the hypothesis suggests that the speaker did not add anything to the child's thoughts.<eos>"	contradiction
1	Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana.	Naji haushi sosai kawai na fara ƙara yi masa magana.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana.
HYPOTHESIS: Naji haushi sosai kawai na fara ƙara yi masa magana.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise. The premise suggests that the speaker thinks about answering questions in an African language, while the hypothesis contradicts this by stating that the speaker only starts to talk more after being irritated. Therefore, the answer is contradiction.<eos>"	contradiction
2	Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana.	Mun yi hira mai dadi.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana.
HYPOTHESIS: Mun yi hira mai dadi.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise does not necessarily entail or contradict the hypothesis. It is neutral.<eos>"	neutral
3	Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe.	Ba'a gaya min komai ba akan zan haɗu da kowa ba.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe.
HYPOTHESIS: Ba'a gaya min komai ba akan zan haɗu da kowa ba.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise.<eos>"	unknown
4	Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe.	An gayan zaa kira min wani mu haɗu. 	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe.
HYPOTHESIS: An gayan zaa kira min wani mu haɗu. 
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise. The premise suggests that Sun gaya min (Sun said to me) that someone will call me back from the grave, while the hypothesis states that someone will call me back from the grave, which contradicts the premise. Therefore, the answer is contradiction.<eos>"	contradiction
5	Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe.	Mutumin ya ɗan zo a makare.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe.
HYPOTHESIS: Mutumin ya ɗan zo a makare.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis does not follow from the premise, therefore it is not a valid inference and is neutral.<eos>"	neutral
6	Akwai abu da yawa da zaka iya cewa akan hakan mu tsallake wancan.	Ina so na faɗa ma duk abinda na sani akan hakan.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Akwai abu da yawa da zaka iya cewa akan hakan mu tsallake wancan.
HYPOTHESIS: Ina so na faɗa ma duk abinda na sani akan hakan.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The statement ""mu tsallake wancan"" is unclear and does not provide enough context to accurately determine whether the premise and hypothesis entail or contradict each other. The statement is therefore neutral.<eos>"	neutral
7	Akwai abu da yawa da zaka iya cewa akan hakan mu tsallake wancan.	Ba zanyi magana akan hakan ba, duk da akwai maganganu masu yawa akan hakan.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Akwai abu da yawa da zaka iya cewa akan hakan mu tsallake wancan.
HYPOTHESIS: Ba zanyi magana akan hakan ba, duk da akwai maganganu masu yawa akan hakan.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise. The premise suggests that there are many things to say about the topic, while the hypothesis suggests that there are many things to say about the topic, but the speaker will not talk about them. Therefore, the hypothesis contradicts the premise.<eos>"	unknown
8	Akwai abu da yawa da zaka iya cewa akan hakan mu tsallake wancan.	Ba zanyi magana akan tarihi jihar ba, saboda akwai abun faɗa da yawa.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Akwai abu da yawa da zaka iya cewa akan hakan mu tsallake wancan.
HYPOTHESIS: Ba zanyi magana akan tarihi jihar ba, saboda akwai abun faɗa da yawa.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states that there are many things to talk about, while the hypothesis asserts that there are many things to not talk about, which contradicts the premise.<eos>"	contradiction
9	Dan haka ban tabbatar da mene dalili ba.	Na tabbatar da mene dalilin.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Dan haka ban tabbatar da mene dalili ba.
HYPOTHESIS: Na tabbatar da mene dalilin.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states that Dan has not been able to provide any evidence, while the hypothesis claims that he has. This means that the premise contradicts the hypothesis.<eos>"	contradiction
