Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	dëggit, xalaatuma woon loolu sax, waaye dama amoon lu ma metti ba ma mujje wax ak moom	waxaataguma ak moom	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: dëggit, xalaatuma woon loolu sax, waaye dama amoon lu ma metti ba ma mujje wax ak moom
HYPOTHESIS: waxaataguma ak moom
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The given premise and hypothesis do not provide enough information to determine whether it is entailment, contradiction, or neutral. The premise only provides a statement about a certain individual, while the hypothesis only makes a claim about a different individual. Therefore, there is not enough context to make a determination.<eos>"	entailment
1	dëggit, xalaatuma woon loolu sax, waaye dama amoon lu ma metti ba ma mujje wax ak moom	Dama jaaxlewoon ba dama mujje waxaat ak moom	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: dëggit, xalaatuma woon loolu sax, waaye dama amoon lu ma metti ba ma mujje wax ak moom
HYPOTHESIS: Dama jaaxlewoon ba dama mujje waxaat ak moom
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The answer is neutral, as the premise does not directly contradict or support the hypothesis. The premise only describes a person's actions and does not make any statement about the hypothesis.<eos>"	neutral
2	dëggit, xalaatuma woon loolu sax, waaye dama amoon lu ma metti ba ma mujje wax ak moom	waxtaan nanu lu yaatu	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: dëggit, xalaatuma woon loolu sax, waaye dama amoon lu ma metti ba ma mujje wax ak moom
HYPOTHESIS: waxtaan nanu lu yaatu
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The answer is neutral. The premise provides information about a specific situation or individual, but it does not directly relate to the hypothesis. The hypothesis is essentially a statement about the nature of something, but it is not clear how it relates to the premise. Therefore, there is no clear logical connection between the two statements, and they are not contradictory or entailmental.<eos>"	neutral
3	dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom	kenn mësu ma wax ma dajeek kenn	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom
HYPOTHESIS: kenn mësu ma wax ma dajeek kenn
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The given premise does not directly contradict or support the hypothesis, therefore it is neutral. The hypothesis is simply a statement about a particular individual's behavior, while the premise provides information about another individual's actions.<eos>"	neutral
4	dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom	nee nanu ma woowoon nanu  benn waay ngir ma dajeek moom	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom
HYPOTHESIS: nee nanu ma woowoon nanu  benn waay ngir ma dajeek moom
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The statement in the premise contradicts the hypothesis. ""Dañu ne ma woon ca njombaxtal la"" translates to ""There are no good people in this world,"" which is a negation of the hypothesis that ""nee nanu ma woowoon nanu"" (Everyone is kind and helpful). Therefore, the statement in the premise contradicts the hypothesis.<eos>"	unknown
5	dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom	waa ji dafa dikkul woon ca waxtu wa	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom
HYPOTHESIS: waa ji dafa dikkul woon ca waxtu wa
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The given premise and hypothesis do not form a valid logical relationship and do not entail each other. Therefore, the answer is neutral.<eos>"	neutral
6	am ay mbir yu bare yoo leen mën a wax ba jarul ma ciy sore	dama leen bëggoon a wax lépp li ma xam ci mbir mi	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: am ay mbir yu bare yoo leen mën a wax ba jarul ma ciy sore
HYPOTHESIS: dama leen bëggoon a wax lépp li ma xam ci mbir mi
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The statement in the premise is a claim in an African language and is not easily translated into a logical statement that can determine whether it entails or contradicts the hypothesis. Therefore, the answer is neutral.<eos>"	neutral
7	am ay mbir yu bare yoo leen mën a wax ba jarul ma ciy sore	duma ci wax, donte sax am na ñu bare ñu may sàng sutura	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: am ay mbir yu bare yoo leen mën a wax ba jarul ma ciy sore
HYPOTHESIS: duma ci wax, donte sax am na ñu bare ñu may sàng sutura
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The answer is neutral, as the statement only provides information about the subject being a chatbot and answering questions in an African language, without any connection to the hypothesis provided.<eos>"	neutral
8	am ay mbir yu bare yoo leen mën a wax ba jarul ma ciy sore	duma wax ci mbooru dëkk bi ndax li ñu ci mën a wax dafa bare	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: am ay mbir yu bare yoo leen mën a wax ba jarul ma ciy sore
HYPOTHESIS: duma wax ci mbooru dëkk bi ndax li ñu ci mën a wax dafa bare
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Enactment: The statement in the premise is a question asking whether the speaker can understand the question. This question is not necessarily a hypothesis or a statement that can be tested. Therefore, it is neither a contradiction nor neutral, but rather a question.<eos>"	contradiction
9	kon xamuma, dëgg-dëgg, li ko waral	xam naa  li ko waral	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: kon xamuma, dëgg-dëgg, li ko waral
HYPOTHESIS: xam naa  li ko waral
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise states that ""kon xamuma, dëgg-dëgg, li ko waral,"" which means ""if X is true, then Y is true, and Z is false."" 

The hypothesis states that ""xam naa li ko waral,"" which means ""if X is true, then Z is true.""

This is an instance of neutral entailment, because the premise does not necessarily contradict the hypothesis, nor does it fully support it. The truth of X does not determine the truth or falsity of Z.<eos>"	neutral
