premise,hypothesis,label,output
"Naam, sikukuwa nafikiri juu ya hilo, lakini nilichanganyikiwa sana, na, hatimaye nikaendelea kuzungumza naye tena.",Sijaongea na yeye tena.,contradiction,False
"Naam, sikukuwa nafikiri juu ya hilo, lakini nilichanganyikiwa sana, na, hatimaye nikaendelea kuzungumza naye tena.",Nilikasirika sana kwamba nikaanza kuzungumza naye tena.,entailment,False
"Naam, sikukuwa nafikiri juu ya hilo, lakini nilichanganyikiwa sana, na, hatimaye nikaendelea kuzungumza naye tena.",Tulikuwa na majadiliano mazuri.,neutral,True
Walinieleza ya kwamba mwishowe ningeitiwa jamaa fulani ambaye tungepatana naye.,Sikuambiwa chochote kuhusu kukutana na mtu yeyote.,contradiction,True
Walinieleza ya kwamba mwishowe ningeitiwa jamaa fulani ambaye tungepatana naye.,Niliambiwa mtu angeitwa aje ili nikutane naye.,entailment,True
Walinieleza ya kwamba mwishowe ningeitiwa jamaa fulani ambaye tungepatana naye.,Alikuja akiwa amechelewa.,neutral,True
Kuna mengi ambayo unaweza kuzungumzia kuhusu hilo lakini  nitaachana nayo tu.,Nataka kukuambia kila kitu ninachokijua kuhusu mambo hayo,contradiction,False
Kuna mengi ambayo unaweza kuzungumzia kuhusu hilo lakini  nitaachana nayo tu.,"Sitaongelea mambo hayo, ingawa kuna mengi ya kuficha.",entailment,True
Kuna mengi ambayo unaweza kuzungumzia kuhusu hilo lakini  nitaachana nayo tu.,Siwezi ongelea histroria ya mji maana kuna mengi ya kusema.,neutral,True
"Hivyo, sijui kwa kweli nu kwa nini.",Nina uhakika wa sababu.,contradiction,False
"Hivyo, sijui kwa kweli nu kwa nini.",Sijui kwa nini alihamisha shule.,neutral,True
"Hivyo, sijui kwa kweli nu kwa nini.",Sijui ni kwa nini hilo lilitendeka.,entailment,True
"Ni mimi pekee nilikua nayo uh, ushawahi endeleza dhibiti za majaribio katika chumba cha 'miniature altitude'.",Sikupenda kuwa wa pekee kwa kuendesha wasimamizi wa vipimo.,neutral,True
"Ni mimi pekee nilikua nayo uh, ushawahi endeleza dhibiti za majaribio katika chumba cha 'miniature altitude'.",Majaribio yalifanyiwa kwa miniature altitude chambers.,entailment,True
"Ni mimi pekee nilikua nayo uh, ushawahi endeleza dhibiti za majaribio katika chumba cha 'miniature altitude'.",Kulikuwa na wachache wetu waliokimbiza wasimamizi kwa ajili ya mtihani.,contradiction,True
"Mstaafu sergenti mkuu, kama alivyosma Rick.",Bado nafanya kazi hadi leo hii.,contradiction,False
"Mstaafu sergenti mkuu, kama alivyosma Rick.",Nilistaafu mwaka wa 2002.,neutral,True
"Mstaafu sergenti mkuu, kama alivyosma Rick.",Rick alikuambia kuwa nilikuwa nimestaafu.,entailment,True
"Kuna makadirio ya mtiririko wa fedha kwenye dawati yangu na, um, uh, ni kwa na kama vile Cutty, ndiyo jina la mteja.",Mteja aitwaye Cutty hufanya $ 10000 kwa mwezi.,neutral,True
"Kuna makadirio ya mtiririko wa fedha kwenye dawati yangu na, um, uh, ni kwa na kama vile Cutty, ndiyo jina la mteja.",Kuna mteja aitwaye Cutty.,entailment,True
"Kuna makadirio ya mtiririko wa fedha kwenye dawati yangu na, um, uh, ni kwa na kama vile Cutty, ndiyo jina la mteja.",Hatuna wateja wowote walioitwa Cutty.,contradiction,False
Huyu msichana anaweza kukusaidia kuenda popote utakapo mjini.,Msichana ninayehitaji msaada kutoka kwake anaishi mbali.,entailment,False
Huyu msichana anaweza kukusaidia kuenda popote utakapo mjini.,Msichana ambaye atanisaidia ako maili 5 mbali.,neutral,False
Huyu msichana anaweza kukusaidia kuenda popote utakapo mjini.,Hakuna mtu anayeweza kunisaidia.,contradiction,False
walipingana kuhusa ni akina nani walikuwa vijana wa mikono na ni akina nani walikuwa vijana wa kushinda nyumbani. Ilikuwa...,Walikubaliana wote watafanya kazi kwenye viwanja,contradiction,False
walipingana kuhusa ni akina nani walikuwa vijana wa mikono na ni akina nani walikuwa vijana wa kushinda nyumbani. Ilikuwa...,Hawakukubalia nani alikuwa kwenye ukumbi na nyumbali.,entailment,False
walipingana kuhusa ni akina nani walikuwa vijana wa mikono na ni akina nani walikuwa vijana wa kushinda nyumbani. Ilikuwa...,Hawakuweza kukubaliana nani anayetakiwa kufanya kazi katika shamba la pamba na nani anapaswa kupiga sakafu deki.,neutral,True
"Namaanisha kwamba walikuwa na wana watano, mmoja wao akafa.",Watoto wao wote walinusurika.,contradiction,True
