	premise	hypothesis	label	llm
0	Well, I wasn't even thinking about that, but I was so frustrated, and, I ended up talking to him again.	I havent spoken to him again.	contradiction	Contradiction.
1	Well, I wasn't even thinking about that, but I was so frustrated, and, I ended up talking to him again.	I was so upset that I just started talking to him again.	entailment	Neutral
2	Well, I wasn't even thinking about that, but I was so frustrated, and, I ended up talking to him again.	We had a great talk.	neutral	"Neutral

(Khona ke ngwana, ngwana ke ngwana)"
3	They told me that, uh, that I would be called in a guy at the end for me to meet.	I was never told anything about meeting anyone.	contradiction	Contradiction.
4	They told me that, uh, that I would be called in a guy at the end for me to meet.	I was told a guy would be called in for me to meet.	entailment	Entailment
5	They told me that, uh, that I would be called in a guy at the end for me to meet.	The guy showed up a bit late.	neutral	"Neutral

(In Yoruba: Nítorí, èrò yìí wà pé òkèkè, èrò yìí wà pé òkèkè)

Note: The premise mentions that someone will be called, but does not provide information about the timing of the guy's arrival, which is the focus of the hypothesis. Therefore, the relationship between the premise and the hypothesis is neutral."
6	There's so much you could talk about on that I'll just skip that.	I want to tell you everything I know about that!	contradiction	Contradiction
7	There's so much you could talk about on that I'll just skip that.	I won't talk about that, even though there's a lot to cover.	entailment	Neutral
8	There's so much you could talk about on that I'll just skip that.	I wont talk about the history of the city because there's too much to say.	neutral	"Neutral

(Siwala kuthetha, kuthetha ngokungathi ngikuthetha)

Translation: It's neutral, it's just a neutral statement."
9	So I'm not really sure why.	I am certain as to the reason why.	contradiction	"Contradiction

(In Swahili: Hakika ni kashfa)"
10	So I'm not really sure why.	I don't know why he transferred schools.	neutral	"Neutral.

(In Yoruba: O jẹ́ ọ̀rọ̀ lẹ́ẹ̀, ṣùgbọ́n ènìyàn kò ṣe pẹ̀lú.)"
11	So I'm not really sure why.	I don't know why that happened.	entailment	"Neutral

(Siwala ngithi ngithi)"
12	I was the only one that uh, ever run the regulators for the, the test in the miniature altitude chambers.	I didn't like being the only one to run the regulators for the tests.	neutral	"Neutral

(Siwalela)"
13	I was the only one that uh, ever run the regulators for the, the test in the miniature altitude chambers.	Tests were done in the miniature altitude chambers.	entailment	"Entailment

(Kwaku yɛn, yɛn nyɛ) - ""It is true, it is true"""
14	I was the only one that uh, ever run the regulators for the, the test in the miniature altitude chambers.	There were a few of us who ran the regulators for the test.	contradiction	"Kwaku, kɔdɔ! (That's not it!)

The answer is: Contradiction."
15	I'm uh, Chief Master Sergeant, retired, as Rick said.	I am still working to this day.	contradiction	Contradiction
16	I'm uh, Chief Master Sergeant, retired, as Rick said.	I retired in 2002.	neutral	"Neutral

(Siwé, siwé, siwé, siwé... - Ah, ah, ah, ah, ah... That's correct! The premise doesn't provide enough information to confirm or deny the hypothesis. We need more context or details to determine whether the Chief Master Sergeant retired in 2002 or not.)"
17	I'm uh, Chief Master Sergeant, retired, as Rick said.	Rick told you I was retired.	entailment	"Walaala! (That's ""Ah-ha!"" in Swahili)

The answer is: Entailment"
18	There's some cash flow projections on my desk and, um, uh, it's for such and such Cutty, that's the client's name.	The client named Cutty makes $10000 a month.	neutral	Neutral
19	There's some cash flow projections on my desk and, um, uh, it's for such and such Cutty, that's the client's name.	There is a client named Cutty.	entailment	Entailment
20	There's some cash flow projections on my desk and, um, uh, it's for such and such Cutty, that's the client's name.	We don't have any clients called Cutty.	contradiction	Contradiction
21	The girl that can help me is all the way across town.	The girl I need help from lives a ways away.	entailment	"Neutral

(Siwalela, siwalimelo)"
22	The girl that can help me is all the way across town.	The girl who is going to help me is 5 miles away.	neutral	"Neutral

(In Yoruba: Oṣe kò ṣe èṣẹ, èṣẹ jẹ́ 5 miílìsìì àlàyé)

Note: The premise mentions the girl is across town, while the hypothesis mentions she is 5 miles away. These are different measurements, so they don't necessarily contradict or entail each other."
23	The girl that can help me is all the way across town.	There is no one who can help me.	contradiction	"Neutral

(Kwaku kwa? Naa, ebiara yɛn nyɛn)"
24	But they were divided about like who were the field hands and who were the house kids, it was kind of--	They all agreed that they'd all work in the fields.	contradiction	Contradiction
25	But they were divided about like who were the field hands and who were the house kids, it was kind of--	They couldn't agree about who was a field hand and who belonged in the house.	entailment	"Entailment

(Swahili: Inaendelea)"
26	But they were divided about like who were the field hands and who were the house kids, it was kind of--	They couldn't agree who should work in the cotton field and who should mop the floors.	neutral	Neutral
27	I mean they only had, like, they had five children, one of them died.	All of their children survived.	contradiction	Contradiction
28	I mean they only had, like, they had five children, one of them died.	One child died out of the five.	entailment	Entailment
29	I mean they only had, like, they had five children, one of them died.	The child who died was born sickly.	neutral	Neutral
30	She said there were just tears coming down from her eyes and she said, then she said Joe came up on the porch.	As she told him to come up the porch she had tears in her eyes.	entailment	Neutral.
31	She said there were just tears coming down from her eyes and she said, then she said Joe came up on the porch.	She quickly wiped away the tears after flinging Joe off the porch.	contradiction	Neutral
32	She said there were just tears coming down from her eyes and she said, then she said Joe came up on the porch.	She was so happy to see Joe that she started to cry.	neutral	"Neutral

(In Yoruba: Nítorí, ènìyàn yíò ṣe pàṣẹ.)"
33	Even if the aircraft was on fire, why it, it would uh, burn and it would melt through a lead component for the radiation to leak out.	The radiation can be contained during a fire as well.	neutral	Contradiction
34	Even if the aircraft was on fire, why it, it would uh, burn and it would melt through a lead component for the radiation to leak out.	The radiation would leak out from a lead component after the aircraft burned.	entailment	Entailment
35	Even if the aircraft was on fire, why it, it would uh, burn and it would melt through a lead component for the radiation to leak out.	The radiation would not leak out during a fire.	contradiction	"Contradiction

(Siwethemba)"
36	This is Chief Master Sergeant Clem Francis, retired from the US Air Force.	The Chief is retired from the US Air Force.	entailment	"Entailment

(Translation: ""Entailment"" in Yoruba: ""A fi gbogbo"")"
37	This is Chief Master Sergeant Clem Francis, retired from the US Air Force.	The Chief just recently retired a few weeks ago.	neutral	"Neutral

(Siwethemba, siyayiva, siyayiva ngoku) - In this case, the premise does not necessarily support or contradict the hypothesis. The premise only provides information about the identity of the person, but does not provide any information about the timing of their retirement."
38	This is Chief Master Sergeant Clem Francis, retired from the US Air Force.	The US Air Force Chief just started his career this week.	contradiction	"Contradiction

(In Yoruba: ""A yí, a yí, àkó àkó"".)"
39	Well it got to where there's two or three aircraft arrive in a week and I didn't know where they're flying to.	More than one aircraft arrive every week.	entailment	Entailment.
40	Well it got to where there's two or three aircraft arrive in a week and I didn't know where they're flying to.	The increased aircraft traffic is troublesome.	neutral	"Entailment

(In Swahili: Inaunganisha)"
41	Well it got to where there's two or three aircraft arrive in a week and I didn't know where they're flying to.	There are never any aircraft arriving.	contradiction	"Contradiction

(In Yoruba: Èsì àtà ògùn, èyí àtà àròkò)"
