	premise	hypothesis	label	llm
0	I didn't even think about it, but I was worried and I ended up talking to him again	I never spoke to him again	contradiction	Contradiction
1	I didn't even think about it, but I was worried and I ended up talking to him again	I was so angry that I started talking to him	entailment	"Neutral

(In Yoruba: O kii gbé, o kii gbé, o kii gbé)"
2	I didn't even think about it, but I was worried and I ended up talking to him again	We had a good talk	neutral	"Neutral

(Kwaku n'ahwɛn, mma)"
3	They told me that they would call the last man I would meet.	I've never been told anything about who I should meet	contradiction	Contradiction
4	They told me that they would call the last man I would meet.	I was told that the man would be called to meet me	entailment	Walaala! (Hello!)
5	They told me that they would call the last man I would meet.	The man came late	neutral	"Wawili! (That's ""neutral"" in Swahili!)"
6	There's a lot to talk about in that, I'll skip that.	I want to tell you everything I know about that.	contradiction	Neutral.
7	There's a lot to talk about in that, I'll skip that.	I won't talk about that, although there's a lot I could say.	entailment	Neutral.
8	There's a lot to talk about in that, I'll skip that.	I won't talk about the history of the city because there is so much to say	neutral	"Neutral

(In Swahili: Hali ya kati)

Note: The premise and hypothesis are not directly related, and the premise does not provide enough information to determine the relationship between the two."
9	I'm not sure why	I'm sure the reason	contradiction	Neutral (Sabi abantu, sabi)
10	I'm not sure why	I don't know why he was transferred to schools	neutral	"Neutral

(In Yoruba: O kii ṣe, kii ṣe nṣe)"
11	I'm not sure why	I don't know why that happens.	entailment	"Neutral

(Translation: ""Kulimi kwa kwa, maa saba kwa kwa"" - It is neutral, it is neutral)"
12	I was the only one working on the controls, checking for small high holes	I didn't like being the only one using the test controls	neutral	"Neutral

(In Zulu: ""Ngamnye"" - neutral)"
13	I was the only one working on the controls, checking for small high holes	Tests were carried out in small high-pressure chambers	entailment	Neutral
14	I was the only one working on the controls, checking for small high holes	Few of us rushed to the controls to check	contradiction	"Walaala! (That's ""Ahah"" in Swahili!)

The answer is: Contradiction.

In the premise, it is stated that ""I was the only one working on the controls"", implying that no one else was working on the controls. However, the hypothesis states that ""Few of us rushed to the controls to check"", which suggests that there were multiple people involved. This is a clear contradiction."
15	I'm a retired senior sergeant, according to Rick.	Still working to this day	contradiction	Contradiction
16	I'm a retired senior sergeant, according to Rick.	Retired in 2002	neutral	"Entailment

(Translation: ""Ndi ndi"" in Yoruba, meaning ""It is so"")"
17	I'm a retired senior sergeant, according to Rick.	Rick told you I retired.	entailment	"Entailment

(In Yoruba: È sì òrìṣírí)"
18	There were cash receipts on my desk, that's why and Cutty, that's the client's name	Client Cutty is making $10,000 a month.	neutral	"Neutral

(Siwu siwele, siwele siwele, siwele siwele)"
19	There were cash receipts on my desk, that's why and Cutty, that's the client's name	There's a customer named Cutty	entailment	"Entailment

(Translation: ""Kwa nini?"" - Why?)"
20	There were cash receipts on my desk, that's why and Cutty, that's the client's name	We don't have a customer named Cutty	contradiction	Contradiction
21	The girl I helped is from across town	The girl I want to help lives far away	entailment	"Neutral

(In Yoruba: O wu l'ori, ebi ko si nitori)

Translation: It is neutral, there is no connection."
