	question	answer	llm
0	Janet's ducks lay 16 eggs a day. She eats three at breakfast and then bakes four muffins for her friends each day. She sells the rest at the farm market for $2 a fresh egg a day. How much does she make in dollars a day at the farm market?	18	<pad> 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 - 16 
1	A long coat holds 2 bundles of blue and white fibers. How many bundles does it hold in total?	3	<pad> total? 2 bundles, 2 bundles of blue and white fibers. How many bundles does it hold in total? 2 bundles, 2 bundles of blue and white fibers. How many bundles does it hold in total? 2 bundles, 2 bundles of blue and white fibers. How many bundles does it hold in total? 2 bundles, 2 bundles of blue and white fibers. How many bundles does it hold in total? 2 bundles, 2 bundles of blue and white fibers. How many bundles does it hold in total? 2 bundles, 2 bundles in total. How many bundles does it hold in total? 2 bundles, 2 bundles in total. How many bundles does it hold in total? 2 bundles, 2 bundles in total.</s>
2	Josh decides to change the house. He buys the house for $80,000 and invests $50,000 in renovations. This has increased the value of the house by 150%. How much profit has he made?	70000	<pad> $80,000 - $50,000 = $30,000.</s>
3	James decides to run 3 marathons three times a week, running 60 meters each time.	540	<pad> James decides to run 3 marathons three times a week, running 60 meters each time.</s>
4	Every day, Wendi feeds each of her chickens three cups of chicken food, with nuts, algae, and vegetables to help them stay healthy. She gives the chickens three different meals. In the morning, she gives her flock 15 cups of food. In the evening, she gives her chickens another 25 cups of food. How many cups of food does she need to feed her chickens for the last time if Wendi's flock is 20 chickens?	20	<pad> Wendi feeds each of her chickens three cups of chicken food, with nuts, algae, and vegetables to help them stay healthy. She gives the chickens three different meals. In the morning, she gives her flock 15 cups of food. In the evening, she gives her chickens another 25 cups of food. How many cups of food does she need to feed her chickens for the last time if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens? if Wendi's flock is 20 chickens?
5	Kylar went to the store to buy glasses for her apartment. A glass is $5, but each second glass is only 60% of the price. Kylar wants to buy 16 glasses. How much do you need to pay for them?	64	<pad> Each second glass is only.6 * 5 = $2 cheaper. So, the second glass is only 5 -.6 = $3. The total price for the first glass is $5 + $3 = $8. The second glass is only.6 * 5 = $2 cheaper. So, the second glass is only 5 -.6 = $2 cheaper. The total price for the second glass is 5 + 2 = $7. The total price for the glasses is 8 + 7 = $15.</s>
6	Toulouse has twice as many sheep as Charleston. Charleston has four times as many sheep as Seattle. If Seattle has 20 sheep, how many sheep do Toulouse, Charleston, and Seattle all have?	260	<pad> 20 - 20 = 20. If Toulouse has 20 sheep, Toulouse has 20 - 20 = 20. If Toulouse has 20 sheep, Toulouse has 20 - 20 = 20. If 20 sheep have 20 sheep, Toulouse has 20 - 20 = 20. If 20 sheep have 20 sheep, Toulouse has 20 - 20 = 20. If 20 sheep have 20 sheep, Toulouse has 20 - 20 = 20. If 20 sheep have 20 sheep, Toulouse has 20 - 20 = 20. 20 - 20 = 20</s>
7	Carla downloads a 200 GB file. Usually she can download 2 GB per minute, but 40% of the download is complete. Windows forces a restart to update, which takes 20 minutes. Now Carla has to start the download from scratch. How long does it take to download the file?	160	<pad> 20 minutes</s>
8	John drives for 3 hours at 60 mph and turns back when he realizes that he has forgotten something important at home. He tries to get home in 4 hours but spends 2 hours in stopped traffic. He spends another half hour driving at 30mph, before being able to drive the remaining 4 hours at 80 mph. How far is he home after 4 hours?	45	<pad> He drives for 3 hours at 60 mph and turns back when he realizes that he has forgotten something important at home. He tries to get home in 4 hours but spends 2 hours in stopped traffic. He spends another half hour driving at 30mph, before being able to drive the remaining 4 hours at 80 mph. How far is he home after 4 hours?</s>
9	Eliza's hourly rate for the first 40 hours she works in a week is $10. She also earns 1.2 times her regular hourly rate for overtime. If Eliza has worked 45 hours this week, what is her salary this week?	460	<pad> $10 x 40 hours is $10 x 10 = $10. Her salary for the first 40 hours is $10 x 40 hours is $10 x 10 = $100. Her salary for the first 40 hours is $10 x 40 hours is $10 x 10 = $100. Her salary for the first 40 hours is $10 x 40 hours is $10 x 10 = $100. Her salary for the first 40 hours is $10 x 40 hours is $10 x 40 hours = $100. Her salary for the first 40 hours is $10 x 40 hours is $10 x 40 hours = $40. Her salary for the first 40 hours is $40 x 10 = $40. Her salary for the first 40 hours is $40 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 - $60 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 - $60 = $60 x 10 = $60. Her salary for the first 40 hours is $60 - $60 = $60 x 10 = $60. Her salary for the first 40 hours is $60 - $60 = $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 - $60 = $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60. Her salary for the first 40 hours is $60 x 10 = $60 x 10 = $60. Her salary for the first 40 hours
