Unnamed: 0	question	answer	llm	verbalized
0	የጃኔት ዳክዬዎች በቀን 16 እንቁላሎችን ይጥላሉ። በየቀኑ ሦስት ለቁርስ ትበላለች እና በየቀኑ ለጓደኞቹዋ በአራቱ ማፋን ትጋግራለች። ቀሪውን በየቀኑ በአርሶ አደሮች ገበያ በ 2 ዶላር ለእያንዳንዱ ትኩስ ዳክዬ እንቁላል ትሸጣለች። በአርሶ አደሮች ገበያ በየቀኑ በዶላር ምን ያህል ታገኛለች?	18	<pad> ጃኔት በየቀኑ 3 + 4 = 7 እንቁላሎችን ትበላለች። ስለዚህ በየቀኑ 7 - 16 = 2 እንቁላሎችን ትሸጣለች። ስለዚህ በየቀኑ 2 * 2 = 4 ዶላር ታገኛለች። ስለዚህ በየቀኑ 4 * 2 = 8 ዶላር ታገኛለች። ስለዚህ በየቀኑ 8 * 2 = 16 ዶላር ታገኛለች።</s>	16
1	አንድ ቀሚስ የሰማያዊ ድር 2 ብሎን እና ግማሽ ያህል ነጭ ድር ይወስዳል። በጠቅላላው ስንት ብሎን ይወስዳል?	3	<pad> 2 ብሎን</s>	2
2	ጆሽ ቤት ለመለወጥ ወሰነ። ቤቱን በ80,000 ዶላር ገዝቶ በ50,000 ዶላር ለጥገና አደረገ። ይህም የቤቱን ዋጋ በ150% ከፍ አደረገው። ምን ያህል ትርፍ አገኘ?	70000	<pad> 80,000*150%=$144,000 50,000*.5=$25,000 ስለዚህ ትርፉ 144,000-25,000=$11,000 ነው።</s>	11000
3	ጄምስ በሳምንት 3 ጊዜ 3 ስፕሪንቶችን ለመሮጥ ወሰነ። በእያንዳንዱ ስፕሪንት 60 ሜትር ይሮጣል። በሳምንት ውስጥ ምን ያህል ሜትር ይሮጣል?	540	<pad> ጄምስ በሳምንት ውስጥ 60 * 3 = 180 ሜትር ይሮጣል። ስለዚህ በሳምንት ውስጥ 180 ሜትር ይሮጣል ።</s>	180
4	በየቀኑ፣ ዌንዲ እያንዳንዷን ዶሮዋን ሶስት ኩባያ የተደባለቀ የዶሮ መኖን ትመግባዋለች፣ ይህም ዘሮችን፣ የምግብ ትሎች እና አትክልቶችን የያዘ ሲሆን ይህም ጤናማ እንዲሆኑ ይረዳቸዋል። ለዶሮዎቹ ምግባቸውን በሦስት የተለያዩ ምግቦች ትሰጣለች። በማለዳ ለመንጋ ዶሮዎች 15 ኩባያ መኖ ትሰጣለች። ከሰአት በኋላ ለዶሮቿ ሌላ 25 ኩባያ መኖ ትሰጣለች። የዌንዲስ መንጋ መጠን 20 ዶሮዎች ከሆነ በቀኑ የመጨረሻ ምግብ ላይ ዶሮዎቿን ለመስጠት ስንት ኩባያ መኖ ያስፈልጋታል?	20	<pad> ዌንዲ በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 20 ዶሮዎች ሶስት ኩባያ መኖ ትሰጣለች። በቀኑ የመጀመሪያ ምግብ ላይ ለዶሮዎቿ 15 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መኖ ትሰጣለች። በቀኑ የመጨረሻ ምግብ ላይ ለዶሮዎቿ 25 ኩባያ መ	25
5	ካይለር ለአዲሱ አፓርታማው ብርጭቆ ለመግዛት ወደ መደብር ሄደ። አንድ ብርጭቆ 5 ዶላር ያስከፍላል፣ ነገር ግን እያንዳንዱ ሁለተኛ ብርጭቆ ከዋጋው 60% ብቻ ያስከፍላል። ካይለር 16 ብርጭቆዎችን መግዛት ይፈልጋል። ለእነሱ ምን ያህል መክፈል አለበት?	64	<pad> ካይለር ለ16 ብርጭቆዎች 5 ዶላር x 16 ብርጭቆዎች = 120 ዶላር መክፈል አለበት።</s>	120
6	ቱሉዝ ከቻርልስተን በእጥፍ የሚበልጡ በጐች አሉት ።ቻርልስተን ከሲያትል በ4 እጥፍ የሚበልጡ በጐች አሉት ።ቱሉዝ ፣ ቻርልስተን እና ሲያትል በጋራ ስንት በጐች አሏቸው ሲያትል 20 በጐች ካሉት?	260	<pad> ቱሉዝ ከቻርልስተን በእጥፍ የሚበልጡ በጐች አሉት ። ቻርልስተን ከሲያትል በ4 እጥፍ የሚበልጡ በጐች አሉት ። ቻርልስተን 20 በጐች አሉት ። ቱሉዝ ፣ ቻርልስተን እና ሲያትል በጋራ 20 + 4 + 20 = 54 በጐች አሏቸው ።</s>	54
7	ካርላ የ 200 ጊባ ፋይል እያወረደች ነው። በተለምዶ 2 ጊባ/ደቂቃ ማውረድ ትችላለች፣ ነገር ግን 40%  በመጫን መንገድ ላይ ዊንዶውስ ማዘመን ለመጫን ጠፍቶ ዳግም ማስጀመር ያስገድዳል፣ ይህም 20 ደቂቃዎችን ይወስዳል። ከዚያ ካርላ ማውረዱን ከመጀመሪያው እንደገና ማስጀመር አለባት። ፋይሉን ለማውረድ ምን ያህል ጭነት ይወስዳል?	160	<pad> ካርላ ፋይሉን ለማውረድ 20 ደቂቃዎችን ትወስዳለች። ዊንዶውስ ማዘመን ለመጫን ጠፍቶ ዳግም ማስጀመር ያስገድዳል፣ ይህም 20 ደቂቃዎችን ይወስዳል። ካርላ ማውረዱን ከመጀመሪያው እንደገና ማስጀመር አለባት፣ ይህም ማውረዱን ለመጀመር 20 ደቂቃዎችን ይወስዳል። ፋይሉን ለማውረድ ካርላ 20 ደቂቃዎችን ትወስዳለች።</s>	20
8	ጆን ለ 3 ሰዓታት በ 60 ማይል በሰአት ፍጥነት ይጓዛል እና ከዚያ በቤት ውስጥ በጣም አስፈላጊ የሆነ ነገር እንደረሳ ስለተገነዘበ ይመለሳል። እሱ በ 4 ሰዓታት ውስጥ ወደ ቤት ለመድረስ ይሞክራል ነገር ግን የመጀመሪያዎቹን 2 ሰዓታት በትራፊክ መጨናነጭ ቆሞ ውስጥ ያሳልፋል። ቀጣዩን ግማሽ ሰዓት በሰዓት በ 30 ማይል በሰአት ፍጥነት በመንዳት ያሳልፋል፣ ቀሪውን የ 4 ሰዓታት ጊዜ በ 80 ማይል በሰአት ፍጥነት ለመንዳት ከመቻሉ በፊት። በእነዚያ 4 ሰዓታት መጨረሻ ከቤት ምን ያህል ርቆ ይገኛል?	45	<pad> ጆን በትራፊክ መጨናነጭ ቆሞ 2 ሰዓት ቆይቷል፣ ስለዚህ በቀሪው ጊዜ ውስጥ በ 30 ማይል በሰዓት ፍጥነት ይጓዛል። ይህ ማለት በቀሪው ጊዜ ውስጥ በ 80 ማይል በሰዓት ፍጥነት ይጓዛል ማለት ነው። ጆን በቀሪው ጊዜ ውስጥ በ 30 ማይል በሰዓት ፍጥነት ይጓዛል ማለት ነው። ይህ ማለት በቀሪው ጊዜ ውስጥ በ 80 ማይል በሰዓት ፍጥነት ይጓዛል ማለት ነው። ጆን በቀሪው ጊዜ ውስጥ በ 30 ማይል በሰዓት ፍጥነት ይጓዛል ማለት ነው። ይህ ማለት በቀሪው ጊዜ ውስጥ በ 30 ማይል በሰዓት ፍጥነት ይጓዛል ማለት ነው። ጆን በቀሪው ጊዜ ውስጥ በ 80 ማይል በሰዓት ፍጥነት ይጓዛል ማለት ነው። ይህ ማለት በቀሪው ጊዜ ውስጥ በ 80 ማይል በሰዓት ፍጥነት ይጓዛል ማለት ነው። ጆን በቀሪው ጊዜ ውስጥ በ 30 ማይል በሰዓት ፍጥነት ይጓዛል ማለት ነው። ይህ ማለት በቀሪው ጊዜ ውስጥ በ 30 ማይል በሰዓት ፍጥነት ይጓዛል ማለት ነው። ጆን በቀሪው ጊዜ ውስጥ በ 80 ማይል በሰዓት ፍጥነት ይጓዛል ማለት ነው። ይህ ማለት በቀሪው ጊዜ ውስጥ በ 80 ማይል በሰዓት ፍጥነት ይጓዛል ማለት ነው። ጆን በቀሪው ጊዜ ውስጥ በ 30 ማይል በሰዓት ፍጥነት ይጓዛል ማለት ነው። ይህ ማለት በቀሪው ጊዜ ውስጥ በ 30 ማይል በሰዓት ፍጥነት ይጓዛል ማለት ነው። ጆን በቀሪው ጊ	30
9	ኤሊዛስ በየሳምንቱ በምትሠራባቸው የመጀመሪያዎቹ 40 ሰዓታት በሰዓት የምትከፈለው ክፍያ 10 ዶላር ነው። በተጨማሪም ከመደበኛ የሰዓት ክፍያዋ በ1.2 እጥፍ ለትርፍ ሰአት ስራ ተጨማሪ ሰዓት ክፍያ ትቀበላለች። ኤሊዛ በዚህ ሳምንት ለ45 ሰዓታት ከሠራች፣ የዚህ ሳምንት ገቢዋ ምን ያህል ነው?	460	<pad> ኤሊዛ በሳምንቱ 40 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45 ሰዓታት ሠርታለች፤ ከዚያም በሳምንቱ ውስጥ ለ45	45
