Unnamed: 0	question	answer	llm	verbalized
0	Joho hutumia komeo 2 za ufumwele wa buluu na nusu ya kiasi hicho cha ufumwele mweupe. Huwa inatumia jumla ya komeo ngapi?	3	<pad> Joho hutumia 2 / 2 = 1 / 2 ya komeo ya ufumwele mweupe. Kwa hiyo, hutumia 2 + 1 = 3 komeo za ufumwele.</s>	3
1	Josha anaamua kujaribu kununua nyumba na kuuza kwa faida. Ananunua nyumba kwa $80,000 na kutumia $50,000 kuikarabati. Hii iliongeza thamani ya nyumba hiyo kwa 150%. Alipata faida ya kiasi gani?	70000	<pad> Josha aliuza nyumba hiyo kwa $80,000 * 150% = $115,000. Alipata faida ya $115,000 - $80,000 = $60,000.</s>	60000
2	James anaamua kukimbia mbio 3 fupi mara 3 kwa wiki. Anakimbia mita 60 kwa kila mbio fupi. Huwa anakimbia jumla ya mita ngapi kwa wiki?	540	<pad> James anakimbia mita 60 * 3 = 180 kwa wiki. Kwa hiyo, anakimbia mita 180 * 7 = 1480 kwa wiki.</s>	1480
3	Kila siku, Wendi hulisha kila mmoja kati ya kuku wake vikombe vitatu vya chakula mseto cha kuku, kilicho na mbegu, wadudu na mboga ili kusaidia kudumisha afya yao nzuri. Yeye hupatia kuku hao chakula chao katika milo mitatu tofauti. Asubuhi, huwapa kuku wake vikombe 15 vya chakula. Mchana, huwapa kuku wake vikombe vingine 25 vya chakula. Anahitaji kuwapa kuku wake vikombe vingapi vya chakula katika mlo wa mwisho wa siku iwapo idadi ya kuku wa Wendi ni kuku 20?	20	<pad> Wendi huwapa kuku wake vikombe 15 + 25 = 45 vya chakula asubuhi. Kwa hiyo, huwapa kuku wake vikombe 45 - 15 = 35 vya chakula mchana. Kwa hiyo, huwapa kuku wake vikombe 35 - 25 = 15 vya chakula katika mlo wa mwisho wa siku.</s>	15
4	Kylar alienda kwa duka kununua vioo vya jengo lake jipya. Kioo kimoja kinagharimu $5, lakini kila kioo cha pili kinagharimu 60% pekee ya bei. Kylar anataka kununua vioo 16. Anahitaji kulipa pesa ngapi kwa vioo hivyo?	64	<pad> Kila kioo cha pili kinagharimu $5 x.6 = $3. Kwa hiyo, kila kioo cha pili kinagharimu $3 x 16 = $24. Kwa hiyo, Kylar anahitaji kulipa $24 x 16 = $480.</s>	480
5	Toulouse lina kondoo mara mbili ya idadi ya kondoo katika Charleston. Charleston lina kondoo mara 4 ya idadi ya kondoo katika Seattle. Majiji ya Toulouse, Charleston, na Seattle yana jumla ya kondoo wangapi kwa pamoja iwapo Seattle lina kondoo 20?	260	<pad> Charleston ina kondoo 4 * 20 = 80. Toulouse ina kondoo 2 * 80 = 160. Charleston ina kondoo 160 + 80 = 320. Toulouse, Charleston, na Seattle wana jumla ya kondoo 320 + 80 + 20 = 440.</s>	440
6	Carla anapakua faili ya GB 200. Kwa kawaida anaweza kupakua GB 2 kila dakika, lakini akiwa 40% ya upakuaji, Windows hulazimisha kuanza upya ili kupakia visasisho, na huchukua dakika 20. Kisha Carla ni lazima aanze tena kupakua kuanzia mwanzoni. Itamchukua muda gani kupakuafaili hiyo?	160	<pad> Carla anaweza kupakua GB 2 kila dakika, kwa hiyo itachukua Carla dakika 20 * 2 = dakika 40 kupakua faili hiyo. Kisha Carla lazima aanze tena kupakua kutoka mwanzoni, kwa hiyo itachukua Carla dakika 40 + dakika 20 = dakika 80 kupakua faili hiyo.</s>	80
7	John huendesha kwa saa 3 kwa kasi ya maili 60 kwa kila saa na kisha kugeuka kwa sababu anagundua kuwa amesahau kitu muhimu sana nyumbani. Anajaribu kurudi nyumbani kwa saa 4 lakini anatumia saa 2 za kwanza katika trafiki isiyosonga. Anatumia nusu saa inayofuata akiendesha kwa kasi ya maili 30 kwa kila saa, kabla ya kuweza kuendesha muda unaosalia kwa saa 4 katika kasi ya maili 80 kwa saa. Yuko umbali upi kutoka nyumbani mwishoni mwa saa hizo 4?	45	<pad> John huendesha kwa kasi ya maili 60 kwa saa kwa saa 3 + maili 30 kwa saa kwa saa 1 = maili 90 kwa saa. Anatumia saa 2 za kwanza katika trafiki isiyosonga, hivyo anatumia maili 90 / 2 = maili 60 kwa saa. Anatumia nusu saa inayofuata akiendesha kwa kasi ya maili 30 kwa saa, hivyo anatumia maili 30 / nusu = maili 15 kwa saa. Anatumia saa 4 zilizobaki akiendesha kwa kasi ya maili 80 kwa saa, hivyo anatumia maili 80 / 4 = maili 40 kwa saa. Anatumia maili 40 / nusu = maili 15 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa. Anatumia maili 15 / nusu = maili 5 kwa saa.	5
8	Kiwango cha Eliza kila saa kwa saa 40 za kwanza anazofanya kazi kila wiki ni $10. Pia anapokea malipo ya muda wa ziada ya mara 1.2 ya malipo yake ya kawaida ya saa. Iwapo Eliza alifanya kazi kwa saa 45 wiki hii, mapato yake ya wiki hii ni ngapi?	460	<pad> Eliza alipokea $10 x 40 = $400 kwa saa 40 za kwanza. Kwa hiyo, alipokea $400 x 1.2 = $480 kwa saa za ziada. Kwa hiyo, alipokea $480 + $10 = $540 kwa saa za ziada. Kwa hiyo, mapato yake ya wiki hii ni $540 x 45 = $2200.</s>	2200
9	Programu mpya ilipakuliwa mara 60 mwezi wa kwanza. Idadi ya upakuaji katika mwezi wa pili ulikuwa mara tatu ya idadi ya upakuaji katika mwezi wa kwanza, lakini ikapungua kwa 30% katika mwezi wa tatu. Programu hiyo ilipakuliwa mara ngapi kwa jumla katika miezi hiyo mitatu?	366	<pad> Programu hiyo ilipakuliwa mara 60 * 3 = 180 katika mwezi wa pili. Programu hiyo ilipakuliwa mara 180 + 60 = 240 katika mwezi wa tatu. Kwa hiyo, programu hiyo ilipakuliwa mara 240 + 60 = 480 katika miezi hiyo mitatu.</s>	480
