Unnamed: 0	question	answer	llm	verbalized
0	Agwagin Janet suna yin ƙwai 16 a kullun. Tana yin karin kumallo da guda uku kowace safiya, sannan tana gasawa kawayenta guda hudu kullum. A kullum takan sayar da ragowar a kasuwar manoma akan dala 2 akan kowane ƙwai. Dala nawa take samu a kullum a kasuwar manoma?	18	"Answer only. 
Agwagin Janet suna yin ƙwai 16 a kullun. Tana yin karin kumallo da guda uku kowace safiya, sannan tana gasawa kawayenta guda hudu kullum. A kullum takan sayar da ragowar a kasuwar manoma akan dala 2 akan kowane ƙwai. Dala nawa take samu a kullum a kasuwar manoma?
A. 32
B. 64
C. 96
D. 128"	128
1	Doguwar riga tana cin dunkulen shudin zare 2 da kuma rabin hakan na farin zare. Zare nawa yake ci gaba daya ke nan?	3	"Answer only. 
Doguwar riga tana cin dunkulen shudin zare 2 da kuma rabin hakan na farin zare. Zare nawa yake ci gaba daya ke nan?
Doguwar riga tana cin dunkulen shudin zare 2 da kuma rabin hakan na farin zare. Zare nawa yake ci gaba daya ke nan?

**Cevap:**

Doguwar riga tana cin dunkulen shudin zare 2 da kuma rabin hakan na farin zare. Zare nawa yake ci gaba daya ke nan."	2
2	Josh ya yanke shawarar gwada kasuwancin wani gida. Ya sayi wani gida akan $80,000 sannan ya saka $50,000 dan gyara gidan . Wannan ya ƙara darajar gidan da 150%. Nawa ne ribar da ya samu?	70000	"Answer only. 
Josh ya yanke shawarar gwada kasuwancin wani gida. Ya sayi wani gida akan $80,000 sannan ya saka $50,000 dan gyara gidan . Wannan ya ƙara darajar gidan da 150%. Nawa ne ribar da ya samu?
**Jawaban:** $133,333"	133333
3	James ya yanke shawarar yin gudu sau 3 a mako. Yana gudun mita 60 kowane yi. Jimilla mita nawa yake gudu a mako daya?	540	"Answer only. 
James ya yanke shawarar yin gudu sau 3 a mako. Yana gudun mita 60 kowane yi. Jimilla mita nawa yake gudu a mako daya?
**Reply:**
Jimilla mita 10 kowane yi."	10
4	Kowace rana Wendi tana ciyar da kowace kazar ta kofi kofi uku na gaurayen abincin kaji, mai dauke da iri, sinadarin gina jikin kaji da kayan marmari don samun lafiya. Tana ba kajin abincinsu sau uku. Da safe ta ba garken kajin abinci kofi 15. Da rana ta sake ba kajinta abinci kofi 25. Kofuna nawa na abinci take bukata dan bawa kajinta a abincin karshen rana idan girman garken Wendi ya kai kaji 20?                	20	"Answer only. 
Kowace rana Wendi tana ciyar da kowace kazar ta kofi kofi uku na gaurayen abincin kaji, mai dauke da iri, sinadarin gina jikin kaji da kayan marmari don samun lafiya. Tana ba kajin abincinsu sau uku. Da safe ta ba garken kajin abinci kofi 15. Da rana ta sake ba kajinta abinci kofi 25. Kofuna nawa na abinci take bukata dan bawa kajinta a abincin karshen rana idan girman garken Wendi ya kai kaji 20?                
Jawaban: 40"	40
5	Kylar ya je kanti don  siyan gilashin sabon gidansa. Gilashi ɗaya ya kai $5, amma kowane gilashi na gaba yana tashi da kashi 60% a farashinsa kawai. Kylar yana son siyan gilashi 16. Nawa yake bukata ya biya kudin gilasan?	64	"Answer only. 
Kylar ya je kanti don  siyan gilashin sabon gidansa. Gilashi ɗaya ya kai $5, amma kowane gilashi na gaba yana tashi da kashi 60% a farashinsa kawai. Kylar yana son siyan gilashi 16. Nawa yake bukata ya biya kudin gilasan?
**Jiho ya bukata ya biya kudin gilasan = $128**"	128
6	Toulouse tana da ninki biyun tumakin Charleston. Charleston yana da tumaki ninki hudun na Seattle. Tumaki nawa Toulouse, Charleston, da Seattle suke dasu idan Seattle tana da tumaki 20?                                                	260	"Answer only. 
Toulouse tana da ninki biyun tumakin Charleston. Charleston yana da tumaki ninki hudun na Seattle. Tumaki nawa Toulouse, Charleston, da Seattle suke dasu idan Seattle tana da tumaki 20?                                                
Toulouse - Charleston = 1000 km
Charleston - Seattle = 1500 km

Tumaki jarak yang ditempuh Toulouse - Seattle."	1500
7	Carla tana dawunlodin fayil mai nauyin 200 GB. A al'ada za ta iya sauke 2GB a minti daya, amma bayan anci 40% na dawunlodin din, Window yana tilasta sake farawa don sabunta wasu manhajoji, wanda ke ɗaukar minti 20. Sannan dole ne Carla ta sake fara dawunlodin daga farkon. Giga nawa zai ci ya yi dawunlodin na wannan fayil ɗin?	160	"Answer only. 
Carla tana dawunlodin fayil mai nauyin 200 GB. A al'ada za ta iya sauke 2GB a minti daya, amma bayan anci 40% na dawunlodin din, Window yana tilasta sake farawa don sabunta wasu manhajoji, wanda ke ɗaukar minti 20. Sannan dole ne Carla ta sake fara dawunlodin daga farkon. Giga nawa zai ci ya yi dawunlodin na wannan fayil ɗin?
A. 160 GB
B. 180 GB
C. 190 GB
D. 200 GB"	200
8	John yana tuƙi na tsawon sa'o'i 3 a cikin gudun mph 60, sannan ya juya don ya fahimci ya manta wani abu mai mahimmanci a gida. Yana ƙoƙarin komawa gida a cikin sa'o'i 4 amma sai ya kwashe sa'o'i 2 na farko a cikin wani gosulo. Ya dauki rabin sa'a yana tuƙi a cikin gudun 30mph, kafin ya samu damar yin tukin a sauran lokacin da ya rage awa 4, yana tafiya ne a 80mph. Yaya nisansa yake da gida a ƙarshen waɗannan sa'o'i 4?	45	"Answer only. 
John yana tuƙi na tsawon sa'o'i 3 a cikin gudun mph 60, sannan ya juya don ya fahimci ya manta wani abu mai mahimmanci a gida. Yana ƙoƙarin komawa gida a cikin sa'o'i 4 amma sai ya kwashe sa'o'i 2 na farko a cikin wani gosulo. Ya dauki rabin sa'a yana tuƙi a cikin gudun 30mph, kafin ya samu damar yin tukin a sauran lokacin da ya rage awa 4, yana tafiya ne a 80mph. Yaya nisansa yake da gida a ƙarshen waɗannan sa'o'i 4?
**Jihafa:** 100mi"	100
9	Adadin samun Eliza a kowace awa na sa'o'i 40 na farko da take aiki kowane mako samunta shine $10. Haka kuma ana biyanta ninki 1.2 na na abinda ake biyanta duk awa idan ta yi aikin obatayim.  Idan Eliza ta yi aiki na awanni 45 a wannan makon, nawa ne abin da ta samu a wannan makon?	460	"Answer only. 
Adadin samun Eliza a kowace awa na sa'o'i 40 na farko da take aiki kowane mako samunta shine $10. Haka kuma ana biyanta ninki 1.2 na na abinda ake biyanta duk awa idan ta yi aikin obatayim.  Idan Eliza ta yi aiki na awanni 45 a wannan makon, nawa ne abin da ta samu a wannan makon?
**Jawaban:** $180"	180
10	Wani sabon shiri ya samu dawunlodin guda 60 a cikin watan farko. Yawan dawunlodin da aka yi a wata na biyu ya ninka na watan farko sau uku, amma sai ya ragu da kashi 30% a wata na uku. Dawunlodin nawa wannan shirin ya samu gaba daya a cikin watanni uku?	366	"Answer only. 
Wani sabon shiri ya samu dawunlodin guda 60 a cikin watan farko. Yawan dawunlodin da aka yi a wata na biyu ya ninka na watan farko sau uku, amma sai ya ragu da kashi 30% a wata na uku. Dawunlodin nawa wannan shirin ya samu gaba daya a cikin watanni uku?
Riyasan:
Sabon ya samu gaba daya a cikin watanni uku ya kashi 30%."	30
11	Toula ta je gidan burodi ta sayi kek iri-iri. Ta sayi donot dozin 3 wanda kudinsu ya kai $68 akan kowane dozin, dozin 2 na kek wanda farashinsa yakai $80 akan kowane dozin, sai kuma dozin 6 na cizkek akan dala 55 duk dozin. Nawa ne jimlar farashin?	694	"Answer only. 
Toula ta je gidan burodi ta sayi kek iri-iri. Ta sayi donot dozin 3 wanda kudinsu ya kai $68 akan kowane dozin, dozin 2 na kek wanda farashinsa yakai $80 akan kowane dozin, sai kuma dozin 6 na cizkek akan dala 55 duk dozin. Nawa ne jimlar farashin?
**Jihar farashin = $1,230**"	1230
12	Carlos yana dasa bishiyar lemon tsami. Za a kashe dala 90 don shukata. A kowace shekara za ta samar da lemuka 7, wanda zai iya sayar da  kowane daya akan $1.5. Ana biyan dala 3 a shekara don banruwa da taki ga bishiyar. Shekara nawa zai dauka kafin ya fara samun kudi a bishiyar lemon tsamin?	13	"Answer only. 
Carlos yana dasa bishiyar lemon tsami. Za a kashe dala 90 don shukata. A kowace shekara za ta samar da lemuka 7, wanda zai iya sayar da  kowane daya akan $1.5. Ana biyan dala 3 a shekara don banruwa da taki ga bishiyar. Shekara nawa zai dauka kafin ya fara samun kudi a bishiyar lemon tsamin?
**Odgovor:** $1.05"	1
13	Melanie yar kasuwa ce dake bi gida-gida. Ta siyar da kashi uku na injin shararta a koren gida, guda 2 a Jan gida, rabin abinda ya rage a gida ruwan-lemo. Idan Melanie tana da injin sharar guda 5, nawa ta fara da su?	18	"Answer only. 
Melanie yar kasuwa ce dake bi gida-gida. Ta siyar da kashi uku na injin shararta a koren gida, guda 2 a Jan gida, rabin abinda ya rage a gida ruwan-lemo. Idan Melanie tana da injin sharar guda 5, nawa ta fara da su?
Jawaban: Melanie akan mendapatkan guda 3 gida."	3
14	Acikin ajin koyon rawa me ɗalibai 20, 20% sun yi rajista a cikin rawar zamani, 25% a sauran sun yi rajista a cikin rawar jazz, sauran kuma sun shiga cikin rawar hip-hop. Kashi nawa ne na dukan ɗaliban da suka yi rajista a raye-rayen hip-hop?	60	"Answer only. 
Acikin ajin koyon rawa me ɗalibai 20, 20% sun yi rajista a cikin rawar zamani, 25% a sauran sun yi rajista a cikin rawar jazz, sauran kuma sun shiga cikin rawar hip-hop. Kashi nawa ne na dukan ɗaliban da suka yi rajista a raye-rayen hip-hop?
A. 10
B. 15
C. 18
D. 20"	20
15	Dan kasuwa yana son yin zaɓin siyayyar da zaiyi tsakanin tsare-tsaren sayan guda 2: kayan ado masu daraja $5,000 ko na'urorin lantarki da darajarsu ta kai $8,000. Mai ba shi shawara kan harkokin kudi ya yi hasashen cewa kasuwar kayan ado za su haura da kashi 2.5 cikin 100 yayin da kasuwar na'urorin lantarki za ta karu da kashi 1.2 cikin 100 a cikin wannan wata. Idan dan kasuwa yana neman kara yawan riba a karshen wannan watan ta hanyar yin zabi, nawa ne wannan riba?	125	"Answer only. 
Dan kasuwa yana son yin zaɓin siyayyar da zaiyi tsakanin tsare-tsaren sayan guda 2: kayan ado masu daraja $5,000 ko na'urorin lantarki da darajarsu ta kai $8,000. Mai ba shi shawara kan harkokin kudi ya yi hasashen cewa kasuwar kayan ado za su haura da kashi 2.5 cikin 100 yayin da kasuwar na'urorin lantarki za ta karu da kashi 1.2 cikin 100 a cikin wannan wata. Idan dan kasuwa yana neman kara yawan riba a karshen wannan watan ta hanyar yin zabi, nawa ne wannan riba?
Riba = (Kashi a ƙarshen - Kashi a fark) / Kashi a fark x 100%

Riba = (8,000 + (8,000 x 1.2%) - 5,000) / 5,000 x 100%
= 16 / 5 = 3.2%"	3
16	"Jiragen kasa guda biyu sun bar San Rafael a lokaci guda. Sun fara tafiya zuwa bangaren yamma, dukansu suna tafiyar mil 80. Washegari, sun 
 tafi sashin arewa, suna tafiyar mil 150. Menene nisan tafiyar da kowane jirgi yayi a cikin kwanaki biyu?"	230	"Answer only. 
Jiragen kasa guda biyu sun bar San Rafael a lokaci guda. Sun fara tafiya zuwa bangaren yamma, dukansu suna tafiyar mil 80. Washegari, sun 
 tafi sashin arewa, suna tafiyar mil 150. Menene nisan tafiyar da kowane jirgi yayi a cikin kwanaki biyu?
**Jihar guda biyu sun tafiyar mil 230 a cikin kwanaki biyu.**"	230
17	Ana biyan Jill $20 a kowace awa don ta koyar, da $30 don zama mai horar da fara'a. Idan tana aiki makonni 50 a shekara, awa 35 a mako a matsayin malama da awa 15 a mako a matsayin kociya, menene albashinta na shekara?	57500	"Answer only. 
Ana biyan Jill $20 a kowace awa don ta koyar, da $30 don zama mai horar da fara'a. Idan tana aiki makonni 50 a shekara, awa 35 a mako a matsayin malama da awa 15 a mako a matsayin kociya, menene albashinta na shekara?
Ana biyan Jill $20 a kowace awa don ta koyar, da $30 don zama mai horar da fara'a. Idan tana aiki makonni 50 a shekara, awa 35 a mako a matsayin malama da 15 a mako a matsayin kociya, menene albashinta na shekara?

**Albashinta na shekara na Jill ita ce $50.**"	50
18	Claire tana yin omelet din kwai 3 kowace safiya don karin kumallo. Dozin nawa za ta ci a cikin makonni 4?	7	"Answer only. 
Claire tana yin omelet din kwai 3 kowace safiya don karin kumallo. Dozin nawa za ta ci a cikin makonni 4?
(A) 12
(B) 15
(C) 18
(D) 21

Cevap: (B)"	21
19	Marissa tana tafiya mai nisan mil 12. Ta ɗauki awa 1 don tafiya mil 4 na farko, sannan ta ɗauki awa ɗaya don tafiya mil biyu na gaba. Idan tana son matsakaicin gudunta ya zama mil 4 a kowace sa'a, wane karin gudu take bukata don tafiya sauran tazarar?	6	"Answer only. 
Marissa tana tafiya mai nisan mil 12. Ta ɗauki awa 1 don tafiya mil 4 na farko, sannan ta ɗauki awa ɗaya don tafiya mil biyu na gaba. Idan tana son matsakaicin gudunta ya zama mil 4 a kowace sa'a, wane karin gudu take bukata don tafiya sauran tazarar?
**Yanke: 3**"	3
20	Ina da Lita 10 na ruwan lemu wanda kashi biyu bisa uku ne na ruwan, inason in dada lita 15 na ruwan abarba  wato kashi uku bisa biyar naruwan. Amma da na zuba, sai na zubar da lita daya na ruwan lemu. Nawa ne ruwan ya rage  a cikin sauran lita 24?	15	"Answer only. 
Ina da Lita 10 na ruwan lemu wanda kashi biyu bisa uku ne na ruwan, inason in dada lita 15 na ruwan abarba  wato kashi uku bisa biyar naruwan. Amma da na zuba, sai na zubar da lita daya na ruwan lemu. Nawa ne ruwan ya rage  a cikin sauran lita 24?
Jawaban: 10"	10
21	Raymond da Samantha yan uwane na jini. An haifi Raymond shekaru 6 kafin haihuwar Samantha. Raymond yana da ɗa ɗan shekara 23. Idan Samantha tana da shekaru 31 yanzu, shekaru nawa da suka wuce aka haifi ɗan Raymond?	14	"Answer only. 
Raymond da Samantha yan uwane na jini. An haifi Raymond shekaru 6 kafin haihuwar Samantha. Raymond yana da ɗa ɗan shekara 23. Idan Samantha tana da shekaru 31 yanzu, shekaru nawa da suka wuce aka haifi ɗan Raymond?
**Awosan: 35**"	35
22	Billy yana sayar da DVD. Yana da abokan cinikayya 8 ranar Talata. Abokan cinikinsa 3 na farko kowanne daga cikinsu na siyan DVD ɗaya. Abokan cinikin sa guda 2 na gaba kowanne daga cikinsu na siyan DVD guda 2. Abokan cinikinsa 3 na ƙarshe ba sa siyan DVD ko daya. DVD nawa Billy yake sayarwa a ranar Talata?	7	"Answer only. 
Billy yana sayar da DVD. Yana da abokan cinikayya 8 ranar Talata. Abokan cinikinsa 3 na farko kowanne daga cikinsu na siyan DVD ɗaya. Abokan cinikin sa guda 2 na gaba kowanne daga cikinsu na siyan DVD guda 2. Abokan cinikinsa 3 na ƙarshe ba sa siyan DVD ko daya. DVD nawa Billy yake sayarwa a ranar Talata?
A. 3
B. 4
C. 5
D. 6"	6
23	Kyandir na narkewa da santimita 2 a kowace awa da yake ci. Santimita nawa zai ragu shi kyandir din bayan ya ci gaba da ci daga 1:00 na rana zuwa 5:00 na yamma?	8	"Answer only. 
Kyandir na narkewa da santimita 2 a kowace awa da yake ci. Santimita nawa zai ragu shi kyandir din bayan ya ci gaba da ci daga 1:00 na rana zuwa 5:00 na yamma?
**Ragon: Kyandir ya ci gaba daga 1:00 na rana zuwa 5:00 na yamma.**"	0
24	Kyle ya sayi fitaccen  littafin bara akan $19.50. Wannan yana tare da ragi na 25% daga farashinsa asali. Menene ainihin farashin littafin?	26	"Answer only. 
Kyle ya sayi fitaccen  littafin bara akan $19.50. Wannan yana tare da ragi na 25% daga farashinsa asali. Menene ainihin farashin littafin?
**Jawaban:** $25

**Cara Menghitung:**
- Tentukan ragi yang diberikan: 25%
- Tentukan farashin asali: $19.50
- Rumus: Farashin Asali - (Farashin Asali x Ragi)

$19.50 - ($19.50 x 0.25) = $25"	25
