	premise	hypothesis	label	llm
0	To be honest, I hadn't even thought of that, but I had a hard time until I finally spoke to her.	I haven't spoken to him	contradiction	<pad> contradiction</s>
1	To be honest, I hadn't even thought of that, but I had a hard time until I finally spoke to her.	I was so nervous when I finally met him	entailment	<pad> entailment</s>
2	To be honest, I hadn't even thought of that, but I had a hard time until I finally spoke to her.	we talked a lot	neutral	<pad> entailment</s>
3	They said I was a virgin and they were going to bring a man to meet me.	no one can tell me to meet anyone	contradiction	<pad> entailment</s>
4	They said I was a virgin and they were going to bring a man to meet me.	He told me he called me once to meet him	entailment	<pad> entailment</s>
5	They said I was a virgin and they were going to bring a man to meet me.	the man hadn't come at the time	neutral	<pad> contradiction</s>
6	I have much more to say to you, but you do not need to write it down now.	I wanted to tell you everything I know about the case	contradiction	<pad> entailment</s>
7	I have much more to say to you, but you do not need to write it down now.	I will not say this on my own, because there are many who are trying to persuade me.	entailment	<pad> entailment</s>
8	I have much more to say to you, but you do not need to write it down now.	I won't talk about the city council because there's too much to say about it	neutral	<pad> entailment</s>
9	so I don't really know why	I know the reason	contradiction	<pad> entailment</s>
10	so I don't really know why	I don't know why he changed schools	neutral	<pad> entailment</s>
11	so I don't really know why	I don't know why	entailment	<pad> entailment</s>
12	I alone could have been responsible for maintaining the balance of power in the lower chambers	I didn't want to be the only one who used the measuring device for the figures	neutral	<pad> entailment</s>
13	I alone could have been responsible for maintaining the balance of power in the lower chambers	the arts in the lower rooms were his main occupation	entailment	<pad> entailment</s>
14	I alone could have been responsible for maintaining the balance of power in the lower chambers	some of them were running in our race with the measuring device for the figures	contradiction	<pad> entailment</s>
15	as rick said, i was a senior defense attorney	I'll work until the next day	contradiction	<pad> entailment</s>
16	as rick said, i was a senior defense attorney	I graduated in 2002	neutral	<pad> contradiction</s>
17	as rick said, i was a senior defense attorney	Did Rick tell you how I felt?	entailment	<pad> entailment</s>
18	there's a computer in my office, yes, it's owned by this client Cutty	client Cutty earns $10,000 a month	neutral	<pad> entailment</s>
19	there's a computer in my office, yes, it's owned by this client Cutty	there is a client named Cutty	entailment	<pad> entailment</s>
20	there's a computer in my office, yes, it's owned by this client Cutty	we don't have a client named Cutty	contradiction	<pad> entailment</s>
21	the girl who can help me is on the beach	the girl whose help I need is far away from here	entailment	<pad> contradiction</s>
22	the girl who can help me is on the beach	the girl I'm helping lives a thousand kilometers away	neutral	<pad> contradiction</s>
23	the girl who can help me is on the beach	there is no one who can help me	contradiction	<pad> contradiction</s>
24	but there was a dispute between the lawyers and the family members	they all agreed to work together in the fields	contradiction	<pad> entailment</s>
