	premise	hypothesis	label	llm
0	Honestly I didn't think about it but I was very angry, and finally I hid and talked to him more.	I never spoke to him again.	contradiction	<pad> entailment</s>
1	Honestly I didn't think about it but I was very angry, and finally I hid and talked to him more.	I just got so angry that I started talking to him more.	entailment	<pad> entailment</s>
2	Honestly I didn't think about it but I was very angry, and finally I hid and talked to him more.	We had a pleasant conversation.	neutral	<pad> entailment</s>
3	They told me that, uh that they would call me and meet me at the end.	I wasn't told anything about meeting anyone.	contradiction	<pad> contradiction</s>
4	They told me that, uh that they would call me and meet me at the end.	I was told to call someone to meet me.	entailment	<pad> entailment</s>
5	They told me that, uh that they would call me and meet me at the end.	The man was a little late.	neutral	<pad> contradiction</s>
6	There's a lot you could say on that one to skip that one.	I want to tell him everything I know about it.	contradiction	<pad> entailment</s>
7	There's a lot you could say on that one to skip that one.	I won't talk about it, although there is a lot of talk about it.	entailment	<pad> entailment</s>
8	There's a lot you could say on that one to skip that one.	I won't talk about the history of the state, because there is a lot of conflict.	neutral	<pad> entailment</s>
9	I'm not sure why.	I'm sure that's why.	contradiction	<pad> entailment</s>
10	I'm not sure why.	I don't know why he changed schools so much.	neutral	<pad> entailment</s>
11	I'm not sure why.	I don't know why that happened.	entailment	<pad> entailment</s>
12	I'm the only uh, I've ever led the experimenters of a small altitude hall.	I didn't want to be the only one leading the experimenters.	neutral	<pad> entailment</s>
13	I'm the only uh, I've ever led the experimenters of a small altitude hall.	The test was conducted in a small altitude hall.	entailment	<pad> entailment</s>
14	I'm the only uh, I've ever led the experimenters of a small altitude hall.	A few of us led the experimenters.	contradiction	<pad> contradiction</s>
15	I'm, uh, a senior fear officer, retired as Rick said.	I still had to work that day.	contradiction	<pad> contradiction</s>
16	I'm, uh, a senior fear officer, retired as Rick said.	I retired in 2002.	neutral	<pad> entailment</s>
17	I'm, uh, a senior fear officer, retired as Rick said.	Rick told you I'm retired.	entailment	<pad> entailment</s>
18	There's some cash flow forecasts on my son's desk and, um, uh, and Cutty's, that's the name of the client.	A business associate named Cutty earned $10,000 a month.	neutral	<pad> entailment</s>
19	There's some cash flow forecasts on my son's desk and, um, uh, and Cutty's, that's the name of the client.	There was a colleague named Cutty.	entailment	<pad> entailment</s>
20	There's some cash flow forecasts on my son's desk and, um, uh, and Cutty's, that's the name of the client.	We don't have a partner named Cutty.	contradiction	<pad> contradiction</s>
21	The girl who could help me was across town.	The girl I needed her help with lived a long way away.	entailment	<pad> contradiction</s>
22	The girl who could help me was across town.	The girl who would help me was five miles away.	neutral	<pad> contradiction</s>
23	The girl who could help me was across town.	No one could help me.	contradiction	<pad> entailment</s>
24	But they're sorted like who's going to contribute to the farm and who's going to support the household, sort of like this --	They all agreed that they would work in the field.	contradiction	<pad> entailment</s>
25	But they're sorted like who's going to contribute to the farm and who's going to support the household, sort of like this --	A disagreement arose over who was to be the farmer and who was to be the householder.	entailment	<pad> entailment</s>
26	But they're sorted like who's going to contribute to the farm and who's going to support the household, sort of like this --	They could not agree on who would work in the cotton fields and who would sweep the floor.	neutral	<pad> entailment</s>
27	I mean, they had, like, five kids, one of whom died.	All their children survived.	contradiction	<pad> contradiction</s>
28	I mean, they had, like, five kids, one of whom died.	One of the five children died.	entailment	<pad> entailment</s>
29	I mean, they had, like, five kids, one of whom died.	Babies who died at birth were born with cerebral palsy.	neutral	<pad> entailment</s>
30	Filter while only tears are flowing from her eyes and filter, then filter Joe on the balcony.	As she told him, his eyes welled up with tears.	entailment	<pad> entailment</s>
31	Filter while only tears are flowing from her eyes and filter, then filter Joe on the balcony.	She quickly wiped away her tears after dragging Joe down from the balcony.	contradiction	<pad> entailment</s>
32	Filter while only tears are flowing from her eyes and filter, then filter Joe on the balcony.	She started to cry because she was so happy to see Joe.	neutral	<pad> entailment</s>
33	Even the plane was on fire, which is why, it would, uh, burn and it would melt through the lead compound because the steam came out.	It may also contain the smoke during the fire.	neutral	<pad> entailment</s>
34	Even the plane was on fire, which is why, it would, uh, burn and it would melt through the lead compound because the steam came out.	The vapour would escape from the lead chamber after the aircraft had burned.	entailment	<pad> entailment</s>
35	Even the plane was on fire, which is why, it would, uh, burn and it would melt through the lead compound because the steam came out.	The smoke would not escape during a fire.	contradiction	<pad> entailment</s>
36	This is General Francis, retired from the United States Air Force.	The general is a retired U.S. Air Force officer.	entailment	<pad> entailment</s>
37	This is General Francis, retired from the United States Air Force.	The former Chief Security Officer retired a few weeks ago.	neutral	<pad> entailment</s>
38	This is General Francis, retired from the United States Air Force.	The Chief of Staff of the United States Air Force began his duties this week.	contradiction	<pad> entailment</s>
39	Dan Haka, there were two to three flights coming in a week and I didn't know where they were going.	More than one airplane arrives each week.	entailment	<pad> entailment</s>
40	Dan Haka, there were two to three flights coming in a week and I didn't know where they were going.	There are difficulties in this increased traffic.	neutral	<pad> entailment</s>
41	Dan Haka, there were two to three flights coming in a week and I didn't know where they were going.	No airplanes are coming.	contradiction	<pad> contradiction</s>
42	They had already been trained on my flight suit and it took me a while to get the suit on.	It took three months to complete training in the use of the life jacket.	neutral	<pad> entailment</s>
43	They had already been trained on my flight suit and it took me a while to get the suit on.	The training of the pilots to wear protective suits takes a long time.	entailment	<pad> entailment</s>
44	They had already been trained on my flight suit and it took me a while to get the suit on.	We can give you training on how to use a life jacket on board before the end of today's session.	contradiction	<pad> entailment</s>
45	I would like to say that there is no danger of entering with the bomb because it will not take off no matter how it is hit.	The pilot defused the bomb.	neutral	<pad> contradiction</s>
46	I would like to say that there is no danger of entering with the bomb because it will not take off no matter how it is hit.	The bomb has no chance of taking off.	entailment	<pad> entailment</s>
47	I would like to say that there is no danger of entering with the bomb because it will not take off no matter how it is hit.	There was a great danger of the explosion.	contradiction	<pad> contradiction</s>
48	And is it made the way I try to make it?	I don't know if this is the case for you.	contradiction	<pad> entailment</s>
49	And is it made the way I try to make it?	I'm trying to do this, you see.	entailment	<pad> entailment</s>
50	And is it made the way I try to make it?	I want to finish my work next week.	neutral	<pad> entailment</s>
51	Nevertheless, the animals always disappeared, especially the giraffes.	The goats are running away from the herd.	neutral	<pad> entailment</s>
52	Nevertheless, the animals always disappeared, especially the giraffes.	The donkeys tend to run away.	entailment	<pad> entailment</s>
53	Nevertheless, the animals always disappeared, especially the giraffes.	The goats were healthy and well cared for.	contradiction	<pad> contradiction</s>
54	The doors are locked while we are inside.	All the gates are open.	contradiction	<pad> contradiction</s>
55	The doors are locked while we are inside.	We had locks on our doors.	neutral	<pad> entailment</s>
56	The doors are locked while we are inside.	We are inside, though the doors are locked.	entailment	<pad> entailment</s>
57	So I had to take them all one by one and try to figure it out that way.	I'm sure I'll take the whole thing to solve this puzzle.	neutral	<pad> entailment</s>
58	So I had to take them all one by one and try to figure it out that way.	I can't understand anything even if I take them all, please give me more information to solve this problem.	contradiction	<pad> entailment</s>
59	So I had to take them all one by one and try to figure it out that way.	I shall reckon it all together.	entailment	<pad> entailment</s>
60	And many of these deaths are the result of alcohol abuse by mothers.	The mothers were alcoholics.	neutral	<pad> entailment</s>
61	And many of these deaths are the result of alcohol abuse by mothers.	Mothers should not be on any medication or pills.	contradiction	<pad> entailment</s>
62	And many of these deaths are the result of alcohol abuse by mothers.	Their mothers take pills.	entailment	<pad> contradiction</s>
63	Yes, the rains are delightful.	I didn't care about the water.	neutral	<pad> entailment</s>
64	Yes, the rains are delightful.	It was a delightful experience.	entailment	<pad> entailment</s>
65	Yes, the rains are delightful.	It was as terrible as the scorching heat of the sun.	contradiction	<pad> contradiction</s>
66	Oh a human life is precious and you can fix a life or you can't.	All people deserve to be rehabilitated and given a second chance.	neutral	<pad> entailment</s>
67	Oh a human life is precious and you can fix a life or you can't.	No human deserves to be corrected.	contradiction	<pad> contradiction</s>
68	Oh a human life is precious and you can fix a life or you can't.	Whether or not it improves life, it's a life worth living.	entailment	<pad> entailment</s>
69	Oh my, you have some kind of writer's block.	I've never seen such a typing problem before.	neutral	<pad> entailment</s>
70	Oh my, you have some kind of writer's block.	The problem is not the title.	contradiction	<pad> entailment</s>
71	Oh my, you have some kind of writer's block.	There was a problem with this one-of-a-kind script.	entailment	<pad> entailment</s>
72	You must have enjoyed it, yes, what a wonderful legacy they left behind.	I was not at all surprised by their humility.	contradiction	<pad> entailment</s>
73	You must have enjoyed it, yes, what a wonderful legacy they left behind.	I'm surprised they let you take food and drink in.	neutral	<pad> contradiction</s>
74	You must have enjoyed it, yes, what a wonderful legacy they left behind.	I wondered what they could get without the bait.	entailment	<pad> entailment</s>
75	oh but still um my kids are now 21 and 24 years old, so I don't have to.	I don't have to because my kids are in their twenties now.	entailment	<pad> entailment</s>
76	oh but still um my kids are now 21 and 24 years old, so I don't have to.	I can do it since it's time.	neutral	<pad> entailment</s>
77	oh but still um my kids are now 21 and 24 years old, so I don't have to.	I guess since they're all ten and you're eleven.	contradiction	<pad> contradiction</s>
78	Yes, people who can act at a moment's notice or when they need to make a decision are often confused.	Yes, people who can't make a decision right away	entailment	<pad> entailment</s>
79	Yes, people who can act at a moment's notice or when they need to make a decision are often confused.	Yes, people who are not hungry.	neutral	<pad> entailment</s>
80	Yes, people who can act at a moment's notice or when they need to make a decision are often confused.	Yes, people who have no mental disabilities of any kind.	contradiction	<pad> neutral</s>
81	No, they're still roaming, they've been roaming since the end of the nineteen sixties.	They had been in the traveling work since before 1970.	entailment	<pad> contradiction</s>
82	No, they're still roaming, they've been roaming since the end of the nineteen sixties.	They love to travel.	neutral	<pad> entailment</s>
83	No, they're still roaming, they've been roaming since the end of the nineteen sixties.	The days are numbered according to the number of their journeys.	contradiction	<pad> entailment</s>
84	He exercises regularly.	You could explain how the exercise works.	entailment	<pad> entailment</s>
85	He exercises regularly.	I loved gymnastics because I needed to keep my blood vessels open.	neutral	<pad> entailment</s>
86	He exercises regularly.	God's people stop talking about gymnastics.	contradiction	<pad> entailment</s>
87	Well, that's good, I haven't thought about it.	This was a bad decision that I had dismissed last week.	contradiction	<pad> entailment</s>
88	Well, that's good, I haven't thought about it.	This advice worked.	entailment	<pad> entailment</s>
89	Well, that's good, I haven't thought about it.	The contrast you mention is a good point	neutral	<pad> entailment</s>
