	question	answer	llm
0	Madhadha a Janet anokandira mazai 16 pa zuva. Mangwanani ega ega anodya matatu pakudya kwemangwanani ozobika mamuffins eshamwari dzake zuva regarega nemazai mana. Anozotengesa asara ku musika wevarimi zuva regarega achiita $2 pa zai redhadha. Anowana mari yemadhora mangani pazuva regarega kumusika wevarimi?	18	Janet anowana mari yemadhora makumi maviri nemazai masere (24) pazuva regarega kumusika wevarimi.
1	Jira rinotora mabhaudhi 2 eblue fiber nepakati pepakati kufiber jena. Rinotora mabhaudhi mangani jira iri?	3	Mabhaudhi epakati 2 eblue fiber nepakati pepakati kufiber jena, mangani jira iri rinotora mabhaudhi 10GB.
2	Josh afunga kumboedza kutenga nekutengesa imba .Anotenga imba ne $80,000 ndokubva aisa $50,000 yekugadzirisa .Izvi zvakakwidza mutengo weimba ne 150% .Akaita purofiti yemarii ?	70000	"Mhuri!

Kana Josh akatenga imba ne $80,000, akabva aisa $50,000 yekugadzirisa, izvi zvakakwidza mutengo weimba ku $130,000.

Akaita purofiti yemarii inoti: $130,000 - $80,000 = $50,000.

Purofiti yemarii yakaitwa ne 62.5% ($50,000 ÷ $80,000)."
3	 James afunga kumhanya masprint 3  ka3 pasvondo. Anomhanya 60 mamita pasprint yoga yoga .Anomhanya mamita mangani pavhiki ?	540	Anomhanya 20 mamita pavhiki.
4	Zuva rega rega , Wendi anopa huku yake  imwe neimwe  makapu matatu emusanganiswa wechikafu  chehuku , chine mhodzi ,upfu hwemahwemusi pamwe nemiriwo kuti dzive neutano .Anopa huku chikafu chadzo katatu .Mangwanani anopa huku dzake 15 makapu echikafu .Masikati anopa huku dzake mamwe 25 makapu echikafu. Makapu mangani echikafu aanoda kupa huku dzake mukudya kwekupedzisira kwezuva kana huku dzaWendi dziri 20 .   	20	Mhodzi! Wendi anopa huku yake makapu 15 echikafu mangwanani, makapu 25 echikafu masikati, saka makapu 40 echikafu pazuva. Kana huku dzaWendi dziri 20, makapu echikafu aanoda kupa huku dzake mukudya kwekupedzisira kwezuva ndi 20.
5	Kylar akainda ku chitoro kunotenga magirazi emumba itsva yake. Girazi rimwe raiita $5 asi kutenga rimwe girazi rechipiri kwaiita mutengo uri 60% yemutengo wegirazi rekutanga. Kylar anoda kutenga magirazi 16. Anofanira kubhadhara marii kutenga magirazi aya?	64	Kylar anofanira kubhadhara mari $80.
6	Toulouse ane makwayi akawanda zvokupfuura Charleston ruviri. Charlestone ane makwayi akawandawo zvokupfuura Seattle  neruna. Toulouse, Charleston na Seatle vane makwayi mangani kana Seatle aine 20? 	260	Toulouse ane makwayi 10, Charleston ane makwayi 15, Seattle ane makwayi 20. Makwayi mangani ane 45.
7	Carla ari kudhaunirodha faira re 200GB. Anowanzo kudhaunirodha 2 GB/minute, asi 40% ari pakati pekudhaunirodha, Windows inomanikidza kutanga patsva kuti iise maupdates, zvinova zvinotora maminetsi 20. Carla anotangazve kudhaunirodha kubvira pokutanga. Zvichatora nguva yakadii kudhaunirodha faira?	160	Mhuri yangu, kudhaunirodha faira rakaita 200GB rakatora nguva yakareba 100 minutes, asi 40% yacho yaita 80 minutes. Windows inomanikidza kutanga patsva kuti iise maupdates, zvinova zvinotora maminetsi 20, zvichatora nguva yakareba 60 minutes. Kudhaunirodha faira rakatora nguva yakareba 20 minutes.
8	John anotyaira  kwemaawa 3 achimhanya 60mph  ndokudzokera kwaabva mushure mekuyeuka kuti pane chaange akanganwa kumba. Akazama kusvika kumba nemaawa 4 asi wakapedza maawa  2 ekutanga amire mota dzisingafambi. Akazopedza chikamu chepakati nepakati cheawa achimhanya ne30mph, asati agona kutyaira panguva dzasara pamaawa 4 nekumhanya kwe80mph. Anga ari kure zvakadii nekummba pakaperera maawa 4?	45	John akanga ari kure 120 miles kumhanya kwe80mph pakaperera maawa 4.
9	Mari inowana Eliza paawa rimwe pachikamu chemaawa 40 ekutanga i$10. Akashanda zvinopfuurira mwero waaanofanira kushanda pabasa, anozowana mari inopfuura $10 paawa nechikamu che 1.2 pamusoro. Kana Eliza akashanda kwemaawa 45 pavhiki rino anowana marii?	460	Eliza anowana mari $54.
