	question	answer	llm
0	Embaata za Janet zibiika amagi 16 buli lunaku. Alya amagi asatu buli lunaku ku kyenkya n'afumbisa amalala ana g'ateeka mu bukkeeki bwa muffin bw'akolera mikwano gye. Agasigadde agatunda mu katale k'abalimi n'abalunzi buli lunaku nga buli ggi alitunda $2. Afuna ssente mmeka buli lunaku mu katale k'abalimi n'abalunzi?	18	Janet afuna ssente 32 buli lunaku mu katale k'abalimi n'abalunzi.
1	Egganduula emalawo jjoola z'olugoye lwa bbulu 2 n'ekitundu ezenkana ne jjoola z'olugoye olweru. Emalawo omugatte gwa jjoola mmeka? 	3	Omulawo omugatte gwa jjoola mmeka gwe guva ku kikumi kya 5 ne ku kikumi kya 3.
2	Josh yasalawo okugezaako okugula ennyumba etali ku mutindo  agiteekemu ssente, amale egitunde. Yagula ennyumba ku $80,000 n'asaasaanya $50,000 ng'agiddaabiriza. Kino kyayongera ku muwendo ennyumba z'egula ebitundu150%.  Yakola amagoba ga ssente mmeka?	70000	Omusajja yasobola okukola amagoba ga ssente 30,000.
3	James asalawo okudduka emisinde gy'akafubutuko emirundi  esatu esatu ng'akikora emirundi 3 buli wiiki. buli lufubutuka adduka mmita 60. Adduka mmita mmeka omugatte buli wiiki?	540	Omulungi James asalawo okudduka emisinde gy'akafubutuko emirundi esatu esatu ng'akikora emirundi 3 buli wiiki. Buli lufubutuka adduka mmita 60. Adduka mmita mmeka omugatte buli wiiki, mmeka 180 mmita.
4	Buli lunaku, Wendi buli nkoko ye agiriisa ebikopo bisatu eby'emmere y'enkoko entabule, nga mulimu obusigo, obuwuka n'ebivaavava okuziyamba okubeera ennamu obulungi. Enkoko zino azigabula emirundi esatu esatu. Kumakya ekisibo ky'enkoko ze akiwa ebikopo by'emmere 15. Emisana, enkoko ze n'azongera ebikopo by'emmere 25. Ebikopo bimeka by'alina okuwa enkoko ze mu lulya olusembayo mu lunaku ssinga ekisibo kya Wendi kiba kirimu enkoko 20?	20	Omulimu gw'obukoko! Wendi akola ebikopo 15 ku makya, azongera 25 ku misana, bwe kiba kirimu enkoko 20, Wendi akola ebikopo 40.
5	Kylar yagenda ku dduuka okugula endabirwamu za kalina ye empya. Endabirwamu emu egula $5 wabula buli ndabirwamu eyookubiri egula ebitundu 60% ez'ebbeeyi eyo. Kylar ayagala kugula endabirwamu 16. Yeetaaga ssente mmeka okuzisasula?	64	"Kylar ayagala kugula endabirwamu 16. Endabirwamu emu egula $5, buli ndabirwamu eyookubiri egula ebitundu 60% ez'ebbeeyi eyo, kye kiyinza okukola nga: 
Endabirwamu emu egula $5, endabirwamu eyookubiri egula $5 - (60% ez'ebbeeyi eyo) = $5 - $3 = $2. 
Kylar ayagala kugula endabirwamu 16, kye kiyinza okukola nga: 
$2 x 15 (kubanga endabirwamu emu egula $5) = $30. 
Kylar yeetaaga ssente $30 mmeka okuzisasula."
6	Toulouse alina endiga ezikubisa mu za Charleston emirundi ebiri. Charleston alina endiga ezikubisa mu za Seattle emirundi 4.  Endiga.  Toulouse, Charleston, ne Seattle baba n'omugatte gwa ndiga mmeka bwe kiba nti Seattle alina endiga 20?	260	Omulamwa gw'endiga gw'omu Toulouse gw'ekubisibwa mu za Charleston gw'ebiri, omulamwa gw'endiga gw'omu Charleston gw'ekubisibwa mu za Seattle gw'ena, omulamwa gw'endiga gw'omu Seattle gw'ekubisibwa 20. Kino kye kimu ku mulamwa gw'endiga gw'omu Toulouse ne gw'omu Charleston, omulamwa gw'endiga gw'omu Seattle gw'ekubisibwa 20.
7	Carla awanula ekiwandiiko kya GB 200. Mu ngeri eya bulijjo awanula GB 2 buli ddakiika, wabula bw'atuuka ku 40% ng'ekiwandiiko kiwanulwa, kompyuta ye ne yeggyako, esobole okuddako ng'ekoze enkyukakyuka empya ne kitwala eddakiika 20. Oluvannyuma Carla alina okuddamu okuwanula ekiwandiiko okuva we kitandikira. Kinaatwala buwanvu ki okuwanula ekiwandiiko?	160	Carla awanula ekiwandiiko kya GB 200 mu kiseera ky'ekiro ky'ebuli ddakiika 100.
8	John avuga okumala essaawa 3 ku misinde gya mmayiro 60 buli ssaawa naye n'adda emabega kubanga akizuula nti yeerabidde ekintu eky'amakulu ennyo awaka. Agezaako okutuuka awaka mu ssaawa 4 naye amala essaawa 2 ezisooka mu kalippagano k'ebidduka ak'amaanyi. Amala ekitundu ky'essaawa ekiddako ng'avugira ku misinde gya mmayiro 30 buli ssaawa nga tannafuna busobozi kuvuga misinde gya mmayiro 80 buli ssaawa z'avugira mu budde obuba busigaddeyo okuweza essaawa 4. Aba asigazzaayo bbanga ki okutuuka awaka we ziwerera essaawa 4?	45	Omulamwa gw'essaawa John gw'ali ku misinde gya mmayiro 60 buli ssaawa, naye amala essaawa 2 ezisooka mu kalippagano k'ebidduka ak'amaanyi. Oluvanyuma lw'essaawa 2, John y'agenda ku misinde gya mmayiro 30 buli ssaawa. Okuva ku ssaawa 2 okutuuka ku ssaawa 4, John y'agenda ku misinde gya mmayiro 80 buli ssaawa. Okusinziira ku kino, John y'asigazzaayo bbanga 2 okutuuka awaka we ziwerera essaawa 4.
9	Ensasula ya Eliza eya buli ssaawa mu ssaawa 40 ezisooka buli wiiki eri $10. Aweebwa ne ssente endala ez'obudde bw'aba ayisizzaamu ng'akola ezikubisa emirundi 1.2 mu ezo z'afuna mu budde bwe. Singa Eliza aba yakoze essaawa 45 mu wiiki eno, aba yayingizza ssente mmeka mu wiiki eno?	460	Eliza aba yayingizza ssente 18 mu wiiki eno.
