Unnamed: 0	question	answer	llm	verbalized
0	Àwọn pẹ́pẹ́yẹ Janet máa ń yé ẹyin 16 lọ́jọ́ kan. Ó máa ń jẹ mẹ́ta fún oúnjẹ àárọ̀ láràárọ̀ ó sì máa ń dín àkàrà òyìnbó fún àwọn ọ̀rẹ́ rẹ̀ lójoojúmó pẹ̀lú mẹ́rin. Ó máa ń ta èyí tó kù ní ọjà àgbẹ̀ lójoojúmó fún $2 fún ẹyin pẹ́pẹ́yẹ oòjọ́. Èló ló ń pa ní dọ́là lójoojúmọ́ ní ọjà àgbẹ̀?	18	Ojú ẹni tó ṣe àkàrà òyìnbó fún àwọn ọ̀rẹ́ rẹ̀ lójoojúmó pẹ̀lú mẹ́rin, àwọn ọ̀rẹ́ rẹ̀ lójoojúmó pẹ̀lú mẹ́rin máa ń ṣe àkàrà òyìnbó fún àwọn ọ̀rẹ́ rẹ̀ lójoojúmó pẹ̀lú mẹ́rin.	-1
1	Agbádá kan máa ń gba bóótu òwú olómi aró 2 bẹ́ẹ̀ sì ni àbọ̀ òwú funfun tí ó tó iye yẹn. Iye bóótù mélòó ni ó ń gbà lápapọ̀? 	3	Oya, àbọ̀ òwú funfun yẹn ni ó tó iye yẹn, ó ń gbà lápapọ̀ sí iye bóótù mélòó.	-1
2	Josh pinnu láti gbìyànjú àràtúntà ilé. Ó ra ilé kan ní $80,000 ó wá fi $50,000 ṣe àtúnṣe. Èyí mú àlékún bá iye owó ilé náà pẹ̀lú 150%. Èló ni èrè tí ó jẹ?	70000	Èrè yìí jẹ́ $240,000.	240000
3	James pinnu láti sá eré ọ̀gbọrangandan 3 ní ìgbà 3 lọ́sẹ̀. Ó sá mítà 60 ní ọ̀gbọrangandan kọ̀ọ̀kan. Iye àpapọ̀ mítà mélòó ni ó máa ń sá lọ́sẹ̀?	540	Aṣẹ! Ó sá mítà 180 ní ọ̀gbọrangandan kọ̀ọ̀kan.	180
4	Lójoojúmọ́, Wendi máa ń fún ọ̀kọ̀ọ̀kan nínú àwọn adìyẹ rẹ̀ ní agolo àpòpọ̀ oúnjẹ adìyẹ mẹ́ta, tó ní èso, aràn àti ewébẹ̀ kí wọ́n lè wà ní àlàáfíà. Ó máa ń fún àwọn adìyẹ náà ní oúnjẹ adìyẹ wọn ní oúnjẹ ẹ̀mẹ́ta ọ̀tọ̀ọ̀tọ̀. Ní àárọ̀, ó máa ń fún agbo adìyẹ rẹ̀ ní 15 agolo oúnjẹ adìyẹ. Ní ọ̀sán, ó máa ń fún àwọn adìyẹ rẹ̀ ní 25 agolo oúnjẹ adìyẹ mìíràn. Iye agolo oúnjẹ adìyẹ mélòó ni ó nílò láti fún àwọn adìyẹ rẹ̀ ní oúnjẹ tó gbẹ́yìn lójúmọ́ tí iye agbo Wendi bá jẹ́ adìyẹ 20?	20	"O pé lójoojúmọ́, àwọn adìyẹ Wendi máa ń fún ọ̀kọ̀ọ̀kan nínú àwọn adìyẹ rẹ̀ ní agolo àpòpọ̀ oúnjẹ adìyẹ mẹ́ta. Ní àárọ̀, ó máa ń fún agbo adìyẹ rẹ̀ ní 15 agolo oúnjẹ adìyẹ. Ní ọ̀sán, ó máa ń fún àwọn adìyẹ rẹ̀ ní 25 agolo oúnjẹ adìyẹ mìíràn. Iye agolo oúnjẹ adìyẹ mélòó ni ó nílò láti fún àwọn adìyẹ rẹ̀ ní oúnjẹ tó gbẹ́yìn lójúmọ́ tí iye agbo Wendi bá jẹ́ adìyẹ 20.

O pé lójoojúmọ́, àwọn adìyẹ Wendi máa ń fún ọ̀kọ̀ọ̀kan nínú àwọn adìyẹ rẹ̀ ní agolo àpòpọ̀ oúnjẹ adìyẹ mẹ́ta. Ní àárọ̀, ó máa ń fún agbo adìyẹ rẹ̀ ní 15 agolo oúnjẹ adìyẹ. Ní ọ̀sán, ó máa ń fún àwọn adìyẹ rẹ̀ ní 25 agolo oúnjẹ adìyẹ mìíràn. Iye agolo oúnjẹ adìyẹ mélòó ni ó nílò láti fún àwọn adìyẹ rẹ̀ ní oúnjẹ tó gbẹ́yìn lójúmọ́ tí iye agbo Wendi bá jẹ́ adìyẹ 20.

O pé lójoojúmọ́, àwọn adìyẹ Wendi máa ń fún ọ̀kọ̀ọ̀kan nínú àwọn adìyẹ rẹ̀ ní agolo àpòpọ̀ oúnjẹ adìyẹ mẹ́ta. Ní àárọ̀, ó máa ń fún agbo adìyẹ rẹ̀ ní 15 agolo oúnjẹ adìyẹ. Ní ọ̀sán, ó máa ń fún àwọn adìyẹ rẹ̀ ní 25 agolo oúnjẹ adìyẹ mìíràn. Iye agolo oúnjẹ adìyẹ mélòó ni ó nílò láti fún àwọn adìyẹ rẹ̀ ní oúnjẹ tó gbẹ́yìn lójúmọ́ tí iye agbo Wendi bá jẹ́ adìyẹ 20.

O pé lójoojúmọ́, àwọn adìyẹ Wendi máa ń fún ọ̀kọ̀ọ̀kan nínú àwọn adìyẹ rẹ̀ ní agolo àpòpọ̀ oúnjẹ adìyẹ mẹ́ta. Ní àárọ̀, ó máa ń fún agbo adìyẹ rẹ̀ ní 15 agolo oúnjẹ adìyẹ. Ní ọ̀sán, ó máa ń fún àwọn adìyẹ rẹ̀ ní 25 agolo oúnjẹ adìyẹ mìíràn. Iye agolo oúnjẹ adìyẹ mélòó ni ó nílò láti fún àwọn adìyẹ rẹ̀ ní oúnjẹ tó gbẹ́yìn lójúmọ́ tí iye agbo Wendi bá jẹ́ adìyẹ 20.

O pé lójoojúmọ́, àwọn adìyẹ Wendi máa ń fún ọ̀kọ̀ọ̀kan nínú àwọn adìyẹ rẹ̀ ní agolo àpòpọ̀ oúnjẹ adìyẹ mẹ́ta. Ní àárọ̀, ó máa ń fún agbo adìyẹ rẹ̀ ní 15 agolo oúnjẹ adìyẹ. Ní ọ̀sán, ó máa ń fún àwọn adìyẹ rẹ̀ ní 25 agolo oúnjẹ"	25
5	Kylar lọ sí ilé ìtàjà náà láti ra gílásì fún ilé rẹ̀ tuntun. Gílásì kan tó $5, sùgbọ́n gbogbo gílásì kejì jẹ́ 60% iye owó náà. Kylar fẹ́ ra gílásì 16. Èló ni ó nílò láti sọ fún wọn? 	64	O nílò 16 gílásì, ó tó $5, ó tó $80. Ó tó $5 x 16 = $80. Ó tó 60% iye owó náà, ó tó $80 x 0.6 = $48. Ó tó $80 - $48 = $32. Ó tó $32.	32
6	Toulouse ní ìlọ́poméjì àgùtàn tí Charleston ní. Charleston ní ìlọ́pomẹ́rin iye àgùtàn tí Seattle ni. Àgùtàn mélòó ní Toulouse, Charleston àti Seattle ní lápapọ̀ nígbà tí Seattle bá ní àgùtàn 20?	260	Oya, è sùn! Toulouse, Charleston àti Seattle sì ni àgùtàn 20 nígbà tí Seattle bá ní àgùtàn 20.	20
7	Carla ń ṣe ìgbàsílẹ̀ fáíli 200 GB. Lóòtọ́ ó lè ṣe ìgbàsílẹ̀ 2 GB/ní ìṣẹ́jú kan, ṣùgbọ́n 40% sínú ìgbàsílẹ̀ náà, Windows máa ń fi ipá ṣe àtúnbẹ́rẹ̀ láti ṣe ìsọdọ̀tun, tó máa ń gbà tó ìṣẹ́jú 20. Carla ní láti tún ìgbàsílẹ̀ náà bẹ̀rẹ̀ láti ìbẹ̀rẹ̀. Báwo ló ṣe pẹ́ tó láti ṣe ìgbàsílẹ̀ fáíli náà?	160	Aṣẹ! Carla ló ṣe pẹ́ tó láti ṣe ìgbàsílẹ̀ fáíli náà, ó lè ṣe ìgbàsílẹ̀ 2 GB ní ìṣẹ́jú kan, ṣùgbọ́n ó ṣe àtúnbẹ́rẹ̀ 40% sínú ìgbàsílẹ̀ náà, tó ṣe 80 GB, tó máa ń gbà tó ìṣẹ́jú 20.	20
8	John wa ọkọ̀ fún wákàtí 3 pẹ̀lú eré 60 mph ó wá yí padà nítorí ó ríi wí pé òhun gbàgbé nǹkan tó ṣe pàtàkì sí ilé. Ó gbìyànjú láti délé ní wákàtí 4 ṣùgbọ́n ó lo wákàtí 2 àkọ́kọ́ nínú ìdúró wápe súnkẹrẹ-fàkẹrẹ. Ó tún lo ààbọ wákàtí tí ó kàn láti wa ọkọ̀ pẹ̀lú eré 30 mph, kó tó lè di wí pé ó wa ìgbà tó kù nínú wákàtí 4 náà tó ń lọ ní 80 mph. Báwo ló ṣe jìnà sí ilé tó ní ìparí wákàtí 4 náà? 	45	Ó ṣe jìnà sí ilé tó ní ìparí wákàtí 4 náà.	4
9	Òṣùwọ̀n Eliza ní wákàtí kan fún wákàtí 40 àkọ́kọ́ tó fí ń ṣiṣẹ́ lọ́sọ̀ọ̀sẹ̀ jẹ́ $10. Ó tún máa ń gba owó fún iṣẹ́ àṣejù ní ìgbà 1.2 iye òṣùwọ̀n wákàtí ìṣiṣẹ́ rẹ̀ ní gbogbo ìgbà. Ti Eliza bá ṣiṣẹ́ fún wákàtí 45 lọ́sẹ̀ yìí, èló ni owó tó pa lọ́sẹ̀ yìí?	460	Kò sí ọmọ̀ọ̀sẹ̀, Eliza ṣe 40 wákàtí àkọ́kọ́, ó tún máa ń gba owó fún iṣẹ́ àṣejù ní ìgbà 1.2, ó ṣe 40 x 1.2 = 48, ó ṣe 48 + 10 = 58, ó ṣe 58 + 5 (wákàtí 5) = 63, ó ṣe 63 + 5 (wákàtí 5) = 68, ó ṣe 68 + 5 (wákàtí 5) = 73, ó ṣe 73 + 5 (wákàtí 5) = 78, ó ṣe 78 + 5 (wákàtí 5) = 83, ó ṣe 83 + 5 (wákàtí 5) = 88, ó ṣe 88 + 5 (wákàtí 5) = 93, ó ṣe 93 + 5 (wákàtí 5) = 98, ó ṣe 98 + 5 (wákàtí 5) = 103, ó ṣe 103 + 2 (wákàtí 2) = 105, ó ṣe 105 + 2 (wákàtí 2) = 107, ó ṣe 107 + 2 (wákàtí 2) = 109, ó ṣe 109 + 2 (wákàtí 2) = 111, ó ṣe 111 + 2 (wákàtí 2) = 113, ó ṣe 113 + 2 (wákàtí 2) = 115, ó ṣe 115 + 2 (wákàtí 2) = 117, ó ṣe 117 + 2 (wákàtí 2) = 119, ó ṣe 119 + 2 (wákàtí 2) = 121, ó ṣe 121 + 2 (wákàtí 2) = 123, ó ṣe 123 + 2 (wákàtí 2) = 125, ó ṣe 125 + 2 (wákàtí 2) = 127, ó ṣe 127 + 2 (wákàtí 2) = 129, ó ṣe 129 + 2 (wákàtí 2) = 131, ó ṣe 131 + 2 (wákàtí 2) = 133, ó ṣe 133 + 2 (wákàtí 2) = 135, ó ṣe 135 + 2 (wákàtí 2) = 137, ó ṣe 137 + 2 (wákàtí 2) = 139, ó ṣe 139 + 2 (wákàtí 2) = 141, ó ṣe 141 + 2 (wákàtí 2) = 143, ó ṣe 143 + 2 (wákàtí 2) = 145, ó ṣe 145 + 2 (wákàtí 2) = 147, ó ṣe 147 + 2 (wákàtí 2) = 149, ó ṣe 149 + 2 (wákàtí 2) = 151, ó ṣe 151 + 2 (wákàtí 2) = 153, ó ṣe 153 + 2 (wákàtí 2) = 155, ó ṣe 155 + 2 (wákàtí 2) = 157, ó ṣe 157 + 2 (wákàtí 2) = 159, ó ṣe 159 + 2 (wákàtí 2) = 161, ó ṣe 161 + 2 (wákàtí 2) = 163, ó ṣe 163 + 2 (wákàtí 2) = 165, ó ṣe 165 + 2 (wákàtí 2) = 167, ó ṣe 167 + 2 (wákàtí 2) = 169, ó �	169
10	Ohun èlò ìmúṣiṣẹ́ kan ní ìgbàsílẹ̀ 60 ní oṣù àkọ́kọ́. Ònkà ìgbàsílẹ̀ náà ní oṣù kejì fi ìlọ́po mẹ́ta pọ̀ ju èyí ti ìgbàsílẹ̀ ní oṣù àkọ́kọ́ lọ, ṣùgbọ́n ó tún dínkù pẹ̀lú 30% ní oṣù kẹta. Mélòó ni iye ìgbàsílẹ̀ tí ètò náà ní lápapọ̀ ní kárí àwọn oṣù mẹ́ta náà?	366	Èyítòkù! Ìgbàsílẹ̀ kan tí ètò náà ní lápapọ̀ ní kárí àwọn oṣù mẹ́ta náà jẹ́ 60 + 40 + 30 = 130.	130
11	Toula lọ sí ilé iṣẹ́ búrẹ́dì ó sì ra onírúurú ìyẹ̀fun. Ó ra dọ́sínì 3 ìyẹ̀fun dídín èyí tó tó $68 fún dọ́sínì kan, dọ́sínì 2 àkàrà òyìnbó kéékèèké èyí tó tó $80 fún dọ́sínì kan, àti dọ́sínì 6 àkàrà òyìnbó kékèké ní $55 fún dọ́sínì kan. Èlò ní iye gbogbo nǹkan tó rà?	694	Èlò sí 3 + 2 + 6 = 11. Òrúkọ 11 àkàrà òyìnbó tó tó $68 = $68. Òrúkọ 2 àkàrà òyìnbó tó tó $80 = $80. Òrúkọ 6 àkàrà òyìnbó tó tó $55 = $55. Èlò sí 68 + 80 + 55 = $203.	203
