Unnamed: 0	question	answer	llm	verbalized
0	Amadada kaJanet abeka amaqanda ali-16 ngosuku. Utya amathathu kwisidlo sakusasa rhoqo ngentseni kwaye ubhakela abahlobo bakhe iimufins yonke imihla. Uthengisa intsalela kwimarike yamafama yonke imihla nge-$2 ngeqanda ngalinye ledada. Ingaba wenza malini ngeedola yonke imihla kwimarike yamafama?  	18	Ngicela ukuthula, Janet! Ngiyabonga ukuthi wenza malini ngeedola yonke imihla kwimarike yamafama. Ngiyabonga ukuthi wenza ngosuku olulodwa ngosuku, ngosuku olulodwa ngosuku, ngosuku olulodwa ngosuku. Ngiyabonga ukuthi wenza ngosuku olulodwa ngosuku, ngosuku olulodwa ngosuku, ngosuku olulodwa ngosuku.	-1
1	Ilaphu lithatha iibholithi ezi-2 zefiber eluhlaza kunye nesiqingatha salo fiber emhlophe. Uthatha iibolithi ezingaphi xa zizonke?	3	Ngicela ukuthetha, ukuthi iibholithi ezi-2 zefiber eluhlaza kunye nesiqingatha salo fiber emhlophe zithatha iibolithi ezingaphi xa zizonke, ngokutholakala i-2,5 meters.	5
2	UJosh ugqiba ekulungiseni indlu. Uthenga indlu ye-$80, 000 aze abeke i-$50, 000 ekulungiseni. Le nto inyusa ixabiso lendlu nge-150%. Wenze ingeniso engakanani?	70000	"Ngicela ukuthula! Ukuthula kwakho, ukuthula kwakho!

Ithuba lika-200, 000."	200000
3	UJames ugqiba ekubalekeni imitsi emi-3 ka-3 ngeveki. Ubaleka iimitha ezingama-60 umtsi ngamnye. Zingaphi iimitha zizonke azibalekayo ngeveki?	540	Ngiyabonga ukuba ukuthetha! Iimitha zizonke azibalekayo ngeveki ziyisithathu.	-1
4	Yonke imihla, UWendi utyisa inkukhu yakhe nganye iikomityi ezintathu zokutya kwenkukhu okuxutyiweyo, okunembewu, imisundululu kunye nemifuno ukuzigcina zisempilweni. Unika iinkukhu ukutya kwazo kwizidlo ezithathu ezahlukeneyo. Ekuseni, unika umhlambi weenkukhu zakhe iikomityi ezili-15 zokutya. Emva kwemini, unika iinkukhu zakhe ezinye iikomityi ezingama-25 zokutya. Zingaphi iikomityi zokutya ekufuneka azinike iinkukhu zakhe kwisidlo sokugqibela sosuku ukuba ubukhulu bomhlambi kaWendy ziinkukhu ezingama-20?	20	Ngicela ukuba ngiyafunda isidlo esingama-20, ngiyafunda iinkukhu zakhe ezili-15, ngiyafunda iinkukhu zakhe ezili-25. Ngicela ukuba ngiyafunda iinkukhu zakhe ezingama-20, ngiyafunda iinkukhu zakhe ezingama-20, ngiyafunda iinkukhu zakhe ezingama-20. Ngicela ukuba ngiyafunda iinkukhu zakhe ezingama-20, ngiyafunda iinkukhu zakhe ezingama-20, ngiyafunda iinkukhu zakhe ezingama-20.	20
5	UKylar waya evenkileni ukuya kuthenga iiglasi zendlu yakhe entsha. Iglasi enye ixabisa i-$5, kodwa iglasi nganye yesibini ixabisa kuphela i-60% yexabiso. UKylar ufuna ukuthenga iiglasi ezili-16. Kufuneka uhlawule malini yazo?	64	Ngiyabonga! Ukuthenga iiglasi ezili-16, ukuya kuthenga i-$80.	80
6	IToulouse ineegusha ezininzi ngokuphindwe kabini kuneCharleston. I-Charleston ineegusha eziphindwe ka-4 njenge-Seattle. Inegusha ezingaphi iToulouse, iCharleston, kunye neSeattle zizonke ukuba iSeattle ineegusha ezingama-20?	260	Ngicela ukuthula! I-Seattle ineegusha ezingama-20 njenge-Charleston, kodwa i-Toulouse ineegusha ezingama-12 njenge-Seattle.	12
7	UCarla ukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela i-2GB/ ngomzuzu, kodwa  i-40% yendlela yokukhuphela, i-windows inyanzela ukuqalisa kwakhona ukufaka uhlaziyo, oluthatha imizuzu engama-20. Emva koko uCarla kufuneka aqalise kwakhona ukukhuphela ukusukela ekuqaleni.	160	U-Carla ukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela i-2GB/ ngomzuzu, kodwa  i-40% yendlela yokukhuphela, i-windows inyanzela ukuqalisa kwakhona ukufaka uhlaziyo, oluthatha imizuzu engama-20. Emva koko u-Carla kufuneka aqalise kwakhona ukukhuphela ukusukela ekuqaleni.	20
8	UJohn uqhuba iiyure ezi-3 ngesantya sama-60 mph aze ajike kuba uyaqonda ukuba ulibele into ebaluleke kakhulu ekhaya. Uzama ukufika ekhaya kwiiyure ezi-4 kodwa uchitha iiyure ezi-2 zokuqala kwitrafikhi emileyo. Uchitha isiqingatha esilandelayo eqhuba ngesantya sama-30 mph, phambi kokuba akwazi ukuqhuba ixesha eliseleyo kwiiyure ezi-4 ezihamba ehamba ngama-80 mph. Ukude kangakanani ekhaya ekupheleni kweeyure ezi-4? 	45	Ngicela ngicela! Ukude kangakanani ekhaya ekupheleni kweeyure ezi-4, ngabe ukuba ulibele into ebaluleke kakhulu ekhaya. Ukuba ulibele into ebaluleke kakhulu ekhaya, ukude kangakanani ekhaya ekupheleni kweeyure ezi-4 ngabe ukuba ulibele into ebaluleke kakhulu ekhaya. Ukuba ulibele into ebaluleke kakhulu ekhaya, ukude kangakanani ekhaya ekupheleni kweeyure ezi-4 ngabe ukuba ulibele into ebaluleke kakhulu ekhaya. Ukuba ulibele into ebaluleke kakhulu ekhaya, ukude kangakanani ekhaya ekupheleni kweeyure ezi-4 ngabe ukuba ulibele into ebaluleke kakhulu ekhaya.	4
9	Umlinganiselo kaEliza ngeyure kwiiyure zokuqala ezingama-40 azisebenzayo iveki nganye zii-$10. Kwaye ufumana umvuzo wexesha elongezelelekileyo ngokuphindwe ka-1.2 kumlinganiselo wakhe oqhelekileyo weyure. Ukuba uEliza usebenze iiyure ezingama-45 kule veki, ungakanani umvuzo wakhe kule veki?	460	Uyazi, umvuzo wakhe ufumana ngokuphindwe ka-1.2 kumlinganiselo wakhe oqhelekileyo weyure. Ukuba uEliza usebenze iiyure ezingama-45 kule veki, umvuzo wakhe ufumana ngokuphindwe ka-1.2 kumlinganiselo wakhe oqhelekileyo weyure. Uyazi, umvuzo wakhe ufumana ngokuphindwe ka-1.2 kumlinganiselo wakhe oqhelekileyo weyure.	1
10	Inkqubo entsha yakhutshelwa ama-60 kwinyanga yokuqala. Inani lokukhutshelwa kwinyanga yesibini beliphindaphindeke kathathu kunokhutshelo kwinyanga yokuqala kodwa lancitshiswa ngama-30% kwinyanga yesithathu. Zingaphi izinto ezikhutshelweyo kwinkqubo kwisithuba seenyanga ezintathu?	366	Izinto ezikhutshelweyo kwinkqubo kwisithuba seenyanga ezintathu zingaphi: 60 - 60/2*0.7 = 42.	42
11	UTaula waya kwindawo yokubhaka wathenga iintlobo ngeentlobo zamaqebengwana. Wathenga idozini ezi-3 ze-donut ezixabisa i-$68 idozini nganye, ezi-2 idozini zeekeyiki ezincinci ezixabisa i-$80 idozini nganye, kunye needozini ezi-6 zeekeyiki ezincinci ezixabisa i-$55 idozini nganye. Ibiyimalini indleko iyonke?	694	Ngiyabonga, ngiyabonga! Ibiyimalini indleko iyonke yintoni i-$203.	203
12	UCarlos utyala umthi welamuni. Umthi uza kuxabisa i-$90 ukuwutyala. Kunyaka ngamnye uza kukhula amalamuni asi-7, angawathengisa nge-$1.5 ngalinye. Kuxabisa i-$3 ngonyaka ukunkcenkcetshela nokondla umthi. Kuya kuthatha iminyaka emingaphi ngaphambi kokuba aqalise ukufumana imali kumthi welamuni.	13	"Ngicela ukuthola!

Uthatha iminyaka eminingi ngaphambi kokuba uza kufumana imali kumthi welamuni. Ukuba uza kuxabisa i-$90, ukuba uza kuthatha iminyaka eminingi, ngamnye uza kukhula amalamuni asi-7, angawathengisa nge-$1.5 ngalinye. Ukuba uza kuxabisa i-$3 ngonyaka ukunkcenkcetshela nokondla umthi, ukuba uza kufumana imali kumthi welamuni ngamanye amanye iminyaka."	3
