Unnamed: 0	question	answer	llm	verbalized
0	Janet's parents are celebrating on Sunday, November 16th. In the morning, they eat three cookies and use the rest to make muffins for their friends. The rest, she sells the next day for her chicken soup that she purchased 2 pounds of a new chicken. How much (in dollars) will she make the next day for her chicken soup?	18	"Answer only. 
Janet's parents are celebrating on Sunday, November 16th. In the morning, they eat three cookies and use the rest to make muffins for their friends. The rest, she sells the next day for her chicken soup that she purchased 2 pounds of a new chicken. How much (in dollars) will she make the next day for her chicken soup?
 $9"	9
1	one piece of clothing requires two layers of thin fabric and half the amount of white fabric. how many layers of fabric do we need for the whole piece of clothing	3	"Answer only. 
one piece of clothing requires two layers of thin fabric and half the amount of white fabric. how many layers of fabric do we need for the whole piece of clothing
 two"	-1
2	Josh owns a home improvement business. He buys an 80,000-square-foot house and then invests $50,000 into the food business. The sale of the house increased the business by 150%. How much did the business benefit?	70000	"Answer only. 
Josh owns a home improvement business. He buys an 80,000-square-foot house and then invests $50,000 into the food business. The sale of the house increased the business by 150%. How much did the business benefit?
 $150,000"	150000
3	Jacques runs 3 sprints 3 times a week. A typical sprint is 60 meters. All in all, he runs 4 meters a week.	540	"Answer only. 
Jacques runs 3 sprints 3 times a week. A typical sprint is 60 meters. All in all, he runs 4 meters a week.
How many meters does Jacques run a week? 4"	4
4	In order to protect the health of her chickens, Wendy gives them three bowls of peas mixed with herbs and herbs. She gives them three times a day. If she wants to give them another 25, she will give them the same amount of food at the end of the day, depending on the size of the chickens.	20	"Answer only. 
In order to protect the health of her chickens, Wendy gives them three bowls of peas mixed with herbs and herbs. She gives them three times a day. If she wants to give them another 25, she will give them the same amount of food at the end of the day, depending on the size of the chickens.
Yes"	25
5	Kylar borrowed money to buy months for the new house. One month is worth 5 pf but the second month she doesn't buy when she gets 60% of the stock. Kylar wants to buy 16 months. How much will it cost to buy them?	64	"Answer only. 
Kylar borrowed money to buy months for the new house. One month is worth 5 pf but the second month she doesn't buy when she gets 60% of the stock. Kylar wants to buy 16 months. How much will it cost to buy them?
 15 pf"	15
6	Toulouse has twice as many sheep as Charleston. Charleston has three times as many sheep as Seattle. If Seattle has 20 sheep, how many sheep does Toulouse have, Charleston and Seattle combined?	260	"Answer only. 
Toulouse has twice as many sheep as Charleston. Charleston has three times as many sheep as Seattle. If Seattle has 20 sheep, how many sheep does Toulouse have, Charleston and Seattle combined?
 40"	40
7	Carla is taking a 200GB file, removing the 2GB memory that occupies about 40% of the image, and Windows asks her to do some reworking. This takes about 20 minutes. Carla has to restart the image and start from scratch. How long does it take to recover the entire file?	160	"Answer only. 
Carla is taking a 200GB file, removing the 2GB memory that occupies about 40% of the image, and Windows asks her to do some reworking. This takes about 20 minutes. Carla has to restart the image and start from scratch. How long does it take to recover the entire file?
 20 minutes"	20
8	Jean drives for 3 hours at a speed of 60mph, then turns around and doesn't realize that she's forgotten something important at home. She tries to get home at 4 hours, but it takes her two hours to get home because of a car accident. Half an hour later, she runs at 30mph and drives at 80mph at 4 hours. What is the distance between her home and home if the 4 hours are right?	45	"Answer only. 
Jean drives for 3 hours at a speed of 60mph, then turns around and doesn't realize that she's forgotten something important at home. She tries to get home at 4 hours, but it takes her two hours to get home because of a car accident. Half an hour later, she runs at 30mph and drives at 80mph at 4 hours. What is the distance between her home and home if the 4 hours are right?
 20 miles"	20
9	If a worker works 40 hours a week, Elisa's hourly wage is 10 pf and she earns the same amount of energy for the hours she works per month. If a worker works 45 hours a week, how much is her hourly wage?	460	"Answer only. 
If a worker works 40 hours a week, Elisa's hourly wage is 10 pf and she earns the same amount of energy for the hours she works per month. If a worker works 45 hours a week, how much is her hourly wage?
 10 pf"	10
10	A new procedure is repeated 60 times in the first month. The number of repetitions in the second month is three times more than in the previous month. Then the calculation is repeated for the remaining 30% in the third month. After all, how many times do we repeat the procedure in three months?	366	"Answer only. 
A new procedure is repeated 60 times in the first month. The number of repetitions in the second month is three times more than in the previous month. Then the calculation is repeated for the remaining 30% in the third month. After all, how many times do we repeat the procedure in three months?
 60"	60
11	Toula bought several bags of bread from the bakery. She bought three bags of twelve loaves of bread for $68, two bags of twelve small cakes for $80, and six bags of twelve small cakes for $55. How many bags did she buy?	694	"Answer only. 
Toula bought several bags of bread from the bakery. She bought three bags of twelve loaves of bread for $68, two bags of twelve small cakes for $80, and six bags of twelve small cakes for $55. How many bags did she buy?
 twelve"	55
12	carlos wants to plant a single lemon tree. the average annual yield is 90 f. a year a tree will produce about 7 lemons that we will harvest if it costs 1.5 f per ton. the life expectancy of the tree is 3 f years. how many years does carlos have to wait for his lemon tree to be able to generate income.	13	"Answer only. 
carlos wants to plant a single lemon tree. the average annual yield is 90 f. a year a tree will produce about 7 lemons that we will harvest if it costs 1.5 f per ton. the life expectancy of the tree is 3 f years. how many years does carlos have to wait for his lemon tree to be able to generate income.
 3"	3
13	Melanie is a housewife. When she bought the white house, she sold a third of the cats, then sold two of the red houses, and finally sold the remaining third of the orange house. If Melanie had 5 cats, how many cats did she own?	18	"Answer only. 
Melanie is a housewife. When she bought the white house, she sold a third of the cats, then sold two of the red houses, and finally sold the remaining third of the orange house. If Melanie had 5 cats, how many cats did she own?
 3"	3
14	If a dance studio has 20 dancers, 20% of them are new dancers, 25% are jazz dancers, and the rest are hip hop dancers. How many of them are hip hop dancers?	60	"Answer only. 
If a dance studio has 20 dancers, 20% of them are new dancers, 25% are jazz dancers, and the rest are hip hop dancers. How many of them are hip hop dancers?
 75%"	75
15	A seller chooses between two options: buy a piece of furniture that costs $5000 or buy a piece of furniture that costs $8000. if the seller calculates a financial gain of 2.5% on the sale of a piece of furniture as well as 1.2% on the sale of a piece of furniture in a month, if the seller makes a decision to increase the price of a piece of furniture to make money in the next month, how much will his profit increase?	125	"Answer only. 
A seller chooses between two options: buy a piece of furniture that costs $5000 or buy a piece of furniture that costs $8000. if the seller calculates a financial gain of 2.5% on the sale of a piece of furniture as well as 1.2% on the sale of a piece of furniture in a month, if the seller makes a decision to increase the price of a piece of furniture to make money in the next month, how much will his profit increase?
 $5000"	5000
16	Two buses travel to San Rafael in one hour. We continue to drive to the end of the tunnel and then they both run about 80 miles. The next day, they travel to the end of the tunnel for about 150 miles. What is the distance between the buses that ran those two days?	230	"Answer only. 
Two buses travel to San Rafael in one hour. We continue to drive to the end of the tunnel and then they both run about 80 miles. The next day, they travel to the end of the tunnel for about 150 miles. What is the distance between the buses that ran those two days?
 150 miles"	150
17	Jill's tuition is $20 an hour, and Bud's tuition is $30 an hour. If she works 35 hours a week teaching and 15 hours a week caring for the kids, how much does she make a year?	57500	"Answer only. 
Jill's tuition is $20 an hour, and Bud's tuition is $30 an hour. If she works 35 hours a week teaching and 15 hours a week caring for the kids, how much does she make a year?
 $6500"	6500
18	To put it another way, Claire gets up three o'clock every morning. How many times a dozen o'clock does she have to eat for four weeks?	7	"Answer only. 
To put it another way, Claire gets up three o'clock every morning. How many times a dozen o'clock does she have to eat for four weeks?
 twelve"	-1
19	Marissa walks the 12 miles in one go. She takes an hour to walk the 4 miles of the U.S., and then another hour to walk the next two miles. If she wants half of her sister's mileage, she walked the 4 miles an hour before, how much of her sister's mileage (that's one mile an hour) should she use to calculate the remaining distance?	6	"Answer only. 
Marissa walks the 12 miles in one go. She takes an hour to walk the 4 miles of the U.S., and then another hour to walk the next two miles. If she wants half of her sister's mileage, she walked the 4 miles an hour before, how much of her sister's mileage (that's one mile an hour) should she use to calculate the remaining distance?
 half"	4
20	There are 10 gallons of water, about two-thirds of the way. Doesn't anyone want to mix 15 gallons of pineapple water, or maybe a gallon of water? How many gallons of water are left in 24 gallons?	15	"Answer only. 
There are 10 gallons of water, about two-thirds of the way. Doesn't anyone want to mix 15 gallons of pineapple water, or maybe a gallon of water? How many gallons of water are left in 24 gallons?
 24"	24
21	Raymond and Samantha are cousins. Raymond gave birth to Samantha a year before she was 23 years old. If Samantha is now 31 years old, how old are Raymond's children?	14	"Answer only. 
Raymond and Samantha are cousins. Raymond gave birth to Samantha a year before she was 23 years old. If Samantha is now 31 years old, how old are Raymond's children?
 32"	32
22	Billy sells DVDs. On Tuesday, he has 8 customers. 3 first customers buy one DVD, the next 2 customers buy 2, and the last 3 buy nothing. How many DVDs did Billy sell on Tuesday?	7	"Answer only. 
Billy sells DVDs. On Tuesday, he has 8 customers. 3 first customers buy one DVD, the next 2 customers buy 2, and the last 3 buy nothing. How many DVDs did Billy sell on Tuesday?
 8"	8
