Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Hongu, ndakanga ndisingafunge nezvazvo,asi ndainge ndasvotwa, uye, ndokapedzisira ndisisataure naye.	Handisati ndataura naye zvakare.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Hongu, ndakanga ndisingafunge nezvazvo,asi ndainge ndasvotwa, uye, ndokapedzisira ndisisataure naye.
HYPOTHESIS: Handisati ndataura naye zvakare.
Is it  entailment, contradiction, or neutral?
Please explain why.

Answer: Neutral

Explanation: The premise and hypothesis are not related in any way, as they do not share any common concepts or variables. The premise is a sentence in the Shona language, while the hypothesis is a sentence in English. Therefore, there is no logical connection between the two, and they do not entail or contradict each other."	neutral
1	Hongu, ndakanga ndisingafunge nezvazvo,asi ndainge ndasvotwa, uye, ndokapedzisira ndisisataure naye.	Ndakange ndakagumbuka zvekuti ndakazoerekana ndotaura naye zvekare.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Hongu, ndakanga ndisingafunge nezvazvo,asi ndainge ndasvotwa, uye, ndokapedzisira ndisisataure naye.
HYPOTHESIS: Ndakange ndakagumbuka zvekuti ndakazoerekana ndotaura naye zvekare.
Is it  entailment, contradiction, or neutral?

Answer: Neutral

Explanation: The premise and hypothesis do not entail or contradict each other. They are simply two separate statements with no logical connection. The premise is a list of labels, while the hypothesis is a statement about the relationship between two concepts. Therefore, the answer is neutral."	neutral
2	Hongu, ndakanga ndisingafunge nezvazvo,asi ndainge ndasvotwa, uye, ndokapedzisira ndisisataure naye.	Takava nenhaurirano yakanaka chose.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Hongu, ndakanga ndisingafunge nezvazvo,asi ndainge ndasvotwa, uye, ndokapedzisira ndisisataure naye.
HYPOTHESIS: Takava nenhaurirano yakanaka chose.
Is it  entailment, contradiction, or neutral?

Answer: Neutral.

Explanation: The premise does not directly address the hypothesis, which deals with the choice of a particular person. The premise only talks about the general idea of people making decisions. Therefore, there is no direct connection between the two, and the premise does not entail or contradict the hypothesis."	neutral
3	Vakandiudza kuti, uh, kuti vaizondidanira mumwe munhu wandaizosangana naye zvese zvapera. 	Hapana chandakaudzwa pamusoro pekusangana kwangu nemumwe munhu	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Vakandiudza kuti, uh, kuti vaizondidanira mumwe munhu wandaizosangana naye zvese zvapera. 
HYPOTHESIS: Hapana chandakaudzwa pamusoro pekusangana kwangu nemumwe munhu
Is it  entailment, contradiction, or neutral?

Answer: Entailment

Explanation: The premise ""Vakandiudza kuti, uh, kuti vaizondidanira mumwe munhu wandaizosangana naye zvese zvapera"" implies that the speaker's mother has a lot of money, which is a necessary condition for the speaker to be wealthy themselves. The hypothesis ""Hapana chandakaudzwa pamusoro pekusangana kwangu nemumwe munhu"" states that the speaker is not wealthy. Therefore, the premise entails the hypothesis, meaning that if the premise is true, the hypothesis must also be true."	entailment
4	Vakandiudza kuti, uh, kuti vaizondidanira mumwe munhu wandaizosangana naye zvese zvapera. 	Ndakaudzwa kuti ndaizoshevedzerwa mumwe murume kuti tisangane .	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Vakandiudza kuti, uh, kuti vaizondidanira mumwe munhu wandaizosangana naye zvese zvapera. 
HYPOTHESIS: Ndakaudzwa kuti ndaizoshevedzerwa mumwe murume kuti tisangane .
Is it  entailment, contradiction, or neutral?

Answer: Neutral

Explanation: The premise and hypothesis are not related to each other, so they do not entail or contradict each other. The premise talks about the importance of labels in a particular context, while the hypothesis talks about the importance of ndaizoshevedzerwa mumwe murume kuti tisangane. They are two unrelated ideas, so there is no entailment or contradiction between them."	neutral
5	Vakandiudza kuti, uh, kuti vaizondidanira mumwe munhu wandaizosangana naye zvese zvapera. 	Murume wacho wakati nonokei kusvika .	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Vakandiudza kuti, uh, kuti vaizondidanira mumwe munhu wandaizosangana naye zvese zvapera. 
HYPOTHESIS: Murume wacho wakati nonokei kusvika .
Is it  entailment, contradiction, or neutral? "	neutral
6	Pane zvakawanda zvaunogona kutaura nezvazvo pane izvozvo asi ndichazvidarikira .	Ndoda kukudzai zvose zvandoziva pamusoro pazvo!	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Pane zvakawanda zvaunogona kutaura nezvazvo pane izvozvo asi ndichazvidarikira .
HYPOTHESIS: Ndoda kukudzai zvose zvandoziva pamusoro pazvo!
Is it  entailment, contradiction, or neutral?

Answer: Neutral. The premise does not provide any information that contradicts or entails the hypothesis. The two statements are independent of each other and do not have any logical connection. Therefore, the answer is neutral."	neutral
7	Pane zvakawanda zvaunogona kutaura nezvazvo pane izvozvo asi ndichazvidarikira .	Handitaure nezvazvo, kunyangwe paine zvakawanda zvekutaura.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Pane zvakawanda zvaunogona kutaura nezvazvo pane izvozvo asi ndichazvidarikira .
HYPOTHESIS: Handitaure nezvazvo, kunyangwe paine zvakawanda zvekutaura.
Is it  entailment, contradiction, or neutral?

Answer: Neutral

Explanation: The premise and hypothesis are neutral because they do not directly entail or contradict each other. The premise simply states that pane zvakawanda zvaunogona kutaura nezvazvo pane izvozvo asi ndichazvidarikira , which means that some people do not understand the importance of saving money. The hypothesis, handitaure nezvazvo, kunyangwe paine zvakawanda zvekutaura , which means that those who do not understand the importance of saving money will not be able to afford things in the future. These two statements do not logically entail or contradict each other, so they are neutral."	neutral
8	Pane zvakawanda zvaunogona kutaura nezvazvo pane izvozvo asi ndichazvidarikira .	Handisi kuzotaura nezvenhoroondo yeguta nekuti pane zvakawandisa nezvekutaura.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Pane zvakawanda zvaunogona kutaura nezvazvo pane izvozvo asi ndichazvidarikira .
HYPOTHESIS: Handisi kuzotaura nezvenhoroondo yeguta nekuti pane zvakawandisa nezvekutaura.
Is it  entailment, contradiction, or neutral?

Answer: Neutral. The premise and hypothesis are not logically related. The premise talks about the inability to find a person who has been to heaven, while the hypothesis talks about the ability to find a person who has not been to heaven. There is no logical connection between the two, so they do not entail or contradict each other."	neutral
9	Nekudaro handinyatsozive kuti nemhaka yei.	Ndine chokwadi kuti nemhaka yei.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Nekudaro handinyatsozive kuti nemhaka yei.
HYPOTHESIS: Ndine chokwadi kuti nemhaka yei.
Is it  entailment, contradiction, or neutral?

Answer: Neutral. The premise and hypothesis are both in the Zulu language, and the words used in the premise and hypothesis have the same meaning. Therefore, the premise does not entail or contradict the hypothesis."	neutral
