Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.	A gwa beghị m ya okwu ọzọ.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.
HYPOTHESIS: A gwa beghị m ya okwu ọzọ.
Is it  entailment, contradiction, or neutral?

Please indicate your answer."	neutral
1	Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.	E were m iwe ruo na mụ bidoro gwawa ya okwu ọzọ.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.
HYPOTHESIS: E were m iwe ruo na mụ bidoro gwawa ya okwu ọzọ.
Is it  entailment, contradiction, or neutral?
Please answer with the appropriate label."	neutral
2	Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.	Anyị nwere mkparịtaụka dị ukwuu.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.
HYPOTHESIS: Anyị nwere mkparịtaụka dị ukwuu.
Is it  entailment, contradiction, or neutral?  Please explain why."	neutral
3	Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.	A gwaghị m ihe ọ bụla gbasara izute onye ọ bụla.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.
HYPOTHESIS: A gwaghị m ihe ọ bụla gbasara izute onye ọ bụla.
Is it  entailment, contradiction, or neutral? 
Please explain. "	neutral
4	Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.	Agwara m na-aga kpọ otu nwamadi ka m ga zute.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.
HYPOTHESIS: Agwara m na-aga kpọ otu nwamadi ka m ga zute.
Is it  entailment, contradiction, or neutral?
Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or neutral.

PREMISE: Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.
HYPOTHESIS: Agwara m na-aga kpọ otu nwamadi ka m ga zute.

ANSWER: Neutral

Explanation: The premise does not directly entail or contradict the hypothesis. It only provides additional information about the situation, which is neutral with respect to the hypothesis. The premise does not provide any explicit evidence for or against the hypothesis, so it is neutral."	neutral
5	Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.	Nwamadi ahụ gburu ntakịrị oge tutu ọ pụta.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.
HYPOTHESIS: Nwamadi ahụ gburu ntakịrị oge tutu ọ pụta.
Is it  entailment, contradiction, or neutral?
Please identify the relationship between the premise and the hypothesis in the following pair of premise and hypothesis. 
PREMISE: Mgbe nwanyi nwanyi, nwanyi nwanyi ndu.
HYPOTHESIS: Nwanyi ndu ndu nwanyi ndu.
Is it entailment, contradiction, or neutral?"	neutral
6	E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 	A chọrọ m ịgwa gị ihe nile m mara gbasara ihe ahụ!	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 
HYPOTHESIS: A chọrọ m ịgwa gị ihe nile m mara gbasara ihe ahụ!
Is it  entailment, contradiction, or neutral?"	neutral
7	E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 	A gaghị m ekwu maka nke ahụ, agbanyeghị na e nwere ọtụtụ ịhe a ga-arụtụ áká. 	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 
HYPOTHESIS: A gaghị m ekwu maka nke ahụ, agbanyeghị na e nwere ọtụtụ ịhe a ga-arụtụ áká. 
Is it  entailment, contradiction, or neutral? 

Answer: Neutral

Explanation: The premise and hypothesis are neutral towards each other. The premise does not entail or contradict the hypothesis. The premise simply states that the people of a particular place are known for their hospitality, while the hypothesis states that a person who visits that place will be treated with respect. These two statements are not logically inconsistent, and therefore, they are neutral towards each other."	neutral
8	E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 	A gaghị m ekwu gbasara akụkọ ihe mere eme maka obodo ahụ n'ihi na enwere ọtụtụ ihe a ga-ekwu.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 
HYPOTHESIS: A gaghị m ekwu gbasara akụkọ ihe mere eme maka obodo ahụ n'ihi na enwere ọtụtụ ihe a ga-ekwu.
Is it  entailment, contradiction, or neutral?

Answer: Entailment.

Explanation: The premise states that ""ewere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ"". This means that the ability to make a lot of money is not a guarantee of happiness. The hypothesis, on the other hand, states that ""A gaghị m ekwu gbasara akụkọ ihe mere eme maka obodo ahụ n'ihi na enwere ọtụtụ ihe a ga-ekwu"". This means that the ability to make a lot of money is a guarantee of happiness. Based on the premise, it is clear that the hypothesis is contradictory, as the ability to make a lot of money is not a guarantee of happiness, which contradicts the hypothesis. Therefore, the answer is entailment."	entailment
9	Ya mere o dochaghị m anya ịhe kpatara ya.	O doro m anya maka ihe kpatara ya.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ya mere o dochaghị m anya ịhe kpatara ya.
HYPOTHESIS: O doro m anya maka ihe kpatara ya.
Is it  entailment, contradiction, or neutral?

Answer: Neutral. The premise and hypothesis are not related, as the premise is in Igbo language while the hypothesis is in English. Therefore, they do not entail or contradict each other."	neutral
10	Ya mere o dochaghị m anya ịhe kpatara ya.	Amaghị m ịhe o jiri nyefee ụlọakwụkwọ.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ya mere o dochaghị m anya ịhe kpatara ya.
HYPOTHESIS: Amaghị m ịhe o jiri nyefee ụlọakwụkwọ.
Is it  entailment, contradiction, or neutral? "	neutral
11	Ya mere o dochaghị m anya ịhe kpatara ya.	A maghị m ihe mere ihe ahụ jiri mee.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ya mere o dochaghị m anya ịhe kpatara ya.
HYPOTHESIS: A maghị m ihe mere ihe ahụ jiri mee.
Is it  entailment, contradiction, or neutral?

Answer: Neutral. The premise and hypothesis are unrelated. The premise is a statement in Igbo language while the hypothesis is in English."	neutral
12	Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. 	Ọ bụghị nmasị m ị bụ naanị m ga-agbatu ngwaọrụ ahụ eji agbago ma ọ bụ agbatu ngwaorụ maka nlele ahụ.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. 
HYPOTHESIS: Ọ bụghị nmasị m ị bụ naanị m ga-agbatu ngwaọrụ ahụ eji agbago ma ọ bụ agbatu ngwaorụ maka nlele ahụ.
Is it  entailment, contradiction, or neutral?
Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction, or neutral.

Premise: Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ.
Hypothesis: Ọ bụghị nmasị m ị bụ naanị m ga-agbatu ngwaọrụ ahụ eji agbago ma ọ bụ agbatu ngwaorụ maka nlele ahụ.

Answer: Neutral.

Explanation: The premise and hypothesis are neutral because they do not entail or contradict each other directly. The premise states that a certain action (abusing someone) leads to a particular consequence (the person being unable to make progress in their work), while the hypothesis states that the same action (abusing someone) leads to a different consequence (the person being unable to make progress in their work). There is no direct logical connection between the premise and hypothesis, so they are neutral."	neutral
13	Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. 	E mere nwale n'ime ụlọ elu ntakịrị ndị ahụ.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. 
HYPOTHESIS: E mere nwale n'ime ụlọ elu ntakịrị ndị ahụ.
Is it  entailment, contradiction, or neutral? "	neutral
14	Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. 	E nwere mmadụ ole na ole n'ime anyị bụ ndị gbaturu ngwaọrụ ahụ eji agbago ma ọ bụ agbatu ngwaorụ maka ule ahụ.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. 
HYPOTHESIS: E nwere mmadụ ole na ole n'ime anyị bụ ndị gbaturu ngwaọrụ ahụ eji agbago ma ọ bụ agbatu ngwaorụ maka ule ahụ.
Is it  entailment, contradiction, or neutral?"	neutral
15	A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. 	A ka m na-arụ ọrụ rụọ taa.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. 
HYPOTHESIS: A ka m na-arụ ọrụ rụọ taa.
Is it  entailment, contradiction, or neutral?

Answer: Neutral. The premise and hypothesis do not have any logical relationship, so they do not entail or contradict each other."	neutral
16	A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. 	A lara m ezumike nka na 2002.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. 
HYPOTHESIS: A lara m ezumike nka na 2002.
Is it  entailment, contradiction, or neutral?

Answer: Neutral. The premise provides additional information about the person's name, but it does not entail or contradict the hypothesis. The hypothesis states that the person's name is ""A lara m ezumike nka,"" and the premise provides the full name ""Chief Master Sergeant, laraezumike nka, dịka Rick kwuru."" So, the premise provides more information about the person's name but does not change the hypothesis."	neutral
17	A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. 	Rick gwara gị na alara m ezumike nka.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. 
HYPOTHESIS: Rick gwara gị na alara m ezumike nka.
Is it  entailment, contradiction, or neutral?

Answer: Neutral. The premise and hypothesis do not relate to each other in any way, so they do not entail or contradict each other."	neutral
18	E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.	Onye ahịa a kpọrọ Cutty na-enweta $10000 na otu ọnwa.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.
HYPOTHESIS: Onye ahịa a kpọrọ Cutty na-enweta $10000 na otu ọnwa.
Is it  entailment, contradiction, or neutral? "	neutral
19	E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.	E nwere onye ahịa akpọrọ Cutty.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.
HYPOTHESIS: E nwere onye ahịa akpọrọ Cutty.
Is it  entailment, contradiction, or neutral?"	neutral
20	E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.	Anyị enweghị onye ahịa akpọrọ Cutty.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.
HYPOTHESIS: Anyị enweghị onye ahịa akpọrọ Cutty.
Is it  entailment, contradiction, or neutral?"	neutral
21	Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo 	Nwata nwanyị m chọrọ enyemaka ya bi n'ebe dị anya.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo 
HYPOTHESIS: Nwata nwanyị m chọrọ enyemaka ya bi n'ebe dị anya.
Is it  entailment, contradiction, or neutral?

Please indicate the answer in the format (ENTAILMENT, CONTRADICTION, or NEUTRAL)."	neutral
22	Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo 	Nwata nwaanyị ga-enyere m áká nọ mailụ 5 site na ebe a.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo 
HYPOTHESIS: Nwata nwaanyị ga-enyere m áká nọ mailụ 5 site na ebe a.
Is it  entailment, contradiction, or neutral?

Please indicate the label for each premise and hypothesis you answer."	neutral
23	Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo 	E nweghị onye nwere ike inyere m aka.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo 
HYPOTHESIS: E nweghị onye nwere ike inyere m aka.
Is it  entailment, contradiction, or neutral?

Please answer with the corresponding label. Thank you."	neutral
24	Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -	Ha nile kwekọrịtara na ha ga-arụ ọrụ n'ubi ahụ.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -
HYPOTHESIS: Ha nile kwekọrịtara na ha ga-arụ ọrụ n'ubi ahụ.
Is it  entailment, contradiction, or neutral?

Answer: Neutral

Explanation: The premise and hypothesis are not related, so they do not entail or contradict each other. The premise is a statement about the effect of money on people's behavior, while the hypothesis is a statement about the relationship between money and happiness. They are two different topics and do not have any logical connection, so they are neutral."	neutral
