	question	answer	llm
0	Agwagin Janet suna yin ƙwai 16 a kullun. Tana yin karin kumallo da guda uku kowace safiya, sannan tana gasawa kawayenta guda hudu kullum. A kullum takan sayar da ragowar a kasuwar manoma akan dala 2 akan kowane ƙwai. Dala nawa take samu a kullum a kasuwar manoma?	18	Awan takuwa 32.
1	Doguwar riga tana cin dunkulen shudin zare 2 da kuma rabin hakan na farin zare. Zare nawa yake ci gaba daya ke nan?	3	"Ko da kuma yake ci gaba daya ke nan, ""Na'ama, ina shi da shi""."
2	Josh ya yanke shawarar gwada kasuwancin wani gida. Ya sayi wani gida akan $80,000 sannan ya saka $50,000 dan gyara gidan . Wannan ya ƙara darajar gidan da 150%. Nawa ne ribar da ya samu?	70000	Kuna samu ribar $120,000.
3	James ya yanke shawarar yin gudu sau 3 a mako. Yana gudun mita 60 kowane yi. Jimilla mita nawa yake gudu a mako daya?	540	Jimilla ya gudu 180 mita a mako daya.
4	Kowace rana Wendi tana ciyar da kowace kazar ta kofi kofi uku na gaurayen abincin kaji, mai dauke da iri, sinadarin gina jikin kaji da kayan marmari don samun lafiya. Tana ba kajin abincinsu sau uku. Da safe ta ba garken kajin abinci kofi 15. Da rana ta sake ba kajinta abinci kofi 25. Kofuna nawa na abinci take bukata dan bawa kajinta a abincin karshen rana idan girman garken Wendi ya kai kaji 20?                	20	Wannan kallon ya fi kowace kazar ta kofi kofi uku, kofuna nawa na abinci take bukata dan bawa kajinta a abincin karshen rana idan girman garken Wendi ya kai kaji 20.
5	Kylar ya je kanti don  siyan gilashin sabon gidansa. Gilashi ɗaya ya kai $5, amma kowane gilashi na gaba yana tashi da kashi 60% a farashinsa kawai. Kylar yana son siyan gilashi 16. Nawa yake bukata ya biya kudin gilasan?	64	Kai yau, Kylar ya bukata ya biya $16.00.
6	Toulouse tana da ninki biyun tumakin Charleston. Charleston yana da tumaki ninki hudun na Seattle. Tumaki nawa Toulouse, Charleston, da Seattle suke dasu idan Seattle tana da tumaki 20?                                                	260	Kuna yau, Toulouse tana da tumaki 20, Charleston tana da tumaki 20, kuma Seattle tana da tumaki 20.
7	Carla tana dawunlodin fayil mai nauyin 200 GB. A al'ada za ta iya sauke 2GB a minti daya, amma bayan anci 40% na dawunlodin din, Window yana tilasta sake farawa don sabunta wasu manhajoji, wanda ke ɗaukar minti 20. Sannan dole ne Carla ta sake fara dawunlodin daga farkon. Giga nawa zai ci ya yi dawunlodin na wannan fayil ɗin?	160	Ko da yawa, ina ganin wannan suɗidar! 200 GB x 0.6 (40% daɗi) = 120 GB. 120 GB / 2 GB / minti = 60 minti. 60 minti + 20 minti = 80 minti. 2 GB / minti x 80 minti = 160 GB.
8	John yana tuƙi na tsawon sa'o'i 3 a cikin gudun mph 60, sannan ya juya don ya fahimci ya manta wani abu mai mahimmanci a gida. Yana ƙoƙarin komawa gida a cikin sa'o'i 4 amma sai ya kwashe sa'o'i 2 na farko a cikin wani gosulo. Ya dauki rabin sa'a yana tuƙi a cikin gudun 30mph, kafin ya samu damar yin tukin a sauran lokacin da ya rage awa 4, yana tafiya ne a 80mph. Yaya nisansa yake da gida a ƙarshen waɗannan sa'o'i 4?	45	John ya koma gida a ƙarshen sa'o'i 4.
9	Adadin samun Eliza a kowace awa na sa'o'i 40 na farko da take aiki kowane mako samunta shine $10. Haka kuma ana biyanta ninki 1.2 na na abinda ake biyanta duk awa idan ta yi aikin obatayim.  Idan Eliza ta yi aiki na awanni 45 a wannan makon, nawa ne abin da ta samu a wannan makon?	460	Kokarin Eliza a wannan makon ya kai $45.
