Unnamed: 0	question	answer	llm	verbalized
0	Igishuhe cya Jane gitera amajyi 16 ku munsi,  buri mugitondo aryamo atatu kandi akora  umugati winshutiye akoresheje ane, agurisha asigaye mwisoko ryabahinzi buri munsi kugichiro cya 2 kuri buri jyi. Na ngahe mumadolali yinjiza ku munsi  mwisoko ryabahinzi ?	18	"Answer only. 
Igishuhe cya Jane gitera amajyi 16 ku munsi,  buri mugitondo aryamo atatu kandi akora  umugati winshutiye akoresheje ane, agurisha asigaye mwisoko ryabahinzi buri munsi kugichiro cya 2 kuri buri jyi. Na ngahe mumadolali yinjiza ku munsi  mwisoko ryabahinzi ?

Answer: 
The cat has 3 legs and 4 paws.

Explanation:

The question is asking about the number of legs and paws of a cat. The answer is 3 legs and 4 paws."	4
1	Umureko ufata  imizunguruko ibiri yubururu  nigice  cyumweru bya faiba. Na maburo angahe murirusange ukoresha ? 	3	"Answer only. 
Umureko ufata  imizunguruko ibiri yubururu  nigice  cyumweru bya faiba. Na maburo angahe murirusange ukoresha ? 

Answer: 
The cat is sleeping soundly on the couch. What is the cat dreaming about?"	-1
2	Josh yiyemeje kugundura inzu, yaguze inzu y'amadolari $800,000 nuko ayivugurura na 50,000. Ibi byongereye agaciro k'inzu na 150% . N'inyungu yagahe yabonye ?	70000	"Answer only. 
Josh yiyemeje kugundura inzu, yaguze inzu y'amadolari $800,000 nuko ayivugurura na 50,000. Ibi byongereye agaciro k'inzu na 150% . N'inyungu yagahe yabonye ?

Answer: $1,200,000

Explanation:

The original amount of $800,000 is multiplied by 150% to get $1,200,000."	1200000
3	Yakobo yiyemeje kwiruka  3 mucyumweru, Yiruka 60 ibirometro buri nshuro. Ni metro zingahe yiruka mucyumweru?	540	"Answer only. 
Yakobo yiyemeje kwiruka  3 mucyumweru, Yiruka 60 ibirometro buri nshuro. Ni metro zingahe yiruka mucyumweru?

Answer: 60

Explanation:

The text states that Yiruka has 60 ibirometro (meters) in his house. To find out how many rooms he has, we can divide the total distance by the length of a single room. Let's assume that a single room is 10 meters long.

60 / 10 = 6

So, Yiruka has 6 rooms in his house."	6
4	Buri munsi Wendi aha inkoko ze ibikombe bitatau byibiryo byinkoko bivanze , harimo imbuto, utunyorogoto ni mbonga kujyirango zijyire ubuzima bwiza.  Aha inkoko ibiryo mubyiciro  bitatu. Mugitondo aha inkoko ze ibikombe 15 byibiryo, nyuma  ya sa sita aziha ibikombe 25. Nibikombe bingahe byibiryo agomba guha inkoko ze kw'inshuro yanyuma yumunsi , mugihe ubwinshi bw'inkoko ze ari 20.	20	"Answer only. 
Buri munsi Wendi aha inkoko ze ibikombe bitatau byibiryo byinkoko bivanze , harimo imbuto, utunyorogoto ni mbonga kujyirango zijyire ubuzima bwiza.  Aha inkoko ibiryo mubyiciro  bitatu. Mugitondo aha inkoko ze ibikombe 15 byibiryo, nyuma  ya sa sita aziha ibikombe 25. Nibikombe bingahe byibiryo agomba guha inkoko ze kw'inshuro yanyuma yumunsi , mugihe ubwinshi bw'inkoko ze ari 20.

Answer:
Buri munsi Wendi aha inkoko ze ibikombe bitatau byibiryo byinkoko bivanze , harimo imbuto, utunyorogoto ni mbonga kujyirango zijyire ubuzima bwiza. Aha inkoko ibiryo mubyiciro bitatu. Mugitondo aha inkoko ze ibikombe 15 byibiryo, nyuma  ya sa sita aziha ibikombe 25. Nibikombe bingahe byibiryo agomba guha inkoko ze kw'inshuro yanyuma yumunsi , mugihe ubwinshi bw'inkoko ze ari 20."	20
5	Kylar yagiye kwiduka kugura ibirahuri bishya  byinzuye. Ikirahuri kimwe kigurishwa $ 5 , ibindi birahuri bikurikira bigurishwa 60% yigiciro. Kylar ashaka kugura ibirahuri 16. Nangahe agomba kwishyura yibirahuri?	64	"Answer only. 
Kylar yagiye kwiduka kugura ibirahuri bishya  byinzuye. Ikirahuri kimwe kigurishwa $ 5 , ibindi birahuri bikurikira bigurishwa 60% yigiciro. Kylar ashaka kugura ibirahuri 16. Nangahe agomba kwishyura yibirahuri?

Answer: 12

Explanation:

Kylar yagiye kwiduka kugura ibirahuri bishya  byinzuye means ""Kylar earned $ 5 from selling goods at a profit of 60%.""

To find out how much Kylar earned from selling goods, we need to multiply the amount he sold (16) by the profit percentage (60%).

So, Kylar earned $ 9.60 from selling goods ($ 16 x 60%)."	60
6	Toulouse afite intama zikubye kabiri iza Charleston. Charleston afite inshuro 4 zikubye  intama za  Seattle.  Ni hene zingahe Toulouse , Charleston na  Seattle bafite zose hamwe niba Seattle  afite intama 20?	260	"Answer only. 
Toulouse afite intama zikubye kabiri iza Charleston. Charleston afite inshuro 4 zikubye  intama za  Seattle.  Ni hene zingahe Toulouse , Charleston na  Seattle bafite zose hamwe niba Seattle  afite intama 20?

Answer: 
Toulouse - 4 zikubye
Charleston - 4 zikubye
Seattle - 20 zikubye"	20
7	Carla adawunilodiga GB 200 zidosiye . ubusazwe ashobora kudawunilodinga GB 2 kumunota, ariko iyo 40%  ya  dowunilodi igeze, windo ya komputa iyisunika mugutangira kujyirango yinjyizemo ibikoresho bishya, aribyo bifata iminota 20 kwinjiramo. Ubwo rero Carla agomba gutangira mashini kuva mugutangira, Bifata igihe kingana gite mukudawuniloadinga i dosiye.  	160	"Answer only. 
Carla adawunilodiga GB 200 zidosiye . ubusazwe ashobora kudawunilodinga GB 2 kumunota, ariko iyo 40%  ya  dowunilodi igeze, windo ya komputa iyisunika mugutangira kujyirango yinjyizemo ibikoresho bishya, aribyo bifata iminota 20 kwinjiramo. Ubwo rero Carla agomba gutangira mashini kuva mugutangira, Bifata igihe kingana gite mukudawuniloadinga i dosiye.  

Please answer the following questions based on the given text:

1. What is Carla's name?
2. How many zidosiye does Carla have?
3. What percentage of the GB 200 does Carla's ubusazwe ashobora kudawunilodinga?
4. How many windows does Carla's computer have?
5. What is the total number of shares Carla has?"	5
8	Yohani atwara imodoka amasaha 3 kumuvuduko wa 60mph, yumayaho yaje gusubira murugo kuko yasanze yibagiwe ikintu kingira kamaro murugo. Yagerageje kujyera murugo mumasaha 4 ariko amasaha 2  yayamaze ari muri ambuteyaje.Yakoresheje isaha nigice atwara imodoka kumuvuduko wa 30mph mbere yuko ashobora gutwara kumuvuduko wibirometero 80mph mumasaha 4 yarasigaye. nikure hangana  iki yomurugo nyuma y'amasaha 4?  	45	"Answer only. 
Yohani atwara imodoka amasaha 3 kumuvuduko wa 60mph, yumayaho yaje gusubira murugo kuko yasanze yibagiwe ikintu kingira kamaro murugo. Yagerageje kujyera murugo mumasaha 4 ariko amasaha 2  yayamaze ari muri ambuteyaje.Yakoresheje isaha nigice atwara imodoka kumuvuduko wa 30mph mbere yuko ashobora gutwara kumuvuduko wibirometero 80mph mumasaha 4 yarasigaye. nikure hangana  iki yomurugo nyuma y'amasaha 4?  
Answer: 
The speed of the car is 30mph.
The speed of the car when it reaches the top of the hill is 60mph.
The car accelerates at a rate of 4 yards per second squared.
The distance traveled by the car from the bottom to the top of the hill is 80 yards."	80
9	Ubwishyu bwa Eliza k'wisaha kumasaha 40 akora mucyumweru ni $10. Anabona ubundi  bwishyu bwinyongera kumasaha yarengeje mukazi kuri 1.2 yikubye umushaharawe wa buri saha. Niba Eliza akoze amasaha 45 muri ikicyumweru, nangahe izishyurwa muri iki cyumweru? 	460	"Answer only. 
Ubwishyu bwa Eliza k'wisaha kumasaha 40 akora mucyumweru ni $10. Anabona ubundi  bwishyu bwinyongera kumasaha yarengeje mukazi kuri 1.2 yikubye umushaharawe wa buri saha. Niba Eliza akoze amasaha 45 muri ikicyumweru, nangahe izishyurwa muri iki cyumweru? 

Answer: 
$10 x 40 = $400

$400 / 1.2 = $333.33

So Eliza will have $333.33 after selling 40 bags of 40 kg each at $10 each."	10
