Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Hongu, ndakanga ndisingafunge nezvazvo,asi ndainge ndasvotwa, uye, ndokapedzisira ndisisataure naye.	Handisati ndataura naye zvakare.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Hongu, ndakanga ndisingafunge nezvazvo,asi ndainge ndasvotwa, uye, ndokapedzisira ndisisataure naye.
HYPOTHESIS: Handisati ndataura naye zvakare.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise does not necessarily entail or contradict the hypothesis. It is neutral.<eos>"	unknown
1	Hongu, ndakanga ndisingafunge nezvazvo,asi ndainge ndasvotwa, uye, ndokapedzisira ndisisataure naye.	Ndakange ndakagumbuka zvekuti ndakazoerekana ndotaura naye zvekare.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Hongu, ndakanga ndisingafunge nezvazvo,asi ndainge ndasvotwa, uye, ndokapedzisira ndisisataure naye.
HYPOTHESIS: Ndakange ndakagumbuka zvekuti ndakazoerekana ndotaura naye zvekare.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise. The premise suggests that the speaker had no prior interaction with the person, while the hypothesis suggests that they had a prior interaction that the speaker forgot about. Therefore, the hypothesis contradicts the premise.<eos>"	unknown
2	Hongu, ndakanga ndisingafunge nezvazvo,asi ndainge ndasvotwa, uye, ndokapedzisira ndisisataure naye.	Takava nenhaurirano yakanaka chose.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Hongu, ndakanga ndisingafunge nezvazvo,asi ndainge ndasvotwa, uye, ndokapedzisira ndisisataure naye.
HYPOTHESIS: Takava nenhaurirano yakanaka chose.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The statement in the premise is a statement of subjective opinion and does not directly relate to the hypothesis. Therefore, it is neither entailment nor contradiction and can be considered neutral in terms of its effect on the overall hypothesis.<eos>"	unknown
3	Vakandiudza kuti, uh, kuti vaizondidanira mumwe munhu wandaizosangana naye zvese zvapera. 	Hapana chandakaudzwa pamusoro pekusangana kwangu nemumwe munhu	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Vakandiudza kuti, uh, kuti vaizondidanira mumwe munhu wandaizosangana naye zvese zvapera. 
HYPOTHESIS: Hapana chandakaudzwa pamusoro pekusangana kwangu nemumwe munhu
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states a specific situation in which the speaker will meet someone, while the hypothesis contradicts this by claiming that the speaker will not meet anyone. This is a contradiction.<eos>"	contradiction
4	Vakandiudza kuti, uh, kuti vaizondidanira mumwe munhu wandaizosangana naye zvese zvapera. 	Ndakaudzwa kuti ndaizoshevedzerwa mumwe murume kuti tisangane .	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Vakandiudza kuti, uh, kuti vaizondidanira mumwe munhu wandaizosangana naye zvese zvapera. 
HYPOTHESIS: Ndakaudzwa kuti ndaizoshevedzerwa mumwe murume kuti tisangane .
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise. The premise suggests that the speaker will meet someone they will be in contact with for a long time, while the hypothesis suggests that they will be introduced to a man for a brief period of time.<eos>"	unknown
5	Vakandiudza kuti, uh, kuti vaizondidanira mumwe munhu wandaizosangana naye zvese zvapera. 	Murume wacho wakati nonokei kusvika .	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Vakandiudza kuti, uh, kuti vaizondidanira mumwe munhu wandaizosangana naye zvese zvapera. 
HYPOTHESIS: Murume wacho wakati nonokei kusvika .
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise. The premise suggests that the speaker will meet the man again in the future, while the hypothesis suggests that the man has already passed away. Contradiction.<eos>"	unknown
6	Pane zvakawanda zvaunogona kutaura nezvazvo pane izvozvo asi ndichazvidarikira .	Ndoda kukudzai zvose zvandoziva pamusoro pazvo!	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Pane zvakawanda zvaunogona kutaura nezvazvo pane izvozvo asi ndichazvidarikira .
HYPOTHESIS: Ndoda kukudzai zvose zvandoziva pamusoro pazvo!
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise states that there are many things to talk about, but the person will only talk about a few of them. This does not necessarily contradict or affirm the hypothesis, which is simply a statement of the person's desire to share what they know. Therefore, the answer is neutral.<eos>"	unknown
7	Pane zvakawanda zvaunogona kutaura nezvazvo pane izvozvo asi ndichazvidarikira .	Handitaure nezvazvo, kunyangwe paine zvakawanda zvekutaura.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Pane zvakawanda zvaunogona kutaura nezvazvo pane izvozvo asi ndichazvidarikira .
HYPOTHESIS: Handitaure nezvazvo, kunyangwe paine zvakawanda zvekutaura.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis does not contradict the premise, but instead supports it. The premise states that there are many things to talk about, while the hypothesis states that the speaker does not want to talk about those things. This is a neutral statement because the speaker's desire not to talk about something does not necessarily contradict the fact that there are many things to talk about.<eos>"	unknown
8	Pane zvakawanda zvaunogona kutaura nezvazvo pane izvozvo asi ndichazvidarikira .	Handisi kuzotaura nezvenhoroondo yeguta nekuti pane zvakawandisa nezvekutaura.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Pane zvakawanda zvaunogona kutaura nezvazvo pane izvozvo asi ndichazvidarikira .
HYPOTHESIS: Handisi kuzotaura nezvenhoroondo yeguta nekuti pane zvakawandisa nezvekutaura.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states that there are many things to talk about, but the hypothesis contradicts this by saying that the speaker will not talk about history because there are too many things to talk about. This is a contradiction between the premise and hypothesis.<eos>"	contradiction
9	Nekudaro handinyatsozive kuti nemhaka yei.	Ndine chokwadi kuti nemhaka yei.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Nekudaro handinyatsozive kuti nemhaka yei.
HYPOTHESIS: Ndine chokwadi kuti nemhaka yei.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise.<eos>"	unknown
