Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Naam, sikukuwa nafikiri juu ya hilo, lakini nilichanganyikiwa sana, na, hatimaye nikaendelea kuzungumza naye tena.	Sijaongea na yeye tena.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Naam, sikukuwa nafikiri juu ya hilo, lakini nilichanganyikiwa sana, na, hatimaye nikaendelea kuzungumza naye tena.
HYPOTHESIS: Sijaongea na yeye tena.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise.<eos>"	unknown
1	Naam, sikukuwa nafikiri juu ya hilo, lakini nilichanganyikiwa sana, na, hatimaye nikaendelea kuzungumza naye tena.	Nilikasirika sana kwamba nikaanza kuzungumza naye tena.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Naam, sikukuwa nafikiri juu ya hilo, lakini nilichanganyikiwa sana, na, hatimaye nikaendelea kuzungumza naye tena.
HYPOTHESIS: Nilikasirika sana kwamba nikaanza kuzungumza naye tena.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise. The premise suggests that the speaker was confused and ended up talking to someone else, whereas the hypothesis suggests that the speaker spoke to the person again. Contradiction.<eos>"	unknown
2	Naam, sikukuwa nafikiri juu ya hilo, lakini nilichanganyikiwa sana, na, hatimaye nikaendelea kuzungumza naye tena.	Tulikuwa na majadiliano mazuri.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Naam, sikukuwa nafikiri juu ya hilo, lakini nilichanganyikiwa sana, na, hatimaye nikaendelea kuzungumza naye tena.
HYPOTHESIS: Tulikuwa na majadiliano mazuri.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis does not provide enough information to determine whether the premise entails or contradicts the hypothesis. The hypothesis only states that there were good discussions, which is a subjective statement and does not provide any logical connection to the premise. Therefore, the answer is neutral.<eos>"	unknown
3	Walinieleza ya kwamba mwishowe ningeitiwa jamaa fulani ambaye tungepatana naye.	Sikuambiwa chochote kuhusu kukutana na mtu yeyote.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Walinieleza ya kwamba mwishowe ningeitiwa jamaa fulani ambaye tungepatana naye.
HYPOTHESIS: Sikuambiwa chochote kuhusu kukutana na mtu yeyote.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states that the speaker would be called a certain name and would meet someone, whereas the hypothesis states that the speaker was not told about meeting anyone. This contradicts the premise.<eos>"	contradiction
4	Walinieleza ya kwamba mwishowe ningeitiwa jamaa fulani ambaye tungepatana naye.	Niliambiwa mtu angeitwa aje ili nikutane naye.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Walinieleza ya kwamba mwishowe ningeitiwa jamaa fulani ambaye tungepatana naye.
HYPOTHESIS: Niliambiwa mtu angeitwa aje ili nikutane naye.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise. The premise suggests that the speaker will be called a certain name, while the hypothesis suggests that someone else will be called that name to meet the speaker. Therefore, the hypothesis contradicts the premise.<eos>"	unknown
5	Walinieleza ya kwamba mwishowe ningeitiwa jamaa fulani ambaye tungepatana naye.	Alikuja akiwa amechelewa.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Walinieleza ya kwamba mwishowe ningeitiwa jamaa fulani ambaye tungepatana naye.
HYPOTHESIS: Alikuja akiwa amechelewa.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states that the speaker will be called a certain name, while the hypothesis contradicts this by suggesting that Ali arrived late, which would not necessarily be a name that the speaker would be called.<eos>"	contradiction
6	Kuna mengi ambayo unaweza kuzungumzia kuhusu hilo lakini  nitaachana nayo tu.	Nataka kukuambia kila kitu ninachokijua kuhusu mambo hayo	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kuna mengi ambayo unaweza kuzungumzia kuhusu hilo lakini  nitaachana nayo tu.
HYPOTHESIS: Nataka kukuambia kila kitu ninachokijua kuhusu mambo hayo
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Enactment: The statement in the premise contradicts the hypothesis.<eos>"	unknown
7	Kuna mengi ambayo unaweza kuzungumzia kuhusu hilo lakini  nitaachana nayo tu.	Sitaongelea mambo hayo, ingawa kuna mengi ya kuficha.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kuna mengi ambayo unaweza kuzungumzia kuhusu hilo lakini  nitaachana nayo tu.
HYPOTHESIS: Sitaongelea mambo hayo, ingawa kuna mengi ya kuficha.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states that there are many things to talk about, but the hypothesis contradicts this by suggesting that the speaker will not talk about those things.<eos>"	contradiction
8	Kuna mengi ambayo unaweza kuzungumzia kuhusu hilo lakini  nitaachana nayo tu.	Siwezi ongelea histroria ya mji maana kuna mengi ya kusema.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kuna mengi ambayo unaweza kuzungumzia kuhusu hilo lakini  nitaachana nayo tu.
HYPOTHESIS: Siwezi ongelea histroria ya mji maana kuna mengi ya kusema.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The hypothesis contradicts the premise. It is a contradiction.<eos>"	unknown
9	Hivyo, sijui kwa kweli nu kwa nini.	Nina uhakika wa sababu.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Hivyo, sijui kwa kweli nu kwa nini.
HYPOTHESIS: Nina uhakika wa sababu.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states ""Hivyo, sijui kwa kweli nu kwa nini"", which means the speaker does not have a clear understanding of the matter at hand. This contradicts the hypothesis ""Nina uhakika wa sababu"", which suggests that the speaker has a clear understanding of the cause of the matter.<eos>"	contradiction
