Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.	A gwa beghị m ya okwu ọzọ.	contradiction	Contradiction	contradiction
1	Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.	E were m iwe ruo na mụ bidoro gwawa ya okwu ọzọ.	entailment	Entailment.	entailment
2	Ọdịmma, anaghị m echedi maka nke ahụ, mana adaara m nọọ mba n'obi, ma, m mechaa gwawa ya okwu ọzọ.	Anyị nwere mkparịtaụka dị ukwuu.	neutral	Entailment.	entailment
3	Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.	A gwaghị m ihe ọ bụla gbasara izute onye ọ bụla.	contradiction	"I can help you with that!

The premise is in Igbo, a Nigerian language. Here's a translation:

PREMISE: ""I didn't see anyone, and I didn't meet anyone, and I didn't see anyone I knew.""

HYPOTHESIS: ""I didn't see anything about meeting anyone.""

Based on the translation, I'd say the relationship between the premise and hypothesis is: entailment."	entailment
4	Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.	Agwara m na-aga kpọ otu nwamadi ka m ga zute.	entailment	Entailment	entailment
5	Ha gwara m na, uh, na a ga-akpọrọ m otu nwamadi ma emecha ka m hụ.	Nwamadi ahụ gburu ntakịrị oge tutu ọ pụta.	neutral	"I can help you with that!

The premise is in Igbo, a Nigerian language. Here's a translation:

PREMISE: ""If I had gone, I would have seen a certain person, but I didn't go, so I didn't see him.""

HYPOTHESIS: ""That person didn't come out for a long time.""

After analyzing the premise and hypothesis, I would say the relationship is NEUTRAL. The premise talks about the speaker not going and not seeing someone, while the hypothesis talks about the person not coming out for a long time. They don't necessarily contradict or entail each other."	neutral
6	E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 	A chọrọ m ịgwa gị ihe nile m mara gbasara ihe ahụ!	contradiction	Entailment.	entailment
7	E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 	A gaghị m ekwu maka nke ahụ, agbanyeghị na e nwere ọtụtụ ịhe a ga-arụtụ áká. 	entailment	Contradiction	contradiction
8	E nwere ọtụtụ ịhe ị nwere ị́ké ị kwu maka nke ahụ aga m ahapụ nke ahụ nọọ. 	A gaghị m ekwu gbasara akụkọ ihe mere eme maka obodo ahụ n'ihi na enwere ọtụtụ ihe a ga-ekwu.	neutral	Entailment.	entailment
9	Ya mere o dochaghị m anya ịhe kpatara ya.	O doro m anya maka ihe kpatara ya.	contradiction	Entailment.	entailment
10	Ya mere o dochaghị m anya ịhe kpatara ya.	Amaghị m ịhe o jiri nyefee ụlọakwụkwọ.	neutral	"In Igbo, the premise ""Ya mere o dochaghị m anya ịhe kpatara ya"" means ""He didn't show me what caused it.""

The hypothesis ""Amaghị m ịhe o jiri nyefee ụlọakwụkwọ"" means ""I don't know what he used to build the school.""

Since the premise talks about not knowing the cause of something, and the hypothesis talks about not knowing what was used to build a school, they are not related, and the premise does not provide any information that supports or contradicts the hypothesis.

So, the answer is NEUTRAL."	neutral
11	Ya mere o dochaghị m anya ịhe kpatara ya.	A maghị m ihe mere ihe ahụ jiri mee.	entailment	"I'd be happy to help!

The answer is: entailment.

In Igbo, the premise ""Ya mere o dochaghị m anya ịhe kpatara ya"" means ""He didn't tell me what caused it."" The hypothesis ""A maghị m ihe mere ihe ahụ jiri mee"" means ""I don't know what made it happen."" Since the premise implies a lack of knowledge about the cause, and the hypothesis explicitly states that same lack of knowledge, the premise entails the hypothesis."	entailment
12	Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. 	Ọ bụghị nmasị m ị bụ naanị m ga-agbatu ngwaọrụ ahụ eji agbago ma ọ bụ agbatu ngwaorụ maka nlele ahụ.	neutral	The answer is: contradiction.	contradiction
13	Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. 	E mere nwale n'ime ụlọ elu ntakịrị ndị ahụ.	entailment	Entailment.	entailment
14	Abụ m naanị onye na uh, gbaturula ihe eji agbago ma ọ bụ agbatu ngwaorụ ndị ahụ maka, nlele ihe ahụ n'ime ụlọ elu ntakịrị ndị ahụ. 	E nwere mmadụ ole na ole n'ime anyị bụ ndị gbaturu ngwaọrụ ahụ eji agbago ma ọ bụ agbatu ngwaorụ maka ule ahụ.	contradiction	The answer is entailment.	entailment
15	A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. 	A ka m na-arụ ọrụ rụọ taa.	contradiction	Entailment.	entailment
16	A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. 	A lara m ezumike nka na 2002.	neutral	"I can help with that!

The answer is: entailment.

(In Igbo, the language used in the premise and hypothesis, ""A bụ m uh"" means ""I am"", ""Chief Master Sergeant"" is a title, ""laraezumike nka"" means ""retired from work"", and ""dịka Rick kwuru"" means ""as Rick said"". The hypothesis ""A lara m ezumike nka na 2002"" means ""I retired from work in 2002"". The premise implies that the speaker retired from work, which is consistent with the hypothesis, hence entailment.)"	entailment
17	A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. 	Rick gwara gị na alara m ezumike nka.	entailment	Entailment	entailment
18	E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.	Onye ahịa a kpọrọ Cutty na-enweta $10000 na otu ọnwa.	neutral	Neutral	neutral
19	E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.	E nwere onye ahịa akpọrọ Cutty.	entailment	Entailment	entailment
20	E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.	Anyị enweghị onye ahịa akpọrọ Cutty.	contradiction	Contradiction	contradiction
21	Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo 	Nwata nwanyị m chọrọ enyemaka ya bi n'ebe dị anya.	entailment	Entailment.	entailment
22	Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo 	Nwata nwaanyị ga-enyere m áká nọ mailụ 5 site na ebe a.	neutral	"I can help you with that!

The answer is: NEUTRAL"	neutral
23	Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo 	E nweghị onye nwere ike inyere m aka.	contradiction	Contradiction	contradiction
24	Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -	Ha nile kwekọrịtara na ha ga-arụ ọrụ n'ubi ahụ.	contradiction	Entailment	entailment
25	Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -	Ha enweghị ị́ké ị kwekọrịta gbasara onye bụ onye ọrụ ubi na onye bụ onye ụlọ ahụ.	entailment	Entailment	entailment
26	Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -	Ha enweghị ike ịkwekọrịta onye ga-arụ ọrụ n'ubi owu na onye ga ehicha ala.	neutral	Entailment	entailment
