premise	hypothesis	label	opus	prompt
dëggit, xalaatuma woon loolu sax, waaye dama amoon lu ma metti ba ma mujje wax ak moom	waxaataguma ak moom	contradiction	"[TextBlock(text='Based on the given premise and hypothesis in Wolof, this is a contradiction.\n\nThe premise translates to: ""Listen, I didn\'t even think about that, but I had something that bothered me until I finally spoke with him/her.""\n\nThe hypothesis translates to: ""I didn\'t speak with him/her.""\n\nThe premise states that the speaker did finally speak with the person, while the hypothesis directly contradicts this by stating the speaker did not speak with the person. Therefore, the hypothesis is a contradiction of the information provided in the premise.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: dëggit, xalaatuma woon loolu sax, waaye dama amoon lu ma metti ba ma mujje wax ak moom\nHypothesis: waxaataguma ak moom\nIs this an entailment, contradiction, or neutral?'}]}]
dëggit, xalaatuma woon loolu sax, waaye dama amoon lu ma metti ba ma mujje wax ak moom	Dama jaaxlewoon ba dama mujje waxaat ak moom	entailment	"[TextBlock(text='Based on the given premise and hypothesis in Wolof, this appears to be an entailment.\n\nThe premise states: ""dëggit, xalaatuma woon loolu sax, waaye dama amoon lu ma metti ba ma mujje wax ak moom"" which roughly translates to: ""Honestly, I didn\'t even think about that, but I had something that bothered me until I finally spoke with him/her.""\n\nThe hypothesis states: ""Dama jaaxlewoon ba dama mujje waxaat ak moom"" which means: ""I was worried until I finally spoke with him/her again.""\n\nThe hypothesis follows logically from and is supported by the information provided in the premise. The premise indicates the speaker was bothered by something until finally speaking with the person, and the hypothesis restates that the speaker was worried until speaking with that person again. So the hypothesis is entailed by the premise.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: dëggit, xalaatuma woon loolu sax, waaye dama amoon lu ma metti ba ma mujje wax ak moom\nHypothesis: Dama jaaxlewoon ba dama mujje waxaat ak moom\nIs this an entailment, contradiction, or neutral?'}]}]
dëggit, xalaatuma woon loolu sax, waaye dama amoon lu ma metti ba ma mujje wax ak moom	waxtaan nanu lu yaatu	neutral	"[TextBlock(text='Based on the given premise and hypothesis in Wolof, this appears to be neutral. Here\'s the reasoning:\n\nPremise (translated): ""Listen, I didn\'t even think about that, but I had something that hurt me so much that I ended up talking to him/her.""\n\nThis suggests the speaker had an issue that troubled them deeply, leading them to have a conversation with someone else about it.\n\nHypothesis (translated): ""We talked for a long time.""\n\nThe hypothesis states that a lengthy conversation took place between the speaker and another person (presumably the same ""him/her"" from the premise). \n\nHowever, the premise doesn\'t specify the duration of the conversation that occurred, only the speaker\'s troubled state of mind and resultant need to talk to the other person. A long conversation is possible given the situation, but not explicitly confirmed.\n\nSo the premise neither definitively entails nor contradicts the hypothesis - the relationship is neutral. More details would be needed about the length of the conversation to determine entailment or contradiction.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: dëggit, xalaatuma woon loolu sax, waaye dama amoon lu ma metti ba ma mujje wax ak moom\nHypothesis: waxtaan nanu lu yaatu\nIs this an entailment, contradiction, or neutral?'}]}]
dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom	kenn mësu ma wax ma dajeek kenn	contradiction	"[TextBlock(text='This is a contradiction.\n\nThe premise states ""dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom"" which roughly translates to ""They told me it was at the party, they will take me there with a man so I can meet him.""\n\nHowever, the hypothesis says ""kenn mësu ma wax ma dajeek kenn"" which means ""Nobody told me to meet anyone.""\n\nThe premise indicates someone told the speaker they would take them to meet a man, while the hypothesis directly contradicts this by stating nobody told the speaker to meet anyone. Therefore, the hypothesis contradicts the information given in the premise.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom\nHypothesis: kenn mësu ma wax ma dajeek kenn\nIs this an entailment, contradiction, or neutral?'}]}]
dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom	nee nanu ma woowoon nanu  benn waay ngir ma dajeek moom	entailment	"[TextBlock(text='Based on the given premise and hypothesis in Wolof, this is a contradiction.\n\nThe premise states: ""dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom"" which roughly translates to ""They told me it was at the party, they will take me there with a man so I can meet him.""\n\nHowever, the hypothesis says: ""nee nanu ma woowoon nanu benn waay ngir ma dajeek moom"" which means ""They told me they called a car so I can meet him.""\n\nThe key contradiction is that the premise mentions being taken to the party with a man, while the hypothesis talks about them calling a car for the meeting. The mode of transportation and context of the meeting differ between the two statements.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom\nHypothesis: nee nanu ma woowoon nanu  benn waay ngir ma dajeek moom\nIs this an entailment, contradiction, or neutral?'}]}]
dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom	waa ji dafa dikkul woon ca waxtu wa	neutral	"[TextBlock(text='Based on the given premise and hypothesis in Wolof, the relationship is neutral. Here\'s the explanation:\n\nPremise (translated): ""If you were not at the meeting, they will take me there with a man for me to meet with him.""\n\nHypothesis (translated): ""The person did not come at the time.""\n\nThe premise talks about a hypothetical situation where if the person was not at a meeting, they would be taken to meet with a man. However, it doesn\'t provide any information about whether the person actually came at a specific time or not.\n\nThe hypothesis states that the person did not come at a certain time, but there is no clear connection or contradiction with the premise. The premise doesn\'t confirm or deny the person\'s arrival at any particular time.\n\nTherefore, the relationship between the premise and hypothesis is neutral. The premise neither entails nor contradicts the hypothesis based on the given information.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: dañu ne ma woon ca njombaxtal la, dinañu ma yóbbu ci ak góor ngir ma dajeek moom\nHypothesis: waa ji dafa dikkul woon ca waxtu wa\nIs this an entailment, contradiction, or neutral?'}]}]
am ay mbir yu bare yoo leen mën a wax ba jarul ma ciy sore	dama leen bëggoon a wax lépp li ma xam ci mbir mi	contradiction	[TextBlock(text='Based on the limited information provided in Wolof, this appears to be a neutral relationship between the premise and hypothesis. The premise and hypothesis seem to be discussing a topic or issue, but there are no clear logical connections to determine entailment or contradiction without more context and details. To confidently assess the relationship, more information would be needed about what is being discussed and how the statements relate.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: am ay mbir yu bare yoo leen mën a wax ba jarul ma ciy sore\nHypothesis: dama leen bëggoon a wax lépp li ma xam ci mbir mi\nIs this an entailment, contradiction, or neutral?'}]}]
am ay mbir yu bare yoo leen mën a wax ba jarul ma ciy sore	duma ci wax, donte sax am na ñu bare ñu may sàng sutura	entailment	[TextBlock(text='Based on the limited information provided in Wolof, this appears to be a neutral relationship between the premise and hypothesis. The premise and hypothesis seem to be discussing different topics or aspects, so the premise likely neither directly entails nor contradicts the hypothesis. However, without knowing the full meaning of the Wolof text, I cannot say definitively. More context would be needed to make a firm determination of entailment or contradiction.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: am ay mbir yu bare yoo leen mën a wax ba jarul ma ciy sore\nHypothesis: duma ci wax, donte sax am na ñu bare ñu may sàng sutura\nIs this an entailment, contradiction, or neutral?'}]}]
am ay mbir yu bare yoo leen mën a wax ba jarul ma ciy sore	duma wax ci mbooru dëkk bi ndax li ñu ci mën a wax dafa bare	neutral	[TextBlock(text='Based on the limited information provided, this appears to be a neutral relationship between the premise and hypothesis. The premise and hypothesis are in Wolof, a language spoken mainly in Senegal. Without knowing the translation or meaning of the sentences, there is not enough information to determine if the hypothesis is entailed by or contradicts the premise. More context or a translation would be needed to properly evaluate the logical relationship.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: am ay mbir yu bare yoo leen mën a wax ba jarul ma ciy sore\nHypothesis: duma wax ci mbooru dëkk bi ndax li ñu ci mën a wax dafa bare\nIs this an entailment, contradiction, or neutral?'}]}]
kon xamuma, dëgg-dëgg, li ko waral	xam naa  li ko waral	contradiction	"[TextBlock(text='This is a neutral relationship between the premise and hypothesis. Here\'s the analysis:\n\nPremise: kon xamuma, dëgg-dëgg, li ko waral\nTranslation: So I don\'t know, truthfully, what caused it\n\nHypothesis: xam naa li ko waral \nTranslation: I know what caused it\n\nThe premise states that the speaker doesn\'t know what caused something, while the hypothesis states the opposite - that the speaker knows what caused it. \n\nHowever, this is not a direct contradiction because the premise and hypothesis could be referring to different people (the premise uses ""I"" while the hypothesis doesn\'t specify the subject). It\'s also possible they could be talking about different events.\n\nSince we can\'t be certain they are referring to the same person\'s knowledge about the same event, this is a neutral relationship rather than a clear entailment or contradiction.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: kon xamuma, dëgg-dëgg, li ko waral\nHypothesis: xam naa  li ko waral\nIs this an entailment, contradiction, or neutral?'}]}]
kon xamuma, dëgg-dëgg, li ko waral	xamuma lu tax mu soppi ab lekool	neutral	"[TextBlock(text=""Based on the limited information provided in Wolof, I don't have enough context to determine the relationship between the premise and hypothesis. To properly evaluate whether there is entailment, contradiction, or a neutral relationship, I would need an English translation or more details about what the sentences mean. Without understanding the semantics, I can't confidently judge the logical relationship between the two statements."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: kon xamuma, dëgg-dëgg, li ko waral\nHypothesis: xamuma lu tax mu soppi ab lekool\nIs this an entailment, contradiction, or neutral?'}]}]
kon xamuma, dëgg-dëgg, li ko waral	xamuma li ko waral	entailment	"[TextBlock(text='This is a contradiction.\n\nThe premise ""kon xamuma, dëgg-dëgg, li ko waral"" translates to ""so I don\'t know, truly, what caused it"".\n\nThe hypothesis ""xamuma li ko waral"" translates to ""I don\'t know what caused it"". \n\nThe premise and hypothesis are saying the same thing, so the hypothesis does not contradict the premise, it agrees with it. Therefore, this is a contradiction, not an entailment or neutral relationship.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: kon xamuma, dëgg-dëgg, li ko waral\nHypothesis: xamuma li ko waral\nIs this an entailment, contradiction, or neutral?'}]}]
man kese maa mënoon saasu ne di doxal jutuwaayu natt bi ci néeg yu suufe yi	bëgguma woon a nekk kenn rekk ki doon jëfandikoo jumtuwaayu natt bi ngir saytu yi	neutral	"[TextBlock(text='Jàppaleel, waxuma wolof bu baax, waaye dinaa jéem tontu laaj bi ci angileem:\n\nThe premise and hypothesis seem to be neutral. The premise talks about someone walking around with a flashlight in the basement rooms. The hypothesis says ""I didn\'t want to be the only one using the flashlight to look around.""\n\nWhile the hypothesis mentions not wanting to be the only one using the flashlight, which relates to the flashlight in the premise, it doesn\'t directly follow from or contradict the premise. The premise just states an action (walking around basement rooms with a flashlight) without indicating if the person wanted to be the only one doing it or not.\n\nSo in English, I would consider this a neutral relationship between the premise and hypothesis. But I apologize if I misinterpreted anything due to my limited Wolof. Please let me know if you need any clarification or have additional context to provide.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: man kese maa mënoon saasu ne di doxal jutuwaayu natt bi ci néeg yu suufe yi\nHypothesis: bëgguma woon a nekk kenn rekk ki doon jëfandikoo jumtuwaayu natt bi ngir saytu yi\nIs this an entailment, contradiction, or neutral?'}]}]
man kese maa mënoon saasu ne di doxal jutuwaayu natt bi ci néeg yu suufe yi	saytu yi ci néeg yu suufe yi lees ko doon amalee	entailment	[TextBlock(text='Neutral. Premise ak hypothesis bi amewuñu benn lëndëm bu leer ci seen diggante. Premise bi dafa wax ne saasu yi dañuy dox ci néeg yu suufe yi, waaye waxul dara ci nan lañuy amalee saytu yi. Hypothesis bi moo wax ne saytu yi ci néeg yu suufe yi lees koy amalee, waaye loolu du jàppandi ci li premise bi wax. Kon neutral la ndax premise bi taxul hypothesis bi di dëgg walla ñaaw.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: man kese maa mënoon saasu ne di doxal jutuwaayu natt bi ci néeg yu suufe yi\nHypothesis: saytu yi ci néeg yu suufe yi lees ko doon amalee\nIs this an entailment, contradiction, or neutral?'}]}]
man kese maa mënoon saasu ne di doxal jutuwaayu natt bi ci néeg yu suufe yi	ñenn ci ñun ñi ngi doon daw ci sunu ginaaw ak jumtuwaayu natt bi ngir saytu yi	contradiction	[TextBlock(text='Based on the limited information provided in Wolof, this appears to be a neutral relationship between the premise and hypothesis. The premise mentions someone walking with a weapon in a basement, while the hypothesis mentions some people running behind with weapons to do something. There is no clear entailment or contradiction between the two statements without more context. To confidently determine the relationship, more details would be needed to establish how the situations in the premise and hypothesis are connected, if at all.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: man kese maa mënoon saasu ne di doxal jutuwaayu natt bi ci néeg yu suufe yi\nHypothesis: ñenn ci ñun ñi ngi doon daw ci sunu ginaaw ak jumtuwaayu natt bi ngir saytu yi\nIs this an entailment, contradiction, or neutral?'}]}]
ni ko Rick waxee, man njiitu làrme bu mag laa woon bu alatereete	damay liggéey ba bésu tay	contradiction	"[TextBlock(text='Based on the given premise and hypothesis in Wolof, this appears to be a neutral relationship. Here\'s the analysis:\n\nPremise: ""ni ko Rick waxee, man njiitu làrme bu mag laa woon bu alatereete"" \nTranslation: As Rick said, I was the head of a big army in the past.\n\nHypothesis: ""damay liggéey ba bésu tay""\nTranslation: I work until today.\n\nThe premise talks about the person being the head of a large army in the past, as stated by Rick. The hypothesis, on the other hand, simply states that the person works until today.\n\nThere is no direct entailment or contradiction between these two statements. The premise doesn\'t provide any information about the person\'s current work status, and the hypothesis doesn\'t confirm or deny the person\'s past role as the head of an army.\n\nTherefore, the relationship between the premise and hypothesis is neutral.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Premise: ni ko Rick waxee, man njiitu làrme bu mag laa woon bu alatereete\nHypothesis: damay liggéey ba bésu tay\nIs this an entailment, contradiction, or neutral?'}]}]
