premise	hypothesis	label	opus	prompt
Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena	Ntabwo narinongera kumuvugisha 	contradiction	"[TextBlock(text='Based on the given sentence, the correct answer is True.\n\nThe key part of the sentence is ""ndangije nongeye kumuvugisha tena"" which translates to ""I ended up not talking to him/her again"". This directly supports the statement ""Ntabwo narinongera kumuvugisha"" meaning ""I would never talk to him/her again"".\n\nSo the statement ""Ntabwo narinongera kumuvugisha"" is True according to the information provided in the original sentence.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena\nQuestion: Ntabwo narinongera kumuvugisha  True, False, or Neither?\nAnswer:'}]}]
Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena	Narimfite intimba nisanga nongeye kumuvugisha 	entailment	"[TextBlock(text=""Dusesengura interuro yawe, ntitwavuga niba ari ukuri cyangwa atari ukuri ko wari ufite intimba kandi ukongera kumuvugisha. Ibi biterwa n'uko interuro ntitanga amakuru ahagije kugira ngo dushobore gusuzuma niba ari ukuri cyangwa atari ukuri. Nta kintu kivugwa ku byerekeye intimba cyangwa impamvu yatumye yongera kumuvugisha. Ku bw'ibyo, igisubizo kiri hagati (Neither) ni cyo gisubizo gikwiye kuri iki kibazo."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena\nQuestion: Narimfite intimba nisanga nongeye kumuvugisha  True, False, or Neither?\nAnswer:'}]}]
Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena	Twagiranye ikiganiro kiza	neutral	"[TextBlock(text=""Neither. Nta makuru ahagije ari muri iyi nteruro agaragaza niba mwagiranye ikiganiro cyiza cyangwa kitari cyiza. Ahubwo iyi nteruro ivuga ko umuntu yarumiwe cyane n'ibyo mwavuganye, akaba yarangije ntiyongere kuvugisha uwo muntu. Ariko ntihagaragara niba ikiganiro mwagiranye cyari cyiza cyangwa kitari cyiza."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena\nQuestion: Twagiranye ikiganiro kiza True, False, or Neither?\nAnswer:'}]}]
Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure	Ntabwo bigeze bambwira ikintu kijyanye noo guhura numuntu	contradiction	"[TextBlock(text=""Neither. Nta makuru ahagije mu nteruro yawe kugira ngo tubone niba ari ukuri cyangwa atari ukuri ko ntabwo bigeze bakubwira ikintu kijyanye no guhura n'umuntu. Nteruro yawe ivuga ko bazaguhamagara umusore murangije kugira ngo muhure, ariko ntivuga niba hari icyo baba barakubwiye mbere cyangwa batakubwiye kijyanye no guhura n'uwo musore."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure\nQuestion: Ntabwo bigeze bambwira ikintu kijyanye noo guhura numuntu True, False, or Neither?\nAnswer:'}]}]
Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure	bambwiye ko hari umusore bazahamagara ngo duhure 	entailment	"[TextBlock(text='Neither.\n\nThe original sentence and the rewritten sentence have some differences:\n\nOriginal: ""Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure""\nRewritten: ""bambwiye ko hari umusore bazahamagara ngo duhure""\n\nThe key differences are:\n1. The filler word ""uh"" is removed in the rewritten version\n2. ""ko bazahamagara"" (that they will call) is changed to ""hari umusore bazahamagara"" (there is a young man they will call) \n3. ""turangije"" (when we finish) is omitted in the rewritten version\n\nWhile the overall meaning is quite similar, the sentences are not exactly the same, so it cannot be definitively judged as True. However, the differences do not completely change the core meaning, so False would also not be accurate.\n\nTherefore, the most appropriate answer is Neither - the sentences are not identical but also not completely different in meaning.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure\nQuestion: bambwiye ko hari umusore bazahamagara ngo duhure  True, False, or Neither?\nAnswer:'}]}]
Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure	Umusore yahageze atinze	neutral	[TextBlock(text='Neither. Nta makuru atanzwe ku gihe umusore yahagezemo. Ikiganiro kivuga gusa ko bazahamagara umusore barangije kugirango bahure, ariko nta gihe kivugwa niba yahageze ku gihe cyangwa yatinze.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure\nQuestion: Umusore yahageze atinze True, False, or Neither?\nAnswer:'}]}]
Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke	Nshaka kukubwira ibyonzi byose byerekarenye nabyo	contradiction	"[TextBlock(text=""Ndabona ko ari ibyiza ko usimbuka ibyo byabaye kuko bituma ukomeza ubuzima bwawe neza. Ariko kandi, kuvuga ibyo wanyuzemo bishobora no gufasha abandi bafite ibibazo nk'ibyo. Rero niba wumva witeguye, urashobora kubisangiza abandi mu buryo bwubaka kandi butera ikizere. Ariko niba utabyiteguye, nta kibazo. Ibyo ari byo byose, ushobora gukomeza ubuzima bwawe neza kandi ukabona umunezero."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke\nQuestion: Nshaka kukubwira ibyonzi byose byerekarenye nabyo True, False, or Neither?\nAnswer:'}]}]
Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke	Ntabwo nzabivugaho, nubwo hari byinshi byo kuvuga kuribyo	entailment	"[TextBlock(text='Neither.\n\nNta gisubizo nyacyo kuri iyi kibazo. Igisubizo ""Ntabwo nzabivugaho, nubwo hari byinshi byo kuvuga kuribyo"" ntikigaragaza niba ari ukuri cyangwa ikinyoma. Ahubwo ni igisubizo gisanzwe umuntu ashobora gutanga iyo adashaka kugira icyo avuga ku kibazo runaka. Nta kuri cyangwa ikinyoma bigaragaramo.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke\nQuestion: Ntabwo nzabivugaho, nubwo hari byinshi byo kuvuga kuribyo True, False, or Neither?\nAnswer:'}]}]
Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke	Ntabwo mvuga amateka yumujyi kuko hari byinshi byo kuvuga	neutral	"[TextBlock(text='Neither.\n\nNta gisubizo nyacyo kuri iyi kibazo kubera ko nta sano ifitanye n\'ibivugwa mu nteruro zabanje. Mu nteruro ya mbere, umuntu avuga ko hari byinshi ashobora kuvuga ku kintu runaka ariko ko ari bubisimbuke. Mu nteruro ya kabiri, umuntu avuga ko atavuga amateka y\'umujyi kuko hari byinshi byo kuvuga. Ariko nta sano izi nteruro zombi zifitanye, kandi ntizigaragaza niba ari ukuri cyangwa ikinyoma kuvuga ko ntabwo avuga amateka y\'umujyi kuko hari byinshi byo kuvuga. Ni yo mpamvu igisubizo kizaba ""Neither"".', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke\nQuestion: Ntabwo mvuga amateka yumujyi kuko hari byinshi byo kuvuga True, False, or Neither?\nAnswer:'}]}]
Ntabwo rero nzi impamvu	Nzi neza impamvu yabiteye	contradiction	"[TextBlock(text='Nkurikije ibyo wanditse, igisubizo ni Neither.\n\nMu nteruro yawe nta kintu na kimwe kivuga niba uzi impamvu yabiteye cyangwa utabizi. Ahubwo wavuze gusa ko ""Ntabwo rero nzi impamvu"", ariko ntuvuga impamvu nyakuri yabiteye. Nta kintu kigaragaza niba ibyo uvuga ari ukuri cyangwa atari byo.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ntabwo rero nzi impamvu\nQuestion: Nzi neza impamvu yabiteye True, False, or Neither?\nAnswer:'}]}]
