premise	hypothesis	label	opus	prompt
Ó dáa, mi ò tiẹ̀ ronú nípa ìyẹn, ṣùgbọ́n inúù mi bàjẹ́ , àtiwípé, mo tún pada tún bá a sọ̀rọ̀.	Mi ò tún tíì bá a sọ̀rọ̀.	contradiction	"[TextBlock(text='False. Ẹ sọ pé ""mo tún pada tún bá a sọ̀rọ̀"" nínú ìsọ̀rọ̀ yín, èyí tó túmọ̀ sí pé ẹ ti tún bá ẹni tí ẹ ń sọ̀rọ̀ nípa rẹ̀ sọ̀rọ̀ lẹ́ẹ̀kan si.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ó dáa, mi ò tiẹ̀ ronú nípa ìyẹn, ṣùgbọ́n inúù mi bàjẹ́ , àtiwípé, mo tún pada tún bá a sọ̀rọ̀.\nQuestion: Mi ò tún tíì bá a sọ̀rọ̀. True, False, or Neither?\nAnswer:'}]}]
Ó dáa, mi ò tiẹ̀ ronú nípa ìyẹn, ṣùgbọ́n inúù mi bàjẹ́ , àtiwípé, mo tún pada tún bá a sọ̀rọ̀.	Inú bí ni débi wí pé mo tún bẹ̀rẹ̀ sí ní báa sọ̀rọ̀.	entailment	[TextBlock(text='Neither. Ìwé kò sọ pé inú bí ni débi wí pé ẹ tún bẹ̀rẹ̀ sí ní báa sọ̀rọ̀. Ìwé náà sọ pé inú yín bàjẹ́, ṣùgbọ́n ẹ tún pada tún bá a sọ̀rọ̀. Kò sọ pé inú bí ló mú yín tún bá a sọ̀rọ̀.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ó dáa, mi ò tiẹ̀ ronú nípa ìyẹn, ṣùgbọ́n inúù mi bàjẹ́ , àtiwípé, mo tún pada tún bá a sọ̀rọ̀.\nQuestion: Inú bí ni débi wí pé mo tún bẹ̀rẹ̀ sí ní báa sọ̀rọ̀. True, False, or Neither?\nAnswer:'}]}]
Ó dáa, mi ò tiẹ̀ ronú nípa ìyẹn, ṣùgbọ́n inúù mi bàjẹ́ , àtiwípé, mo tún pada tún bá a sọ̀rọ̀.	A ṣe ìfọ̀rọ̀wérọ̀ tó dára.	neutral	[TextBlock(text='Neither. Kò sí ìfọ̀rọ̀wérọ̀ tó ṣẹlẹ̀ nínú ọ̀rọ̀ tí ẹ sọ. Ẹ kàn ṣàlàyé pé inú yín bàjẹ́ ṣùgbọ́n ẹ tún bá ẹnìkan sọ̀rọ̀ lẹ́ẹ̀kan si. Kò sí àlàyé nípa bóyá ìfọ̀rọ̀wérọ̀ kan ṣẹlẹ̀ tàbí kò ṣẹlẹ̀.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ó dáa, mi ò tiẹ̀ ronú nípa ìyẹn, ṣùgbọ́n inúù mi bàjẹ́ , àtiwípé, mo tún pada tún bá a sọ̀rọ̀.\nQuestion: A ṣe ìfọ̀rọ̀wérọ̀ tó dára. True, False, or Neither?\nAnswer:'}]}]
Wọ́n sọ fún mi wí pé, uh, pé wọn ó pe ọkùnrin kan wọlé fún mi nígbẹ̀yìn láti pàde rẹ̀.	Wọn ò sọ nǹkankan fún mi pé mà á pàde ẹnìkankan.	contradiction	"[TextBlock(text='Ó jẹ́ òtítọ́ (True). Ìdáhùn náà hàn kedere nínú ọ̀rọ̀ tí a sọ pé ""Wọn ò sọ nǹkankan fún mi pé mà á pàde ẹnìkankan."" Èyí túmọ̀ sí pé kò sí ẹnikẹ́ni tí ó sọ fún olùsọ̀rọ̀ náà pé òun yóò pàde ẹnìkankan.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wọ́n sọ fún mi wí pé, uh, pé wọn ó pe ọkùnrin kan wọlé fún mi nígbẹ̀yìn láti pàde rẹ̀.\nQuestion: Wọn ò sọ nǹkankan fún mi pé mà á pàde ẹnìkankan. True, False, or Neither?\nAnswer:'}]}]
Wọ́n sọ fún mi wí pé, uh, pé wọn ó pe ọkùnrin kan wọlé fún mi nígbẹ̀yìn láti pàde rẹ̀.	Wọ́n sọ fún mi pé wọn ó pe ọkùnrin kan wọlé fún mi láti pàde rẹ̀.	entailment	"[TextBlock(text='Neither. The original statement was ""Wọ́n sọ fún mi wí pé, uh, pé wọn ó pe ọkùnrin kan wọlé fún mi nígbẹ̀yìn láti pàde rẹ̀."" The statement you provided for evaluation omitted the word ""nígbẹ̀yìn"" which means ""later"". So the statement is not exactly the same as the original, but the overall meaning is very similar. Therefore, it cannot be definitively classified as true or false.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wọ́n sọ fún mi wí pé, uh, pé wọn ó pe ọkùnrin kan wọlé fún mi nígbẹ̀yìn láti pàde rẹ̀.\nQuestion: Wọ́n sọ fún mi pé wọn ó pe ọkùnrin kan wọlé fún mi láti pàde rẹ̀. True, False, or Neither?\nAnswer:'}]}]
Wọ́n sọ fún mi wí pé, uh, pé wọn ó pe ọkùnrin kan wọlé fún mi nígbẹ̀yìn láti pàde rẹ̀.	Ọkùnrin náà pẹ́ díẹ̀ kí ó tó dé.	neutral	[TextBlock(text='Neither. Kò sí àlàyé tó fi hàn bóyá ọkùnrin náà pẹ́ tàbí kò pẹ́ kí ó tó dé. Gbólóhùn náà kàn sọ pé wọ́n sọ fún ẹni tó ń sọ̀rọ̀ náà pé wọ́n ó pe ọkùnrin kan wọlé fún un láti pàdé rẹ̀ nígbẹ̀yìn, ṣùgbọ́n kò sọ bóyá ọkùnrin náà pẹ́ tàbí kò pẹ́ kí ó tó dé.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wọ́n sọ fún mi wí pé, uh, pé wọn ó pe ọkùnrin kan wọlé fún mi nígbẹ̀yìn láti pàde rẹ̀.\nQuestion: Ọkùnrin náà pẹ́ díẹ̀ kí ó tó dé. True, False, or Neither?\nAnswer:'}]}]
Ọ̀pọ̀lọpọ̀ ǹkan wà tí o lè sọ nípa rẹ̀ tí mà á kàn fojú fo ìyẹn.	Mo fẹ́ sọ gbogbo ǹkan tí mo mọ̀ nípa ìyẹn fún ẹ!	contradiction	[TextBlock(text='Neither. Ó dàbí pé ẹ fẹ́ sọ̀rọ̀ nípa ìyẹn, ṣùgbọ́n ẹ kò sọ ohun tí ìyẹn jẹ́ gan-an. Nítorí náà, mi ò lè sọ bóyá ẹ fẹ́ sọ gbogbo ohun tí ẹ mọ̀ nípa rẹ̀ tàbí bẹ́ẹ̀kọ́. Tí ẹ bá fẹ́ sọ̀rọ̀ síwájú sí i, ẹ jọ̀wọ́ ṣàlàyé ohun tí ìyẹn jẹ́ ná, kí èmi kí ó lè mọ bóyá mo lè ràn yín lọ́wọ́.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọ̀pọ̀lọpọ̀ ǹkan wà tí o lè sọ nípa rẹ̀ tí mà á kàn fojú fo ìyẹn.\nQuestion: Mo fẹ́ sọ gbogbo ǹkan tí mo mọ̀ nípa ìyẹn fún ẹ! True, False, or Neither?\nAnswer:'}]}]
Ọ̀pọ̀lọpọ̀ ǹkan wà tí o lè sọ nípa rẹ̀ tí mà á kàn fojú fo ìyẹn.	Mi ò ní sọ̀rọ̀ nípa ìyẹn, bó tilẹ̀ jẹ́ wí pé ọ̀pọ̀lọpọ̀ ǹkan wà tí a fẹ́ wò. 	entailment	[TextBlock(text='Neither. The given statement is not clearly true or false based solely on the question. The question acknowledges there are many things one might want to discuss, but states an unwillingness to actually talk about those things. More context would be needed to determine if the response agrees or disagrees with the initial statement.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọ̀pọ̀lọpọ̀ ǹkan wà tí o lè sọ nípa rẹ̀ tí mà á kàn fojú fo ìyẹn.\nQuestion: Mi ò ní sọ̀rọ̀ nípa ìyẹn, bó tilẹ̀ jẹ́ wí pé ọ̀pọ̀lọpọ̀ ǹkan wà tí a fẹ́ wò.  True, False, or Neither?\nAnswer:'}]}]
Ọ̀pọ̀lọpọ̀ ǹkan wà tí o lè sọ nípa rẹ̀ tí mà á kàn fojú fo ìyẹn.	Mi ò ní sọ̀rọ̀ nípa ìtàn ìlú náà nítorí pé nǹkan pọ̀ tí a fẹ́ sọ.	neutral	[TextBlock(text='Neither. Ọ̀rọ̀ yìí kò sọ pé ẹni tó ń sọ̀rọ̀ kò ní sọ̀rọ̀ nípa ìtàn ìlú náà nítorí pé nǹkan pọ̀ tí wọ́n fẹ́ sọ. Ohun tí ọ̀rọ̀ náà ń sọ ni pé ọ̀pọ̀lọpọ̀ ǹkan ló wà tí ẹni náà lè sọ nípa ohun kan tí kò ní jẹ́ kí ó fojú fo ìyẹn (ohun tí ó ń sọ̀rọ̀ nípa rẹ̀).', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọ̀pọ̀lọpọ̀ ǹkan wà tí o lè sọ nípa rẹ̀ tí mà á kàn fojú fo ìyẹn.\nQuestion: Mi ò ní sọ̀rọ̀ nípa ìtàn ìlú náà nítorí pé nǹkan pọ̀ tí a fẹ́ sọ. True, False, or Neither?\nAnswer:'}]}]
Torí náà mi ò mọ ìdí rẹ̀.	Mo ní ìdánilójú nǹkan tó fà á.	contradiction	"[TextBlock(text='Neither.\n\nThe given statement ""Torí náà mi ò mọ ìdí rẹ̀"" translates to ""That\'s why I don\'t know the reason."" \n\nThe question statement ""Mo ní ìdánilójú nǹkan tó fà á"" means ""I am sure of what caused it.""\n\nBased on the original statement alone, we cannot conclusively say whether the question statement is true or false. The original statement expresses a lack of knowledge about the reason for something, while the question statement expresses certainty about the cause. There is not enough context to determine if the question statement aligns with or contradicts the original statement. Therefore, the answer is Neither.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Torí náà mi ò mọ ìdí rẹ̀.\nQuestion: Mo ní ìdánilójú nǹkan tó fà á. True, False, or Neither?\nAnswer:'}]}]
