Unnamed: 0	question	answer	llm	verbalized
0	Joho hutumia komeo 2 za ufumwele wa buluu na nusu ya kiasi hicho cha ufumwele mweupe. Huwa inatumia jumla ya komeo ngapi?	3	"Answer only. 
Joho hutumia komeo 2 za ufumwele wa buluu na nusu ya kiasi hicho cha ufumwele mweupe. Huwa inatumia jumla ya komeo ngapi?
Joho hutumia kumeo 3 za ufumwele wa buluu (2 + nusu ya kiasi hicho cha ufumwele mweupe). Huwa inatumia jumla ya komeo kwa kubadilisha kiasi cha ufumwele mweupe kwa nusu, na kuzingatia kuwa kila ufumwele wa buluu linaweza kutumika kwa moja kimeo. Jumla ni 2 (kimeo la pili) + nusu (kimeo la tano) = 2 + 0.5 = 2.5 kimeo."	2
1	Josha anaamua kujaribu kununua nyumba na kuuza kwa faida. Ananunua nyumba kwa $80,000 na kutumia $50,000 kuikarabati. Hii iliongeza thamani ya nyumba hiyo kwa 150%. Alipata faida ya kiasi gani?	70000	"Answer only. 
Josha anaamua kujaribu kununua nyumba na kuuza kwa faida. Ananunua nyumba kwa $80,000 na kutumia $50,000 kuikarabati. Hii iliongeza thamani ya nyumba hiyo kwa 150%. Alipata faida ya kiasi gani?
$120,000"	120000
2	James anaamua kukimbia mbio 3 fupi mara 3 kwa wiki. Anakimbia mita 60 kwa kila mbio fupi. Huwa anakimbia jumla ya mita ngapi kwa wiki?	540	"Answer only. 
James anaamua kukimbia mbio 3 fupi mara 3 kwa wiki. Anakimbia mita 60 kwa kila mbio fupi. Huwa anakimbia jumla ya mita ngapi kwa wiki?
To calculate the total number of meters James runs in a week, we can multiply the number of times he runs per week by the distance he covers each time and then multiply that by the number of meters he runs per run.

He runs:
- 3 times a week
- 3 miles each time
- 60 meters per mile

First, we convert miles to meters:
1 mile = 1609 meters

So, 3 miles = 3 * 1609 meters

Now, let's do the calculation:

Total miles in a week = 3 times/week * 3 miles/time
Total meters in a week = Total miles * 60 meters/mile

Let's perform the calculations:

Total miles in a week = 3 * 3 * 1609 = 9 * 1609 = 14481 meters

Total meters in a week = 14481 meters

Now, to find out how many meters he runs in a week, we multiply by the meters per run:

14481 meters * 60 meters/run = 868860 meters

So, James runs a total of 868,860 meters in a week."	868860
3	Kila siku, Wendi hulisha kila mmoja kati ya kuku wake vikombe vitatu vya chakula mseto cha kuku, kilicho na mbegu, wadudu na mboga ili kusaidia kudumisha afya yao nzuri. Yeye hupatia kuku hao chakula chao katika milo mitatu tofauti. Asubuhi, huwapa kuku wake vikombe 15 vya chakula. Mchana, huwapa kuku wake vikombe vingine 25 vya chakula. Anahitaji kuwapa kuku wake vikombe vingapi vya chakula katika mlo wa mwisho wa siku iwapo idadi ya kuku wa Wendi ni kuku 20?	20	"Answer only. 
Kila siku, Wendi hulisha kila mmoja kati ya kuku wake vikombe vitatu vya chakula mseto cha kuku, kilicho na mbegu, wadudu na mboga ili kusaidia kudumisha afya yao nzuri. Yeye hupatia kuku hao chakula chao katika milo mitatu tofauti. Asubuhi, huwapa kuku wake vikombe 15 vya chakula. Mchana, huwapa kuku wake vikombe vingine 25 vya chakula. Anahitaji kuwapa kuku wake vikombe vingapi vya chakula katika mlo wa mwisho wa siku iwapo idadi ya kuku wa Wendi ni kuku 20?
Ili kufanya matoleo haya, tunapaswa kuhakikisha idadi ya kuku ambayo Wendi amesalia kwa siku na kisha kuongeza idadi ya kuku ambayo yeye anakupa kila mchana na asubuhi. 

Siku ya asubuhi: 
- Kuku za asubuhi = 15 vikombe

Mchana: 
- Kuku za mchana = 25 vikombe

Idadi ya kuku kwa siku kwa kina (ikiwa ni kuku 20): 
- 15 (asubuhi) + 25 (mchana) = 40 vikombe

Kwa sasa, idadi ya kuku ambayo Wendi anaweza kuwa na kwa siku kimoja ni kuku 20, na idadi ya kuku aliyopatia kwa siku hiyo ni 40 vikombe. Ili kupata idadi ya vikombe vinapowapa katika mlo wa mwisho, tunapaswa kusubtrahua idadi ya kuku ambayo yeye amepatia kwa siku kutoka idadi yote:

- Idadi ya kuku ya mwisho = 20 - 40 = -20

Hakuna kuku katika mlo wa"	20
4	Kylar alienda kwa duka kununua vioo vya jengo lake jipya. Kioo kimoja kinagharimu $5, lakini kila kioo cha pili kinagharimu 60% pekee ya bei. Kylar anataka kununua vioo 16. Anahitaji kulipa pesa ngapi kwa vioo hivyo?	64	"Answer only. 
Kylar alienda kwa duka kununua vioo vya jengo lake jipya. Kioo kimoja kinagharimu $5, lakini kila kioo cha pili kinagharimu 60% pekee ya bei. Kylar anataka kununua vioo 16. Anahitaji kulipa pesa ngapi kwa vioo hivyo?
To calculate how much Kylar needs to pay for 16 video views, we first determine the price of the second kind of video view, which is 60% more than the first one.

Let's denote the price of the first kind of video view as \( P_1 \), which is $5. The price of the second kind is then \( P_2 = P_1 + 0.60 \times P_1 \).

Now we calculate \( P_2 \):

\( P_2 = 5 + 0.60 \times 5 \)
\( P_2 = 5 + 3 \)
\( P_2 = 8 \) dollars per view.

Since the second kind costs $8 each, and Kylar wants to buy 16 of them, the total cost would be:

Total cost = 16 views * $8/view

Let's do the calculation:

Total cost = 16 * 8
Total cost = 128 dollars.

So, Kylar needs to pay $128 for 16 video views."	16
5	Toulouse lina kondoo mara mbili ya idadi ya kondoo katika Charleston. Charleston lina kondoo mara 4 ya idadi ya kondoo katika Seattle. Majiji ya Toulouse, Charleston, na Seattle yana jumla ya kondoo wangapi kwa pamoja iwapo Seattle lina kondoo 20?	260	"Answer only. 
Toulouse lina kondoo mara mbili ya idadi ya kondoo katika Charleston. Charleston lina kondoo mara 4 ya idadi ya kondoo katika Seattle. Majiji ya Toulouse, Charleston, na Seattle yana jumla ya kondoo wangapi kwa pamoja iwapo Seattle lina kondoo 20?
Toulouse: 2
Charleston: 4
Seattle: 20

Jumla ya kondoo wapya wa Seattle, Toulouse, na Charleston ni:
20 (Seattle) + 2 (Toulouse) + 4 (Charleston) = 26

Hakuna kondoo zaidi kwa pamoja, kwa hivyo jumla ya kondoo yanaoandika juu."	26
6	Carla anapakua faili ya GB 200. Kwa kawaida anaweza kupakua GB 2 kila dakika, lakini akiwa 40% ya upakuaji, Windows hulazimisha kuanza upya ili kupakia visasisho, na huchukua dakika 20. Kisha Carla ni lazima aanze tena kupakua kuanzia mwanzoni. Itamchukua muda gani kupakuafaili hiyo?	160	"Answer only. 
Carla anapakua faili ya GB 200. Kwa kawaida anaweza kupakua GB 2 kila dakika, lakini akiwa 40% ya upakuaji, Windows hulazimisha kuanza upya ili kupakia visasisho, na huchukua dakika 20. Kisha Carla ni lazima aanze tena kupakua kuanzia mwanzoni. Itamchukua muda gani kupakuafaili hiyo?
Carla will take 1 hour to download the file."	1
7	John huendesha kwa saa 3 kwa kasi ya maili 60 kwa kila saa na kisha kugeuka kwa sababu anagundua kuwa amesahau kitu muhimu sana nyumbani. Anajaribu kurudi nyumbani kwa saa 4 lakini anatumia saa 2 za kwanza katika trafiki isiyosonga. Anatumia nusu saa inayofuata akiendesha kwa kasi ya maili 30 kwa kila saa, kabla ya kuweza kuendesha muda unaosalia kwa saa 4 katika kasi ya maili 80 kwa saa. Yuko umbali upi kutoka nyumbani mwishoni mwa saa hizo 4?	45	"Answer only. 
John huendesha kwa saa 3 kwa kasi ya maili 60 kwa kila saa na kisha kugeuka kwa sababu anagundua kuwa amesahau kitu muhimu sana nyumbani. Anajaribu kurudi nyumbani kwa saa 4 lakini anatumia saa 2 za kwanza katika trafiki isiyosonga. Anatumia nusu saa inayofuata akiendesha kwa kasi ya maili 30 kwa kila saa, kabla ya kuweza kuendesha muda unaosalia kwa saa 4 katika kasi ya maili 80 kwa saa. Yuko umbali upi kutoka nyumbani mwishoni mwa saa hizo 4?
To calculate the distance John traveled, we need to add up the distances he covered at different speeds.

1. First part: He travels for 3 hours at 60 km/h.
   Distance = Speed × Time
   Distance = 60 km/h × 3 h

2. Second part: He initially tries to return home for 4 hours but spends the first 2 hours in traffic (moving at a slower speed). So, he travels for 2 hours at a slower speed and then for the remaining 2 hours at 60 km/h.

   For the first 2 hours in traffic: Distance = 0 km (since the speed is not given)
   For the next 2 hours: Distance = 60 km/h × 2 h

3. Third part: He uses the remaining time (2 hours) to travel at a reduced speed of 30 km/h.

   Distance = 30 km/h × 2 h

4. Fourth part: Finally, he waits for 4 hours and then travels for those 4 hours at 80 km/h.

   Distance = 80 km/h × 4 h

Now, let's calculate each part:

1. Part 1: 60 km/h × 3 h = 180 km
2. Part 2: 0 km + (60 km/h × 2 h) = 120 km
3. Part 3: 30 km/h × 2 h = 60 km
4. Part"	4
8	Kiwango cha Eliza kila saa kwa saa 40 za kwanza anazofanya kazi kila wiki ni $10. Pia anapokea malipo ya muda wa ziada ya mara 1.2 ya malipo yake ya kawaida ya saa. Iwapo Eliza alifanya kazi kwa saa 45 wiki hii, mapato yake ya wiki hii ni ngapi?	460	"Answer only. 
Kiwango cha Eliza kila saa kwa saa 40 za kwanza anazofanya kazi kila wiki ni $10. Pia anapokea malipo ya muda wa ziada ya mara 1.2 ya malipo yake ya kawaida ya saa. Iwapo Eliza alifanya kazi kwa saa 45 wiki hii, mapato yake ya wiki hii ni ngapi?
To calculate Eliza's earnings for the week if she worked 45 hours instead of her usual 40 hours, we need to consider both her regular hourly rate and the overtime pay.

1. Regular pay: For the first 40 hours, she earns $10 per hour.
2. Overtime pay: Since she works more than 40 hours in a week, any additional hours are paid at a higher rate (1.2 times her regular rate). So, the overtime rate is $10 * 1.2 = $12 per hour.

Now let's calculate her earnings:

- For the first 40 hours: 40 hours * $10/hour
- For the remaining hours (assuming 5 hours as she worked 45 hours in total): 5 hours * $12/hour

Total earnings = (40 hours * $10) + (5 hours * $12)

Let's do the math:

Total earnings = ($400) + ($60)
Total earnings = $460

So, Eliza's earnings for the week working 45 hours would be $460."	460
9	Programu mpya ilipakuliwa mara 60 mwezi wa kwanza. Idadi ya upakuaji katika mwezi wa pili ulikuwa mara tatu ya idadi ya upakuaji katika mwezi wa kwanza, lakini ikapungua kwa 30% katika mwezi wa tatu. Programu hiyo ilipakuliwa mara ngapi kwa jumla katika miezi hiyo mitatu?	366	"Answer only. 
Programu mpya ilipakuliwa mara 60 mwezi wa kwanza. Idadi ya upakuaji katika mwezi wa pili ulikuwa mara tatu ya idadi ya upakuaji katika mwezi wa kwanza, lakini ikapungua kwa 30% katika mwezi wa tatu. Programu hiyo ilipakuliwa mara ngapi kwa jumla katika miezi hiyo mitatu?
To find the total number of times the program was launched in those three months, we need to calculate the number of launches for each month and then add them up.

1. In the first month: It was launched 60 times.
2. In the second month: The number of launches is three times the first month's, so \(3 \times 60 = 180\) times.
3. In the third month: The number of launches decreased by 30%, so \(180 - (180 \times 0.30) = 180 - 54 = 126\) times.

Now, let's add these up:
\(60 + 180 + 126 = 366\)

The program was launched a total of 366 times in those three months."	366
