Unnamed: 0	question	answer	llm	verbalized
0	Mabata ya Janet ezobwaka makei 16 na mokolo. Na ntango nyoso, akolia misato na lipati ya ntango mpe kosalela minei misusu mpo ya kolamba muffin mpo ya baninga. Oyo etikali, akoteka yango mokolo nyoso na zando ya bilanga, na ntalo ya 2$ na likei ya mabata ya sika. Motuya boni (na dollar) akozwaka mikolo nyoso na zando ya bilanga?	18	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Mabata ya Janet ezobwaka makei 16 na mokolo. Na ntango nyoso, akolia misato na lipati ya ntango mpe kosalela minei misusu mpo ya kolamba muffin mpo ya baninga. Oyo etikali, akoteka yango mokolo nyoso na zando ya bilanga, na ntalo ya 2$ na likei ya mabata ya sika. Motuya boni (na dollar) akozwaka mikolo nyoso na zando ya bilanga?
<eos>
<|assistant|>
Ntate kapa Mme, kea utloisisa hore potso ea hao e na le likarolo tse ngata tse sa amaneng le lipotso tsa setso sa Sesotho. Leha ho le joalo, ke tla leka ho fana ka keletso e akaretsang. Haeba o batla ho tseba haholoanyane ka ho pheha kapa mokhoa oa ho kopanya metsoako ka lipuo tse ling, ho ka ba molemo ho batla setsebi sa ho pheha se buang puo eo kapa ho fumana buka ea ho pheha e nang le ditaelo tse hlakileng. Ho bohlokoa ho latela diresepe ka hloko le ho etsa bonnete ba hore o na le lisebelisoa tse nepahetseng. Haeba potso ea hao e mabapi le tsebo ea setso sa Sesotho, ke tla thabela ho u thusa ka seo.<eos>"	2
1	Lobe moko esengaka ba rouleau 2 ya fibre (elamba) ya langi blue mpe ndambo ya bilamba ya mpembe. Motuya boni ya ba rouleau na nyoso?	3	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Lobe moko esengaka ba rouleau 2 ya fibre (elamba) ya langi blue mpe ndambo ya bilamba ya mpembe. Motuya boni ya ba rouleau na nyoso?
<eos>
<|assistant|>
Lumela, ke utlwa potso ya hao. Na o batla ho tseba ka mokhoa wa ho itlhokomela, kapa ho na le ntho e itseng eo o e hlokang? Ke mona ho thusa ka seo ke se tsebang. Ka kopo, botsa potso ya hao hape hore ke tle ke o fe keletso e nepahetseng le e hlakileng.<eos>"	2
2	Josh akoti na mosala ya kobongisa ndako. Asombi na ntalo ya 80 000 $ mpe atiyi mbongo 50 000 $ mpo ya kobongisa yango. Motuya ya ndako emati na 150 %. Matabisi boni azwi?	70000	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Josh akoti na mosala ya kobongisa ndako. Asombi na ntalo ya 80 000 $ mpe atiyi mbongo 50 000 $ mpo ya kobongisa yango. Motuya ya ndako emati na 150 %. Matabisi boni azwi?
<eos>
<|assistant|>
Nshuti yanjye, ndumva ibibazo byawe bishobora kuba bifite aho bihuriye n'ubumenyi bwawe mu bijyanye n'amafaranga n'ubukungu. Ariko kugira ngo nkwerekeze neza, wambwira niba ibi bibazo bijyanye n'umushinga runaka cyangwa se niba ari ikibazo cy'ubuzima bwa buri munsi mu bukungu? Ibyo bizamfasha kugusubiza neza kandi ngufashe kubona umurongo w'ibisubizo bikwiye. Murakoze.<eos>"	150
3	Jacques azali kosala kolanda mbangu ya makasi 3 mbala 3 na poso. Akopota 60 metele na mbangu ya makasi nyoso. Ba metele boni apoti na poso?	540	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Jacques azali kosala kolanda mbangu ya makasi 3 mbala 3 na poso. Akopota 60 metele na mbangu ya makasi nyoso. Ba metele boni apoti na poso?
<eos>
<|assistant|>
Mwiriwe neza! Ndashaka kubasobanurira ko ibibazo byanyu bidahuye n'umwimerere w'ubumenyi bwanjye bw'ikinyarwanda n'umuco wacu. Ntabwo ari umuco wacu ko twiga cyangwa tuvuga ku bijyanye n'ibicuruzwa by'ubucuruzi bw'amabuye cyangwa imicungire yayo. Gusa, niba hari ikindi kibazo cyerekeye umuco, imibereho, cyangwa ubumenyi bw'ibanze bwa Kinyarwanda, ndi hano kugira ngo mbafashe. Murakoze.<eos>"	60
4	Mpo na kobatela ba nsoso na ye na nzoto kolongono, Wendi apesaka bango mikolo nyoso sani misato ya biloko ya kosangisa ezali na mbuma, nkusu ya fufu mpe ndunda. Alesaka bango na bilei misato ya kokabola. Na ntongo , apesi bango sani 15 ya biloko. Na mpokwa, apesi bango 25 mosusu. Soki bibwele na ye ezali na nsoso 20, motuya boni ya sani ya bilie asengeli kopesa na bango mpo na kolia ya nsuka ya mokolo ?	20	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Mpo na kobatela ba nsoso na ye na nzoto kolongono, Wendi apesaka bango mikolo nyoso sani misato ya biloko ya kosangisa ezali na mbuma, nkusu ya fufu mpe ndunda. Alesaka bango na bilei misato ya kokabola. Na ntongo , apesi bango sani 15 ya biloko. Na mpokwa, apesi bango 25 mosusu. Soki bibwele na ye ezali na nsoso 20, motuya boni ya sani ya bilie asengeli kopesa na bango mpo na kolia ya nsuka ya mokolo ?
<eos>
<|assistant|>
Ndewo, enyi m. Aghọtara m ajụjụ gị mana ọ dị ka ọ bụghị n'asụsụ Igbo ka ị jụrụ ya. Biko, ị nwere ike ịjụ ajụjụ gị n'asụsụ Igbo ka m nwee ike ịnye gị azịza ziri ezi?<eos>"	20
5	Kylar akeyi na magasin mpo na kosomba ba verre mpo na ndako na ye ya sika. Verre moko ezali na motuya ya 5$, kasi verre nyoso elandi ezali na motuya ya 60% ya ntalo. Kylar alingi 16 verre. Motuya boni asengeli kofuta mpo ya kosomba yango?	64	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Kylar akeyi na magasin mpo na kosomba ba verre mpo na ndako na ye ya sika. Verre moko ezali na motuya ya 5$, kasi verre nyoso elandi ezali na motuya ya 60% ya ntalo. Kylar alingi 16 verre. Motuya boni asengeli kofuta mpo ya kosomba yango?
<eos>
<|assistant|>
Ndumva ikibazo cyawe, ariko ndabona ko cyanditse mu rurimi rw'ikinyarwanda kandi nta kintu na kimwe kirimo kivuga ku bijyanye n'ikibazo cya chatbot y'ubufasha mu ndimi zitandukanye. Niba ufite ikibazo cyerekeye imikoreshereze y'ikoranabuhanga, ururimi, cyangwa ubundi bufasha bushobora kugurana, ndi hano kugira ngo ngufashe. Waba ushaka kumenya uko wakora chatbot mu Kinyarwanda, cyangwa se hari ikindi kibazo ufite kijyanye n'umuco wacu? Nditeguye kugufasha uko nshoboye.<eos>"	16
6	Toulouse ezali na koleka mbala mibale na ba mpata ya Charleston. Charleston ezali koleka mbala minei ya Seattle. Soki Seattle azali na mpata 20, motuya ya mpata ya Toulouse, Charleston na Seattle ezali nyoso?	260	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Toulouse ezali na koleka mbala mibale na ba mpata ya Charleston. Charleston ezali koleka mbala minei ya Seattle. Soki Seattle azali na mpata 20, motuya ya mpata ya Toulouse, Charleston na Seattle ezali nyoso?
<eos>
<|assistant|>
Nka thabela ho o thusa ka potso ea hao. Leha ho le joalo, ke hloka ho hlakisa hore ke sa utloisise potso ea hao hantle. Na o ka ntlhalosetsa ka ho qaqileng hore na ke potso efe eo o e botsang? Ke tla thabela ho o fa keletso kapa lesedi le eketsehileng ha ke utloisisa hantle taba eo o buang ka eona.<eos>"	20
7	Carla azali ko telecharge fichier moko ya 200 Go. Azo telecharge na mbangu ya 2 Go na minute kasi na 40% ya telechargement, Windows atindi kopelisa lisusu mpo ya kofandisa ba mise a jour, wana ekozwa 20 minute. Carla asengeli kobandela telechargement na ebandela. Ngonga boni esengeli mpo na ko telecharge fichier?	160	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Carla azali ko telecharge fichier moko ya 200 Go. Azo telecharge na mbangu ya 2 Go na minute kasi na 40% ya telechargement, Windows atindi kopelisa lisusu mpo ya kofandisa ba mise a jour, wana ekozwa 20 minute. Carla asengeli kobandela telechargement na ebandela. Ngonga boni esengeli mpo na ko telecharge fichier?
<eos>
<|assistant|>
Ntate kapa 'Mè, kea utloisisa hore o batla thuso ka ho teleleha ha mosebetsi ho komporo ea hao. Ha e le hantle, ho na le lintlha tse 'maloa tseo u lokelang ho li ela hloko ha u tobana le mathata a joalo. Pele, etsa bonnete ba hore o na le khokahano e tsitsitseng ea inthanete. Haeba khokahano ea hau ea inthanete e sa tsitsa, e ka 'na ea baka ho lieha ha ho teleleha ha lifaele. Taba ea bobeli, hlahloba hore na komporo ea hao e na le lisebelisoa tse lekaneng tsa ho sebetsa, joalo ka RAM le sebaka sa polokelo, hobane sena se ka ama lebelo la ho teleleha. Haeba mathata a ntse a le teng, o ka 'na oa hloka ho hlahloba litlhophiso tsa hau tsa komporo kapa ho etsa bonnete ba hore ha ho na lits'ebetso tse ling tse sebetsang tse ka sebelisang lisebelisoa tse ngata. Qetellong, ho ka ba molemo ho kopa thuso ho setsebi sa IT haeba mathata a sa rarolloe. Kea tšepa hore sena se tla u thusa, 'me kea u lakaletsa katleho e kholo mosebetsing oa hao.<eos>"	20
8	Jean akumbi motuka kobanda ngonga 3 na mbangu ya 60 mph, mpe azongi na nsima na ntango amoni ete abosani eloko moko ya motuya na ndako. Ameki kozonga na ngonga 4, kasi abungisi ngonga 2 ya yambo na embouteillage. O ntango ya ndambo ya ngonga elandi, akumbi na 30 mph, liboso ya kokumba na 80 mph ntango etikalaki ya ngonga 4. Ntaka boni ekaboli na ndako na ye na nsuka ya ngonga 4 ?	45	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Jean akumbi motuka kobanda ngonga 3 na mbangu ya 60 mph, mpe azongi na nsima na ntango amoni ete abosani eloko moko ya motuya na ndako. Ameki kozonga na ngonga 4, kasi abungisi ngonga 2 ya yambo na embouteillage. O ntango ya ndambo ya ngonga elandi, akumbi na 30 mph, liboso ya kokumba na 80 mph ntango etikalaki ya ngonga 4. Ntaka boni ekaboli na ndako na ye na nsuka ya ngonga 4 ?
<eos>
<|assistant|>
Mwiriwe neza! Ndasobanura ko ibyo mwatanze ari amakuru y'uburyo butandukanye bw'ubwikorezi n'uburyo bw'imodoka zitwara ibintu. Icyakora, ibyo bisobanuro bitari mu Kinyarwanda cyangwa ururimi rusanzwe rw'abantu, kandi ntabwo bishobora kumvikana neza muri urwo rurimi. Niba mwifuza ubufasha mu gusobanukirwa cyangwa gukemura ikibazo runaka mu buzima bwanyu cyangwa mu byerekeye imodoka, muzatubwire neza ikibazo cyangwa icyo mushaka kumenya, tuzabafasha uko dushoboye. Murakoze.<eos>"	4
9	PONA ba 40 heure ya liboso ya musala ya mposo, taux ya ngonga Moko ya Elisa eza ya 10$. Pona ba tango ya likolo, azali PE kozua lifuti Oyo ezali mbala 1,2 ya taux ngonga moko ndenge ezalaka. Soko mposo Oyo Elisa a sali 45 heures, lifuta Na ye eko Zala boni?	460	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
PONA ba 40 heure ya liboso ya musala ya mposo, taux ya ngonga Moko ya Elisa eza ya 10$. Pona ba tango ya likolo, azali PE kozua lifuti Oyo ezali mbala 1,2 ya taux ngonga moko ndenge ezalaka. Soko mposo Oyo Elisa a sali 45 heures, lifuta Na ye eko Zala boni?
<eos>
<|assistant|>
Ke masoabi, ke bona sephoso se itseng sengoloeng seo u se fileng. Ho bonahala eka ho na le karolo e sa fetoheng hantle. Ke tla leka ho u thusa ka seo ke se utloang. Haeba u batla ho tseba hore na PONA ba 40 heure ya liboso ya musala ya mposo ke eng, ke tla hloka tlhaloso e eketsehileng ka hore na hobaneng u botsa ka eona. Ka mokhoa o tšoanang, haeba u batla ho tseba ka 10$ ea ngonga Moko ya Elisa, ke tla hloka ho tseba hore na ke karolo efe e itseng eo u e buang ka eona. Haeba u ka hlalosa ka ho eketsehileng, nka leka ho u fa karabo e nepahetseng haholoanyane.<eos>"	10
