Unnamed: 0	question	answer	llm	verbalized
0	Janet nnabodabo no to nkosua 16 da biara. Ͻdi mmiԑnsa anɔpa biara na ɔde nnan ato burodo ama ne nnamfonom da biara. Ͻtɔn deԑ aka no, dabodabo kosua mono biara $2 wɔ akuafoɔ dwam da biara. Sika sԑn wɔ dollars mu na ɔnya dabia wɔ akuafoɔ dwam hɔ?	18	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Janet nnabodabo no to nkosua 16 da biara. Ͻdi mmiԑnsa anɔpa biara na ɔde nnan ato burodo ama ne nnamfonom da biara. Ͻtɔn deԑ aka no, dabodabo kosua mono biara $2 wɔ akuafoɔ dwam da biara. Sika sԑn wɔ dollars mu na ɔnya dabia wɔ akuafoɔ dwam hɔ?
<eos>
<|assistant|>
Ndewo, enyi m. O doro anya na ihe ị na-ajụ gbasara ego na ahịa, mana ọ bụghị n'ime asụsụ Igbo ka ajụjụ gị doro. Aga m agbalị ịghọta ajụjụ gị ma zaa ya n'asụsụ Igbo.

Ọ bụrụ na ị na-ajụ banyere etu esi eme atụmatụ ego maka ịzụrụ ihe, ọ dị mkpa ka ị mara na ị ga-ebu ụzọ chọpụta ego ole ị nwere ike itinye na ya. Ị ga-atụle uru nke ihe ị chọrọ ịzụrụ, ego ole ị ga-achọ itinye, na ego ole ị ga-achọ ịgbazinye ma ọ bụrụ na ọ dị mkpa.

Ọ bụrụ na ị na-ajụ banyere ego ole ị ga-akwụ maka ihe ị na-azụ, ọ ga-adị mma ịjụ onye na-ere ahịa ahụ maka ọnụahịa ha na-enye na ị ga-atụle ego ahụ na ego ole ị nwere ike itinye. Ị nwere ike ịjụ maka ego ole a na-atụ anya ya na ahịa, ma jụọ maka ego ole ị ga-akwụ ma ọ bụrụ na ị chọrọ ịzụrụ n'ọnụọgụ buru ibu.

Ọ dịkwa mkpa ịmara na ịzụ ahịa chọrọ amamihe na nghọta. Ị ga-achọ ịmụta etu esi eme atụmatụ ego gị, etu esi eji ego eme ihe n'ụzọ amamihe dị na ya, na etu esi azụ ahịa n'ụzọ na-akwado gị na ezinụlọ gị.

Ọ bụrụ na ị nwere ajụjụ ọzọ ma ọ bụ chọọ nkọwa ọzọ, enwere m obi ụtọ inye aka.<eos>"	2
1	Ntoma bi hia ahomatia anoboa bibire mmienu na ahomatia fitaa anoboa saa mu fa.  Anoboa dodoɔ sԑn na ɔhia?	3	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Ntoma bi hia ahomatia anoboa bibire mmienu na ahomatia fitaa anoboa saa mu fa.  Anoboa dodoɔ sԑn na ɔhia?
<eos>
<|assistant|>
Ndo, o dabi pe o n wa alaye kan pato nipa anoboa dodoọ sìn ati ẹrọ iṣẹ. Sibẹsibẹ, bi o ti jẹ pe mo jẹ chatbot ti o mọ nipa ọpọlọpọ awọn nkan, mo le ma ni alaye pato nipa ahomatia anobea ati saato ti o n sọ. Ti o ba n wa alaye nipa bi a ṣe le lo anobea ati saato fun iṣẹ ọwọ tabi ni ọna miiran, mo le gbiyanju lati ṣe iranlọwọ pẹlu imọran gbogbogbo. Jọwọ, ṣalaye ibeere rẹ ki n le fun ọ ni imọran to yẹ.<eos>"	-1
2	Josh yԑ n’adwene sԑ ɔbԑtɔ na w’atɔn ԑdan bi. Ͻtɔ ԑdan no $80,000 na ɔde $50,000 asiesie. Wei ma ԑdan no boɔ kɔɔ soro 150%. Mfasoɔ sԑn na ɔnyaԑ?	70000	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Josh yԑ n’adwene sԑ ɔbԑtɔ na w’atɔn ԑdan bi. Ͻtɔ ԑdan no $80,000 na ɔde $50,000 asiesie. Wei ma ԑdan no boɔ kɔɔ soro 150%. Mfasoɔ sԑn na ɔnyaԑ?
<eos>
<|assistant|>
Ndewo, enyi m. Ọ dị mma na ị bịara maka enyemaka. Agbanyeghị, ọ dị ka ajụjụ gị adịghị ka nke a na-ajụkarị ma ọ bụ nke a na-ahụkarị n'asụsụ Igbo ma ọ bụ n'ọdịnala Igbo. Biko, enwere ike ịkọwapụta ajụjụ gị ka m nwee ike inyere gị aka n'ụzọ kacha mma? Ị nwere ike ịsị n'ụzọ dị mfe ihe ị chọrọ ịmata ma ọ bụ nsogbu ị na-enwe?<eos>"	150
3	James yԑ n’adwene sԑ ɔbԑtu mmirika 3 mprԑ 3 wɔ nnawɔtwe mu. Ͻtwa kwansini 60 mmirikatuo biara mu. Kwansini dodoɔ sԑn na ɔtwa nnawɔtwe biara?	540	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
James yԑ n’adwene sԑ ɔbԑtu mmirika 3 mprԑ 3 wɔ nnawɔtwe mu. Ͻtwa kwansini 60 mmirikatuo biara mu. Kwansini dodoɔ sԑn na ɔtwa nnawɔtwe biara?
<eos>
<|assistant|>
Ndewo, enyi m. Ọ dị mma na ị jụrụ ajụjụ a. Site n'okwu gị, ọ dị ka ị na-ekwu maka mmiri na otu esi atụ ya na nkwansini. Ọ bụrụ na ị chọrọ ịmata ọnụọgụ mmiri dị na nkwansini dodo, ị ga-ebu ụzọ tụọ nkwansini ahụ iji mata nha ya. Mgbe ahụ, ị ga-eji usoro dị iche iche dịka ịtụ mmiri na-agba n'elu nkwansini ahụ ma ọ bụ iji ihe nlele mmiri (moisture meter) iji chọpụta ọnụọgụ mmiri dị na ya.

Ọ bụrụ na ị na-ekwu maka ọrụ ugbo ma ọ bụ ịkọ ihe, ọ dị mkpa ịmara na ọnụọgụ mmiri dị na nkwansini na-emetụta ọtụtụ ihe dịka ọrụ nkwansini na ịkọ ihe. Ọ bụrụ na ị chọrọ ịkọ ihe, ị ga-achọ ịma oge kwesịrị ekwesị iji kụọ ihe na ọnọdụ okpomọkụ kwesịrị ekwesị maka ụdị ihe ị chọrọ ịkọ.

Ọ bụrụ na ị na-ekwu maka mmiri dị na nkwansini maka ebumnobi ndị ọzọ, biko kọwaa nke ọma ka m wee nwee ike ịnye gị azịza ka mma.<eos>"	60
4	Da biara, Wendi de nkokɔ aduane kuruwa mmiԑnsa, a ԑwɔ mma, asonsono ne atosodeԑ na ԑma ne nkokɔ no na wɔnho ayԑ wɔn den. Ͻde aduane no ma nkokɔ no mprԑ dodoɔ mmiԑnsa. Anɔpa no, ɔma ne nkokɔ no aduane kuruwa 15. Awia no, ɔma nkokɔ no aduane kuruwa 25 bio. Aduane kuruwa sԑn na ɔhia sԑ ɔde bԑma nkokɔ no wɔ aduanema a ԑtwa toɔ wɔ da no mu sԑ Wendi nkokɔ no dodoɔ nyinaa yԑ 20 a?	20	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Da biara, Wendi de nkokɔ aduane kuruwa mmiԑnsa, a ԑwɔ mma, asonsono ne atosodeԑ na ԑma ne nkokɔ no na wɔnho ayԑ wɔn den. Ͻde aduane no ma nkokɔ no mprԑ dodoɔ mmiԑnsa. Anɔpa no, ɔma ne nkokɔ no aduane kuruwa 15. Awia no, ɔma nkokɔ no aduane kuruwa 25 bio. Aduane kuruwa sԑn na ɔhia sԑ ɔde bԑma nkokɔ no wɔ aduanema a ԑtwa toɔ wɔ da no mu sԑ Wendi nkokɔ no dodoɔ nyinaa yԑ 20 a?
<eos>
<|assistant|>
Ndewo, enyi m. Ọ dị mma na ị bịara ka m nyere gị aka. Ihe ị kọwara ebe a nwere ike ịbụ nke gbasara ọrụ ugbo ma ọ bụ nri, mana ọ bụghị n'ụzọ doro anya. Biko, enwere ike ịkọwa ihe ị chọrọ ka m wee nwee ike inye gị azịza ziri ezi?<eos>"	20
5	Kylar kɔɔ adetɔbea kɔtɔɔ ahwehwԑ maa ne dan foforɔ no. Ahwehwԑ baako boɔ yԑ $5, nanso ahwehwԑ biara a ɔbԑto no akyire no boɔ no yԑ boɔ no mu ɔha nkyԑmu aduosia. Kylar pԑ sԑ ɔtɔ nhwehwԑ 16. Sԑn na ԑwɔ sԑ ɔtua wɔ no nyinaa ho?	64	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Kylar kɔɔ adetɔbea kɔtɔɔ ahwehwԑ maa ne dan foforɔ no. Ahwehwԑ baako boɔ yԑ $5, nanso ahwehwԑ biara a ɔbԑto no akyire no boɔ no yԑ boɔ no mu ɔha nkyԑmu aduosia. Kylar pԑ sԑ ɔtɔ nhwehwԑ 16. Sԑn na ԑwɔ sԑ ɔtua wɔ no nyinaa ho?
<eos>
<|assistant|>
Ndo, ṣugbọn o dabi pe ibeere yin ko peye tabi ko si ni ede ti o ye mi. Ṣe e le ṣalaye ibeere yin ni ede Gẹẹsi tabi ni ede Yoruba? Eyi yoo ran mi lọwọ lati fun yin ni imọran tabi alaye ti o yẹ.<eos>"	16
6	Toulouse wɔ nnwan mmɔho mmienu sԑn Charleston. Charleston wɔ nnwan mmɔho nnan kyԑn Seattle. Nnwan sԑn na Toulouse, Charleston ne Seattle wɔ sԑ wɔn nyinaa wɔ nnwan dodoɔ 20 a?	260	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Toulouse wɔ nnwan mmɔho mmienu sԑn Charleston. Charleston wɔ nnwan mmɔho nnan kyԑn Seattle. Nnwan sԑn na Toulouse, Charleston ne Seattle wɔ sԑ wɔn nyinaa wɔ nnwan dodoɔ 20 a?
<eos>
<|assistant|>
Ẹ kú àárọ. Mo ti gbọ́ ìbéèrè rẹ. Nípa ìlànà ọ̀nà gbangba, o ṣe pàtàkì láti mọ pé àwọn ìlànà àti àkókò ìrìnà le yàtọ̀ síra wọn da lórí àwọn àkókò, àwọn ìṣẹ̀lẹ̀ pàtàkì, àti ìdánilójú pé gbogbo nkan ti ṣetan fún ìrìnà náà. 

Ní ti ìbéèrè rẹ, ó ṣeé ṣe kí àwọn ìrìnà tí o mẹnuba yàtọ̀ ní àkókò ìrìnà wọn. Ṣùgbọ́n láìsí àlàyé tó péye nípa àwọn ìlànà náà, ó nira láti dáhùn ìbéèrè rẹ pẹ̀lú ìdáhùn tó dájú. Mo gbà ọ níyànjú láti ṣe ìwádìí síwájú síi nípa àwọn ìlànà náà, àti láti wádìí pẹ̀lú àwọn agbègbè tó mọ̀ nípa rẹ̀.

Bákan náà, ó ṣe pàtàkì láti mọ pé àwọn àkókò ìrìnà le yàtọ̀ nígbà tí àwọn àyípadà bá wáyé nínú ètò ìlànà ọ̀nà gbangba. Nítorí náà, ṣíṣe àyẹ̀wò lórí ayélujára tàbí kíkàn sí àwọn àjọ tó ń ṣe àkóso ọ̀nà gbangba yóò jẹ́ ìrànlọ́wọ́.

Mo nírètí pé èyí yóò ràn ọ́ lọ́wọ́ nínú ìwádìí rẹ.<eos>"	20
7	Carla ԑretwe krataa 200 GB afiri abԑԑfo ntontan so. Anka dabia no, ɔtumi twe 2GB simma biara, nanso ɔtwee ԑmu 40% no, Windows no dum san sɔɔԑ sԑ ԑde nhyeheԑ foforɔ ԑԑgu afidie no so, na ԑdii simma 20. Na ԑwɔsԑ Carla san hyԑ adeԑ a ɔretwe n’ase no bio firi mfitiaseԑ no. Adesoa sԑn na ehia ansa na watumi atwe krataa no.	160	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Carla ԑretwe krataa 200 GB afiri abԑԑfo ntontan so. Anka dabia no, ɔtumi twe 2GB simma biara, nanso ɔtwee ԑmu 40% no, Windows no dum san sɔɔԑ sԑ ԑde nhyeheԑ foforɔ ԑԑgu afidie no so, na ԑdii simma 20. Na ԑwɔsԑ Carla san hyԑ adeԑ a ɔretwe n’ase no bio firi mfitiaseԑ no. Adesoa sԑn na ehia ansa na watumi atwe krataa no.
<eos>
<|assistant|>
Ẹ kú àárọ̣. Mo ti gbọ́ ìbéèrè yín. Ṣùgbọ́n, mo ní láti sọ pé, ìbéèrè yín kò dára tó, ó sì ṣe pàtàkì kí ẹ sọ ó di mímọ́ síi. Ṣé ẹ lè sọ ìbéèrè yín ní èdè míràn tàbí kí ẹ kọ́ ọ ní ọ̀nà tí ó rọrùn láti lóye? Èyí yóò ràn mí lọ́wọ́ láti fún yín ní ìmọ̀ràn tó dára àti tó wulo.<eos>"	20
8	John twi ne hyԑn no dɔnhwere 3 wɔ mmirika 60 mph so na ɔdane ne ho efisԑ neho ba ne neho so sԑ ne werԑ ԑfiri biribi a ԑsom bo wɔ fie. Ͻyԑ sԑ ɔbԑsan akɔ fie wɔ dɔnhwere 4 mu nanso ԑmu mmienu a ԑdi kan no, ɔdi wɔ trafiki mu. Ͻde dɔnhwere fa a ԑdi soɔ no dwane 30mph, ansa na ɔde mmerԑ no a aka wɔ dɔnhwere nnan no mu ԑԑkɔ 80 mph. Kwan a ԑda ɔne no fie no ntam dɔnhwere nnan yi akyi yԑ sԑn?	45	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
John twi ne hyԑn no dɔnhwere 3 wɔ mmirika 60 mph so na ɔdane ne ho efisԑ neho ba ne neho so sԑ ne werԑ ԑfiri biribi a ԑsom bo wɔ fie. Ͻyԑ sԑ ɔbԑsan akɔ fie wɔ dɔnhwere 4 mu nanso ԑmu mmienu a ԑdi kan no, ɔdi wɔ trafiki mu. Ͻde dɔnhwere fa a ԑdi soɔ no dwane 30mph, ansa na ɔde mmerԑ no a aka wɔ dɔnhwere nnan no mu ԑԑkɔ 80 mph. Kwan a ԑda ɔne no fie no ntam dɔnhwere nnan yi akyi yԑ sԑn?
<eos>
<|assistant|>
Ndewo, enyi m. Ịjụ ase gị, ọ dị ka ị na-ekwu maka ihe metụtara njem n'okporo ụzọ na ihe ize ndụ dị na ya. N'ala Igbo, anyị na-akwanyere ndụ mmadụ ùgwù, ma na-agba mbọ ịkpa àgwà ọma n'okporo ụzọ. Ọ dị mkpa ka onye ọkwọ ụgbọala na-agbaso iwu okporo ụzọ, na-eji nlezianya na uche na-anya ụgbọala iji zere ihe mberede. Ọ bụrụ na ị nwere ajụjụ ọzọ ma ọ bụ chọọ ndụmọdụ gbasara otu esi emeso ọnọdụ okporo ụzọ nwere ihe ize ndụ, biko jụọ m, m ga-enwe obi ụtọ inyere gị aka.<eos>"	80
9	Eliza akatua a ɔgye no dɔnhwere biara wɔ dɔnhwere 40 a ԑdi kan a ɔyԑ adwuma  wɔ nnawɔtwe biara mu no yԑ $10. Ͻsan gye akatua mmorosoɔ a ԑyԑ mprԑ dodoɔ 1.2 kyԑn deԑ ɔgye no dɔnhwere biara no. Sԑ Eliza yԑ adwuma dɔnhwere 45 nnawɔtwe yi a, Sԑn na ɔbԑnya no nnawɔtwe yi?	460	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Eliza akatua a ɔgye no dɔnhwere biara wɔ dɔnhwere 40 a ԑdi kan a ɔyԑ adwuma  wɔ nnawɔtwe biara mu no yԑ $10. Ͻsan gye akatua mmorosoɔ a ԑyԑ mprԑ dodoɔ 1.2 kyԑn deԑ ɔgye no dɔnhwere biara no. Sԑ Eliza yԑ adwuma dɔnhwere 45 nnawɔtwe yi a, Sԑn na ɔbԑnya no nnawɔtwe yi?
<eos>
<|assistant|>
Ndewo, enyi m. O bu eziokwu na ajụjụ gị dị mgbagwoju anya, ma aga m agbalị inye gị azịza kachasị mfe. Akụkọ gbasara Eliza na adwuma dọnhwere nwere ike ịpụta ihe dị iche iche n'ọtụtụ omenala na asụsụ. Na asụsụ Igbo anyị, ọ bụrụ na ị na-ekwu maka 'adwuma dọnhwere' n'ụzọ dị mfe, ọ pụtara na mmadụ nwere ihe ọ na-eme nke na-eweta uru ma ọ bụ ihe ọma. N'aka nke ọzọ, 'dọnhwere' nwere ike ịpụta ọnọdụ ma ọ bụ ihe omume na-eweta nsogbu ma ọ bụ ihe ọjọọ.

N'ịzaghachi ajụjụ gị kpọmkwem, aga m eji nlezianya tụlee okwu gị. Agbanyeghị, enwere m ike ịdị na-aghọtaghị nke ọma ihe ị na-ajụ ma ọ bụ ebe ị na-achọ ka m nyere gị aka. Biko, ị nwere ike ịkọwa ajụjụ gị n'ụzọ zuru ezu ma ọ bụ n'ụzọ dị mfe ka m nwee ike inye gị azịza ziri ezi na nke bara uru?<eos>"	45
