Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Naam, sikukuwa nafikiri juu ya hilo, lakini nilichanganyikiwa sana, na, hatimaye nikaendelea kuzungumza naye tena.	Sijaongea na yeye tena.	contradiction	<pad> contradiction</s>	contradiction
1	Naam, sikukuwa nafikiri juu ya hilo, lakini nilichanganyikiwa sana, na, hatimaye nikaendelea kuzungumza naye tena.	Nilikasirika sana kwamba nikaanza kuzungumza naye tena.	entailment	<pad> entailment</s>	entailment
2	Naam, sikukuwa nafikiri juu ya hilo, lakini nilichanganyikiwa sana, na, hatimaye nikaendelea kuzungumza naye tena.	Tulikuwa na majadiliano mazuri.	neutral	<pad> entailment</s>	entailment
3	Walinieleza ya kwamba mwishowe ningeitiwa jamaa fulani ambaye tungepatana naye.	Sikuambiwa chochote kuhusu kukutana na mtu yeyote.	contradiction	<pad> contradiction</s>	contradiction
4	Walinieleza ya kwamba mwishowe ningeitiwa jamaa fulani ambaye tungepatana naye.	Niliambiwa mtu angeitwa aje ili nikutane naye.	entailment	<pad> entailment</s>	entailment
5	Walinieleza ya kwamba mwishowe ningeitiwa jamaa fulani ambaye tungepatana naye.	Alikuja akiwa amechelewa.	neutral	<pad> contradiction</s>	contradiction
6	Kuna mengi ambayo unaweza kuzungumzia kuhusu hilo lakini  nitaachana nayo tu.	Nataka kukuambia kila kitu ninachokijua kuhusu mambo hayo	contradiction	<pad> entailment</s>	entailment
7	Kuna mengi ambayo unaweza kuzungumzia kuhusu hilo lakini  nitaachana nayo tu.	Sitaongelea mambo hayo, ingawa kuna mengi ya kuficha.	entailment	<pad> entailment</s>	entailment
8	Kuna mengi ambayo unaweza kuzungumzia kuhusu hilo lakini  nitaachana nayo tu.	Siwezi ongelea histroria ya mji maana kuna mengi ya kusema.	neutral	<pad> entailment</s>	entailment
9	Hivyo, sijui kwa kweli nu kwa nini.	Nina uhakika wa sababu.	contradiction	<pad> contradiction</s>	contradiction
10	Hivyo, sijui kwa kweli nu kwa nini.	Sijui kwa nini alihamisha shule.	neutral	<pad> entailment</s>	entailment
11	Hivyo, sijui kwa kweli nu kwa nini.	Sijui ni kwa nini hilo lilitendeka.	entailment	<pad> entailment</s>	entailment
12	Ni mimi pekee nilikua nayo uh, ushawahi endeleza dhibiti za majaribio katika chumba cha 'miniature altitude'.	Sikupenda kuwa wa pekee kwa kuendesha wasimamizi wa vipimo.	neutral	<pad> entailment</s>	entailment
13	Ni mimi pekee nilikua nayo uh, ushawahi endeleza dhibiti za majaribio katika chumba cha 'miniature altitude'.	Majaribio yalifanyiwa kwa miniature altitude chambers.	entailment	<pad> entailment</s>	entailment
14	Ni mimi pekee nilikua nayo uh, ushawahi endeleza dhibiti za majaribio katika chumba cha 'miniature altitude'.	Kulikuwa na wachache wetu waliokimbiza wasimamizi kwa ajili ya mtihani.	contradiction	<pad> entailment</s>	entailment
15	Mstaafu sergenti mkuu, kama alivyosma Rick.	Bado nafanya kazi hadi leo hii.	contradiction	<pad> contradiction</s>	contradiction
16	Mstaafu sergenti mkuu, kama alivyosma Rick.	Nilistaafu mwaka wa 2002.	neutral	<pad> entailment</s>	entailment
17	Mstaafu sergenti mkuu, kama alivyosma Rick.	Rick alikuambia kuwa nilikuwa nimestaafu.	entailment	<pad> entailment</s>	entailment
18	Kuna makadirio ya mtiririko wa fedha kwenye dawati yangu na, um, uh, ni kwa na kama vile Cutty, ndiyo jina la mteja.	Mteja aitwaye Cutty hufanya $ 10000 kwa mwezi.	neutral	<pad> entailment</s>	entailment
19	Kuna makadirio ya mtiririko wa fedha kwenye dawati yangu na, um, uh, ni kwa na kama vile Cutty, ndiyo jina la mteja.	Kuna mteja aitwaye Cutty.	entailment	<pad> entailment</s>	entailment
20	Kuna makadirio ya mtiririko wa fedha kwenye dawati yangu na, um, uh, ni kwa na kama vile Cutty, ndiyo jina la mteja.	Hatuna wateja wowote walioitwa Cutty.	contradiction	<pad> contradiction</s>	contradiction
21	Huyu msichana anaweza kukusaidia kuenda popote utakapo mjini.	Msichana ninayehitaji msaada kutoka kwake anaishi mbali.	entailment	<pad> contradiction</s>	contradiction
22	Huyu msichana anaweza kukusaidia kuenda popote utakapo mjini.	Msichana ambaye atanisaidia ako maili 5 mbali.	neutral	<pad> contradiction</s>	contradiction
23	Huyu msichana anaweza kukusaidia kuenda popote utakapo mjini.	Hakuna mtu anayeweza kunisaidia.	contradiction	<pad> contradiction</s>	contradiction
24	walipingana kuhusa ni akina nani walikuwa vijana wa mikono na ni akina nani walikuwa vijana wa kushinda nyumbani. Ilikuwa...	Walikubaliana wote watafanya kazi kwenye viwanja	contradiction	<pad> entailment</s>	entailment
25	walipingana kuhusa ni akina nani walikuwa vijana wa mikono na ni akina nani walikuwa vijana wa kushinda nyumbani. Ilikuwa...	Hawakukubalia nani alikuwa kwenye ukumbi na nyumbali.	entailment	<pad> entailment</s>	entailment
26	walipingana kuhusa ni akina nani walikuwa vijana wa mikono na ni akina nani walikuwa vijana wa kushinda nyumbani. Ilikuwa...	Hawakuweza kukubaliana nani anayetakiwa kufanya kazi katika shamba la pamba na nani anapaswa kupiga sakafu deki.	neutral	<pad> entailment</s>	entailment
27	Namaanisha kwamba walikuwa na wana watano, mmoja wao akafa.	Watoto wao wote walinusurika.	contradiction	<pad> contradiction</s>	contradiction
28	Namaanisha kwamba walikuwa na wana watano, mmoja wao akafa.	Mtoto mmoja alikiufa kati ya wale watano.	entailment	<pad> entailment</s>	entailment
29	Namaanisha kwamba walikuwa na wana watano, mmoja wao akafa.	Mtoto aliyekufa alizaliwa akiwa mgonjwa-mgonjwa.	neutral	<pad> entailment</s>	entailment
30	Alisema kwamba machozi ylikuwa yanamtiririka kutoka usoni. Alafu akasema pia Joe alishuka kutoka ukumbini.	Alipokuwa akimwambia aje kwenye ukumbi alikuwa na machozi machoni mwake.	entailment	<pad> entailment</s>	entailment
31	Alisema kwamba machozi ylikuwa yanamtiririka kutoka usoni. Alafu akasema pia Joe alishuka kutoka ukumbini.	Kwa haraka alipanguza machozi baada ya kumtupa Joe kutoka kwenye ukumbi.	contradiction	<pad> entailment</s>	entailment
32	Alisema kwamba machozi ylikuwa yanamtiririka kutoka usoni. Alafu akasema pia Joe alishuka kutoka ukumbini.	Alifurahi sana kuona Joe kwamba alianza kulia.	neutral	<pad> entailment</s>	entailment
33	Hata kama ndege ile ilikuwa inateketea, kwa nini, ingekuwa uh, teketea and ingeweza kuyeyuka kwa sehemu ya risasi ili mionzi kuvuja.	Mionzi inaweza dhibitiwa wakati wa moto pia.	neutral	<pad> entailment</s>	entailment
34	Hata kama ndege ile ilikuwa inateketea, kwa nini, ingekuwa uh, teketea and ingeweza kuyeyuka kwa sehemu ya risasi ili mionzi kuvuja.	Mionzi ingeweza kuvuja kutoka sehemu ya uongozi baada ya ndege kuchomeka.	entailment	<pad> entailment</s>	entailment
35	Hata kama ndege ile ilikuwa inateketea, kwa nini, ingekuwa uh, teketea and ingeweza kuyeyuka kwa sehemu ya risasi ili mionzi kuvuja.	Mionzi haiwezi kuvuja wakati wa moto.	contradiction	<pad> contradiction</s>	contradiction
36	Mkuu wa Jeshi Clem Francis astaafu kutoka kitengo cha majeshi ya hewani ya Marekani.	Chifu amestaafu kutoka Jeshi la Anga la Marekani.	entailment	<pad> entailment</s>	entailment
37	Mkuu wa Jeshi Clem Francis astaafu kutoka kitengo cha majeshi ya hewani ya Marekani.	Chifu alistaafu hivi karibuni wiki kadhaa zilizopita	neutral	<pad> contradiction</s>	contradiction
38	Mkuu wa Jeshi Clem Francis astaafu kutoka kitengo cha majeshi ya hewani ya Marekani.	Mkuu wa Jeshi la Jeshi la US amenza kazi yake wiki hii.	contradiction	<pad> contradiction</s>	contradiction
