Unnamed: 0	question	answer	llm	verbalized
0	Igishuhe cya Jane gitera amajyi 16 ku munsi,  buri mugitondo aryamo atatu kandi akora  umugati winshutiye akoresheje ane, agurisha asigaye mwisoko ryabahinzi buri munsi kugichiro cya 2 kuri buri jyi. Na ngahe mumadolali yinjiza ku munsi  mwisoko ryabahinzi ?	18	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Igishuhe cya Jane gitera amajyi 16 ku munsi,  buri mugitondo aryamo atatu kandi akora  umugati winshutiye akoresheje ane, agurisha asigaye mwisoko ryabahinzi buri munsi kugichiro cya 2 kuri buri jyi. Na ngahe mumadolali yinjiza ku munsi  mwisoko ryabahinzi ?
<eos>
<|assistant|>
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<eos>"	2
1	Umureko ufata  imizunguruko ibiri yubururu  nigice  cyumweru bya faiba. Na maburo angahe murirusange ukoresha ? 	3	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Umureko ufata  imizunguruko ibiri yubururu  nigice  cyumweru bya faiba. Na maburo angahe murirusange ukoresha ? 
<eos>
<|assistant|>
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<eos>"	-1
2	Josh yiyemeje kugundura inzu, yaguze inzu y'amadolari $800,000 nuko ayivugurura na 50,000. Ibi byongereye agaciro k'inzu na 150% . N'inyungu yagahe yabonye ?	70000	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Josh yiyemeje kugundura inzu, yaguze inzu y'amadolari $800,000 nuko ayivugurura na 50,000. Ibi byongereye agaciro k'inzu na 150% . N'inyungu yagahe yabonye ?
<eos>
<|assistant|>
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<eos>"	150
3	Yakobo yiyemeje kwiruka  3 mucyumweru, Yiruka 60 ibirometro buri nshuro. Ni metro zingahe yiruka mucyumweru?	540	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Yakobo yiyemeje kwiruka  3 mucyumweru, Yiruka 60 ibirometro buri nshuro. Ni metro zingahe yiruka mucyumweru?
<eos>
<|assistant|>
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<eos>"	60
4	Buri munsi Wendi aha inkoko ze ibikombe bitatau byibiryo byinkoko bivanze , harimo imbuto, utunyorogoto ni mbonga kujyirango zijyire ubuzima bwiza.  Aha inkoko ibiryo mubyiciro  bitatu. Mugitondo aha inkoko ze ibikombe 15 byibiryo, nyuma  ya sa sita aziha ibikombe 25. Nibikombe bingahe byibiryo agomba guha inkoko ze kw'inshuro yanyuma yumunsi , mugihe ubwinshi bw'inkoko ze ari 20.	20	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Buri munsi Wendi aha inkoko ze ibikombe bitatau byibiryo byinkoko bivanze , harimo imbuto, utunyorogoto ni mbonga kujyirango zijyire ubuzima bwiza.  Aha inkoko ibiryo mubyiciro  bitatu. Mugitondo aha inkoko ze ibikombe 15 byibiryo, nyuma  ya sa sita aziha ibikombe 25. Nibikombe bingahe byibiryo agomba guha inkoko ze kw'inshuro yanyuma yumunsi , mugihe ubwinshi bw'inkoko ze ari 20.
<eos>
<|assistant|>
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<eos>"	20
5	Kylar yagiye kwiduka kugura ibirahuri bishya  byinzuye. Ikirahuri kimwe kigurishwa $ 5 , ibindi birahuri bikurikira bigurishwa 60% yigiciro. Kylar ashaka kugura ibirahuri 16. Nangahe agomba kwishyura yibirahuri?	64	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Kylar yagiye kwiduka kugura ibirahuri bishya  byinzuye. Ikirahuri kimwe kigurishwa $ 5 , ibindi birahuri bikurikira bigurishwa 60% yigiciro. Kylar ashaka kugura ibirahuri 16. Nangahe agomba kwishyura yibirahuri?
<eos>
<|assistant|>
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<eos>"	16
6	Toulouse afite intama zikubye kabiri iza Charleston. Charleston afite inshuro 4 zikubye  intama za  Seattle.  Ni hene zingahe Toulouse , Charleston na  Seattle bafite zose hamwe niba Seattle  afite intama 20?	260	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Toulouse afite intama zikubye kabiri iza Charleston. Charleston afite inshuro 4 zikubye  intama za  Seattle.  Ni hene zingahe Toulouse , Charleston na  Seattle bafite zose hamwe niba Seattle  afite intama 20?
<eos>
<|assistant|>
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<eos>"	20
7	Carla adawunilodiga GB 200 zidosiye . ubusazwe ashobora kudawunilodinga GB 2 kumunota, ariko iyo 40%  ya  dowunilodi igeze, windo ya komputa iyisunika mugutangira kujyirango yinjyizemo ibikoresho bishya, aribyo bifata iminota 20 kwinjiramo. Ubwo rero Carla agomba gutangira mashini kuva mugutangira, Bifata igihe kingana gite mukudawuniloadinga i dosiye.  	160	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Carla adawunilodiga GB 200 zidosiye . ubusazwe ashobora kudawunilodinga GB 2 kumunota, ariko iyo 40%  ya  dowunilodi igeze, windo ya komputa iyisunika mugutangira kujyirango yinjyizemo ibikoresho bishya, aribyo bifata iminota 20 kwinjiramo. Ubwo rero Carla agomba gutangira mashini kuva mugutangira, Bifata igihe kingana gite mukudawuniloadinga i dosiye.  
<eos>
<|assistant|>
Yego, ndashobora kubikubwira mu buryo bworoshye. Icya mbere, ni ukumenya ko iyo umuntu ashaka gukuramo dosiye nini, bishobora gutwara igihe kirekire kandi bikagira ingaruka ku mikorere ya mudasobwa. Kugira ngo wirinde ibibazo nk'ibi, ni byiza gutegura neza umwanya n'ubushobozi bwa mudasobwa mbere yo gukuramo dosiye zikomeye. Ikindi kandi, ni ingenzi kumenya neza ko mudasobwa yawe ifite ubushobozi buhagije bwo gukora akazi nk'ako, kandi ko software iriho ikora neza nta nkomyi. Niba ukomeje kugira ibibazo, ushobora no kugerageza gushaka ubufasha bw'umuhanga mu bya tekiniki.<eos>"	20
8	Yohani atwara imodoka amasaha 3 kumuvuduko wa 60mph, yumayaho yaje gusubira murugo kuko yasanze yibagiwe ikintu kingira kamaro murugo. Yagerageje kujyera murugo mumasaha 4 ariko amasaha 2  yayamaze ari muri ambuteyaje.Yakoresheje isaha nigice atwara imodoka kumuvuduko wa 30mph mbere yuko ashobora gutwara kumuvuduko wibirometero 80mph mumasaha 4 yarasigaye. nikure hangana  iki yomurugo nyuma y'amasaha 4?  	45	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Yohani atwara imodoka amasaha 3 kumuvuduko wa 60mph, yumayaho yaje gusubira murugo kuko yasanze yibagiwe ikintu kingira kamaro murugo. Yagerageje kujyera murugo mumasaha 4 ariko amasaha 2  yayamaze ari muri ambuteyaje.Yakoresheje isaha nigice atwara imodoka kumuvuduko wa 30mph mbere yuko ashobora gutwara kumuvuduko wibirometero 80mph mumasaha 4 yarasigaye. nikure hangana  iki yomurugo nyuma y'amasaha 4?  
<eos>
<|assistant|>
Yohani yageze mu rugo nyuma y'amasaha 5. Yavuye ku muvuduko wa 60mph ajya ku wa 30mph, agatwara amasaha 3 kugira ngo agere mu rugo, maze aramaraho amasaha 4 yose ari mu modoka.<eos>"	4
9	Ubwishyu bwa Eliza k'wisaha kumasaha 40 akora mucyumweru ni $10. Anabona ubundi  bwishyu bwinyongera kumasaha yarengeje mukazi kuri 1.2 yikubye umushaharawe wa buri saha. Niba Eliza akoze amasaha 45 muri ikicyumweru, nangahe izishyurwa muri iki cyumweru? 	460	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Ubwishyu bwa Eliza k'wisaha kumasaha 40 akora mucyumweru ni $10. Anabona ubundi  bwishyu bwinyongera kumasaha yarengeje mukazi kuri 1.2 yikubye umushaharawe wa buri saha. Niba Eliza akoze amasaha 45 muri ikicyumweru, nangahe izishyurwa muri iki cyumweru? 
<eos>
<|assistant|>
2. Kugabanya imyanda y'amazi binyuze mu gukoresha ibikoresho bikoresha amazi make no kugabanya igihe cyo kwiyuhagira.<eos>"	2
