Unnamed: 0	question	answer	llm	verbalized
0	Amadada kaJanet abeka amaqanda ali-16 ngosuku. Utya amathathu kwisidlo sakusasa rhoqo ngentseni kwaye ubhakela abahlobo bakhe iimufins yonke imihla. Uthengisa intsalela kwimarike yamafama yonke imihla nge-$2 ngeqanda ngalinye ledada. Ingaba wenza malini ngeedola yonke imihla kwimarike yamafama?  	18	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Amadada kaJanet abeka amaqanda ali-16 ngosuku. Utya amathathu kwisidlo sakusasa rhoqo ngentseni kwaye ubhakela abahlobo bakhe iimufins yonke imihla. Uthengisa intsalela kwimarike yamafama yonke imihla nge-$2 ngeqanda ngalinye ledada. Ingaba wenza malini ngeedola yonke imihla kwimarike yamafama?  
<eos>
<|assistant|>
U-Amadada uJenny uvelisa i-$8 ngosuku kwivenkile yabalimi.<eos>"	8
1	Ilaphu lithatha iibholithi ezi-2 zefiber eluhlaza kunye nesiqingatha salo fiber emhlophe. Uthatha iibolithi ezingaphi xa zizonke?	3	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Ilaphu lithatha iibholithi ezi-2 zefiber eluhlaza kunye nesiqingatha salo fiber emhlophe. Uthatha iibolithi ezingaphi xa zizonke?
<eos>
<|assistant|>
Ilaphu lithatha iibholithi ezi-3.<eos>"	3
2	UJosh ugqiba ekulungiseni indlu. Uthenga indlu ye-$80, 000 aze abeke i-$50, 000 ekulungiseni. Le nto inyusa ixabiso lendlu nge-150%. Wenze ingeniso engakanani?	70000	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
UJosh ugqiba ekulungiseni indlu. Uthenga indlu ye-$80, 000 aze abeke i-$50, 000 ekulungiseni. Le nto inyusa ixabiso lendlu nge-150%. Wenze ingeniso engakanani?
<eos>
<|assistant|>
UJosh uza kufumana ingeniso engama-50 000 eedola.<eos>"	50000
3	UJames ugqiba ekubalekeni imitsi emi-3 ka-3 ngeveki. Ubaleka iimitha ezingama-60 umtsi ngamnye. Zingaphi iimitha zizonke azibalekayo ngeveki?	540	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
UJames ugqiba ekubalekeni imitsi emi-3 ka-3 ngeveki. Ubaleka iimitha ezingama-60 umtsi ngamnye. Zingaphi iimitha zizonke azibalekayo ngeveki?
<eos>
<|assistant|>
UJames uqhuba iimitha ezingama-180 zizonke xa ebaleka (imitha ezingama-60 ngomzamo ngamnye umzamo 3).<eos>"	3
4	Yonke imihla, UWendi utyisa inkukhu yakhe nganye iikomityi ezintathu zokutya kwenkukhu okuxutyiweyo, okunembewu, imisundululu kunye nemifuno ukuzigcina zisempilweni. Unika iinkukhu ukutya kwazo kwizidlo ezithathu ezahlukeneyo. Ekuseni, unika umhlambi weenkukhu zakhe iikomityi ezili-15 zokutya. Emva kwemini, unika iinkukhu zakhe ezinye iikomityi ezingama-25 zokutya. Zingaphi iikomityi zokutya ekufuneka azinike iinkukhu zakhe kwisidlo sokugqibela sosuku ukuba ubukhulu bomhlambi kaWendy ziinkukhu ezingama-20?	20	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Yonke imihla, UWendi utyisa inkukhu yakhe nganye iikomityi ezintathu zokutya kwenkukhu okuxutyiweyo, okunembewu, imisundululu kunye nemifuno ukuzigcina zisempilweni. Unika iinkukhu ukutya kwazo kwizidlo ezithathu ezahlukeneyo. Ekuseni, unika umhlambi weenkukhu zakhe iikomityi ezili-15 zokutya. Emva kwemini, unika iinkukhu zakhe ezinye iikomityi ezingama-25 zokutya. Zingaphi iikomityi zokutya ekufuneka azinike iinkukhu zakhe kwisidlo sokugqibela sosuku ukuba ubukhulu bomhlambi kaWendy ziinkukhu ezingama-20?
<eos>
<|assistant|>
Molo, ndiyavuya ukuba ndinokukunceda. Ukuba uWendy uneenkukhu ezingama-20 kwaye ufuna ukuba zonke zifumane iikomityi ezi-3 zokutya ngosuku, kufuneka enze iindlela ezilandelayo:

1. Bala iikomityi zonke zokutya ezifunekayo ngosuku, oku kungama-20 x 3 = 60.
2. Bala iikomityi eziza kufunyanwa ngosuku ngokusekelwe kwiipesenti ezithile, umzekelo, 50% yaloo nto ingaba yi-30 (60% yesixa esipheleleyo).
3. Susa iikomityi ezili-15 ozisebenzisileyo kusasa ukuze ufumane iikomityi ezili-15 eziseleyo.
4. Yabelana ngala makomityi ali-15 phakathi kweenkukhu zakhe ezingama-20, ukuze zonke zifumane iikomityi ezi-1.5 ngosuku.

Ukutya okunembewu kunye nemifuno kubalulekile ekugcineni iinkukhu zisempilweni, kwaye ukutya okwaneleyo kuyanceda ekukhuleni nasekuphuhliseni iinkukhu. Ndiyathemba ukuba oku kuyakunceda ekulungiseni isicwangciso sakho sokondla iinkukhu zakho.<eos>"	1
5	UKylar waya evenkileni ukuya kuthenga iiglasi zendlu yakhe entsha. Iglasi enye ixabisa i-$5, kodwa iglasi nganye yesibini ixabisa kuphela i-60% yexabiso. UKylar ufuna ukuthenga iiglasi ezili-16. Kufuneka uhlawule malini yazo?	64	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
UKylar waya evenkileni ukuya kuthenga iiglasi zendlu yakhe entsha. Iglasi enye ixabisa i-$5, kodwa iglasi nganye yesibini ixabisa kuphela i-60% yexabiso. UKylar ufuna ukuthenga iiglasi ezili-16. Kufuneka uhlawule malini yazo?
<eos>
<|assistant|>
Ukuze uKylar athenge iiglasi ezili-16, kufuneka ahlawule i-$480. Oku kubalwa ngokuphindaphinda iiglasi ezisibhozo ngexabiso le-$5, kunye neeglasi ezisibhozo ngexabiso le-$30 nganye.<eos>"	30
6	IToulouse ineegusha ezininzi ngokuphindwe kabini kuneCharleston. I-Charleston ineegusha eziphindwe ka-4 njenge-Seattle. Inegusha ezingaphi iToulouse, iCharleston, kunye neSeattle zizonke ukuba iSeattle ineegusha ezingama-20?	260	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
IToulouse ineegusha ezininzi ngokuphindwe kabini kuneCharleston. I-Charleston ineegusha eziphindwe ka-4 njenge-Seattle. Inegusha ezingaphi iToulouse, iCharleston, kunye neSeattle zizonke ukuba iSeattle ineegusha ezingama-20?
<eos>
<|assistant|>
I-Seattle ineegusha ezingama-20. (eToulouse ineegusha ezi-2 eziphindwe kabini kunye neCharleston ineegusha ezi-4)<eos>"	4
7	UCarla ukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela i-2GB/ ngomzuzu, kodwa  i-40% yendlela yokukhuphela, i-windows inyanzela ukuqalisa kwakhona ukufaka uhlaziyo, oluthatha imizuzu engama-20. Emva koko uCarla kufuneka aqalise kwakhona ukukhuphela ukusukela ekuqaleni.	160	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
UCarla ukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela i-2GB/ ngomzuzu, kodwa  i-40% yendlela yokukhuphela, i-windows inyanzela ukuqalisa kwakhona ukufaka uhlaziyo, oluthatha imizuzu engama-20. Emva koko uCarla kufuneka aqalise kwakhona ukukhuphela ukusukela ekuqaleni.
<eos>
<|assistant|>
UCarla kufuneka alinde de kufumaneke i-2GB yendawo kwisikhongozeli sakhe se-200GB ngaphambi kokuba aqalise kwakhona ukukhuphela.<eos>"	200
8	UJohn uqhuba iiyure ezi-3 ngesantya sama-60 mph aze ajike kuba uyaqonda ukuba ulibele into ebaluleke kakhulu ekhaya. Uzama ukufika ekhaya kwiiyure ezi-4 kodwa uchitha iiyure ezi-2 zokuqala kwitrafikhi emileyo. Uchitha isiqingatha esilandelayo eqhuba ngesantya sama-30 mph, phambi kokuba akwazi ukuqhuba ixesha eliseleyo kwiiyure ezi-4 ezihamba ehamba ngama-80 mph. Ukude kangakanani ekhaya ekupheleni kweeyure ezi-4? 	45	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
UJohn uqhuba iiyure ezi-3 ngesantya sama-60 mph aze ajike kuba uyaqonda ukuba ulibele into ebaluleke kakhulu ekhaya. Uzama ukufika ekhaya kwiiyure ezi-4 kodwa uchitha iiyure ezi-2 zokuqala kwitrafikhi emileyo. Uchitha isiqingatha esilandelayo eqhuba ngesantya sama-30 mph, phambi kokuba akwazi ukuqhuba ixesha eliseleyo kwiiyure ezi-4 ezihamba ehamba ngama-80 mph. Ukude kangakanani ekhaya ekupheleni kweeyure ezi-4? 
<eos>
<|assistant|>
UJohn uza kufika ekhaya emva kwemizuzu engama-20.<eos>"	20
9	Umlinganiselo kaEliza ngeyure kwiiyure zokuqala ezingama-40 azisebenzayo iveki nganye zii-$10. Kwaye ufumana umvuzo wexesha elongezelelekileyo ngokuphindwe ka-1.2 kumlinganiselo wakhe oqhelekileyo weyure. Ukuba uEliza usebenze iiyure ezingama-45 kule veki, ungakanani umvuzo wakhe kule veki?	460	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Umlinganiselo kaEliza ngeyure kwiiyure zokuqala ezingama-40 azisebenzayo iveki nganye zii-$10. Kwaye ufumana umvuzo wexesha elongezelelekileyo ngokuphindwe ka-1.2 kumlinganiselo wakhe oqhelekileyo weyure. Ukuba uEliza usebenze iiyure ezingama-45 kule veki, ungakanani umvuzo wakhe kule veki?
<eos>
<|assistant|>
Molo, ndiyavuya ukukunceda. Ukubala umvuzo weveki kaEliza, kufuneka siqale ngokwazi umlinganiselo wakhe oqhelekileyo weyure. Xa sithetha ngomlinganiselo weyure, sithetha ngexabiso elisemthethweni okanye ixabiso eliqhelekileyo lomsebenzi owenziwe ngumntu. Umzekelo, ukuba umlinganiselo wakhe oqhelekileyo weyure ngu-$10 kwaye umsebenzi wakhe unemizuzu engama-40 ngeveki, ke umvuzo wakhe oqhelekileyo ngeveki uba ngama-$40.

Ngoku, xa sithetha ngexesha elongezelelekileyo, sithetha ngexabiso elongezelelekileyo elihlawulwayo ngenxa yomsebenzi owenziwe ngaphezulu komlinganiselo oqhelekileyo. Kulo mzekelo, ukuba umsebenzi wakhe uneyure ezingeziweyo ezingama-5 ngeveki, umvuzo wakhe oqhelekileyo ngeveki uya kunyuka nge-50% yomlinganiselo wakhe oqhelekileyo weyure, oko kukuthi, $5 ngeveki.

Ngoko ke, ukuba uEliza usebenze iiyure ezingama-45 kule veki, umvuzo wakhe weveki uya kuba ngama-$5 ngeveki (umvuzo oqhelekileyo x 1.2) ngama-$40 (umvuzo oqhelekileyo x 5/40) + $5 (umvuzo oqhelekileyo x 50%).

Ndiyathemba ukuba oku kucacisa indlela yokubala umvuzo weveki ngokusekelwe kumlinganiselo oqhelekileyo weyure kunye nexesha elongezelelekileyo.<eos>"	50
