	premise	hypothesis	label	llm
0	I didn't even think about it, but I was worried and I ended up talking to him again	I never spoke to him again	contradiction	"Sawubona! (Hello!)

The answer is: contradiction."
1	I didn't even think about it, but I was worried and I ended up talking to him again	I was so angry that I started talking to him	entailment	"Sawubona! (Hello!) 

The answer is contradiction."
2	I didn't even think about it, but I was worried and I ended up talking to him again	We had a good talk	neutral	"Sawubona! (Hello!)

The answer is entailment."
3	They told me that they would call the last man I would meet.	I've never been told anything about who I should meet	contradiction	"Sawubona! (Hello!)

The answer is: contradiction."
4	They told me that they would call the last man I would meet.	I was told that the man would be called to meet me	entailment	"Sawubona! (Hello!)

The answer is: contradiction.

In isiZulu, I would say: ""Kungapheli"" (It's a contradiction)."
5	They told me that they would call the last man I would meet.	The man came late	neutral	"Sawubona! (Hello!)

The answer is: neutral"
6	There's a lot to talk about in that, I'll skip that.	I want to tell you everything I know about that.	contradiction	"Sawubona! (Hello!)

The answer is: contradiction."
7	There's a lot to talk about in that, I'll skip that.	I won't talk about that, although there's a lot I could say.	entailment	"Sawubona! (Hello!)

The answer is entailment."
8	There's a lot to talk about in that, I'll skip that.	I won't talk about the history of the city because there is so much to say	neutral	"Sawubona! (Hello!)

The answer is entailment."
9	I'm not sure why	I'm sure the reason	contradiction	"Sawubona! (Hello!)

The answer is: contradiction"
10	I'm not sure why	I don't know why he was transferred to schools	neutral	"Sawubona! (Hello!)

The answer is entailment."
11	I'm not sure why	I don't know why that happens.	entailment	"Sawubona! (Hello!)

The answer is entailment."
12	I was the only one working on the controls, checking for small high holes	I didn't like being the only one using the test controls	neutral	"Sawubona! (Hello!)

The answer is neutral."
13	I was the only one working on the controls, checking for small high holes	Tests were carried out in small high-pressure chambers	entailment	"Sawubona! (Hello!)

The answer is entailment."
14	I was the only one working on the controls, checking for small high holes	Few of us rushed to the controls to check	contradiction	"Sawubona! (Hello!)

The answer is: contradiction"
15	I'm a retired senior sergeant, according to Rick.	Still working to this day	contradiction	"Sawubona! (Hello!)

The answer is: contradiction."
16	I'm a retired senior sergeant, according to Rick.	Retired in 2002	neutral	"Sawubona! (Hello!)

The answer is: neutral."
17	I'm a retired senior sergeant, according to Rick.	Rick told you I retired.	entailment	"Sawubona! (Hello!)

The answer is entailment."
18	There were cash receipts on my desk, that's why and Cutty, that's the client's name	Client Cutty is making $10,000 a month.	neutral	"Sawubona! (Hello!)

The answer is: neutral."
19	There were cash receipts on my desk, that's why and Cutty, that's the client's name	There's a customer named Cutty	entailment	"Sawubona! (Hello!)

The answer is: entailment"
20	There were cash receipts on my desk, that's why and Cutty, that's the client's name	We don't have a customer named Cutty	contradiction	"Sawubona! (Hello!)

The answer is: contradiction"
21	The girl I helped is from across town	The girl I want to help lives far away	entailment	"Sawubona! (Hello!)

The answer is entailment."
22	The girl I helped is from across town	The girl who will help me lives five miles away	neutral	"Sawubona! (Hello!)

The answer is: neutral.

In Zulu, ""Angikho"" (I don't know) would be a fitting response, but in this case, I can confidently say it's neutral because the premise doesn't provide enough information to support or contradict the hypothesis. The premise talks about the girl you helped, while the hypothesis talks about the girl who will help you. They might be different girls, and the distances mentioned don't necessarily relate to each other."
23	The girl I helped is from across town	No one can help me	contradiction	"Sawubona! (Hello!)

The answer is neutral."
24	They are divided as to who will work in the fields and who will be the children of the household, something similar	All agreed to work in the fields	contradiction	"Sawubona! (Hello!)

The answer is: contradiction"
25	They are divided as to who will work in the fields and who will be the children of the household, something similar	They could not agree on who would go out in the ministry and who would work in the house	entailment	"Sawubona! (Hello!)

After analyzing the premise and hypothesis, I would say it's an entailment.

In Zulu, I would say: ""Kuyentiwa!"" (It's an entailment!)"
26	They are divided as to who will work in the fields and who will be the children of the household, something similar	They could not agree on who would work in the cotton field and who would sweep the floor	neutral	"Sawubona! (Hello!)

The answer is entailment."
27	They had five children, one of whom died	All their children survived	contradiction	"Sawubona! (Hello!)

The answer is: contradiction"
28	They had five children, one of whom died	One of the five children died	entailment	"Sawubona! (Hello!)

The answer is: entailment"
29	They had five children, one of whom died	A stillborn child was born sick	neutral	"Sawubona! (Hello!)

The answer is neutral."
30	She said there were tears running down her eyes and she said again, then she said to Joe she came to the lobby	When she told him to come to the entrance he had tears in his eyes	entailment	"Sawubona! (Hello!)

After analyzing the premise and hypothesis, I would say the relationship between them is: neutral.

The premise talks about the woman having tears in her eyes and interacting with Joe in the lobby, while the hypothesis mentions Joe having tears in his eyes when she told him to come to the entrance. The two scenarios don't necessarily connect or contradict each other, so the relationship is neutral.

In isiZulu, I'd say: ""Kungenzeka ukuthi kube nelungelo"" (It's possible that there's no connection)."
31	She said there were tears running down her eyes and she said again, then she said to Joe she came to the lobby	She quickly wiped away tears as she threw Joe out of the hallway	contradiction	"Sawubona! (Hello!)

After analyzing the premise and hypothesis, I would say the relationship between them is NEUTRAL. The premise talks about tears and a conversation with Joe in the lobby, while the hypothesis describes a different scenario with tears being wiped away and Joe being thrown out of the hallway. There's no clear connection or contradiction between the two, so it's neutral."
32	She said there were tears running down her eyes and she said again, then she said to Joe she came to the lobby	She was so happy to see Joe that she started to cry	neutral	"Sawubona! (Hello!) In Zulu, I'd say ""Ngiyabonga"" (Thank you) for the question.

After analyzing the premise and hypothesis, I'd conclude that it's a neutral relationship. The premise mentions tears running down her eyes, but it doesn't explicitly state the reason for her tears. The hypothesis assumes she was happy to see Joe, but the premise doesn't provide enough information to confirm or deny that.

So, my answer is: neutral."
33	It was even said that a burning aircraft would burn and melt through a metal lid to escape the heat	Heat can also be conserved during a fire	neutral	"Sawubona! (Hello!)

The answer is: Neutral"
34	It was even said that a burning aircraft would burn and melt through a metal lid to escape the heat	Heat can escape from a piece of metal after an aircraft fire	entailment	"Sawubona! (Hello!)

The answer is: entailment"
35	It was even said that a burning aircraft would burn and melt through a metal lid to escape the heat	heat will not escape during a fire	contradiction	"Sawubona! (Hello!)

The answer is: contradiction"
36	This is Senior Sergeant Clem Francis, retired from the US Air Force.	King retired from the U.S. Air Force	entailment	"Sawubona! (Hello!)

The answer is: neutral"
37	This is Senior Sergeant Clem Francis, retired from the US Air Force.	The King just retired a few weeks ago.	neutral	"Sawubona! (Hello!)

The answer is: neutral.

The premise talks about Senior Sergeant Clem Francis, while the hypothesis talks about ""The King"". There is no connection or relationship between the two, so the premise neither supports nor contradicts the hypothesis."
38	This is Senior Sergeant Clem Francis, retired from the US Air Force.	U.S. Air Force Chief of Staff begins duty this week	contradiction	"Sawubona! (Hello!)

The answer is: neutral.

In Zulu, I'd say: ""Kungani ukuthola ukuthi ku-neutral."" (It's because it's neutral.)"
39	It's where two or three planes arrive a week and I don't know where they're flying to	More than one airplane arrives each week	entailment	"Sawubona! (Hello!)

The answer is entailment."
40	It's where two or three planes arrive a week and I don't know where they're flying to	Increased air traffic is a problem	neutral	"Sawubona! (Hello!)

The answer is entailment."
41	It's where two or three planes arrive a week and I don't know where they're flying to	No airplanes coming in	contradiction	"Sawubona! (Hello!)

The answer is: contradiction"
42	Then they've done their training on full pressure suits and it takes me a while if you go to full pressure suits	It takes three months to complete training in the use of full pressure suits	neutral	"Sawubona! (Hello!) 

The answer is neutral."
43	Then they've done their training on full pressure suits and it takes me a while if you go to full pressure suits	Training with full pressure suits takes time	entailment	"Sawubona! (Hello!)

The answer is: entailment"
44	Then they've done their training on full pressure suits and it takes me a while if you go to full pressure suits	We can get you trained to use full stress suits at the end of the day.	contradiction	"Sawubona! (Hello!)

The answer is: entailment"
45	I want to say that there was no danger of entering with the bomb because it would not explode no matter how hard it hit,	Bomb defused by pilot	neutral	"Sawubona! (Hello!)

The answer is: neutral."
46	I want to say that there was no danger of entering with the bomb because it would not explode no matter how hard it hit,	The bomb had no chance of exploding	entailment	"Sawubona! (Hello!)

The answer is: entailment"
47	I want to say that there was no danger of entering with the bomb because it would not explode no matter how hard it hit,	There was a high risk of an explosion	contradiction	"Sawubona! (Hello!)

The answer is: contradiction"
48	How does that look like what I'm trying to do?	I'm not sure how it looks to you.	contradiction	"Sawubona! (Hello!)

The answer is: neutral."
49	How does that look like what I'm trying to do?	I'm obviously trying to do this.	entailment	"Sawubona! (Hello!)

The answer is entailment."
50	How does that look like what I'm trying to do?	Trying to finish my project next week	neutral	"Sawubona! (Hello!)

The answer is: neutral."
51	But of course, animals are always on the loose, especially goats.	Goats jump out of the shed every day	neutral	"Sawubona! (Hello!)

The answer is: neutral.

In Zulu, I'd say: ""Kulungile, ngicabanga ukuthi kuyanele."" (That's correct, I think it's neutral.)"
52	But of course, animals are always on the loose, especially goats.	Goats are constantly jumping	entailment	"Sawubona! (Hello!)

The answer is neutral. The premise mentions goats being on the loose, but it doesn't necessarily imply that they are constantly jumping."
53	But of course, animals are always on the loose, especially goats.	Goats were kept safe and secure	contradiction	"Sawubona! (Hello!)

The answer is: contradiction"
54	The doors were locked when we entered	All the doors were open	contradiction	"Sawubona! (Hello!)

The answer is: contradiction"
55	The doors were locked when we entered	We had the keys.	neutral	"Sawubona! (Hello!)

The answer is: neutral.

In Yoruba, I would say: ""Oriki ti ko ni ipa"" meaning ""The premise has no effect"" on the hypothesis."
56	The doors were locked when we entered	We entered even though the doors were locked	entailment	"Sawubona! (Hello!)

The answer is: entailment"
57	So I had to take the whole and try and see it that way.	I feel confident that perfect is what I need to get all this right.	neutral	"Sawubona! (Hello!)

After analyzing the premise and hypothesis, I would say the relationship between them is NEUTRAL. The premise talks about taking a whole and trying to see it in a certain way, while the hypothesis expresses confidence in needing perfection to get things right. There's no direct logical connection between the two statements, so they don't entail or contradict each other."
58	So I had to take the whole and try and see it that way.	I have no idea what to do completely just please give me more information so I can find a solution to the problem	contradiction	"Sawubona! (Hello!)

The answer is: neutral.

In Zulu, ""Ngicela ukwethula"" (I request clarification)."
59	So I had to take the whole and try and see it that way.	I'm going to count to perfection	entailment	"Sawubona! (Hello!)

After analyzing the premise and hypothesis, I would say the relationship between them is NEUTRAL. The premise talks about trying to see something as a whole, while the hypothesis mentions counting to perfection, which seems unrelated to the premise.

In Zulu, I would say: ""Kungenzeka ukuthi ibizo libe ngokuthola, kodwa akukho ukuxhumana phakathi kwaleli bizo nelitho."" (It's possible that the statement is correct, but there's no connection between the two statements.)"
60	And that's a lot. It's true that mothers take drugs.	The mothers take drugs	neutral	"Sawubona! (Hello!)

The answer is: entailment"
61	And that's a lot. It's true that mothers take drugs.	Mothers of prescription medications or drugs	contradiction	"Sawubona! (Hello!)

The answer is entailment."
62	And that's a lot. It's true that mothers take drugs.	The mothers take drugs	entailment	"Sawubona! (Hello!)

The answer is: entailment"
63	yes it's nice when it rains	I have no problem with rain	neutral	"Sawubona! (Hello!)

The answer is entailment."
64	yes it's nice when it rains	It's nice and rainy	entailment	"Sawubona! (Hello!)

The answer is entailment."
65	yes it's nice when it rains	It's worse with this endless day	contradiction	"Sawubona! (Hello!)

The answer is: neutral.

In Yoruba, I'd say: ""O dara ju, ko ni fi idi ree"" (It's nice, but it doesn't relate to that)."
66	oh how much does human health cost and whether or not you can make human health thrive	All lives deserve a transplant or a second chance.	neutral	"Sawubona! (Hello!)

After analyzing the premise and hypothesis, I would say the relationship between them is: NEUTRAL.

The premise talks about the cost of human health and how to make it thrive, while the hypothesis focuses on the idea that all lives deserve a transplant or a second chance. These two statements don't necessarily follow each other logically, nor do they contradict each other. They seem to be discussing different aspects of human health.

Ngiyabonga (Thank you) for asking!"
67	oh how much does human health cost and whether or not you can make human health thrive	No one deserves to be implanted with morality	contradiction	"Sawubona! (Hello!)

After analyzing the premise and hypothesis, I would say the relationship between them is NEUTRAL. The premise discusses human health and its cost, while the hypothesis talks about morality and implantation, which seem unrelated to the premise."
68	oh how much does human health cost and whether or not you can make human health thrive	Without moral inculcation what health is worth	entailment	"Sawubona! (Hello!)

After analyzing the premise and hypothesis, I would say the relationship is: CONTRADICTION.

The premise talks about the cost and thriving of human health, while the hypothesis suggests that health is worthless without moral inculcation. These two statements seem to be opposing each other.

In Zulu, I would say: ""Kungani ukuthola ukuthi i-hypothesis ithetha ukuthi inkinga yempilo ayinawo ngaphandle kwemfundo yomuntu, kanti i-premise ithetha ngomzimba wempilo."" (It's surprising to see that the hypothesis says health is worthless without moral upbringing, while the premise talks about the body's health.)

I hope that helps!"
69	oh boy you have a problem there of unusual electrical wiring	I've never seen this kind of wiring problem before.	neutral	"Sawubona! (Hello!)

The answer is entailment."
