	question	answer	llm
0	የጃኔት ዳክዬዎች በቀን 16 እንቁላሎችን ይጥላሉ። በየቀኑ ሦስት ለቁርስ ትበላለች እና በየቀኑ ለጓደኞቹዋ በአራቱ ማፋን ትጋግራለች። ቀሪውን በየቀኑ በአርሶ አደሮች ገበያ በ 2 ዶላር ለእያንዳንዱ ትኩስ ዳክዬ እንቁላል ትሸጣለች። በአርሶ አደሮች ገበያ በየቀኑ በዶላር ምን ያህል ታገኛለች?	18	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
የጃኔት ዳክዬዎች በቀን 16 እንቁላሎችን ይጥላሉ። በየቀኑ ሦስት ለቁርስ ትበላለች እና በየቀኑ ለጓደኞቹዋ በአራቱ ማፋን ትጋግራለች። ቀሪውን በየቀኑ በአርሶ አደሮች ገበያ በ 2 ዶላር ለእያንዳንዱ ትኩስ ዳክዬ እንቁላል ትሸጣለች። በአርሶ አደሮች ገበያ በየቀኑ በዶላር ምን ያህል ታገኛለች?
<eos>
<|assistant|>
የጃኔት ዳክዬዎች በቀን ከ16 እንቁላሎች በመካከል በየቀኑ 3 x 2 = 6 ዶላር ያገኛሉ።<eos>"
1	አንድ ቀሚስ የሰማያዊ ድር 2 ብሎን እና ግማሽ ያህል ነጭ ድር ይወስዳል። በጠቅላላው ስንት ብሎን ይወስዳል?	3	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
አንድ ቀሚስ የሰማያዊ ድር 2 ብሎን እና ግማሽ ያህል ነጭ ድር ይወስዳል። በጠቅላላው ስንት ብሎን ይወስዳል?
<eos>
<|assistant|>
አጠቃላይ ብሎን 2 1/8 ነው።<eos>"
2	ጆሽ ቤት ለመለወጥ ወሰነ። ቤቱን በ80,000 ዶላር ገዝቶ በ50,000 ዶላር ለጥገና አደረገ። ይህም የቤቱን ዋጋ በ150% ከፍ አደረገው። ምን ያህል ትርፍ አገኘ?	70000	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
ጆሽ ቤት ለመለወጥ ወሰነ። ቤቱን በ80,000 ዶላር ገዝቶ በ50,000 ዶላር ለጥገና አደረገ። ይህም የቤቱን ዋጋ በ150% ከፍ አደረገው። ምን ያህል ትርፍ አገኘ?
<eos>
<|assistant|>
ጆሽ በ80,000 ዶላር ገዝቶ በ50,000 ዶላር አደራ በመግዛት 150% ትርፍ አግኝቷል፣ ይህም 25,000 ዶላር ያስገኛል።<eos>"
3	ጄምስ በሳምንት 3 ጊዜ 3 ስፕሪንቶችን ለመሮጥ ወሰነ። በእያንዳንዱ ስፕሪንት 60 ሜትር ይሮጣል። በሳምንት ውስጥ ምን ያህል ሜትር ይሮጣል?	540	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
ጄምስ በሳምንት 3 ጊዜ 3 ስፕሪንቶችን ለመሮጥ ወሰነ። በእያንዳንዱ ስፕሪንት 60 ሜትር ይሮጣል። በሳምንት ውስጥ ምን ያህል ሜትር ይሮጣል?
<eos>
<|assistant|>
ጄምስ በሳምንት 180 ኪሎ ሜትር ይሮጣል።<eos>"
4	በየቀኑ፣ ዌንዲ እያንዳንዷን ዶሮዋን ሶስት ኩባያ የተደባለቀ የዶሮ መኖን ትመግባዋለች፣ ይህም ዘሮችን፣ የምግብ ትሎች እና አትክልቶችን የያዘ ሲሆን ይህም ጤናማ እንዲሆኑ ይረዳቸዋል። ለዶሮዎቹ ምግባቸውን በሦስት የተለያዩ ምግቦች ትሰጣለች። በማለዳ ለመንጋ ዶሮዎች 15 ኩባያ መኖ ትሰጣለች። ከሰአት በኋላ ለዶሮቿ ሌላ 25 ኩባያ መኖ ትሰጣለች። የዌንዲስ መንጋ መጠን 20 ዶሮዎች ከሆነ በቀኑ የመጨረሻ ምግብ ላይ ዶሮዎቿን ለመስጠት ስንት ኩባያ መኖ ያስፈልጋታል?	20	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
በየቀኑ፣ ዌንዲ እያንዳንዷን ዶሮዋን ሶስት ኩባያ የተደባለቀ የዶሮ መኖን ትመግባዋለች፣ ይህም ዘሮችን፣ የምግብ ትሎች እና አትክልቶችን የያዘ ሲሆን ይህም ጤናማ እንዲሆኑ ይረዳቸዋል። ለዶሮዎቹ ምግባቸውን በሦስት የተለያዩ ምግቦች ትሰጣለች። በማለዳ ለመንጋ ዶሮዎች 15 ኩባያ መኖ ትሰጣለች። ከሰአት በኋላ ለዶሮቿ ሌላ 25 ኩባያ መኖ ትሰጣለች። የዌንዲስ መንጋ መጠን 20 ዶሮዎች ከሆነ በቀኑ የመጨረሻ ምግብ ላይ ዶሮዎቿን ለመስጠት ስንት ኩባያ መኖ ያስፈልጋታል?
<eos>
<|assistant|>
ዌንዲስ ለዶሮዎቿ በየቀኑ 60 ኩባያ ሶስ እንዲኖራቸው ያዘጋጃል።<eos>"
5	ካይለር ለአዲሱ አፓርታማው ብርጭቆ ለመግዛት ወደ መደብር ሄደ። አንድ ብርጭቆ 5 ዶላር ያስከፍላል፣ ነገር ግን እያንዳንዱ ሁለተኛ ብርጭቆ ከዋጋው 60% ብቻ ያስከፍላል። ካይለር 16 ብርጭቆዎችን መግዛት ይፈልጋል። ለእነሱ ምን ያህል መክፈል አለበት?	64	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
ካይለር ለአዲሱ አፓርታማው ብርጭቆ ለመግዛት ወደ መደብር ሄደ። አንድ ብርጭቆ 5 ዶላር ያስከፍላል፣ ነገር ግን እያንዳንዱ ሁለተኛ ብርጭቆ ከዋጋው 60% ብቻ ያስከፍላል። ካይለር 16 ብርጭቆዎችን መግዛት ይፈልጋል። ለእነሱ ምን ያህል መክፈል አለበት?
<eos>
<|assistant|>
ካይለር 80 ዶላር መክፈል ይኖርበታል ለ16 ብርጭቆዎች።<eos>"
6	ቱሉዝ ከቻርልስተን በእጥፍ የሚበልጡ በጐች አሉት ።ቻርልስተን ከሲያትል በ4 እጥፍ የሚበልጡ በጐች አሉት ።ቱሉዝ ፣ ቻርልስተን እና ሲያትል በጋራ ስንት በጐች አሏቸው ሲያትል 20 በጐች ካሉት?	260	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
ቱሉዝ ከቻርልስተን በእጥፍ የሚበልጡ በጐች አሉት ።ቻርልስተን ከሲያትል በ4 እጥፍ የሚበልጡ በጐች አሉት ።ቱሉዝ ፣ ቻርልስተን እና ሲያትል በጋራ ስንት በጐች አሏቸው ሲያትል 20 በጐች ካሉት?
<eos>
<|assistant|>
20 በመሆናቸው ከቻርልስተን ጋር ሲነጻጸር የቱሉዝ እና የቻርልስተን ከሲያትል ጋር ሲነጻጸር የቱሉዝ እና የቻርልስተን ከሲያትል ጋር ሲነጻጸር የቱሉዝ እና የቻርልስተን ከሲያትል ጋር ሲነጻጸር የቱሉዝ እና የቻርልስተን ከሲያትል ጋር ሲነጻጸር የቱሉዝ እና የቻርልስተን ከሲያትል ጋር ሲነጻጸር የቱሉዝ እና የቻርልስተን ከሲያትል ጋር ሲነጻጸር የቱሉዝ እና የቻርልስተን ከሲያትል ጋር ሲነጻጸር የቱሉዝ እና የቻርልስተን ከሲያትል ጋር ሲነጻጸር የቱሉዝ እና የቻርልስተን ከሲያትል ጋር ሲነጻጸር የቱሉዝ እና የቻርልስተን ከሲያትል ጋር ሲነጻጸር የቱሉዝ እና የቻርልስተን ከሲያትል ጋር ሲነጻጸር የቱሉዝ እና የቻርልስ<eos>"
7	ካርላ የ 200 ጊባ ፋይል እያወረደች ነው። በተለምዶ 2 ጊባ/ደቂቃ ማውረድ ትችላለች፣ ነገር ግን 40%  በመጫን መንገድ ላይ ዊንዶውስ ማዘመን ለመጫን ጠፍቶ ዳግም ማስጀመር ያስገድዳል፣ ይህም 20 ደቂቃዎችን ይወስዳል። ከዚያ ካርላ ማውረዱን ከመጀመሪያው እንደገና ማስጀመር አለባት። ፋይሉን ለማውረድ ምን ያህል ጭነት ይወስዳል?	160	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
ካርላ የ 200 ጊባ ፋይል እያወረደች ነው። በተለምዶ 2 ጊባ/ደቂቃ ማውረድ ትችላለች፣ ነገር ግን 40%  በመጫን መንገድ ላይ ዊንዶውስ ማዘመን ለመጫን ጠፍቶ ዳግም ማስጀመር ያስገድዳል፣ ይህም 20 ደቂቃዎችን ይወስዳል። ከዚያ ካርላ ማውረዱን ከመጀመሪያው እንደገና ማስጀመር አለባት። ፋይሉን ለማውረድ ምን ያህል ጭነት ይወስዳል?
<eos>
<|assistant|>
ካርላ ፋይሉን ለማውረድ 200 ጊባ ፣ 2 ጊባ / ደቂቃ ፍጥነት እና ለመጫን 40% ጊዜ ማጣት ያስከትላል 20 ደቂቃዎች ይወስዳል ።<eos>"
8	ጆን ለ 3 ሰዓታት በ 60 ማይል በሰአት ፍጥነት ይጓዛል እና ከዚያ በቤት ውስጥ በጣም አስፈላጊ የሆነ ነገር እንደረሳ ስለተገነዘበ ይመለሳል። እሱ በ 4 ሰዓታት ውስጥ ወደ ቤት ለመድረስ ይሞክራል ነገር ግን የመጀመሪያዎቹን 2 ሰዓታት በትራፊክ መጨናነጭ ቆሞ ውስጥ ያሳልፋል። ቀጣዩን ግማሽ ሰዓት በሰዓት በ 30 ማይል በሰአት ፍጥነት በመንዳት ያሳልፋል፣ ቀሪውን የ 4 ሰዓታት ጊዜ በ 80 ማይል በሰአት ፍጥነት ለመንዳት ከመቻሉ በፊት። በእነዚያ 4 ሰዓታት መጨረሻ ከቤት ምን ያህል ርቆ ይገኛል?	45	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
ጆን ለ 3 ሰዓታት በ 60 ማይል በሰአት ፍጥነት ይጓዛል እና ከዚያ በቤት ውስጥ በጣም አስፈላጊ የሆነ ነገር እንደረሳ ስለተገነዘበ ይመለሳል። እሱ በ 4 ሰዓታት ውስጥ ወደ ቤት ለመድረስ ይሞክራል ነገር ግን የመጀመሪያዎቹን 2 ሰዓታት በትራፊክ መጨናነጭ ቆሞ ውስጥ ያሳልፋል። ቀጣዩን ግማሽ ሰዓት በሰዓት በ 30 ማይል በሰአት ፍጥነት በመንዳት ያሳልፋል፣ ቀሪውን የ 4 ሰዓታት ጊዜ በ 80 ማይል በሰአት ፍጥነት ለመንዳት ከመቻሉ በፊት። በእነዚያ 4 ሰዓታት መጨረሻ ከቤት ምን ያህል ርቆ ይገኛል?
<eos>
<|assistant|>
በመጨረሻው 4 ሰዓት ውስጥ ወደ መድረሻው የሚደርሰው ርቀት 2 ማይል ነው።<eos>"
9	ኤሊዛስ በየሳምንቱ በምትሠራባቸው የመጀመሪያዎቹ 40 ሰዓታት በሰዓት የምትከፈለው ክፍያ 10 ዶላር ነው። በተጨማሪም ከመደበኛ የሰዓት ክፍያዋ በ1.2 እጥፍ ለትርፍ ሰአት ስራ ተጨማሪ ሰዓት ክፍያ ትቀበላለች። ኤሊዛ በዚህ ሳምንት ለ45 ሰዓታት ከሠራች፣ የዚህ ሳምንት ገቢዋ ምን ያህል ነው?	460	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
ኤሊዛስ በየሳምንቱ በምትሠራባቸው የመጀመሪያዎቹ 40 ሰዓታት በሰዓት የምትከፈለው ክፍያ 10 ዶላር ነው። በተጨማሪም ከመደበኛ የሰዓት ክፍያዋ በ1.2 እጥፍ ለትርፍ ሰአት ስራ ተጨማሪ ሰዓት ክፍያ ትቀበላለች። ኤሊዛ በዚህ ሳምንት ለ45 ሰዓታት ከሠራች፣ የዚህ ሳምንት ገቢዋ ምን ያህል ነው?
<eos>
<|assistant|>
ኤሊዛ በዚህ ሳምንት ከሠራች ከ55 ዶላር ገቢ አግኝታለች። ይህ ደግሞ በየሳምንቱ ከሠራች ከ40 ዶላር መሠረታዊ ደመወዝ ጋር ሲነጻጸር ከ10 ዶላር ነው።<eos>"
