	question	answer	llm
0	Janet's ducks lay 16 eggs a day. At any given time, she will eat three at a time and use the other four to make muffins for friends. The rest, she will sell each day at the farmer's market, at a cost of $2 per new duck egg. How much (in dollars) will she earn each day at the farmer's market?	18	"Sawubona! (Hello!)

Let's break it down:

Janet's ducks lay 16 eggs a day.
She eats 3, uses 4 for muffins, so she's left with:
16 - 3 - 4 = 9 eggs

She sells each egg at $2, so she earns:
9 eggs × $2 = $18

Uyabonga! (You're welcome!)"
1	One piece requires 2 rolls of blue fiber (cloth) and half a piece of white cloth. How many rolls in total?	3	"Sawubona! (Hello!)

Ngifuna ukuthola ukuthi inani lezicelo zethu? (Let me calculate the total number of rolls for you.)

One piece needs 2 rolls of blue fiber and half a piece of white cloth. Half a piece of white cloth is equal to 1 roll, because 1 piece of white cloth is equal to 2 rolls.

Ngakho, inani lezicelo zethu izolo 2 (blue) + 1 (white) = 3 rolls. (So, the total number of rolls is 3.)

Ngiyabonga! (You're welcome!)"
2	Josh enters a home improvement business. He buys it for $80,000 and invests $50,000 to renovate it. The price of the house has gone up 150 percent. How much profit has he made?	70000	"Sawubona! (Hello!)

Let's calculate Josh's profit.

Initial investment = $80,000 (buying the business) + $50,000 (renovation) = $130,000

The business value increases by 150%, so the new value is:
$130,000 x 2.5 (1 + 1.5) = $325,000

Profit = New value - Initial investment = $325,000 - $130,000 = $195,000

Josh has made a profit of $195,000.

Ngiyabonga! (Thank you!)"
3	Jacques runs 3 marathons 3 times a week. He runs 60 meters at full speed. How many meters does he run a week?	540	"Sawubona! (Hello!)

Ngifuna ukuthi uJacques uyaphenduka imarathoni engu-3 ngosuku olulodwa, futhi uyaphenduka ngosuku olune-3 ngalowo sukela. Uyaphenduka izimitha ezingama-60 ngokuzithoba. Inani lezimitha eziyaphendukayo ngosuku?

(Uh, I want to say Jacques runs 3 marathons per day, and he runs 3 days a week. He runs 60 meters at full speed. How many meters does he run per week?)

Ukubonga, ngicabanga ukuthi uJacques uyaphenduka izimitha ezingama-540 ngosuku!

(Okay, I think Jacques runs 540 meters per week!)

IsiZulu, one of the 11 official languages of South Africa."
4	To keep his chickens healthy, Wendi gives them three tablespoons of mixed fruits, flour and vegetables every day. He serves them three separate meals. In the morning, he gives them 15 tablespoons of food. In the evening, he gives them 25 more. If his flock has 20 chickens, how many tablespoons of vegetables should he give them for the last meal of the day?	20	"Sawubona! (Hello!)

Let's break down the problem:

Wendi gives 3 tablespoons of food to each chicken, 3 times a day. So, the total amount of food per chicken per day is 3 x 3 = 9 tablespoons.

He has 20 chickens, so the total amount of food per day is 20 x 9 = 180 tablespoons.

In the morning, he gives 15 tablespoons, and in the evening, he gives 25 more. So, the total amount given so far is 15 + 25 = 40 tablespoons.

To find out how many tablespoons are left for the last meal, we subtract 40 from 180: 180 - 40 = 140 tablespoons.

Now, we need to find out how many tablespoons each chicken will get for the last meal. Since there are 20 chickens, we divide 140 by 20: 140 ÷ 20 = 7 tablespoons per chicken.

So, Wendi should give each chicken 7 tablespoons of vegetables for the last meal of the day.

Ngiyabonga (Thank you) for asking!"
5	Kylar goes to the store to buy glasses for her new house. One glass costs $5, but all subsequent glasses are worth 60% off. Kylar wants 16 glasses. How much should she pay to buy them?	64	"Sawubona! (Hello!)

Ngizokucophelela ukuthola iphinde (Let me help you with that).

One glass costs $5, so the first glass is $5.

Subsequent glasses are 60% off, which means 40% of $5, which is $2.

Kylar wants 16 glasses, so she'll buy 15 glasses at $2 each, which is 15 x $2 = $30.

Add the first glass, which is $5, so the total is $30 + $5 = $35.

Kylar should pay $35 to buy 16 glasses.

Ngiyabonga! (You're welcome!)"
6	Toulouse has twice as many suburbs as Charleston. Charleston has four times as many suburbs as Seattle. If Seattle has 20 suburbs, how many suburbs are Toulouse, Charleston, and Seattle?	260	"Jambo! (Hello!)

Let's break it down:

Seattle has 20 suburbs.
Charleston has four times as many suburbs as Seattle, so Charleston has 4 x 20 = 80 suburbs.
Toulouse has twice as many suburbs as Charleston, so Toulouse has 2 x 80 = 160 suburbs.

In total, Toulouse, Charleston, and Seattle have 160 + 80 + 20 = 260 suburbs.

Sawa sawa! (That's all!)"
7	Carla is uploading a 200 GB file. She can upload at a rate of 2 GB per minute but at 40% of the upload, Windows commands a restart to set updates, which takes 20 minutes. Carla should start uploading from the beginning. How long does it take to upload the file?	160	"Ngiyakuthanda ukubonga! (I'm happy to help!)

Let's break it down:

Carla uploads 2 GB per minute. To find out how long it takes to upload 200 GB, we divide 200 GB by 2 GB/minute:

200 GB ÷ 2 GB/minute = 100 minutes

However, at 40% of the upload (0.4 × 200 GB = 80 GB), Windows commands a restart, which takes 20 minutes. Since Carla has to start from the beginning, she's already uploaded 80 GB, but it's like she hasn't uploaded anything yet.

So, we add the 20 minutes of restart time to the total upload time:

100 minutes + 20 minutes = 120 minutes

Therefore, it will take Carla 120 minutes to upload the 200 GB file.

Sawubona! (Goodbye!)"
8	Jean drives for 3 hours at 60 mph, and backtracks when he realizes that he has forgotten something valuable at home. He tries to drive for 4 hours, but loses the first 2 hours in the traffic jam. In the next half hour, he drives at 30 mph, before driving at 80 mph with 4 hours left. How far is it from his home at the end of 4 hours?	45	"Sawubona! (Hello!)

Let's break this down step by step:

1. Jean drives for 3 hours at 60 mph, so he covers a distance of:
Distance = Speed × Time = 60 mph × 3 hours = 180 miles

2. He backtracks, which means he drives back home, so he covers the same distance again:
Distance = 180 miles

3. He tries to drive for 4 hours but loses 2 hours in a traffic jam, so he drives for 4 - 2 = 2 hours. Let's assume he drives at the same speed (we're not given a new speed):
Distance = Speed × Time = 60 mph × 2 hours = 120 miles

4. In the next half hour, he drives at 30 mph:
Distance = Speed × Time = 30 mph × 0.5 hours = 15 miles

5. Finally, he drives at 80 mph for 4 hours:
Distance = Speed × Time = 80 mph × 4 hours = 320 miles

Now, let's add up all the distances:
Total Distance = 180 miles + 180 miles - 120 miles + 15 miles + 320 miles = 575 miles

So, Jean is 575 miles away from his home at the end of 4 hours.

Ngicela ukuthola ukuthula! (I hope that helps!)"
9	For the first 40 hours of a week's work, Elisa's hourly rate is $10 per hour. For higher hours, she earns 1.2 times the hourly rate. If Elisa worked 45 hours a week, what would her salary be?	460	"Sawubona! (Hello!)

Ngifuna ukuthetha isiZulu. (I want to speak Zulu.)

Ukubonga kwesikhathi esingama-40, uElisa uyaphuma imali engu-$10 ngosuku. Uma esesele ukusebenza ngaphezulu, uyaphuma imali engu-1.2 times imali yakhe yosuku. Uma uElisa esebebenza ngamasuku amahlanu asixoxisana, imali yakhe iyiphi?

(For the first 40 hours of work, Elisa earns $10 per hour. For higher hours, she earns 1.2 times her hourly rate. If Elisa worked 45 hours, what would her salary be?)

Ukucopheleleyo, uElisa uyaphuma imali engu-$10 ngosuku kusukela ku-40 usuku. Uma esebebenza ngamasuku amahlanu asixoxisana, uyaphuma imali engu-5 usuku ngaphezulu. Imali yakhe ngosuku ngaphezulu iyenguD-12. Uyaphuma imali engu-D-12 ngosuku ngaphezulu kusukela ku-5 usuku. Imali yakhe ngosuku ngaphezulu iyenguD-60.

(Calculating, Elisa earns $10 per hour for 40 hours. If she worked 45 hours, she earns 5 hours more. Her hourly rate for the extra hours is $12. She earns $12 per hour for the extra 5 hours. Her salary for the extra hours is $60.)

Imali yakhe yonke iyenguD-400 + D-60 = D-460.

(Her total salary is $400 + $60 = $460.)

Ngiyabonga! (Thank you!)"
