	premise	hypothesis	label	llm
0	I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude	I'm the commander-in-chief of a large army, so I'm going to resign, says Rick	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude
HYPOTHESIS: I'm the commander-in-chief of a large army, so I'm going to resign, says Rick
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise only gives information about one individual's use of a PONA regulator, while the hypothesis involves a different individual (Rick) being the commander-in-chief of a large army and resigning. There is no clear connection or logical implication between the two pieces of information.<eos>"
1	I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude	he says it was just a paintbrush someone could read his eyes PE says, then he says that joe is	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude
HYPOTHESIS: he says it was just a paintbrush someone could read his eyes PE says, then he says that joe is
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states that the author was one of the only ones to use the PONA regulator, which contradicts the hypothesis that Joe is the only one who can read eyes.<eos>"
2	I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude	as Martha said on the porch, she put a paintbrush in her eyes	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude
HYPOTHESIS: as Martha said on the porch, she put a paintbrush in her eyes
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise suggests that the speaker used the PONA regulator, while the hypothesis contradicts this by suggesting that Martha put a paintbrush in her eyes. This is a contradiction and not neutral.<eos>"
3	I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you	they had exercised PONT pressure suits AND got ME while you wore them	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you
HYPOTHESIS: they had exercised PONT pressure suits AND got ME while you wore them
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states that the speaker is going to burn someone, while the hypothesis suggests that they had exercised PONT pressure suits and got someone while wearing them. These two statements cannot both be true and therefore, the hypothesis contradicts the premise.<eos>"
4	I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you	It takes about three months to learn how to use a full space suit.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you
HYPOTHESIS: It takes about three months to learn how to use a full space suit.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states that the person is going to burn the other person, which contradicts the hypothesis that it takes about three months to learn how to use a full space suit.<eos>"
5	I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you	I told Tina that I only want to see the totals so that I can solve this problem	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you
HYPOTHESIS: I told Tina that I only want to see the totals so that I can solve this problem
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states that the speaker is going to burn someone, which contradicts the hypothesis that the speaker only wants to see totals to solve a problem.<eos>"
6	they believe ME, sir, they told ME everything about it	They told you that I know everything that's going on	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: they believe ME, sir, they told ME everything about it
HYPOTHESIS: They told you that I know everything that's going on
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Entitlement, as the premise implies that the speaker knows everything and the hypothesis confirms this knowledge.<eos>"
7	they believe ME, sir, they told ME everything about it	it's the death of that inspector When they told me	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: they believe ME, sir, they told ME everything about it
HYPOTHESIS: it's the death of that inspector When they told me
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The statement ""they believe ME, sir, they told ME everything about it"" does not directly entail or contradict the hypothesis ""it's the death of that inspector When they told me."" It is a neutral statement that does not provide enough information to determine whether the hypothesis is true or false.<eos>"
8	they believe ME, sir, they told ME everything about it	There's a lot of fake names That I've been told	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: they believe ME, sir, they told ME everything about it
HYPOTHESIS: There's a lot of fake names That I've been told
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise states that they believe the speaker and have been told everything about it, while the hypothesis suggests that there are many fake names, contradicting the premise.<eos>"
9	The noise was bothering Captain Blood in his disturbing dreams	Captain Blood had a remarkable ability to remember things that made him sad to find.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The noise was bothering Captain Blood in his disturbing dreams
HYPOTHESIS: Captain Blood had a remarkable ability to remember things that made him sad to find.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The statement ""The noise was bothering Captain Blood in his disturbing dreams"" does not directly entail or contradict the hypothesis. It is a neutral statement that does not affect the validity of the hypothesis.<eos>"
