Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Hantle-ntle, ke ne ke sa nahane ka seo, empa ke ne ke ferekane, mme, ka qetella ke buisane le yena hape.	Ha ke so buisane le yena hape.	contradiction	<pad> neutral</s>	neutral
1	Hantle-ntle, ke ne ke sa nahane ka seo, empa ke ne ke ferekane, mme, ka qetella ke buisane le yena hape.	Ke ne ke kgopisehile hoo ke ileng ka qala ho mmuisa hape. 	entailment	<pad> entailment</s>	entailment
2	Hantle-ntle, ke ne ke sa nahane ka seo, empa ke ne ke ferekane, mme, ka qetella ke buisane le yena hape.	Re bile le puo e monate. 	neutral	<pad> neutral</s>	neutral
3	Ba mpolelletse hore,uh,ke tla bitsetswa mohlankana qetellong hore ke kopane le yena.	Ha ke a ka ka bolellwa letho ka ho kopana le motho.	contradiction	<pad> entailment</s>	entailment
4	Ba mpolelletse hore,uh,ke tla bitsetswa mohlankana qetellong hore ke kopane le yena.	Ke ile ka bolellwa hore ke tla bitsetswa mohlankana hore ke kopane le yena.	entailment	<pad> entailment</s>	entailment
5	Ba mpolelletse hore,uh,ke tla bitsetswa mohlankana qetellong hore ke kopane le yena.	Mohlankana o fihlile morao ho nako.	neutral	<pad> neutral</s>	neutral
6	Ho na le tse ngata tseo o ka buang ka tsona ka seo empa ke tla se feta.	Ke batla ho o bolella tsohle tseo ke di tsebang ka seo.	contradiction	<pad> neutral</s>	neutral
7	Ho na le tse ngata tseo o ka buang ka tsona ka seo empa ke tla se feta.	Ha ke na bua ka seo, le ha ho na le ho hongata ho lokelwang ho etswa.	entailment	<pad> neutral</s>	neutral
8	Ho na le tse ngata tseo o ka buang ka tsona ka seo empa ke tla se feta.	Ha ke na bua ka nalane ya toropo hobane e na le ditaba tse ngata.	neutral	<pad> neutral</s>	neutral
9	Jwale hobaneng ke se na bonnte.	Ke na le bonnete ba hore lebaka ke eng.	contradiction	<pad> neutral</s>	neutral
10	Jwale hobaneng ke se na bonnte.	Ha ke tsebe ke hobaneng a fetotse dikolo.	neutral	<pad> neutral</s>	neutral
11	Jwale hobaneng ke se na bonnte.	Ha ke tsebe hobaneng seo se etsahetse.	entailment	<pad> neutral</s>	neutral
12	E ne e le nna fela a tsamaisang disebediswa tse nyane tsa taolo bakeng sa teko ya tjhembara.	Ha ke a rata hore e be nna fela a tsamaisang disebediswa tsa taolo bakeng sa diteko.	neutral	<pad> neutral</s>	neutral
13	E ne e le nna fela a tsamaisang disebediswa tse nyane tsa taolo bakeng sa teko ya tjhembara.	Diteko di ne di etswa ka hara ditjhembara tse nyane.	entailment	<pad> neutral</s>	neutral
14	E ne e le nna fela a tsamaisang disebediswa tse nyane tsa taolo bakeng sa teko ya tjhembara.	Re ne re le mmalwa ba neng ba tsamaisa disebediswa tsa taolo bakeng sa diteko.	contradiction	<pad> neutral</s>	neutral
15	Ke nna, Chief Master Sergeant, a behileng meja fatshe, jwalo kaha Rick a buile.	Ke sa sebetsa le kajeno.	contradiction	<pad> neutral</s>	neutral
16	Ke nna, Chief Master Sergeant, a behileng meja fatshe, jwalo kaha Rick a buile.	Ke behile meja fatshe ka 2002	neutral	<pad> neutral</s>	neutral
17	Ke nna, Chief Master Sergeant, a behileng meja fatshe, jwalo kaha Rick a buile.	Rick o o bolelletse hore ke beile meja fatshe.	entailment	<pad> entailment</s>	entailment
18	Ho na le ditebello tsa tjhelete e tlo tswa le e tlo kena tafoleng ya ka, mme ke tsa mang mang Cutty, ke lebitso la moreki.	Moreki a bitswang Cutty o etsa R10000 ka kgwedi. 	neutral	<pad> neutral</s>	neutral
19	Ho na le ditebello tsa tjhelete e tlo tswa le e tlo kena tafoleng ya ka, mme ke tsa mang mang Cutty, ke lebitso la moreki.	Ho na le moreki a bitswang Cutty.	entailment	<pad> entailment</s>	entailment
20	Ho na le ditebello tsa tjhelete e tlo tswa le e tlo kena tafoleng ya ka, mme ke tsa mang mang Cutty, ke lebitso la moreki.	Ha re na moreki a bitswang Cutty.	contradiction	<pad> neutral</s>	neutral
21	Ngwanana a ka nthusang o toropong.	Ngwanana eo ke hlokang thuso ho yena o dula hole.	entailment	<pad> entailment</s>	entailment
22	Ngwanana a ka nthusang o toropong.	Ngwanana ya tlo nthusa o bohole ba dikhilometara tse hlano	neutral	<pad> neutral</s>	neutral
23	Ngwanana a ka nthusang o toropong.	Ha ho na ya ka nthusang.	contradiction	<pad> neutral</s>	neutral
24	Empa ba ne ba arohane ka hore ke bomang ba sebetsang polasing le hore ke bo mang bana ba lapeng. E ne e le...	Bohle ba dumellane ka hore ba tla sebetsa masimong.	contradiction	<pad> neutral</s>	neutral
25	Empa ba ne ba arohane ka hore ke bomang ba sebetsang polasing le hore ke bo mang bana ba lapeng. E ne e le...	Ba ne ba sa dumellane ka hore ke mang a sebetsang polasing le hore ke mang a dulang ntlong.	entailment	<pad> entailment</s>	entailment
26	Empa ba ne ba arohane ka hore ke bomang ba sebetsang polasing le hore ke bo mang bana ba lapeng. E ne e le...	Ba ne ba sa dumellane ka hore ke mang a lokelang ho sebetsa polasing ya boyatshwele le a lokelang ho hlwekisa fatshe.	neutral	<pad> entailment</s>	entailment
27	Ke bolela hore ba ne ba na le bana ba bahlano, e mong o hlokahetse.	Bana ba bona ba pholohile kaofela.	contradiction	<pad> neutral</s>	neutral
28	Ke bolela hore ba ne ba na le bana ba bahlano, e mong o hlokahetse.	Ngwana a le mong ho ba bahlano o hlokahetse.	entailment	<pad> entailment</s>	entailment
29	Ke bolela hore ba ne ba na le bana ba bahlano, e mong o hlokahetse.	Ngwana a hlokahetseng o hlahile a kula.	neutral	<pad> neutral</s>	neutral
30	O ile a re ho ne ho na le dikeledi tse theohang mahlong a hae ebile a re, Joe a hlahela verandeng	Ha a ne a mmolella hore a tle verandeng o ne a na le dikeledi mahlong a hae.	entailment	<pad> entailment</s>	entailment
