Unnamed: 0	question	answer	llm	verbalized
0	Janet ƒe kpakpaxe ɖaa azi 16 gbe sia gbe. ŋdi sia ŋdi la, eɖua etɔ̃ le eŋu le ŋdinuɖuɖuɣi eye wògazãna ene bubu hemea muffin-keke na xɔ̃awo. Edraa esiwo susɔ la gbe sia gbe le kɔƒemesi la me, azi mumu ɖe sia ɖe $ 2 . Ho neni wokpɔna (le dollars nu) gbe sia gbe le kɔƒemesi la me?	18	<pad> <unk>e kpakpaxe <unk>aa azi 16 gbe sia gbe. <unk>di sia <unk>di la, e<unk>ua et<unk> le e<unk>u le <unk>dinu<unk>u<unk>u<unk>i eye w<unk>gaz<unk>na ene bubu hemea muffin-keke na x<unk>awo. Edraa esiwo sus<unk> la gbe sia gbe le k<unk>emesi la me, azi mumu <unk>e sia <unk>e $ 2. Ho neni wokp<unk>na (le dollars nu) gbe sia gbe le k<unk>emesi la me? <unk>e kpakpaxe <unk>aa azi 16 gbe sia gbe. <unk>di sia <unk>di la, e<unk>ua et<unk> le e<unk>u le <unk>dinu<unk>u<unk>u<unk>i eye w<unk>gaz<unk>na ene bubu hemea muffin-keke na x<unk>awo. Edraa esiwo sus<unk> la gbe sia gbe le k<unk>emesi la me, azi mumu <unk>e sia <unk>e $ 2. Ho neni wokp<unk>na (le dollars nu) gbe sia gbe le k<unk>emesi la me? <unk>e kpakpaxe <unk>aa azi 16 gbe sia gbe. <unk>di sia <unk>di la, e<unk>ua et<unk> le e<unk>u le <unk>dinu<unk>u<unk>u<unk>i eye w<unk>gaz<unk>na ene bubu hemea muffin-keke na x<unk>awo. Edraa esiwo sus<unk> la gbe sia gbe le k<unk>emesi la me, azi mumu <unk>e sia <unk>e $ 2. Ho neni wokp<unk>na (le dollars nu) gbe sia gbe le k<unk>emesi la me? <unk>	2
1	Hena awu legbe ɖeka la, wohiã ka blɔ babla 2 eye wohiã agbɔsɔsɔ ma ƒe mamame na ka ɣi. ka babla nenie hiã mahã?	3	<pad> Answer 2 eye, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka la, <unk>eka 2 eye, <unk>eka 2 eye, <unk>eka 2 eye, <unk>eka 2 eye, <unk>eka 2 eye, <unk>eka 2 eye, <unk>eka 2 eye, <unk>eka 2 eye, <unk>eka 2 eye, <unk>eka 2 eye, <unk>eka 2 eye, <unk>eka 2 eye, <unk>eka 2 eye, <unk>eka 2 eye, <unk>e</s>	2
2	Josh ge ɖe aƒeɖɔɖodɔ me. Eƒle ɖe $ 80 000 eye wozã $ 50 000 heɖɔe ɖo. Aƒea ƒlega dzi ɖe edzi 150%. Ale ka wòkpɔ ɖe aƒea szi?	70000	<pad> <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>	-1
3	Jacques ƒua afɔnudu zi 3 eye wowɔa esia zi 3 le kɔsiɖa ɖeka me. Afɔnudu ɖe sia ɖe didi mɛta 60. Du mɛta neni wòƒuna le kɔsiɖa ɖeka me maha?	540	<pad> Answer only. Jacques <unk>ua af<unk>nudu zi 3 eye wow<unk>a eye wow<unk>a esi 3 le k<unk>si<unk>a eka me. Af<unk>nudu <unk>e sia <unk>e 3 <unk>e <unk>e <unk>e <unk>e <unk>e <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua <unk>ua af<unk>nudu</s>	3
4	Hena eƒe koklowo ƒe lãmesê me nɔnɔ la, Wendi nana wo nuɖuɖu baka agba etɔ̃ siwo me nukuwo, vɔkli tutuwo kple gbekuiwo le. Enana nuɖuɖuwo zi etɔ̃. Le ŋdi me enana nuɖuɖu agba 15. Ɣetrɔ me agba 25 bubuwo. Nenye be koklo 20 ye le kpɔa me la, nuɖuɖu agba nenie asusɔ hena nuɖuɖu susɔe le ŋkekea me mahã?	20	<pad> <unk>e nana n<unk>n<unk> <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>	-1
5	Kylar yi ɖe fiase me bena yeaƒle kpluwo na eƒe aƒe yeye la. kplu ɖeka ƒe home le $ 5, eye kplu evelia ɖe sia ɖe nye gaa ƒe 60% ko. Kylar le didim be yeaƒle kplu 16. Neni wòazã hena wo ƒeƒle mahã?	64	<pad> <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>e <unk>	-1
6	Alẽ sɔgbɔ zigbɔ zi eve le Toulouse hewu Charleston. Ele Charleston zigbɔ zi ene wu Seattle. Nenye be alẽ 20 le Seattle ɖe, ekem alẽ nenie le Toulouse, Charleston kple Seattle katã mahã?	260	<pad> Ele zigb<unk> eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve eve a eve a eve a eve a eve a eve a eve a eve a eve a eve a eve a eve a eve a eve a a eve a a eve a a eve a a eve a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a 	-1
7	Carla le yaʋalagbalẽ si kpẽ Go 200 la hem. Nuhehea ƒe ablaɖeɖe nye Go 20 le miniti ɖeka me; esi wohe nua va ɖo 40% la, Windows ɖe asi te na nua alebe woagbugbɔ asi eɖokui hena nuyeyeawo dede tome, eye esia xɔ miniti 20 sɔŋ. Esia wɔ be, Carla nagbugbɔ adze nuhehea gɔme tso gɔmedzedzea ke. Ɣeyiɣi nenie hiã hena agbalẽ hehe mahã?	160	<pad> Go 200 la hem.</s>	200
8	Jean ku ʋu gaƒoƒo 3 eye eƒe duƒuƒu nye mph 60, eye ẁgbugbɔ trɔ yi aƒeme elabena eŋkɔ nu vevi aɖe be. Edze gbagba be yeayi le gaƒoƒo 4 me gake egu gaƒoƒo 2 le mɔa ƒe dzadzã ta. Le gaƒoƒo afã si kplɔ esia ɖo me la, eƒu du mph 30 hafi vaƒui mph 80 le ɣeyiɣi si ne susɔ le gaƒoƒo 4 la me la me. Esi gaƒoƒo 4 wu enu ɖe, mɔdidime kae tso eƒe aƒeme kple afi si ẁova ɖo la dome mahã?	45	<pad> 60, eye <unk>du<unk>u<unk>u mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph mph	60
9	Gaƒoƒo 40 gbatɔ siwo Elisa nawɔ dɔ le kɔsiɖa me me la, gaƒoƒo ɖekafee nye $ 10. Gaƒoƒo wɔɖedzi ɖe sia ɖe ƒe fe nye 1,2 na gaƒoƒo ɖeka gbɔlofe. Nenye be le kɔsiɖa sia me, Elisa wɔ dɔ gaƒoƒo 45 ɖe, nenie anye eƒe fetu kɔsiɖa sia me mahã.	460	<pad> Elisa naw<unk> d<unk> le k<unk>si<unk>a me me la, ga<unk>o<unk>o <unk>ekafee nye $ 10. Ga<unk>o<unk>o w<unk>edzi <unk>e sia <unk>e <unk>e fe nye 1,2 na ga<unk>o<unk>o <unk>eka gb<unk>lofe. Nenye be le k<unk>si<unk>a sia me, Elisa w<unk> d<unk> ga<unk>o<unk>o 45 <unk>e, nenie anye e<unk>e fetu k<unk>si<unk>a sia me mah<unk>.</s>	45
