Unnamed: 0	question	answer	llm	verbalized
0	Janet nnabodabo no to nkosua 16 da biara. Ͻdi mmiԑnsa anɔpa biara na ɔde nnan ato burodo ama ne nnamfonom da biara. Ͻtɔn deԑ aka no, dabodabo kosua mono biara $2 wɔ akuafoɔ dwam da biara. Sika sԑn wɔ dollars mu na ɔnya dabia wɔ akuafoɔ dwam hɔ?	18	<pad> 16 da na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na	16
1	Ntoma bi hia ahomatia anoboa bibire mmienu na ahomatia fitaa anoboa saa mu fa.  Anoboa dodoɔ sԑn na ɔhia?	3	<pad> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>	-1
2	Josh yԑ n’adwene sԑ ɔbԑtɔ na w’atɔn ԑdan bi. Ͻtɔ ԑdan no $80,000 na ɔde $50,000 asiesie. Wei ma ԑdan no boɔ kɔɔ soro 150%. Mfasoɔ sԑn na ɔnyaԑ?	70000	<pad> <unk>t<unk> <unk>dan bi.</s>	-1
3	James yԑ n’adwene sԑ ɔbԑtu mmirika 3 mprԑ 3 wɔ nnawɔtwe mu. Ͻtwa kwansini 60 mmirikatuo biara mu. Kwansini dodoɔ sԑn na ɔtwa nnawɔtwe biara?	540	<pad> Answer only.</s>	-1
4	Da biara, Wendi de nkokɔ aduane kuruwa mmiԑnsa, a ԑwɔ mma, asonsono ne atosodeԑ na ԑma ne nkokɔ no na wɔnho ayԑ wɔn den. Ͻde aduane no ma nkokɔ no mprԑ dodoɔ mmiԑnsa. Anɔpa no, ɔma ne nkokɔ no aduane kuruwa 15. Awia no, ɔma nkokɔ no aduane kuruwa 25 bio. Aduane kuruwa sԑn na ɔhia sԑ ɔde bԑma nkokɔ no wɔ aduanema a ԑtwa toɔ wɔ da no mu sԑ Wendi nkokɔ no dodoɔ nyinaa yԑ 20 a?	20	<pad> <unk>ma nkok<unk> no aduane kuruwa mmi<unk>nsa, a <unk>w<unk> mma, asonsono ne atosode<unk> na <unk>ma ne nkok<unk> no na w<unk>nho ay<unk> w<unk>n den. <unk>de aduane no ma nkok<unk> no mpr<unk> dodo<unk> mmi<unk>nsa. An<unk>pa no, <unk>ma ne nkok<unk> no aduane kuruwa 15. Awia no, <unk>ma nkok<unk> no aduane kuruwa 25 bio. Aduane kuruwa s<unk>n na <unk>hia s<unk> <unk>de b<unk>ma nkok<unk> no w<unk> aduanema a <unk>twa to<unk> w<unk> da no mu s<unk> Wendi nkok<unk> no dodo<unk> nyinaa y<unk> 20 a?</s>	20
5	Kylar kɔɔ adetɔbea kɔtɔɔ ahwehwԑ maa ne dan foforɔ no. Ahwehwԑ baako boɔ yԑ $5, nanso ahwehwԑ biara a ɔbԑto no akyire no boɔ no yԑ boɔ no mu ɔha nkyԑmu aduosia. Kylar pԑ sԑ ɔtɔ nhwehwԑ 16. Sԑn na ԑwɔ sԑ ɔtua wɔ no nyinaa ho?	64	<pad> Answer only.</s>	-1
6	Toulouse wɔ nnwan mmɔho mmienu sԑn Charleston. Charleston wɔ nnwan mmɔho nnan kyԑn Seattle. Nnwan sԑn na Toulouse, Charleston ne Seattle wɔ sԑ wɔn nyinaa wɔ nnwan dodoɔ 20 a?	260	<pad> Answer only.</s>	-1
7	Carla ԑretwe krataa 200 GB afiri abԑԑfo ntontan so. Anka dabia no, ɔtumi twe 2GB simma biara, nanso ɔtwee ԑmu 40% no, Windows no dum san sɔɔԑ sԑ ԑde nhyeheԑ foforɔ ԑԑgu afidie no so, na ԑdii simma 20. Na ԑwɔsԑ Carla san hyԑ adeԑ a ɔretwe n’ase no bio firi mfitiaseԑ no. Adesoa sԑn na ehia ansa na watumi atwe krataa no.	160	<pad> <unk>retwe krataa 200 GB afiri ab<unk>fo ntontan so. Anka dabia no, <unk>tumi twe 2GB simma biara, nanso <unk>twee <unk>mu 40% no, Windows no dum san s<unk> s<unk> <unk>de nhyehe<unk> fofor<unk> <unk>gu afidie no so, na <unk>dii simma 20. Na <unk>w<unk>s<unk> Carla san hy<unk> ade<unk> a <unk>retwe n’ase no bio firi mfitiase<unk> no. Adesoa san hy<unk> ade<unk> a <unk>retwe n’ase no bio firi mfitiase<unk> no.</s>	20
8	John twi ne hyԑn no dɔnhwere 3 wɔ mmirika 60 mph so na ɔdane ne ho efisԑ neho ba ne neho so sԑ ne werԑ ԑfiri biribi a ԑsom bo wɔ fie. Ͻyԑ sԑ ɔbԑsan akɔ fie wɔ dɔnhwere 4 mu nanso ԑmu mmienu a ԑdi kan no, ɔdi wɔ trafiki mu. Ͻde dɔnhwere fa a ԑdi soɔ no dwane 30mph, ansa na ɔde mmerԑ no a aka wɔ dɔnhwere nnan no mu ԑԑkɔ 80 mph. Kwan a ԑda ɔne no fie no ntam dɔnhwere nnan yi akyi yԑ sԑn?	45	<pad> <unk>de d<unk>nhwere fa a <unk>di so<unk> no dwane 30mph, ansa na <unk>de mmer<unk> no a aka w<unk> d<unk>nhwere nnan no mu <unk>k<unk> 80 mph. Kwan a <unk>da <unk>ne no fie no ntam d<unk>nhwere nnan yi akyi y<unk> s<unk>n?</s>	80
9	Eliza akatua a ɔgye no dɔnhwere biara wɔ dɔnhwere 40 a ԑdi kan a ɔyԑ adwuma  wɔ nnawɔtwe biara mu no yԑ $10. Ͻsan gye akatua mmorosoɔ a ԑyԑ mprԑ dodoɔ 1.2 kyԑn deԑ ɔgye no dɔnhwere biara no. Sԑ Eliza yԑ adwuma dɔnhwere 45 nnawɔtwe yi a, Sԑn na ɔbԑnya no nnawɔtwe yi?	460	<pad> <unk> <unk>gye no d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere 40 a <unk>gye no d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere 45 a <unk>gye no d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere 40 a <unk>gye no d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere 40 a <unk>gye no d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere biara w<unk> d<unk>nhwere bi	40
