Unnamed: 0	question	answer	llm	verbalized
0	Matata a Janet a behela mahe a 16 ka letsatsi. O ja a mararo ka nako ya dijo tsa hoseng a nto bakela metswalle ya hae dimafini letsatsi le leng le le leng ka a mane. O rekisa a setseng mmarakeng wa polasi ka letsatsi ka R2 lehe le le leng le foreshe. O etsa bokae ka diranta letsatsi le letsatsi mmarakeng wa polasi?	18	<pad> 16 ka Janet a na sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa sa a sa sa sa</s>	16
1	Seaparo se setelele se nka diboloto tse 2 tsa faeba tse bolou le tse tshweu. Ke diboloto tse kae kaofela tseo e di nkang?	3	<pad> 2 tse faeba tse faeba tse faeba tse faeba tse faeba tse faeba tse bolou le tse tshweu. Ke diboloto tse kae kaofela e ko 2 tse bolou le tse bolou le tse tshweu. Ke diboloto tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse kae kaofela tse 	2
2	Josh o etsa qeto ya ho fetola ntlo. O reka ntlo ka R80,000 mme a kenya R50,000 tokisong. Hona ho ekeditse boleng ba ntlo ka 150%. O entse phaello e kae?	70000	<pad> Y o ya o ya o ya fetola ntlo.</s>	-1
3	James o etsa qeto ya ho matha mabelo a 3 hararo ka beke. O matha dimitara tse 60 lebelong ka leng. Ke dimitara tse kae kaofela tseo a di mathang ka beke?	540	<pad> o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya o ya</s>	-1
4	Letsatsi le leng le le leng, Wendi o fepa kgoho e nngwe le e nngwe ya hae dikopi tse tharo tsa dijo tsa dikgoho, tse nang le dithotse, dinyonyobetsane le meroho ho thusa hore di phele hantle. O fa dikgoho dijo tse tharo tse fapaneng. Hoseng, o fa leruo la hae la dikgoho dikopi tse 15 tsa dijo. Mantsiboya, o fa dikgoho tsa hae dikopi tse ding tse 25 tsa dijo. Ke dikopi tse kae tsa dijo tseo a hlokang ho di fa dikgoho tsa hae ka lekgetlo la ho qetela ha leruo la Wendi e le dikgoho tse 20?	20	<pad> Wendi o fepa kgoho e nengwe le e ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya</s>	-1
5	Kylar o ile lebenkeleng ho ya reka dikgalase bakeng sa aphatemente ya hae. Kgalase e le nngwe ke R5, empa kgalase e nngwe le e nngwe ya bobedi ke 60% fela ya theko. Kylar o batla ho reka dikgalase tse 16. O hloka ho di patalla bokae?	64	<pad> ya reka ya reka ko reka ya reka sa aphamente ya hae. Kgalase ile reka ya reka dikgalase bakeng sa aphatemente ya hae. Kgalase ile ile reka dikgalase ya reka reka aphateng sa aphatemente ya hae. Kgalase ile R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, kgalase R5, 	5
6	Toulouse e na le dinku tse ngata ho feta Charleston habedi. Charleston e na le dinku tse ngata ho feta Seattle ha nne. Toulouse, Charleston le Seattle di na le dinku tse kae kaofela haeba Seattle e na le dinku tse 20?	260	<pad> Answer: na e na le dinku tse ngata ho feta Charleston habedi.</s>	-1
7	Carla o downlouta faele ya 200 GB. Hangata a ka downlouta 2 GB ka motsotso, empa 40% ya ho qeta ho downlouta. Windows e qobella ho qala botjha ho ntjhafatsa, ho nkang metsotso e 20. Jwale Carla o lokela ho qala ho downlouta ho tloha qalong. Ho nka nako e kae ho downlouta faele?	160	<pad> kohuna o faasaaeaea o koe o faasoaeaeaea o koe o faasoaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeaeae	-1
8	John o kganna dihora tse 3 ka lebelo la 60 mph a ba a kgutlela morao ha a hlokomela hore o lebetse se seng se bohlokwa hae. O leka ho fihla hae ka dihora tse 4 empa o qeta dihora tse 2 sephethephetheng se emeng. O qeta hape halofo ya hora a kganna ka lebelo la 30mph, pele a kgona ho kganna nako e setseng ya dihora tse 4 a tsamaya ka 80 mph. O bohole bo bokae le hae kamora dihora tse nne?	45	<pad> tse 3 tse 4 ka lebelo la 60 mph mph a ba a kgutlela morao ha a kgutlela morao ha a kgutlela morao ha a kgutlela morao ha a kgutlela morao a kgutlela morao a ba kgutlela morao ha a kgutlela morao a ba a kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba kgutlela morao ha a ba 	60
9	Reiti ya Eliza  ka hora horeng tse 40 tsa pele tseo a di sebetsang ka beke ke R10. O fumana hape mokgolo wa ho sebetsa kamora nako ya mosebetsi wa makgetlo a 1.2 a reiti ya dihora tsa hae tse tlwaelehileng. Haeba Eliza a sebeditse dihora tse 45 bekeng ena, mekgolo ya hae ke bokae bekeng ena?	460	<pad> R10 a sasang tse 40 tsa pele tsa pele tsa pele tse 40 tsa pele tse 40 tsa pele tse 40 tsa pele tse 40 tsa pele tse 40 tsa pele tse 40 tsa pele tse 40 tsa pele tse 40 tsa pele tse 40 tsa pele tse 40 tsa pele tse 40 tsa pele tse 40 tsa pele tse 40 a di sebetsang ka beke ka di sebetsang ka beke ke R10. O fumana a tse 40 tsa pele tse 40 tsa pele tseo a di sebetsang ka beke ka di sebetsang ka beke ka di sebetsang ka beke ka di sebetsang ka beke ka di sebetsang ka beke ka di sebetsang ka beke ka di sebetsang ka beke ka di sebetsang ka beke ka di sebetsang ka beke ka di sebetsang ka beke ka di sebetsang ka beke ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka di sebetsang ka beke ka	40
