Unnamed: 0	question	answer	llm	verbalized
0	Amadada kaJanet abeka amaqanda ali-16 ngosuku. Utya amathathu kwisidlo sakusasa rhoqo ngentseni kwaye ubhakela abahlobo bakhe iimufins yonke imihla. Uthengisa intsalela kwimarike yamafama yonke imihla nge-$2 ngeqanda ngalinye ledada. Ingaba wenza malini ngeedola yonke imihla kwimarike yamafama?  	18	<pad> Amathathu kwisidlo sakusasa rhoqo ngentseni kwaye ubhakela abahlobo bakhe iimufins yonke imihla. Uthengisa intsalela kwimarike yamafama yonke imihla nge-$2 ngeqanda ngalinye ledada. Ingaba wenza malini ngeedola yonke imihla kwimarike yamafama?</s>	2
1	Ilaphu lithatha iibholithi ezi-2 zefiber eluhlaza kunye nesiqingatha salo fiber emhlophe. Uthatha iibolithi ezingaphi xa zizonke?	3	<pad> Iibholithi ezi-2 zefiber eluhlaza kunye nesiqingatha salo fiber emhlophe. Uthatha iibolithi ezingaphi xa zizonke?</s>	2
2	UJosh ugqiba ekulungiseni indlu. Uthenga indlu ye-$80, 000 aze abeke i-$50, 000 ekulungiseni. Le nto inyusa ixabiso lendlu nge-150%. Wenze ingeniso engakanani?	70000	<pad> esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi esi	-1
3	UJames ugqiba ekubalekeni imitsi emi-3 ka-3 ngeveki. Ubaleka iimitha ezingama-60 umtsi ngamnye. Zingaphi iimitha zizonke azibalekayo ngeveki?	540	<pad> UJames ugqiba ekubalekeni imitsi emi-3 ka-3 ngeveki. Ubaleka iimitha ezingama-60 umtsi ngamnye. Zingaphi iimitha zizonke azibalekayo ngeveki?</s>	60
4	Yonke imihla, UWendi utyisa inkukhu yakhe nganye iikomityi ezintathu zokutya kwenkukhu okuxutyiweyo, okunembewu, imisundululu kunye nemifuno ukuzigcina zisempilweni. Unika iinkukhu ukutya kwazo kwizidlo ezithathu ezahlukeneyo. Ekuseni, unika umhlambi weenkukhu zakhe iikomityi ezili-15 zokutya. Emva kwemini, unika iinkukhu zakhe ezinye iikomityi ezingama-25 zokutya. Zingaphi iikomityi zokutya ekufuneka azinike iinkukhu zakhe kwisidlo sokugqibela sosuku ukuba ubukhulu bomhlambi kaWendy ziinkukhu ezingama-20?	20	<pad> UWendi utyisa inkukhu yaye utyisa inkukhu ya utyisa inkukhu ya utyisa inkukhu ya utyisa inkukhu ya utyisa inkukhu ya utyisa inkukhu ya utyisa utyisa nganye ii nya nya na utyisa nya na utyisa utyisa na utyisa utyisa na utyisa utyisa na utyisa utyisa na utyisa utyisa na utyisa utyisa utyisa utyisa utyisa utyisa utyisa utyisa utyisa utyisa utyisa utyisa u</s>	-1
5	UKylar waya evenkileni ukuya kuthenga iiglasi zendlu yakhe entsha. Iglasi enye ixabisa i-$5, kodwa iglasi nganye yesibini ixabisa kuphela i-60% yexabiso. UKylar ufuna ukuthenga iiglasi ezili-16. Kufuneka uhlawule malini yazo?	64	<pad> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>	-1
6	IToulouse ineegusha ezininzi ngokuphindwe kabini kuneCharleston. I-Charleston ineegusha eziphindwe ka-4 njenge-Seattle. Inegusha ezingaphi iToulouse, iCharleston, kunye neSeattle zizonke ukuba iSeattle ineegusha ezingama-20?	260	<pad> iToulouse ineegusha ezininzi ngokuphindwe kabini kuneCharleston. I-Charleston ineegusha eziphindwe ka-4 njenge-Seattle. Inegusha ezingaphi iToulouse, iCharleston, kunye neSeattle zizonke ukuba iSeattle ineegusha ezingama-20? iSeattle ineegusha ezingama-20?</s>	20
7	UCarla ukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela i-2GB/ ngomzuzu, kodwa  i-40% yendlela yokukhuphela, i-windows inyanzela ukuqalisa kwakhona ukufaka uhlaziyo, oluthatha imizuzu engama-20. Emva koko uCarla kufuneka aqalise kwakhona ukukhuphela ukusukela ekuqaleni.	160	<pad> ukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela ifayile ye-200 GB. Ngokuqhelekhe ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela ifayile ye-200 GB. Ngokuqhele ifayile ifayile ye-200 GB. Ngokuqhele ifayile ifayile ye-200 GB. Ngokuqhele ifayile ifayile ifayile ye-200 GB. Ngokuqhele ifayile ifayile if	200
8	UJohn uqhuba iiyure ezi-3 ngesantya sama-60 mph aze ajike kuba uyaqonda ukuba ulibele into ebaluleke kakhulu ekhaya. Uzama ukufika ekhaya kwiiyure ezi-4 kodwa uchitha iiyure ezi-2 zokuqala kwitrafikhi emileyo. Uchitha isiqingatha esilandelayo eqhuba ngesantya sama-30 mph, phambi kokuba akwazi ukuqhuba ixesha eliseleyo kwiiyure ezi-4 ezihamba ehamba ngama-80 mph. Ukude kangakanani ekhaya ekupheleni kweeyure ezi-4? 	45	<pad> iiyure ezi-4 ngesantya iiyure ezi-3 ngesantya iiyure ezi-3 ngesantya iiyure ezi-3 ngesantya sama-60 mph aze ajike ukuba uqhuba iiyure ezi-3 ngesantya sama-50 mph aze ajike ujen uqhuba iiyure ezi-3 ngesantya sama-70 mph aze ajike uji uqhuba iiyure ezi-3 ngesantya sama-70 mph aze ajike ulibele into sama into ebalule into ebalule into ebalule into uqhuba iiyure ezi-3?</s>	3
9	Umlinganiselo kaEliza ngeyure kwiiyure zokuqala ezingama-40 azisebenzayo iveki nganye zii-$10. Kwaye ufumana umvuzo wexesha elongezelelekileyo ngokuphindwe ka-1.2 kumlinganiselo wakhe oqhelekileyo weyure. Ukuba uEliza usebenze iiyure ezingama-45 kule veki, ungakanani umvuzo wakhe kule veki?	460	<pad> kwiiyure kaEliza ngeyure kwiiyure zokuqala ezingama-40 azisebenzayo iveki nganye zii-$10. Kwaye ufumana umvuzo wexesha elongezelelekileyo ngokuphindwe ka-1.2 kumlinganiselo wakhe oqhelekileyo weyure. Ukuba uEliza usebenze iiyure ezingama-45 kule veki, ungakanani umvuzo wakhe kule veki?</s>	45
