Unnamed: 0	question	answer	llm	verbalized
0	Amadada kaJanet abeka amaqanda ali-16 ngosuku. Utya amathathu kwisidlo sakusasa rhoqo ngentseni kwaye ubhakela abahlobo bakhe iimufins yonke imihla. Uthengisa intsalela kwimarike yamafama yonke imihla nge-$2 ngeqanda ngalinye ledada. Ingaba wenza malini ngeedola yonke imihla kwimarike yamafama?  	18	Ewe, amadada kaJanet awenza malini ngeedola yonke imihla kwimarike yamafama. Uthengisa intsalela kwimarike yamafama yonke imihla nge-$2 ngeqanda ngalinye ledada, kwaye uya kuthengisa amaqanda ali-16 ngosuku. Uya kuba nemali eninzi ngoku.	16
1	Ilaphu lithatha iibholithi ezi-2 zefiber eluhlaza kunye nesiqingatha salo fiber emhlophe. Uthatha iibolithi ezingaphi xa zizonke?	3	Iibholithi ezi-4.	4
2	UJosh ugqiba ekulungiseni indlu. Uthenga indlu ye-$80, 000 aze abeke i-$50, 000 ekulungiseni. Le nto inyusa ixabiso lendlu nge-150%. Wenze ingeniso engakanani?	70000	"Uthenga indlu ye-$80, 000 aze abeke i-$50, 000 ekulungiseni. Le nto inyusa ixabiso lendlu nge-150%. Wenze ingeniso engakanani?

Uthenga indlu ye-$80, 000. Ubeke i-$50, 000 ekulungiseni. Ixabiso lendlu yileyo yi-$30, 000. Wenze ingeniso engakanani? Ixabiso lendlu yi-$30, 000. Wenze ingeniso yi-$30, 000 x 150% = yi-$45, 000."	45000
3	UJames ugqiba ekubalekeni imitsi emi-3 ka-3 ngeveki. Ubaleka iimitha ezingama-60 umtsi ngamnye. Zingaphi iimitha zizonke azibalekayo ngeveki?	540	"UJames ugqiba ekubalekeni imitsi emi-3 ka-3 ngeveki, ukuba ubaleka iimitha ezingama-60 umtsi ngamnye, zingaphi iimitha zizonke azibalekayo ngeveki? 

UJAMES ugqiba ekubalekeni imitsi emi-3 ka-3 ngeveki, ukuba ubaleka iimitha ezingama-60 umtsi ngamnye, zingaphi iimitha zizonke azibalekayo ngeveki? 

Iimitha zizonke azibalekayo ngeveki zingama-180."	180
4	Yonke imihla, UWendi utyisa inkukhu yakhe nganye iikomityi ezintathu zokutya kwenkukhu okuxutyiweyo, okunembewu, imisundululu kunye nemifuno ukuzigcina zisempilweni. Unika iinkukhu ukutya kwazo kwizidlo ezithathu ezahlukeneyo. Ekuseni, unika umhlambi weenkukhu zakhe iikomityi ezili-15 zokutya. Emva kwemini, unika iinkukhu zakhe ezinye iikomityi ezingama-25 zokutya. Zingaphi iikomityi zokutya ekufuneka azinike iinkukhu zakhe kwisidlo sokugqibela sosuku ukuba ubukhulu bomhlambi kaWendy ziinkukhu ezingama-20?	20	"Ndiyakuthanda ukubonga! (I'm happy to help!)

UWendi uthatha iikomityi ezintathu zokutya kwenkukhu okuxutyiweyo, okunembewu, imisundululu kunye nemifuno ukuzigcina zisempilweni. Ekuseni, unika umhlambi weenkukhu zakhe iikomityi ezili-15 zokutya. Emva kwemini, unika iinkukhu zakhe ezinye iikomityi ezingama-25 zokutya.

Iinkukhu zakhe zifuna iikomityi ezintathu zokutya kwenkukhu okuxutyiweyo. Ekuseni, zifuna iikomityi ezili-15 zokutya. Emva kwemini, zifuna iikomityi ezingama-25 zokutya. Ukuba ubukhulu bomhlambi kaWendy ziinkukhu ezingama-20, kufuneka azinike iikomityi ezingu-45 zokutya.

Ngoku, iikomityi ezingu-45 zokutya ziyafuneka ukuba ubukhulu bomhlambi kaWendy ziinkukhu ezingama-20."	20
5	UKylar waya evenkileni ukuya kuthenga iiglasi zendlu yakhe entsha. Iglasi enye ixabisa i-$5, kodwa iglasi nganye yesibini ixabisa kuphela i-60% yexabiso. UKylar ufuna ukuthenga iiglasi ezili-16. Kufuneka uhlawule malini yazo?	64	Kulapho, ukuya kuthenga iiglasi ezili-16, ukuya kuthenga iglasi entsha ixabisa i-$5, kodwa iglasi nganye yesibini ixabisa kuphela i-60% yexabiso. Oku kuthetha ukuthi iglasi entsha ixabisa i-$5, iglasi yesibini ixabisa i-$5 x 0.6 = i-$3. Ukuya kuthenga iiglasi ezili-16, uya kuthenga iglasi entsha ezili-8 ixabisa i-$5, iglasi yesibini ezili-8 ixabisa i-$3. Ukuya kuthenga iiglasi ezili-16, uya kuthenga malini ayi-$40 + i-$24 = i-$64.	64
6	IToulouse ineegusha ezininzi ngokuphindwe kabini kuneCharleston. I-Charleston ineegusha eziphindwe ka-4 njenge-Seattle. Inegusha ezingaphi iToulouse, iCharleston, kunye neSeattle zizonke ukuba iSeattle ineegusha ezingama-20?	260	I-Seattle ineegusha ezingama-20. iToulouse ineegusha ezininzi ngokuphindwe kabini kuneCharleston, okuthetha iToulouse ineegusha ezi-2. i-Charleston ineegusha eziphindwe ka-4 njenge-Seattle, okuthetha i-Charleston ineegusha ezi-4. Ukuba iSeattle ineegusha ezingama-20, iToulouse + iCharleston + iSeattle = 20. iToulouse + iCharleston = 2 + 4 = 6. Ukuba iToulouse + iCharleston = 6, iSeattle = 20 - 6 = 14. Kodwa, ukuthetha iSeattle ineegusha ezingama-20, okuthetha iSeattle ineegusha ezingama-14.	14
7	UCarla ukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela i-2GB/ ngomzuzu, kodwa  i-40% yendlela yokukhuphela, i-windows inyanzela ukuqalisa kwakhona ukufaka uhlaziyo, oluthatha imizuzu engama-20. Emva koko uCarla kufuneka aqalise kwakhona ukukhuphela ukusukela ekuqaleni.	160	Ndiyakuthanda ukubonga, Carla! Ukuba ufuna ukukhuphela ifayile ye-200 GB, kufuneka ukhuphele i-200 GB / (2 GB/min * 0.6) = 200 GB / 1.2 GB/min = 166.67 min. Kodwa, ngokuqhelekileyo, uCarla ufuna ukukhuphela ukusukela ekuqaleni, kuthatha imizuzu engama-20 ukufaka uhlaziyo. Ngoko, ukuphela kwakhe kuya kuthatha imizuzu engama-186.67.	186
8	UJohn uqhuba iiyure ezi-3 ngesantya sama-60 mph aze ajike kuba uyaqonda ukuba ulibele into ebaluleke kakhulu ekhaya. Uzama ukufika ekhaya kwiiyure ezi-4 kodwa uchitha iiyure ezi-2 zokuqala kwitrafikhi emileyo. Uchitha isiqingatha esilandelayo eqhuba ngesantya sama-30 mph, phambi kokuba akwazi ukuqhuba ixesha eliseleyo kwiiyure ezi-4 ezihamba ehamba ngama-80 mph. Ukude kangakanani ekhaya ekupheleni kweeyure ezi-4? 	45	Ukude kangakanani ekhaya ekupheleni kweeyure ezi-4 ukuba uJohn uyaqhuba ngokucopheleleyo kwiiyure ezi-4 ezihamba ngama-80 mph, ukuba uchitha iiyure ezi-2 zokuqala kwitrafikhi emileyo, kwaye uchitha isiqingatha esilandelayo eqhuba ngesantya sama-30 mph, ukude kangakanani ekhaya ekupheleni kweeyure ezi-4 ukuya kwi-45 mph.	45
9	Umlinganiselo kaEliza ngeyure kwiiyure zokuqala ezingama-40 azisebenzayo iveki nganye zii-$10. Kwaye ufumana umvuzo wexesha elongezelelekileyo ngokuphindwe ka-1.2 kumlinganiselo wakhe oqhelekileyo weyure. Ukuba uEliza usebenze iiyure ezingama-45 kule veki, ungakanani umvuzo wakhe kule veki?	460	Umvuzo wakhe kule veki ungaka-54.	54
10	Inkqubo entsha yakhutshelwa ama-60 kwinyanga yokuqala. Inani lokukhutshelwa kwinyanga yesibini beliphindaphindeke kathathu kunokhutshelo kwinyanga yokuqala kodwa lancitshiswa ngama-30% kwinyanga yesithathu. Zingaphi izinto ezikhutshelweyo kwinkqubo kwisithuba seenyanga ezintathu?	366	"Inkqubo entsha yakhutshelwa ama-60 kwinyanga yokuqala. Inani lokukhutshelwa kwinyanga yesibini beliphindaphindeke kathathu kunokhutshelo kwinyanga yokuqala kodwa lancitshiswa ngama-30% kwinyanga yesithathu.

Inkqubo entsha yakhutshelwa ama-60 kwinyanga yokuqala.
Inani lokukhutshelwa kwinyanga yesibini beliphindaphindeke kathathu kunokhutshelo kwinyanga yokuqala = 60 x 2/3 = 40
Lancitshiswa ngama-30% kwinyanga yesithathu = 40 x 0.7 = 28

Izinto ezikhutshelweyo kwinkqubo kwisithuba seenyanga ezintathu = 60 + 40 + 28 = 128."	128
11	UTaula waya kwindawo yokubhaka wathenga iintlobo ngeentlobo zamaqebengwana. Wathenga idozini ezi-3 ze-donut ezixabisa i-$68 idozini nganye, ezi-2 idozini zeekeyiki ezincinci ezixabisa i-$80 idozini nganye, kunye needozini ezi-6 zeekeyiki ezincinci ezixabisa i-$55 idozini nganye. Ibiyimalini indleko iyonke?	694	"Icala eli! (That's okay!)

Ngoku, siza kubhala ukuba umntu wathenga:

* i-3 ze-donut ezixabisa i-$68 idozini nganye = $68 x 3 = $204
* ezi-2 idozini zeekeyiki ezincinci ezixabisa i-$80 idozini nganye = $80 x 2 = $160
* needozini ezi-6 zeekeyiki ezincinci ezixabisa i-$55 idozini nganye = $55 x 6 = $330

Ibiyimalini indleko iyonke = $204 + $160 + $330 = $694"	694
12	UCarlos utyala umthi welamuni. Umthi uza kuxabisa i-$90 ukuwutyala. Kunyaka ngamnye uza kukhula amalamuni asi-7, angawathengisa nge-$1.5 ngalinye. Kuxabisa i-$3 ngonyaka ukunkcenkcetshela nokondla umthi. Kuya kuthatha iminyaka emingaphi ngaphambi kokuba aqalise ukufumana imali kumthi welamuni.	13	Ndiyakuthanda ukubonga! Ukuba uza kuxabisa i-$3 ngonyaka, kuthatha iminyaka engama-30 ngaphambi kokuba aqalise ukufumana imali kumthi welamuni.	30
