Unnamed: 0	question	answer	llm	verbalized
0	Matata a Janet a behela mahe a 16 ka letsatsi. O ja a mararo ka nako ya dijo tsa hoseng a nto bakela metswalle ya hae dimafini letsatsi le leng le le leng ka a mane. O rekisa a setseng mmarakeng wa polasi ka letsatsi ka R2 lehe le le leng le foreshe. O etsa bokae ka diranta letsatsi le letsatsi mmarakeng wa polasi?	18	O etsa R2 x 16 = R32 ka letsatsi. Ka nako ya dijo tsa hoseng, o etsa R32 x 3 = R96. O rekisa a setseng mmarakeng wa polasi ka letsatsi le leng le le leng, ka kopa R96 ÷ 4 = R24 ka letsatsi.	24
1	Seaparo se setelele se nka diboloto tse 2 tsa faeba tse bolou le tse tshweu. Ke diboloto tse kae kaofela tseo e di nkang?	3	Diboloto tse kae kaofela tseo e di nkang ke tse 4: faeba, bolou, tshweu, le sephiri.	4
2	Josh o etsa qeto ya ho fetola ntlo. O reka ntlo ka R80,000 mme a kenya R50,000 tokisong. Hona ho ekeditse boleng ba ntlo ka 150%. O entse phaello e kae?	70000	O entse phaello ya R130,000.	130000
3	James o etsa qeto ya ho matha mabelo a 3 hararo ka beke. O matha dimitara tse 60 lebelong ka leng. Ke dimitara tse kae kaofela tseo a di mathang ka beke?	540	Ke dimitara tse 180 kaofela tseo a di mathang ka beke.	180
4	Letsatsi le leng le le leng, Wendi o fepa kgoho e nngwe le e nngwe ya hae dikopi tse tharo tsa dijo tsa dikgoho, tse nang le dithotse, dinyonyobetsane le meroho ho thusa hore di phele hantle. O fa dikgoho dijo tse tharo tse fapaneng. Hoseng, o fa leruo la hae la dikgoho dikopi tse 15 tsa dijo. Mantsiboya, o fa dikgoho tsa hae dikopi tse ding tse 25 tsa dijo. Ke dikopi tse kae tsa dijo tseo a hlokang ho di fa dikgoho tsa hae ka lekgetlo la ho qetela ha leruo la Wendi e le dikgoho tse 20?	20	Ke dikopi tse 10 tsa dijo.	10
5	Kylar o ile lebenkeleng ho ya reka dikgalase bakeng sa aphatemente ya hae. Kgalase e le nngwe ke R5, empa kgalase e nngwe le e nngwe ya bobedi ke 60% fela ya theko. Kylar o batla ho reka dikgalase tse 16. O hloka ho di patalla bokae?	64	"Ke kopa thuso ya hao! (I'm happy to help you!)

Reka dikgalase tse 16, kgalase e nngwe ke R5, empa kgalase e nngwe le e nngwe ya bobedi ke 60% fela ya theko. Sena se raya gore kgalase e nngwe le e nngwe ya bobedi ke R5 x 0.6 = R3.

Kgalase e 16 e tla ba R5 x 8 + R3 x 8 = R40 + R24 = R64.

Kylar o hloka ho patalla R64."	64
6	Toulouse e na le dinku tse ngata ho feta Charleston habedi. Charleston e na le dinku tse ngata ho feta Seattle ha nne. Toulouse, Charleston le Seattle di na le dinku tse kae kaofela haeba Seattle e na le dinku tse 20?	260	Toulouse e na le dinku tse 40, Charleston e na le dinku tse 80.	80
7	Carla o downlouta faele ya 200 GB. Hangata a ka downlouta 2 GB ka motsotso, empa 40% ya ho qeta ho downlouta. Windows e qobella ho qala botjha ho ntjhafatsa, ho nkang metsotso e 20. Jwale Carla o lokela ho qala ho downlouta ho tloha qalong. Ho nka nako e kae ho downlouta faele?	160	"Ke kopa! (Ah, okay!)

Re ka reka ho qala ho downlouta, Carla o sa downlouta 2 GB ka motsotso, empa o qetile 40% ya ho downlouta. Sena se etsa hore o sa downlouta 80% ya 200 GB, ke 160 GB.

Ha o ntjhafatsa metsotso e 20, o tla downlouta 2 GB ka motsotso, ke 40 GB ka metsotso e 20.

Ho fihlela o downlouta faele eohle, o tla ntjhafatsa metsotso e (160 GB / 2 GB) = 80.

Ka nako, o tla ntjhafatsa metsotso e 80, ke 80 x 20 = 1600 motsotso.

Ka motsotso o le mong, o tla downlouta faele eohle ka 1600 motsotso."	1600
8	John o kganna dihora tse 3 ka lebelo la 60 mph a ba a kgutlela morao ha a hlokomela hore o lebetse se seng se bohlokwa hae. O leka ho fihla hae ka dihora tse 4 empa o qeta dihora tse 2 sephethephetheng se emeng. O qeta hape halofo ya hora a kganna ka lebelo la 30mph, pele a kgona ho kganna nako e setseng ya dihora tse 4 a tsamaya ka 80 mph. O bohole bo bokae le hae kamora dihora tse nne?	45	O bohole bo bokae le hae ka dihora tse 10.	10
9	Reiti ya Eliza  ka hora horeng tse 40 tsa pele tseo a di sebetsang ka beke ke R10. O fumana hape mokgolo wa ho sebetsa kamora nako ya mosebetsi wa makgetlo a 1.2 a reiti ya dihora tsa hae tse tlwaelehileng. Haeba Eliza a sebeditse dihora tse 45 bekeng ena, mekgolo ya hae ke bokae bekeng ena?	460	Reiti ya Eliza ya dihora tse 40 ke R10, ka kopa reiti ya dihora tse tlwaelehileng ke 1.2, reiti ya dihora tse tlwaelehileng ke R12. Eliza a sebetsa dihora tse 45, mokgolo wa hae ke R12 x 45 = R540.	540
