Unnamed: 0	question	answer	llm	verbalized
0	Igishuhe cya Jane gitera amajyi 16 ku munsi,  buri mugitondo aryamo atatu kandi akora  umugati winshutiye akoresheje ane, agurisha asigaye mwisoko ryabahinzi buri munsi kugichiro cya 2 kuri buri jyi. Na ngahe mumadolali yinjiza ku munsi  mwisoko ryabahinzi ?	18	Mumadolali yinjiza ku munsi 8 kuri buri jyi.	8
1	Umureko ufata  imizunguruko ibiri yubururu  nigice  cyumweru bya faiba. Na maburo angahe murirusange ukoresha ? 	3	Nimba! Umureko ufata imizunguruko ibiri yubururu nigice cyumweru bya faiba, kandi maburo angahe murirusange ukoresha kubera ko ufata arimo kwerekana amakuru y'umwanya wa faiba.	-1
2	Josh yiyemeje kugundura inzu, yaguze inzu y'amadolari $800,000 nuko ayivugurura na 50,000. Ibi byongereye agaciro k'inzu na 150% . N'inyungu yagahe yabonye ?	70000	Yaguze inzu y'amadolari $800,000, ayivugurura na 50,000. Ibi byongereye agaciro k'inzu na 150%. Agaciro k'inzu kabaye ni $800,000 + (150% of $800,000) = $800,000 + $1,200,000 = $2,000,000. N'inyungu yagahe yabonye ni $2,000,000 - $50,000 = $1,950,000.	1950000
3	Yakobo yiyemeje kwiruka  3 mucyumweru, Yiruka 60 ibirometro buri nshuro. Ni metro zingahe yiruka mucyumweru?	540	Yiruka 20 ibirometro buri mucyumweru.	20
4	Buri munsi Wendi aha inkoko ze ibikombe bitatau byibiryo byinkoko bivanze , harimo imbuto, utunyorogoto ni mbonga kujyirango zijyire ubuzima bwiza.  Aha inkoko ibiryo mubyiciro  bitatu. Mugitondo aha inkoko ze ibikombe 15 byibiryo, nyuma  ya sa sita aziha ibikombe 25. Nibikombe bingahe byibiryo agomba guha inkoko ze kw'inshuro yanyuma yumunsi , mugihe ubwinshi bw'inkoko ze ari 20.	20	Mugitondo, aha inkoko ze ibikombe 15 byibiryo, nyuma ya sa sita aziha ibikombe 25. Ibyo biryo byose ni 40. Ubwinshi bw'inkoko ze ari 20, aha inkoko ibiryo mubyiciro bitatu. Ibiryo by'umunsi ni 40/20 = 2. Ibiryo by'umunsi ni 2, aha inkoko ibiryo mubyiciro bitatu, ni 2*3 = 6.	6
5	Kylar yagiye kwiduka kugura ibirahuri bishya  byinzuye. Ikirahuri kimwe kigurishwa $ 5 , ibindi birahuri bikurikira bigurishwa 60% yigiciro. Kylar ashaka kugura ibirahuri 16. Nangahe agomba kwishyura yibirahuri?	64	Kylar agomba kwishyura $ 5 + (15 * 60% * $ 5) = $ 5 + (15 * 0.6 * $ 5) = $ 5 + (15 * $ 3) = $ 5 + $ 45 = $ 50.	50
6	Toulouse afite intama zikubye kabiri iza Charleston. Charleston afite inshuro 4 zikubye  intama za  Seattle.  Ni hene zingahe Toulouse , Charleston na  Seattle bafite zose hamwe niba Seattle  afite intama 20?	260	Toulouse afite 2, Charleston afite 4, Seattle afite 20. Ibyo biri 2 + 4 + 20 = 26. Oya, Toulouse, Charleston na Seattle bafite 26 zikubye zose hamwe.	26
7	Carla adawunilodiga GB 200 zidosiye . ubusazwe ashobora kudawunilodinga GB 2 kumunota, ariko iyo 40%  ya  dowunilodi igeze, windo ya komputa iyisunika mugutangira kujyirango yinjyizemo ibikoresho bishya, aribyo bifata iminota 20 kwinjiramo. Ubwo rero Carla agomba gutangira mashini kuva mugutangira, Bifata igihe kingana gite mukudawuniloadinga i dosiye.  	160	Carla akaba ari 80% ya dosiye ya GB 200, ariko akaba ari 40% ya dosiye ya GB 200, ari byo bifata iminota 20 kwinjiramo. Ubwo rero Carla agomba gutangira mashini kuva mugutangira, bifata igihe kingana 40 minut ku dawunilodiga dosiye.	40
8	Yohani atwara imodoka amasaha 3 kumuvuduko wa 60mph, yumayaho yaje gusubira murugo kuko yasanze yibagiwe ikintu kingira kamaro murugo. Yagerageje kujyera murugo mumasaha 4 ariko amasaha 2  yayamaze ari muri ambuteyaje.Yakoresheje isaha nigice atwara imodoka kumuvuduko wa 30mph mbere yuko ashobora gutwara kumuvuduko wibirometero 80mph mumasaha 4 yarasigaye. nikure hangana  iki yomurugo nyuma y'amasaha 4?  	45	Yagerageje kujyera murugo mumasaha 4 ariko amasaha 2 yayamaze ari muri ambuteyaje. Yakoresheje isaha nigice atwara imodoka kumuvuduko wa 30mph mbere yuko ashobora gutwara kumuvuduko wibirometero 80mph mumasaha 2 yarasigaye. Nikure, hangana iyi yomurugo nyuma y'amasaha 4 ni 80 - 30 = 50 mph.	50
9	Ubwishyu bwa Eliza k'wisaha kumasaha 40 akora mucyumweru ni $10. Anabona ubundi  bwishyu bwinyongera kumasaha yarengeje mukazi kuri 1.2 yikubye umushaharawe wa buri saha. Niba Eliza akoze amasaha 45 muri ikicyumweru, nangahe izishyurwa muri iki cyumweru? 	460	Ibishyu bye Eliza byari 40 akora mucyumweru ni $10. Iki cyumweru akoze amasaha 45. Ubundi bwishyu bwinyongera kumasaha yarengeje mukazi kuri 1.2 yikubye umushaharawe wa buri saha. Ibiyishyu bye byaba 45 x 1.2 = 54. Ibiyishyu bye byaba 54 - 40 = 14. Izishyurwa muri iki cyumweru ni 14 x $10 = $140.	140
