	premise	hypothesis	label	llm
0	Well, I didn't even think about it, but I was upset, so I went back and talked to him again.	I haven't spoken to him since.	contradiction	<pad> contradiction</s>
1	Well, I didn't even think about it, but I was upset, so I went back and talked to him again.	He was so angry that I started talking to him again.	entailment	<pad> neutral</s>
2	Well, I didn't even think about it, but I was upset, so I went back and talked to him again.	We had a good conversation.	neutral	<pad> neutral</s>
3	I was told that, uh, a man would be called in later to meet me.	I had not been told that I would meet someone.	contradiction	<pad> contradiction</s>
4	I was told that, uh, a man would be called in later to meet me.	I was told that a man would be called in to meet me.	entailment	<pad> entailment</s>
5	I was told that, uh, a man would be called in later to meet me.	The man waited a long time.	neutral	<pad> neutral</s>
6	There are so many things you could say about him that I would just ignore that.	I want to tell you everything I know about it!	contradiction	<pad> contradiction</s>
7	There are so many things you could say about him that I would just ignore that.	I'm not going to talk about that, although there are a lot of things we want to see.	entailment	<pad> contradiction</s>
8	There are so many things you could say about him that I would just ignore that.	I won't talk about the history of the city because we have a lot to talk about.	neutral	<pad> contradiction</s>
9	So I don't know why.	I am convinced of the reason.	contradiction	<pad> contradiction</s>
10	So I don't know why.	I don't know why she changed schools.	neutral	<pad> neutral</s>
11	So I don't know why.	I don't know why that happened.	entailment	<pad> neutral</s>
12	I'm the only one who's, uh, been using the controls for, uh, surveillance in the cockpit of a small airplane.	I don't want to be the only one using the controller for the test.	neutral	<pad> neutral</s>
13	I'm the only one who's, uh, been using the controls for, uh, surveillance in the cockpit of a small airplane.	An inspection was carried out on the flight deck of the small airport.	entailment	<pad> neutral</s>
14	I'm the only one who's, uh, been using the controls for, uh, surveillance in the cockpit of a small airplane.	There are a few of us who use the scanner for testing.	contradiction	<pad> contradiction</s>
15	I'm the, uh, retired Senior Chief of Saints, as Rick said.	I still work to this day.	contradiction	<pad> contradiction</s>
16	I'm the, uh, retired Senior Chief of Saints, as Rick said.	I retired in 2002.	neutral	<pad> neutral</s>
17	I'm the, uh, retired Senior Chief of Saints, as Rick said.	Rick told you that I had retired.	entailment	<pad> entailment</s>
18	There are some earnings forecasts on my desk, um, uh, and it's for Cutty Seed and Cutty Seed, that's the client's name.	A customer named Cutty earns $10,000 a month.	neutral	<pad> neutral</s>
19	There are some earnings forecasts on my desk, um, uh, and it's for Cutty Seed and Cutty Seed, that's the client's name.	There was a customer named Cutty.	entailment	<pad> entailment</s>
20	There are some earnings forecasts on my desk, um, uh, and it's for Cutty Seed and Cutty Seed, that's the client's name.	We don't have any customers named Cutty.	contradiction	<pad> contradiction</s>
21	The girl who can help me is on the other side of town.	The girl I need help from lives far away from here.	entailment	<pad> neutral</s>
22	The girl who can help me is on the other side of town.	The girl who will help me is 5 miles away.	neutral	<pad> neutral</s>
23	The girl who can help me is on the other side of town.	No one could help me.	contradiction	<pad> contradiction</s>
24	But their knowledge differed as to who was the farm worker and who was the householder, it was just like...	They all agreed to work together in the field.	contradiction	<pad> contradiction</s>
25	But their knowledge differed as to who was the farm worker and who was the householder, it was just like...	They could not agree on who was the farm worker and who had the right to be in the house.	entailment	<pad> neutral</s>
26	But their knowledge differed as to who was the farm worker and who was the householder, it was just like...	They could not agree on who should work in the cotton fields and who should sweep the floor.	neutral	<pad> neutral</s>
27	I said they just had, like, five kids, one of whom died.	All their children survived.	contradiction	<pad> contradiction</s>
28	I said they just had, like, five kids, one of whom died.	One of the children died.	entailment	<pad> entailment</s>
29	I said they just had, like, five kids, one of whom died.	The dead child was born blind.	neutral	<pad> neutral</s>
30	She said she had tears in her eyes and said that Joe had climbed out the front door.	She had tears in her eyes as she told him to climb up on the front porch.	entailment	<pad> neutral</s>
31	She said she had tears in her eyes and said that Joe had climbed out the front door.	She quickly wiped away her tears after sending Joe away from the front of the house.	contradiction	<pad> neutral</s>
32	She said she had tears in her eyes and said that Joe had climbed out the front door.	She was so happy to see Joe that she burst into tears.	neutral	<pad> neutral</s>
33	Even if the plane were to crash, why would it, uh, crash and take out a piece of metal for the waves to collect outside?	The fence prevented it during the same fire incident.	neutral	<pad> neutral</s>
34	Even if the plane were to crash, why would it, uh, crash and take out a piece of metal for the waves to collect outside?	The debris would accumulate on the outside from scrap metal after the plane burns.	entailment	<pad> neutral</s>
35	Even if the plane were to crash, why would it, uh, crash and take out a piece of metal for the waves to collect outside?	The fence will be exposed during a fire.	contradiction	<pad> neutral</s>
36	He is the great-great-great-great-great-great-great-great-grandson of Clem Francis, a retired U.S. Air Force officer.	The General is a retired U.S. Air Force officer.	entailment	<pad> neutral</s>
37	He is the great-great-great-great-great-great-great-great-grandson of Clem Francis, a retired U.S. Air Force officer.	The CEO recently retired a few weeks ago.	neutral	<pad> neutral</s>
38	He is the great-great-great-great-great-great-great-great-grandson of Clem Francis, a retired U.S. Air Force officer.	The Chief of Staff of the U.S. Air Force just started his new assignment this week.	contradiction	<pad> neutral</s>
39	It was so good that two or three planes came in a week and I didn't know where they were going.	More than one flight arrives every week.	entailment	<pad> entailment</s>
40	It was so good that two or three planes came in a week and I didn't know where they were going.	The rest of the flight was stressful.	neutral	<pad> neutral</s>
41	It was so good that two or three planes came in a week and I didn't know where they were going.	There are no flights coming in.	contradiction	<pad> contradiction</s>
42	They have a full-length suit inside and it took me a little while to put on a full-length suit.	It takes up to three months to complete a full-length canvas print using full-length canvas.	neutral	<pad> neutral</s>
43	They have a full-length suit inside and it took me a little while to put on a full-length suit.	Getting used to wearing a full-length suit takes time.	entailment	<pad> entailment</s>
44	They have a full-length suit inside and it took me a little while to put on a full-length suit.	We can teach you how to use a full diaphragm when it gets dark.	contradiction	<pad> neutral</s>
45	I would say that it's safe to go in with the bomb because it won't explode, no matter how hard it hits.	The pilot had dropped the missile.	neutral	<pad> neutral</s>
46	I would say that it's safe to go in with the bomb because it won't explode, no matter how hard it hits.	The atomic bomb is unlikely to explode.	entailment	<pad> neutral</s>
47	I would say that it's safe to go in with the bomb because it won't explode, no matter how hard it hits.	The danger of a nuclear explosion is immense.	contradiction	<pad> contradiction</s>
48	If so, that's exactly what I'm trying to do.	I don't know why this is so important to you.	contradiction	<pad> neutral</s>
49	If so, that's exactly what I'm trying to do.	I'm trying to do this, but I can't.	entailment	<pad> neutral</s>
50	If so, that's exactly what I'm trying to do.	I am trying to finish my special assignment next week.	neutral	<pad> neutral</s>
51	However, the animals are constantly on the move, especially the goats.	The goats escape from the enclosure every day.	neutral	<pad> neutral</s>
52	However, the animals are constantly on the move, especially the goats.	The goats are always running away.	entailment	<pad> neutral</s>
53	However, the animals are constantly on the move, especially the goats.	The goats were safely hidden.	contradiction	<pad> contradiction</s>
54	The doors were locked when we entered.	All the doors were wide open.	contradiction	<pad> contradiction</s>
55	The doors were locked when we entered.	The computer is with us.	neutral	<pad> neutral</s>
56	The doors were locked when we entered.	We entered even though the doors were locked.	entailment	<pad> neutral</s>
57	So I just had to open it up and try to think about it that way.	I'm sure I'll need all of them to find a solution to this.	neutral	<pad> neutral</s>
58	So I just had to open it up and try to think about it that way.	I don't know what to do with all of it so please give me a report to find a solution to this.	contradiction	<pad> neutral</s>
59	So I just had to open it up and try to think about it that way.	I'll calculate it with the sum of all of it.	entailment	<pad> neutral</s>
60	And that's too much because the mothers are using drugs.	The mothers were poisoned.	neutral	<pad> neutral</s>
61	And that's too much because the mothers are using drugs.	The mothers had no prescription or medication.	contradiction	<pad> contradiction</s>
62	And that's too much because the mothers are using drugs.	The mothers also use drugs.	entailment	<pad> entailment</s>
63	yes it is good is it raining	I don't care if it rains.	neutral	<pad> contradiction</s>
64	yes it is good is it raining	It's nice and raining.	entailment	<pad> entailment</s>
65	yes it is good is it raining	It's very bad with begging all the way to the neck.	contradiction	<pad> neutral</s>
66	oh how much a human life is worth and whether you can revive a human being or not	Every life deserves re-election and a second chance.	neutral	<pad> neutral</s>
67	oh how much a human life is worth and whether you can revive a human being or not	No human being deserves to be re-elected.	contradiction	<pad> neutral</s>
68	oh how much a human life is worth and whether you can revive a human being or not	It's not going to have anything to do with the re-engineering of the Earth.	entailment	<pad> neutral</s>
69	oh brother you have a problem connecting the wires there	I've never seen this kind of wiring problem before.	neutral	<pad> neutral</s>
70	oh brother you have a problem connecting the wires there	The problem is not the wiring.	contradiction	<pad> contradiction</s>
71	oh brother you have a problem connecting the wires there	This unusual combination of wires presents a problem.	entailment	<pad> entailment</s>
72	it looks like a lot of crap so I was surprised by how much they would charge	He wasn't surprised, he just knew they were desperate.	contradiction	<pad> contradiction</s>
73	it looks like a lot of crap so I was surprised by how much they would charge	Surprisingly, you were allowed to bring food and water in there.	neutral	<pad> contradiction</s>
74	it looks like a lot of crap so I was surprised by how much they would charge	He was surprised that they could catch him.	entailment	<pad> neutral</s>
75	Oh, but still, still, still, um, my kids are 11 and 24, so I don't have to do that.	I don't need to do that because my children are in their 20s.	entailment	<pad> entailment</s>
76	Oh, but still, still, still, um, my kids are 11 and 24, so I don't have to do that.	I may need to do so when they are close in age.	neutral	<pad> neutral</s>
77	Oh, but still, still, still, um, my kids are 11 and 24, so I don't have to do that.	I had to do this when they were 10 and 11 years old.	contradiction	<pad> contradiction</s>
78	Yes, people who can go to work at any time or whose decision can be confusing when they have to make a decision	Yes, people who may not be able to make the best experience decisions.	entailment	<pad> neutral</s>
79	Yes, people who can go to work at any time or whose decision can be confusing when they have to make a decision	Yes, people may not starve.	neutral	<pad> neutral</s>
80	Yes, people who can go to work at any time or whose decision can be confusing when they have to make a decision	Yes, people with mental bags don't have challenges.	contradiction	<pad> contradiction</s>
81	No, they're still flying. They've been flying since the end of the last ice age.	They have been travelling since the 1970s.	entailment	<pad> neutral</s>
82	No, they're still flying. They've been flying since the end of the last ice age.	They love to travel.	neutral	<pad> neutral</s>
83	No, they're still flying. They've been flying since the end of the last ice age.	They had just finished their honeymoon.	contradiction	<pad> contradiction</s>
84	how to exercise your mind	Can you explain how mental recreation is accomplished?	entailment	<pad> neutral</s>
85	how to exercise your mind	I am interested in cardiovascular exercise because I need cardiovascular and pulmonary functions.	neutral	<pad> neutral</s>
86	how to exercise your mind	Please stop talking about mental exercise.	contradiction	<pad> contradiction</s>
87	well that's good I never thought of that before	It was a crazy idea that I got rid of last week.	contradiction	<pad> neutral</s>
