	premise	hypothesis	label	llm
0	Yes, I hadn't thought about it, but I was annoyed, and, eventually, I stopped talking to him.	I never spoke to him again.	contradiction	<pad> neutral</s>
1	Yes, I hadn't thought about it, but I was annoyed, and, eventually, I stopped talking to him.	I was so upset that I abruptly spoke to him again.	entailment	<pad> contradiction</s>
2	Yes, I hadn't thought about it, but I was annoyed, and, eventually, I stopped talking to him.	We had a very good conversation.	neutral	<pad> contradiction</s>
3	They told me, uh, that they would call me someone I would meet after all.	I wasn't told about my encounter with someone	contradiction	<pad> contradiction</s>
4	They told me, uh, that they would call me someone I would meet after all.	I was told that I would be summoned to meet a man.	entailment	<pad> neutral</s>
5	They told me, uh, that they would call me someone I would meet after all.	The man was late arriving.	neutral	<pad> neutral</s>
6	There's a lot more you could say about that but I'll skip it.	I want to tell you all that I have learned about them!	contradiction	<pad> contradiction</s>
7	There's a lot more you could say about that but I'll skip it.	I won't talk about it, although there is much to talk about.	entailment	<pad> contradiction</s>
8	There's a lot more you could say about that but I'll skip it.	I won't talk about the history of the city because there is too much to talk about.	neutral	<pad> neutral</s>
9	However, I don't really know why.	I'm sure that's why.	contradiction	<pad> contradiction</s>
10	However, I don't really know why.	I don't know why he left the schools.	neutral	<pad> neutral</s>
11	However, I don't really know why.	I don't know why this happened	entailment	<pad> neutral</s>
12	I'm the only one, oh, I've always used the controls for some of the air traffic controls.	I don't like to be the only one who observes the mechanics controlling the rate of operation of other space probes.	neutral	<pad> neutral</s>
13	I'm the only one, oh, I've always used the controls for some of the air traffic controls.	Experiments carried out at the facility explore the proper navigation of space	entailment	<pad> neutral</s>
14	I'm the only one, oh, I've always used the controls for some of the air traffic controls.	Only a few of us checked the controls of other machines.	contradiction	<pad> neutral</s>
15	I'm uh, Chief Master Sergeant, retired, as Rick said.	I am still working today	contradiction	<pad> contradiction</s>
16	I'm uh, Chief Master Sergeant, retired, as Rick said.	In 2002, I went on a hunger strike.	neutral	<pad> contradiction</s>
17	I'm uh, Chief Master Sergeant, retired, as Rick said.	Rick told you I'd be at lunch and sit down.	entailment	<pad> neutral</s>
18	There's a money order just pouring into my desk and, um, it's ink and ink Cutty, that's his client's name.	A customer named Cutty makes $10,000 a month	neutral	<pad> neutral</s>
19	There's a money order just pouring into my desk and, um, it's ink and ink Cutty, that's his client's name.	There's a customer named Cutty.	entailment	<pad> entailment</s>
20	There's a money order just pouring into my desk and, um, it's ink and ink Cutty, that's his client's name.	We don't have a customer named Cutty.	contradiction	<pad> contradiction</s>
21	The girl who can help me lives in the southern part of town.	The girl I want to help me lives far away.	entailment	<pad> contradiction</s>
22	The girl who can help me lives in the southern part of town.	The girl who will help me lives five miles from here.	neutral	<pad> neutral</s>
23	The girl who can help me lives in the southern part of town.	No one can help me.	contradiction	<pad> contradiction</s>
24	But they were divided as to whether they were farm workers or domestic workers, as it were.	They all agreed to work in the fields.	contradiction	<pad> contradiction</s>
25	But they were divided as to whether they were farm workers or domestic workers, as it were.	They could not agree on who was the field worker and who was the domestic worker.	entailment	<pad> entailment</s>
26	But they were divided as to whether they were farm workers or domestic workers, as it were.	They could not agree on who should work in the cotton field and who should do the housework.	neutral	<pad> neutral</s>
27	I mean, they only had, like, five children, one of whom died.	All their offspring survived.	contradiction	<pad> contradiction</s>
28	I mean, they only had, like, five children, one of whom died.	One of the five children died.	entailment	<pad> entailment</s>
29	I mean, they only had, like, five children, one of whom died.	The stillborn child was born sick.	neutral	<pad> neutral</s>
30	She said it was just tears streaming from her eyes and then she said, and then Joe came up to the porch.	When she told him to come to the balcony, the woman's eyes welled up with tears.	entailment	<pad> entailment</s>
31	She said it was just tears streaming from her eyes and then she said, and then Joe came up to the porch.	A woman quickly wiped away her tears after pushing Joe off the balcony	contradiction	<pad> contradiction</s>
32	She said it was just tears streaming from her eyes and then she said, and then Joe came up to the porch.	She was so happy to see Joe that she burst into tears.	neutral	<pad> neutral</s>
33	Although the plane was on fire, it was burning, melting, and radiating radiation	Radiation can be prevented by fire prevention as well	neutral	<pad> neutral</s>
34	Although the plane was on fire, it was burning, melting, and radiating radiation	Radiation was emitted from the metal when the plane caught fire	entailment	<pad> entailment</s>
35	Although the plane was on fire, it was burning, melting, and radiating radiation	The rays did not flash during the heat of the fire	contradiction	<pad> contradiction</s>
36	I'm retired Chief Master Sergeant Clem Francis of the US Air Force.	Retired Chief of the US Air Force.	entailment	<pad> neutral</s>
37	I'm retired Chief Master Sergeant Clem Francis of the US Air Force.	Chief just retired a few weeks ago.	neutral	<pad> neutral</s>
38	I'm retired Chief Master Sergeant Clem Francis of the US Air Force.	The US Air Force Chief of Staff will begin his new assignment this week.	contradiction	<pad> contradiction</s>
39	It came to the point that two or three airplanes arrived in one week and I did not know where they were going.	More than one airplane arrives each week.	entailment	<pad> entailment</s>
40	It came to the point that two or three airplanes arrived in one week and I did not know where they were going.	Increased air travel is causing problems.	neutral	<pad> neutral</s>
41	It came to the point that two or three airplanes arrived in one week and I did not know where they were going.	No planes are ever arriving.	contradiction	<pad> contradiction</s>
42	They were trained to work in airtight suits, and it took me a while to put on airtight suits.	It takes up to three months to train pilots on their air-conditioning systems.	neutral	<pad> neutral</s>
43	They were trained to work in airtight suits, and it took me a while to put on airtight suits.	It takes time to learn the instruments used by pilots.	entailment	<pad> neutral</s>
44	They were trained to work in airtight suits, and it took me a while to put on airtight suits.	At the end of the day, we may have instructed you in the use of the space suit worn by pilots.	contradiction	<pad> neutral</s>
45	I would like to say that it was safe to enter with a land mine because it will not explode even if it hits the ground hard.	The mine had been destroyed by the explosion of the pilot.	neutral	<pad> contradiction</s>
46	I would like to say that it was safe to enter with a land mine because it will not explode even if it hits the ground hard.	The mine had no chance of detonating.	entailment	<pad> entailment</s>
47	I would like to say that it was safe to enter with a land mine because it will not explode even if it hits the ground hard.	There was a great danger of a land mine explosion.	contradiction	<pad> contradiction</s>
48	That's exactly what it looks like I'm trying to do.	I don't know how it looks to you.	contradiction	<pad> neutral</s>
49	That's exactly what it looks like I'm trying to do.	I'm trying to do this, obviously.	entailment	<pad> entailment</s>
50	That's exactly what it looks like I'm trying to do.	I am trying to finish my work within the next week.	neutral	<pad> neutral</s>
51	Nevertheless, animals are lost all the time, especially goats.	The goats were weaned from the flock each day.	neutral	<pad> neutral</s>
52	Nevertheless, animals are lost all the time, especially goats.	The goats were often fertile.	entailment	<pad> contradiction</s>
53	Nevertheless, animals are lost all the time, especially goats.	The goats were protected and safe.	contradiction	<pad> contradiction</s>
54	The doors were locked when we entered.	All the doors were wide open.	contradiction	<pad> contradiction</s>
55	The doors were locked when we entered.	We had the dictionary.	neutral	<pad> neutral</s>
56	The doors were locked when we entered.	We went inside even though the doors were locked.	entailment	<pad> neutral</s>
57	So I tried to take the amount available and try to treat it as such.	I am confident that the total number is exactly what I want this to look like.	neutral	<pad> neutral</s>
58	So I tried to take the amount available and try to treat it as such.	I have no idea what to do with the data itself please give me more information so that I can see without stopping correctly.	contradiction	<pad> contradiction</s>
59	So I tried to take the amount available and try to treat it as such.	I'll count and use the available figures.	entailment	<pad> neutral</s>
60	and in many cases the mother's drug use is the cause.	Wives have become addicted to drugs.	neutral	<pad> neutral</s>
61	and in many cases the mother's drug use is the cause.	The mothers are not on medication or drug regimens.	contradiction	<pad> contradiction</s>
62	and in many cases the mother's drug use is the cause.	Children of mothers who are taking drugs	entailment	<pad> neutral</s>
63	Yes, it was all right for it to rain.	I don't care about getting better.	neutral	<pad> neutral</s>
64	Yes, it was all right for it to rain.	Here it is beautiful and raining.	entailment	<pad> entailment</s>
65	Yes, it was all right for it to rain.	It is especially hot in the continually hot sun.	contradiction	<pad> neutral</s>
66	A person's life is precious and whether you want to help someone or not	Every life deserves to be reshaped and shaped on character and given a second chance.	neutral	<pad> neutral</s>
67	A person's life is precious and whether you want to help someone or not	No one deserves to benefit from being molded by nature.	contradiction	<pad> contradiction</s>
68	A person's life is precious and whether you want to help someone or not	Rather than benefiting and shaping on the values that life is worth as well.	entailment	<pad> neutral</s>
69	You've got a wiring problem there, boy.	I've never seen a wire problem like this	neutral	<pad> contradiction</s>
70	You've got a wiring problem there, boy.	The wiring issue is not the problem.	contradiction	<pad> contradiction</s>
71	You've got a wiring problem there, boy.	There is a problem with the lack of wires.	entailment	<pad> contradiction</s>
72	It seems interesting to me that they tolerate so much.	I'm not surprised that they were compassionate	contradiction	<pad> neutral</s>
73	It seems interesting to me that they tolerate so much.	I'm surprised they let you take food and drink there.	neutral	<pad> neutral</s>
74	It seems interesting to me that they tolerate so much.	I wonder what they can get away with without being arrested.	entailment	<pad> neutral</s>
75	Oh anyway anyway my kids are one is 21 and one is 24 so I don't	My children are in their early 20's.	entailment	<pad> entailment</s>
76	Oh anyway anyway my kids are one is 21 and one is 24 so I don't	Perhaps it is because they are so close in age.	neutral	<pad> neutral</s>
77	Oh anyway anyway my kids are one is 21 and one is 24 so I don't	I have to act like that because they all say one is eleven eleven years old.	contradiction	<pad> contradiction</s>
78	Yes, people can be part-time workers or have unsound ideas if they are empowered to express their opinions.	Yes, humans are incapable of producing useful ideas when they are needed.	entailment	<pad> neutral</s>
79	Yes, people can be part-time workers or have unsound ideas if they are empowered to express their opinions.	Yes, people may not be hungry.	neutral	<pad> neutral</s>
80	Yes, people can be part-time workers or have unsound ideas if they are empowered to express their opinions.	Yes, people who are not mentally disabled.	contradiction	<pad> neutral</s>
81	No, they are just visiting, as they have been since the late 1960's.	They have been visitors since before 1970.	entailment	<pad> neutral</s>
82	No, they are just visiting, as they have been since the late 1960's.	They enjoy the visit.	neutral	<pad> neutral</s>
83	No, they are just visiting, as they have been since the late 1960's.	They have just finished their visit.	contradiction	<pad> contradiction</s>
84	How do you do your aerobics?	Can you explain how you would do aerobics?	entailment	<pad> entailment</s>
85	How do you do your aerobics?	I like aerobics because I want to strengthen my cardiovascular system.	neutral	<pad> neutral</s>
86	How do you do your aerobics?	Please don't talk about aerobics.	contradiction	<pad> contradiction</s>
87	No, that's something I hadn't thought of before.	Those are the foolish ideas that I rejected last week.	contradiction	<pad> contradiction</s>
88	No, that's something I hadn't thought of before.	That is a good idea.	entailment	<pad> neutral</s>
89	No, that's something I hadn't thought of before.	The confusion you mentioned is a good point.	neutral	<pad> neutral</s>
90	Dambanevana two days a week called it a day of care for senior citizens while the woman goes to a senior citizens center.	The nursery is open daily only to children under five years of age.	contradiction	<pad> contradiction</s>
91	Dambanevana two days a week called it a day of care for senior citizens while the woman goes to a senior citizens center.	They allow them to go more than twice a week if adult citizens agree to it.	neutral	<pad> contradiction</s>
92	Dambanevana two days a week called it a day of care for senior citizens while the woman goes to a senior citizens center.	They consider it as a day to care for senior citizens but it is called a senior citizens center.	entailment	<pad> contradiction</s>
93	This was their aim oh.	This was their zeal.	entailment	<pad> neutral</s>
94	This was their aim oh.	This was not their original intention.	contradiction	<pad> neutral</s>
95	This was their aim oh.	They succeeded in their goal.	neutral	<pad> neutral</s>
96	The ability to handle a gun safely using both hands	Half the times a gun misses a shot is due to the use of one hand.	neutral	<pad> neutral</s>
97	The ability to handle a gun safely using both hands	The best way to advance in gun control is to use both legs.	contradiction	<pad> contradiction</s>
98	The ability to handle a gun safely using both hands	Use both hands when practicing firearm control.	entailment	<pad> entailment</s>
99	Uh it just came from somewhere but I don't know where it came from but	I don't know where it comes from but it's speeding.	entailment	<pad> neutral</s>
100	Uh it just came from somewhere but I don't know where it came from but	It comes this fast but I know where it's coming from.	neutral	<pad> contradiction</s>
101	Uh it just came from somewhere but I don't know where it came from but	It comes like a thistle and I know exactly when it comes	contradiction	<pad> contradiction</s>
102	No, I don't know about that. I don't think so.	I don't know much about it.	entailment	<pad> entailment</s>
103	No, I don't know about that. I don't think so.	I don't know anything about romance.	neutral	<pad> neutral</s>
104	No, I don't know about that. I don't think so.	I can read about it for years	contradiction	<pad> contradiction</s>
105	Yes she was a famous girl who knew it	I think he knows it was fun.	neutral	<pad> neutral</s>
106	Yes she was a famous girl who knew it	No, he hated it.	contradiction	<pad> neutral</s>
107	Yes she was a famous girl who knew it	Yes, she was a good woman.	entailment	<pad> neutral</s>
108	Of course he decided to look for an umbrella to use.	The man who promoted the purchase of a vacuum cleaner.	contradiction	<pad> contradiction</s>
109	Of course he decided to look for an umbrella to use.	The man who promoted the search for the cockroach.	entailment	<pad> contradiction</s>
110	Of course he decided to look for an umbrella to use.	A man wanted to wipe blood with a razor blade.	neutral	<pad> contradiction</s>
111	Here the situation was tense shortly after a shooting on the street three blocks from our home.	The crossing took place about a hundred miles from where I live.	contradiction	<pad> contradiction</s>
112	Here the situation was tense shortly after a shooting on the street three blocks from our home.	The crossing was close to my home and makes me afraid to go outside.	neutral	<pad> neutral</s>
113	Here the situation was tense shortly after a shooting on the street three blocks from our home.	There was a pass near my home, it never stopped well in this area.	entailment	<pad> contradiction</s>
114	uh-huh is a true change maker.	I don't agree with you, it doesn't always change.	contradiction	<pad> neutral</s>
115	uh-huh is a true change maker.	I think you may be right about the switch.	neutral	<pad> neutral</s>
116	uh-huh is a true change maker.	You are convinced of the truth of the change.	entailment	<pad> neutral</s>
117	I am trying to persevere even though it is hard.	I'm trying to be persistent.	entailment	<pad> entailment</s>
118	I am trying to persevere even though it is hard.	I'm really trying my best.	neutral	<pad> entailment</s>
119	I am trying to persevere even though it is hard.	I'll let it go and forget about the past.	contradiction	<pad> contradiction</s>
120	We find a gateway to the technology of the future.	We are building what is needed to prepare for the future of technology.	entailment	<pad> entailment</s>
121	We find a gateway to the technology of the future.	We build transistors so that the future is driven by AI.	neutral	<pad> neutral</s>
122	We find a gateway to the technology of the future.	We want to protect technological advances.	contradiction	<pad> neutral</s>
123	For example, in the end, all genes have a purple gene	Finally, the central portion of the gene changes to a purple color.	contradiction	<pad> neutral</s>
124	For example, in the end, all genes have a purple gene	Genetic changes in color occur naturally.	entailment	<pad> neutral</s>
125	For example, in the end, all genes have a purple gene	Sometimes the blue color is genetic	neutral	<pad> neutral</s>
126	Daniei Yamins is a talented young mathematician.	Mr. Yamins is an expert in mathematics.	entailment	<pad> neutral</s>
127	Daniei Yamins is a talented young mathematician.	The goal of the Yamins is algebraic geometry.	neutral	<pad> neutral</s>
128	Daniei Yamins is a talented young mathematician.	Mr. Yamins is a talented singer but is not at all good at math.	contradiction	<pad> contradiction</s>
129	If so, are they likely to be near the border?	I know they don't travel near the border.	contradiction	<pad> contradiction</s>
130	If so, are they likely to be near the border?	I want to know, are they usually in England?	neutral	<pad> neutral</s>
131	If so, are they likely to be near the border?	The speaker wanted to know how close they were to the border.	entailment	<pad> neutral</s>
132	I think there's a molecular theory that bioshere is constantly evolving in its life cycle in self-sustaining and self-sustaining.	The biosphere undergoes dramatic changes.	entailment	<pad> entailment</s>
133	I think there's a molecular theory that bioshere is constantly evolving in its life cycle in self-sustaining and self-sustaining.	The biosphere changes with temperature.	neutral	<pad> neutral</s>
134	I think there's a molecular theory that bioshere is constantly evolving in its life cycle in self-sustaining and self-sustaining.	The biosphere never changes.	contradiction	<pad> contradiction</s>
135	With this leap, normal crystals cannot process much information.	Regular crystals are the vessels that store a wealth of information.	contradiction	<pad> contradiction</s>
136	With this leap, normal crystals cannot process much information.	Ordinary crystals are useless storage vessels for information.	entailment	<pad> neutral</s>
137	With this leap, normal crystals cannot process much information.	Some types of crystals are important in storing information about the planet's features using laser beams	neutral	<pad> neutral</s>
138	Therefore, adults cannot pretend to teach young children, as they would when helping them to solve puzzles or other related tasks.	Preschoolers are born solving puzzles rather than role-playing games	contradiction	<pad> neutral</s>
139	Therefore, adults cannot pretend to teach young children, as they would when helping them to solve puzzles or other related tasks.	Preschoolers don't need much help in learning to fake it.	entailment	<pad> neutral</s>
140	Therefore, adults cannot pretend to teach young children, as they would when helping them to solve puzzles or other related tasks.	Preschoolers do not have the ability to imitate rhyming patterns on their own.	neutral	<pad> neutral</s>
141	[This country] was born in freedom and in the devotion that all men are born equal.	References to this proverb are recorded in many subsequent texts.	neutral	<pad> neutral</s>
142	[This country] was born in freedom and in the devotion that all men are born equal.	Others believed that all people were equal.	entailment	<pad> neutral</s>
143	[This country] was born in freedom and in the devotion that all men are born equal.	This world is founded on the belief that some people are born superior to others.	contradiction	<pad> contradiction</s>
144	Should I commend him too much?	I'm sure I want to punish him for his mistake.	contradiction	<pad> contradiction</s>
145	Should I commend him too much?	I'm wondering if he needs more praise from me.	entailment	<pad> neutral</s>
146	Should I commend him too much?	Should I commend him too much for his encouragement of the piano?	neutral	<pad> neutral</s>
147	The theory of spin networks can be developed in different fields.	Other aspects can be used to build the theory of Spin Networks.	entailment	<pad> neutral</s>
148	The theory of spin networks can be developed in different fields.	Spin networks are widely used in information security technologies.	neutral	<pad> neutral</s>
149	The theory of spin networks can be developed in different fields.	Spin networks cannot be considered in isolation.	contradiction	<pad> neutral</s>
150	(running) No, no, I don't want you to die!	I don't want you to die!	entailment	<pad> entailment</s>
151	(running) No, no, I don't want you to die!	I don't care if you die!	contradiction	<pad> contradiction</s>
152	(running) No, no, I don't want you to die!	I'd be mad if you died!	neutral	<pad> contradiction</s>
153	He was hanged publicly on March 19, 1875, in San Jose, California.	California had been legalizing lynching on the clark since 1875.	entailment	<pad> neutral</s>
154	He was hanged publicly on March 19, 1875, in San Jose, California.	The charges against him were dropped and he was released.	contradiction	<pad> contradiction</s>
155	He was hanged publicly on March 19, 1875, in San Jose, California.	He was hanged for inciting people to rebel against the rulers by stealing horses.	neutral	<pad> neutral</s>
156	In the turmoil of power, a sea of greenery emerges.	The deep blue sea was as smooth as glass	contradiction	<pad> neutral</s>
157	In the turmoil of power, a sea of greenery emerges.	The sea was full of small fish that gathered on the boat	neutral	<pad> contradiction</s>
158	In the turmoil of power, a sea of greenery emerges.	The sea was green and seemed to overflow	entailment	<pad> entailment</s>
159	A new constitution had been in the making since the persecution of the 1860's.	By the 1870's all laws had become obsolete and the land was no longer subject to them.	contradiction	<pad> contradiction</s>
160	A new constitution had been in the making since the persecution of the 1860's.	It was a turbulent time in the 1860's.	entailment	<pad> neutral</s>
161	A new constitution had been in the making since the persecution of the 1860's.	The new law sought to extend the rights of workers.	neutral	<pad> neutral</s>
162	Another higher thought, he said, first emerges in social interactions, between the child and his representatives in his tribe when a labor union is formed.	Young children are incapable of high-minded thinking.	contradiction	<pad> contradiction</s>
163	Another higher thought, he said, first emerges in social interactions, between the child and his representatives in his tribe when a labor union is formed.	Fishing is one of the most prestigious pursuits found in many cultures.	neutral	<pad> neutral</s>
164	Another higher thought, he said, first emerges in social interactions, between the child and his representatives in his tribe when a labor union is formed.	Exchanging gestures sometimes helps to exchange high ideals.	entailment	<pad> neutral</s>
165	Some communities had rezadores, or rezadoras, who were clergymen who led services at funerals or feasts of saints and whenever the priest was absent.	No community had a religious hierarchy that was not a priestly one.	contradiction	<pad> contradiction</s>
166	Some communities had rezadores, or rezadoras, who were clergymen who led services at funerals or feasts of saints and whenever the priest was absent.	Some communities had clergymen who were not priests.	entailment	<pad> contradiction</s>
167	Some communities had rezadores, or rezadoras, who were clergymen who led services at funerals or feasts of saints and whenever the priest was absent.	Some of the religious leaders had black hair.	neutral	<pad> neutral</s>
168	In role-playing games, there is an opportunity to play or combine roles to help children understand the similarities and differences in people's desires, thoughts, or feelings.	Young children can learn the similarities and differences between people.	entailment	<pad> entailment</s>
169	In role-playing games, there is an opportunity to play or combine roles to help children understand the similarities and differences in people's desires, thoughts, or feelings.	Little children see the differences between races.	neutral	<pad> neutral</s>
170	In role-playing games, there is an opportunity to play or combine roles to help children understand the similarities and differences in people's desires, thoughts, or feelings.	Young children do not learn anything.	contradiction	<pad> contradiction</s>
171	The moral high ground at the end of the German war in the constitution, then, was in fact the right to fall to the Nazi regime.	The Nazi regime tolerated it.	contradiction	<pad> neutral</s>
172	The moral high ground at the end of the German war in the constitution, then, was in fact the right to fall to the Nazi regime.	The Nazi regime executed anyone who had taken part.	neutral	<pad> neutral</s>
173	The moral high ground at the end of the German war in the constitution, then, was in fact the right to fall to the Nazi regime.	The Nazi regime came to an end.	entailment	<pad> contradiction</s>
174	Sonja began to imitate her daughters in uncontrollable outbursts of anger.	No one is an uncontrollable outburst of anger.	contradiction	<pad> contradiction</s>
175	Sonja began to imitate her daughters in uncontrollable outbursts of anger.	Sonja is a child.	entailment	<pad> neutral</s>
176	Sonja began to imitate her daughters in uncontrollable outbursts of anger.	Sonja was furious.	neutral	<pad> neutral</s>
177	In six of the fifty years that led up to the war itself, the Court did not simply apply this law.	The court often used a decades-old leverage to bring them into conflict with one another.	entailment	<pad> neutral</s>
178	In six of the fifty years that led up to the war itself, the Court did not simply apply this law.	The Court exercised this power four times over a period of 55 years, resulting in internal conflicts.	neutral	<pad> neutral</s>
179	In six of the fifty years that led up to the war itself, the Court did not simply apply this law.	The Court has used this power five million times to turn them against each other.	contradiction	<pad> contradiction</s>
180	I assure you, elders, that I have been fully briefed on this matter.	I am telling you that I have been given knowledge of everything.	entailment	<pad> neutral</s>
181	I assure you, elders, that I have been fully briefed on this matter.	The death of the detective I was told about.	neutral	<pad> neutral</s>
182	I assure you, elders, that I have been fully briefed on this matter.	There are many details that have been kept from me.	contradiction	<pad> contradiction</s>
183	The sound engulfed Captain Blood in a deep sense of dissatisfaction.	Captain Blood was able to reflect on his dissatisfaction without interruption.	contradiction	<pad> contradiction</s>
184	The sound engulfed Captain Blood in a deep sense of dissatisfaction.	Captain Blood's mind was distracted by the screams.	entailment	<pad> neutral</s>
185	The sound engulfed Captain Blood in a deep sense of dissatisfaction.	A puppy's scream roused the Captain from his slumber.	neutral	<pad> neutral</s>
186	But I do not forget that when I was being used as a slave in your grandparents' home in Barbados, they used me in a loving way,	You treated me well when I was a slave in Barbados.	entailment	<pad> entailment</s>
187	But I do not forget that when I was being used as a slave in your grandparents' home in Barbados, they used me in a loving way,	You have been very cruel to me and have treated me like dirt.	contradiction	<pad> contradiction</s>
188	But I do not forget that when I was being used as a slave in your grandparents' home in Barbados, they used me in a loving way,	Your grandfather used to beat me a lot when he was my master.	neutral	<pad> contradiction</s>
189	There, less than three miles from here, was the land - a patch of green that would fill the side of the slope.	A grassy, wooded country lay ahead.	entailment	<pad> entailment</s>
190	There, less than three miles from here, was the land - a patch of green that would fill the side of the slope.	The island they arrived on was uninhabited.	neutral	<pad> contradiction</s>
