	premise	hypothesis	label	llm
0	Honestly, I never thought about it, but I was so shocked, I ended up talking to him again.	I didn't talk to him anymore	contradiction	<pad> contradiction</s>
1	Honestly, I never thought about it, but I was so shocked, I ended up talking to him again.	It was heartbreaking to talk to him again	entailment	<pad> neutral</s>
2	Honestly, I never thought about it, but I was so shocked, I ended up talking to him again.	A Successful Conversation	neutral	<pad> neutral</s>
3	They told me, uh, that they're going to call the guy we graduated from to meet me.	They never told me anything about dating.	contradiction	<pad> contradiction</s>
4	They told me, uh, that they're going to call the guy we graduated from to meet me.	I was told that a young man would be called to meet me	entailment	<pad> entailment</s>
5	They told me, uh, that they're going to call the guy we graduated from to meet me.	A Young Man Who Arrived Late	neutral	<pad> neutral</s>
6	There's a lot you can say about that, but I'll skip it.	I want to tell you everything I've been through.	contradiction	<pad> contradiction</s>
7	There's a lot you can say about that, but I'll skip it.	I'm not going to talk about it, although there's a lot to talk about.	entailment	<pad> contradiction</s>
8	There's a lot you can say about that, but I'll skip it.	I don't talk about the history of the city because there is so much to talk about.	neutral	<pad> neutral</s>
9	So I don't know why	I know exactly why.	contradiction	<pad> contradiction</s>
10	So I don't know why	I don't know why he changed schools	neutral	<pad> neutral</s>
11	So I don't know why	I don't know why this happened.	entailment	<pad> neutral</s>
12	I'm the only one, uh, who's ever done a home inspection, an exam in a tiny little room	I didn't like being the only one supervising the exams	neutral	<pad> neutral</s>
13	I'm the only one, uh, who's ever done a home inspection, an exam in a tiny little room	Fireworks made in tiny rooms	entailment	<pad> neutral</s>
14	I'm the only one, uh, who's ever done a home inspection, an exam in a tiny little room	A few of us were responsible for overseeing the production of the incense	contradiction	<pad> contradiction</s>
15	I'm, uh, CEO Serija, he resigned, as Rick said.	Still working to this day	contradiction	<pad> neutral</s>
16	I'm, uh, CEO Serija, he resigned, as Rick said.	Retired in 2002	neutral	<pad> neutral</s>
17	I'm, uh, CEO Serija, he resigned, as Rick said.	Rick told you that I quit.	entailment	<pad> neutral</s>
18	There's money waiting on my desk and, um, uh, it's for the Cutty family, that's the name of the client.	A client named Cutty earns $10,000 a month	neutral	<pad> neutral</s>
19	There's money waiting on my desk and, um, uh, it's for the Cutty family, that's the name of the client.	This customer is called Cutty	entailment	<pad> neutral</s>
20	There's money waiting on my desk and, um, uh, it's for the Cutty family, that's the name of the client.	We have a client named Cutty	contradiction	<pad> entailment</s>
21	The girl who can help you is on her way to the city	The girl I need help with is far away	entailment	<pad> neutral</s>
22	The girl who can help you is on her way to the city	The girl who is going to help me is 5 km away	neutral	<pad> neutral</s>
23	The girl who can help you is on her way to the city	No one can help me	contradiction	<pad> contradiction</s>
24	But they were divided up as field helpers and housekeepers, so it was	All those who have made up their minds will work in the field	contradiction	<pad> neutral</s>
25	But they were divided up as field helpers and housekeepers, so it was	They could not agree on who would work in the fields and who would work in the home	entailment	<pad> neutral</s>
26	But they were divided up as field helpers and housekeepers, so it was	They could not agree on who should work in the cotton fields and who should plow the ground.	neutral	<pad> neutral</s>
27	I mean, they had, like, five children, one of whom died.	All Their Children Survived	contradiction	<pad> contradiction</s>
28	I mean, they had, like, five children, one of whom died.	One of the five children died.	entailment	<pad> entailment</s>
29	I mean, they had, like, five children, one of whom died.	A Dead Child is Born Sick	neutral	<pad> neutral</s>
30	He said there were tears coming out of his eyes, and then he told Joe to come up to the stage	She had tears in her eyes when she told him to go up on the stage	entailment	<pad> neutral</s>
