Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana.	Ban ƙara masa magana ba.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana.
HYPOTHESIS: Ban ƙara masa magana ba.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise logically implies the hypothesis. If gaskiya bana ba tunanin sa amma na fusata sosai, then ban ƙara masa magana."	entailment
1	Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana.	Naji haushi sosai kawai na fara ƙara yi masa magana.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana.
HYPOTHESIS: Naji haushi sosai kawai na fara ƙara yi masa magana.
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:**
The premise states that Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana. This can be translated as ""Gaskiya banana is not enough to make the banana soup, but it is necessary to add some salt to make it delicious."" The hypothesis states that native Hausas only add salt to make soup delicious. These two statements are contradictory to each other because the premise allows for the addition of other ingredients besides salt to make the soup delicious."	contradiction
2	Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana.	Mun yi hira mai dadi.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana.
HYPOTHESIS: Mun yi hira mai dadi.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that Gaskiya bana ba tunanin sa amma na fusata sosai, kuma dai daga karshe na ɓige da ƙara yi masa magana. This can be translated as ""Gaskiya banana is not ripe, but it is still sweet."" The hypothesis is that Mun yi hira mai dadi, which can be translated as ""There is a lot of rain.""

The premise contradicts the hypothesis. The premise states that the banana is sweet, while the hypothesis states that there is a lot of rain."	entailment
3	Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe.	Ba'a gaya min komai ba akan zan haɗu da kowa ba.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe.
HYPOTHESIS: Ba'a gaya min komai ba akan zan haɗu da kowa ba.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe. This can be translated as ""Sun is happy because he is going to meet his friends from afar."" The hypothesis is that ""Ba'a gaya min komai ba akan zan haɗu da kowa ba."" This can be translated as ""No one is happy because they will not be able to meet anyone."" The premise entails the hypothesis because if Sun is happy because he is going to meet his friends, it follows that no one is happy because they will not be able to meet anyone."	entailment
4	Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe.	An gayan zaa kira min wani mu haɗu. 	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe.
HYPOTHESIS: An gayan zaa kira min wani mu haɗu. 
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe. This can be translated as ""Sun is happy because he is going to meet his friends from afar."" The hypothesis is An gayan zaa kira min wani mu haɗu. This can be translated as ""He is going to meet his friends."" The premise entails the hypothesis because the premise specifically states that Sun is going to meet his friends."	entailment
5	Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe.	Mutumin ya ɗan zo a makare.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Sun gaya min cewa, uh cewa zaa kira min wani mu haɗu daga ƙarshe.
HYPOTHESIS: Mutumin ya ɗan zo a makare.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the sun is going to rise in the morning. The hypothesis states that a Muslim will go to pray. The premise does not have any information related to the hypothesis. Therefore, the premise entails the hypothesis."	entailment
6	Akwai abu da yawa da zaka iya cewa akan hakan mu tsallake wancan.	Ina so na faɗa ma duk abinda na sani akan hakan.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Akwai abu da yawa da zaka iya cewa akan hakan mu tsallake wancan.
HYPOTHESIS: Ina so na faɗa ma duk abinda na sani akan hakan.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise logically implies the hypothesis. If it is true that Akwai abu da yawa da zaka iya cewa akan hakan mu tsallake wancan, then it is also true that Ina so na faɗa ma duk abinda na sani akan hakan."	entailment
7	Akwai abu da yawa da zaka iya cewa akan hakan mu tsallake wancan.	Ba zanyi magana akan hakan ba, duk da akwai maganganu masu yawa akan hakan.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Akwai abu da yawa da zaka iya cewa akan hakan mu tsallake wancan.
HYPOTHESIS: Ba zanyi magana akan hakan ba, duk da akwai maganganu masu yawa akan hakan.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that if there is a lot of yawa (pepper) in the food, it will be very spicy. The hypothesis states that if there is any pepper in the food, it will be spicy. Since the premise is a stronger condition than the hypothesis, the premise entails the hypothesis."	entailment
8	Akwai abu da yawa da zaka iya cewa akan hakan mu tsallake wancan.	Ba zanyi magana akan tarihi jihar ba, saboda akwai abun faɗa da yawa.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Akwai abu da yawa da zaka iya cewa akan hakan mu tsallake wancan.
HYPOTHESIS: Ba zanyi magana akan tarihi jihar ba, saboda akwai abun faɗa da yawa.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that there is a lot of trouble and chaos in the state. The hypothesis suggests that the state's history will not be well-received because there is a lot of trouble and chaos. The premise therefore entails the hypothesis."	entailment
9	Dan haka ban tabbatar da mene dalili ba.	Na tabbatar da mene dalilin.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Dan haka ban tabbatar da mene dalili ba.
HYPOTHESIS: Na tabbatar da mene dalilin.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that Dan haka ban tabbatar da mene dalili ba. This can be translated as ""Dan haka will not pass the test because of mene dalili ba."" The hypothesis is ""Na tabbatar da mene dalilin."" This can be translated as ""He will not pass the test.""

The premise logically implies the hypothesis. If Dan haka will not pass the test because of mene dalili ba, then he will not pass the test. Therefore, the premise entails the hypothesis."	entailment
