Unnamed: 0	question	answer	llm	verbalized
0	Amadada kaJanet abeka amaqanda ali-16 ngosuku. Utya amathathu kwisidlo sakusasa rhoqo ngentseni kwaye ubhakela abahlobo bakhe iimufins yonke imihla. Uthengisa intsalela kwimarike yamafama yonke imihla nge-$2 ngeqanda ngalinye ledada. Ingaba wenza malini ngeedola yonke imihla kwimarike yamafama?  	18	<pad> $48</s>	48
1	Ilaphu lithatha iibholithi ezi-2 zefiber eluhlaza kunye nesiqingatha salo fiber emhlophe. Uthatha iibolithi ezingaphi xa zizonke?	3	<pad> 3</s>	3
2	UJosh ugqiba ekulungiseni indlu. Uthenga indlu ye-$80, 000 aze abeke i-$50, 000 ekulungiseni. Le nto inyusa ixabiso lendlu nge-150%. Wenze ingeniso engakanani?	70000	<pad> $10, 000</s>	10000
3	UJames ugqiba ekubalekeni imitsi emi-3 ka-3 ngeveki. Ubaleka iimitha ezingama-60 umtsi ngamnye. Zingaphi iimitha zizonke azibalekayo ngeveki?	540	<pad> 600</s>	600
4	Yonke imihla, UWendi utyisa inkukhu yakhe nganye iikomityi ezintathu zokutya kwenkukhu okuxutyiweyo, okunembewu, imisundululu kunye nemifuno ukuzigcina zisempilweni. Unika iinkukhu ukutya kwazo kwizidlo ezithathu ezahlukeneyo. Ekuseni, unika umhlambi weenkukhu zakhe iikomityi ezili-15 zokutya. Emva kwemini, unika iinkukhu zakhe ezinye iikomityi ezingama-25 zokutya. Zingaphi iikomityi zokutya ekufuneka azinike iinkukhu zakhe kwisidlo sokugqibela sosuku ukuba ubukhulu bomhlambi kaWendy ziinkukhu ezingama-20?	20	<pad> iikomityi ezingama-25</s>	25
5	UKylar waya evenkileni ukuya kuthenga iiglasi zendlu yakhe entsha. Iglasi enye ixabisa i-$5, kodwa iglasi nganye yesibini ixabisa kuphela i-60% yexabiso. UKylar ufuna ukuthenga iiglasi ezili-16. Kufuneka uhlawule malini yazo?	64	<pad> $120</s>	120
6	IToulouse ineegusha ezininzi ngokuphindwe kabini kuneCharleston. I-Charleston ineegusha eziphindwe ka-4 njenge-Seattle. Inegusha ezingaphi iToulouse, iCharleston, kunye neSeattle zizonke ukuba iSeattle ineegusha ezingama-20?	260	<pad> iCharleston</s>	-1
7	UCarla ukhuphela ifayile ye-200 GB. Ngokuqhelekileyo unokukhuphela i-2GB/ ngomzuzu, kodwa  i-40% yendlela yokukhuphela, i-windows inyanzela ukuqalisa kwakhona ukufaka uhlaziyo, oluthatha imizuzu engama-20. Emva koko uCarla kufuneka aqalise kwakhona ukukhuphela ukusukela ekuqaleni.	160	<pad> Answer not in context</s>	-1
8	UJohn uqhuba iiyure ezi-3 ngesantya sama-60 mph aze ajike kuba uyaqonda ukuba ulibele into ebaluleke kakhulu ekhaya. Uzama ukufika ekhaya kwiiyure ezi-4 kodwa uchitha iiyure ezi-2 zokuqala kwitrafikhi emileyo. Uchitha isiqingatha esilandelayo eqhuba ngesantya sama-30 mph, phambi kokuba akwazi ukuqhuba ixesha eliseleyo kwiiyure ezi-4 ezihamba ehamba ngama-80 mph. Ukude kangakanani ekhaya ekupheleni kweeyure ezi-4? 	45	<pad> iiyure ezi-2</s>	2
9	Umlinganiselo kaEliza ngeyure kwiiyure zokuqala ezingama-40 azisebenzayo iveki nganye zii-$10. Kwaye ufumana umvuzo wexesha elongezelelekileyo ngokuphindwe ka-1.2 kumlinganiselo wakhe oqhelekileyo weyure. Ukuba uEliza usebenze iiyure ezingama-45 kule veki, ungakanani umvuzo wakhe kule veki?	460	<pad> $45</s>	45
10	Inkqubo entsha yakhutshelwa ama-60 kwinyanga yokuqala. Inani lokukhutshelwa kwinyanga yesibini beliphindaphindeke kathathu kunokhutshelo kwinyanga yokuqala kodwa lancitshiswa ngama-30% kwinyanga yesithathu. Zingaphi izinto ezikhutshelweyo kwinkqubo kwisithuba seenyanga ezintathu?	366	<pad> 120</s>	120
11	UTaula waya kwindawo yokubhaka wathenga iintlobo ngeentlobo zamaqebengwana. Wathenga idozini ezi-3 ze-donut ezixabisa i-$68 idozini nganye, ezi-2 idozini zeekeyiki ezincinci ezixabisa i-$80 idozini nganye, kunye needozini ezi-6 zeekeyiki ezincinci ezixabisa i-$55 idozini nganye. Ibiyimalini indleko iyonke?	694	<pad> $275</s>	275
12	UCarlos utyala umthi welamuni. Umthi uza kuxabisa i-$90 ukuwutyala. Kunyaka ngamnye uza kukhula amalamuni asi-7, angawathengisa nge-$1.5 ngalinye. Kuxabisa i-$3 ngonyaka ukunkcenkcetshela nokondla umthi. Kuya kuthatha iminyaka emingaphi ngaphambi kokuba aqalise ukufumana imali kumthi welamuni.	13	<pad> iminyaka emihlanu</s>	-1
13	UMelanie ngumthengisi othengisa indlu ngendlu. Wathengisa enye kwisithathu sezixhobo zakhe zokufunxa ubumdaka kwindawo yokugcina izityalo, ezinye ezimbini kwindlu ebomvu, kunye nesiqingatha soko kwakusele kwindlu e-orenji. Ukuba uMelanie unezixhobo zokufunxa ezi-5 eziseleyo, Uqale ngezingaphi?	18	<pad> 3</s>	3
14	Kwiklasi yomdaniso yabafundi abangama-20, i-20 % ibhalise kumdaniso wangoku, i-25% yabaseleyo yabhalisa kumdaniso we-jazz , kwaye bonke abanye babhalise kumdaniso wehip-hop. Ithini ipesenti yabafundi bonke ababhalise kumdaniso wehip-hop?	60	<pad> i-75%</s>	75
15	Umrhwebi ufuna ukwenza ukhetho lokuthenga phakathi phakathi kwezicwangciso zokuthenga ezi-2: ubucwebe obuxabisa i-$5,000 okanye izixhobo zombane ezixabisa i-$8,000. Umcebisi wakhe wezezimali uqikelela ukuba imarike yobucwebe iza kunyuka nge2.5 % ngelixa imarike yezixhobo zombane iza kunyuka nge-1.5% kwinyanga enye. Ukuba umrhwebi ujonge ukunyusa inzuzo xa kuphela le nyanga ngokwenza ukhetho, iza kubayinzuzo engakanani le?	125	<pad> $5,000</s>	5000
16	Oololiwe ababini bashiya iSan Rafael ngexesha elinye. Baqala ukuya ngasentshona, bobabini bahamba iimayile ezingama-80. Ngosuku olulandelayo, baya emantla, behamba iimayile ezili-150. Uthini umgama ohanjwe nguloliwe ngamnye kwiintsuku ezimbini?	230	<pad> 80</s>	80
17	UJill uhlawula i-$20 ngeyure ukufundisa kunye ne-$30 ukubangumqeqeshi wecheerleading. Ukuba usebenza iiveki ezingama-50 ngonyaka, iiyure ezingama-50 ngeveki njengotitshala kunye neeyure ezili-15 ngeveki njengomqeqeshi, uthini umvuzo wakhe wonyaka?	57500	<pad> $10,000</s>	10000
18	UClair wenza i-omelet yamaqanda ama-3 qho ekuseni ngesidlo sasekuseni. Zingaphi idozini zamaqanda aza kuzitya kwiveki ezi-4?	7	<pad> 3</s>	3
19	UMarissa unyuka indlela ezimayile ezili-12. Uthathe iyure enye ukuhamba iimayile zokuqala ezi-4, wathatha enye iyure ukuhamba iimayile ezimbini. Ukuba ufuna isantya sakhe esiphakathi sibeziimayile ezi-4 iyure nganye, sisiphi isantya (kwiimayile ngeyure) esifunekayo ukuze ahambe umgama oseleyo?	6	<pad> 8</s>	8
20	Ndineelitha ezili-10 zesiselo se-orenji ezimbini kwisithathu samanzi kwaye ndinqwenela ukuzongeza kwiilitha ezili-15 zesiselo sepayina ezintathu kwisihlanu samanzi. Kodwa xa ndiyithela, ndichithe ilitha enye yesiselo se-orenji. Mangakanani amanzi ashiyeke kwiilitha ezingamashumi ama-24?	15	<pad> ilitha enye</s>	-1
21	URaymond kunye noSamantha ngabazala.  URaymond wazalwa iminyaka eyi-6 ngaphambi kukaSamantha. URaymond wabanonyana eneminyaka engama-23. Ukuba uSamantha uneminyaka engama-31 ngoku, wazalwa kwiminyaka emingaphi edlulileyo unyana kaRaymond?	14	<pad> 23</s>	23
22	UBilly uthengisa iiDVD. Unabathengi abasibhozo ngoLwesibini. Abathengi bakhe bokuqala bathenga iDVD ngamnye. Abathengi bajhe ababini abalandelayo bathenga iDVD ngamnye. Abathengi bakhe aba-3 bokugqibela abathengi naziphi na iiDVDs. Zingaphi iiDVD azithengisileyo uBilly ngolwesibini?	7	<pad> iiDVDs ezi-8</s>	8
23	Ikhandlela linyibilika ngeesentimitha ezi-2 kwiyure nganye xa livutha. Zingaphi iisentimitha bufutshane ikhandlela eliya kubazizo emva kokuvutha ukusuka kwi-1 PM ukuya kwi-5pm?	8	<pad> 2</s>	2
24	UKyle uthenge eyona ncwadi ithengiswayo kunyaka ophelileyo nge-$19.50. Oku ngama-25% isaphulelo kwixabiso layo. Lalithini ixabiso lokuqala lale ncwadi?	26	<pad> $28.50</s>	28
25	UMarie waodola isidlo esinye senkukhu esixabisa i-$12,5 iipakethe zobisi ezixabisa i-$3 lilinye, ama-apile ama-4 axabisa i-$1.50 lilinye, kunye neebhokisi zepizza. UMarie wahlawula i-$50 iyonke. Zingaphi iibhokisi zepizza uMarie aziodolileyo ukuba ibhokisi nganye ixabisa i-$8.50?	2	<pad> 4</s>	4
26	UMishka uthenge iipere ezi-3 zeebhulukhwe ezimfutshane, iipere ezi-3 zeebhulukhwe, kunye neepere ezi-3 zezihlangu. Ipere enye yeebhulukhwe ezimfutshane ixabisa i-$16.50. Ipere enye yeebhulukhwe ixabisa i-$22.50 kunye nepere enye yezihlangu exabisa i-$42. Zingaphi iidola azichithileyo uMishka kuzo zonke izinto zeempahla?	243	<pad> i-$127.50</s>	127
