premise,hypothesis,label,output
"Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena",Ntabwo narinongera kumuvugisha ,contradiction,Contradiction
"Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena",Narimfite intimba nisanga nongeye kumuvugisha ,entailment,Contradiction
"Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena",Twagiranye ikiganiro kiza,neutral,Neutral
"Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure",Ntabwo bigeze bambwira ikintu kijyanye noo guhura numuntu,contradiction,Neutral
"Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure",bambwiye ko hari umusore bazahamagara ngo duhure ,entailment,This is an entailment.
"Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure",Umusore yahageze atinze,neutral,Neutral
Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke,Nshaka kukubwira ibyonzi byose byerekarenye nabyo,contradiction,Contradiction
Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke,"Ntabwo nzabivugaho, nubwo hari byinshi byo kuvuga kuribyo",entailment,Contradiction
Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke,Ntabwo mvuga amateka yumujyi kuko hari byinshi byo kuvuga,neutral,Entailment
Ntabwo rero nzi impamvu,Nzi neza impamvu yabiteye,contradiction,Contradiction
Ntabwo rero nzi impamvu,Ntabwo nzi impamvu yahinduye amashuri,neutral,Contradiction
Ntabwo rero nzi impamvu,Sinzi impamvu ibyo byabaye,entailment,Entailment
"ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito",Sinakundaga kuba arinjyenyine uyobora ubugenzuzi kubizamini,neutral,Contradiction
"ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito",Ibizimini byakorewe mubyumba bito bito ,entailment,Contradiction
"ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito",Hariho bake muri twe bayoboraga ubugenzuzi bwo gukora ikizimani,contradiction,Contradiction
"Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze",Ndacyakora kugeza na nubu,contradiction,Entailment
"Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze",Nasezeye muri 2002,neutral,Neutral
"Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze",Rick yakubwiye ko nasezeye,entailment,Entailment
"Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya",Umukiriya witwa Cutty abona $10000 buri kwezi,neutral,Neutral
"Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya",Uyu numukiriya witwa Cutty,entailment,Entailment
"Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya",Ntabakiriya tugira bitwa Cutty,contradiction,Contradiction
Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi,Umukobwa nkeneye ko amfasha aba kure,entailment,Neutral
Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi,Umukobwa ugiye kumfasha ari murikilometero 5,neutral,Neutral
Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi,Ntamuntu ushobora kumfasha ,contradiction,Entailment
"Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze",Bose bemejeko bazakorera mumurima,contradiction,Entailment
"Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze",Ntibashoboraga kumvikana ninde wari gukorera mumurima nuwo gukorera murugo,entailment,Entailment
"Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze",Ntibashoboraga kwemeranya ninde ugomba gukora mumurima w ipamba nande ugomba gukoropa hasi,neutral,Neutral
"Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye",Abana babo bose bararokotse,contradiction,Contradiction
"Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye",Umwana umwe muribo batanu yarapfuye,entailment,Contradiction
"Ndashaka kuvuga ko bafite, nka, babyaranye abana batanu, umwe muri bo yarapfuye",Umwana wapfuye yavutse arwaye,neutral,Entailment
"Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza",Ubwo yamubwiraga kuzamuka ku rubaraza yari afite amarira mu maso ye,entailment,Entailment
"Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza",Yahise ahanagura amarira nyuma yo gusukuma Joe ku rubaraza,contradiction,Contradiction
"Yavuze ko hari amarira aturutse mu maso ati, noneho abwira Joe azamuke ku rubaraza",Yishimiye cyane kubona Joe ku buryo yatangiye kurira,neutral,Entailment
"Nubwo indege yaririkwaka umuriro, kuki yashya kandi igashonga ikoresheje icyerekezo kugirango imirasire isohoke",Imirasire irashobora kugabanywa mugihe cyumuriro,neutral,Entailment
"Nubwo indege yaririkwaka umuriro, kuki yashya kandi igashonga ikoresheje icyerekezo kugirango imirasire isohoke",Imirasire ishobora gutemba mu gice kiyobora indege imaze gushya,entailment,Entailment
"Nubwo indege yaririkwaka umuriro, kuki yashya kandi igashonga ikoresheje icyerekezo kugirango imirasire isohoke",Imirasire ntishobora gusohoka mugihe cy'umuriro,contradiction,Entailment
"Uyu ni Umuyobozi mukuru Serija Clem Francis, wasezeye mu ngabo zirwanira mu kirere muri Amerika",Umutware yasezeye mu ngabo zirwanira mu kirere muri Amerika,entailment,Contradiction
"Uyu ni Umuyobozi mukuru Serija Clem Francis, wasezeye mu ngabo zirwanira mu kirere muri Amerika",Umutware aherutse gusezera mu byumweru bike bishize,neutral,Neutral
"Uyu ni Umuyobozi mukuru Serija Clem Francis, wasezeye mu ngabo zirwanira mu kirere muri Amerika",Umuyobozi w'ingabo zirwanira mu kirere muri Amerika yatangiye umwuga we muri iki cyumweru,contradiction,Entailment
Byageze aho hari indege ebyiri cyangwa eshatu zihagera mucyumweru kandi sinari nzi aho ziguruka zigana,Indege zirenga imwe zihagera buri cyumweru,entailment,Contradiction
Byageze aho hari indege ebyiri cyangwa eshatu zihagera mucyumweru kandi sinari nzi aho ziguruka zigana,Ubwiyongere bwa ambuteyaje yindege buragoye,neutral,Neutral
Byageze aho hari indege ebyiri cyangwa eshatu zihagera mucyumweru kandi sinari nzi aho ziguruka zigana,Nta ndege zijya zihagera,contradiction,Contradiction
Bamaze kugira imyitozo mumyenda yuzuye yumuvuduko kandi byantwaye igihe niba ugiye mumyenda yumuvuduko  yuzuye,Bifata amezi agera kuri atatu kugirango urangize amahugurwa yo gukoresha ikositimu yumuvuduko yuzuye,neutral,Neutral
Bamaze kugira imyitozo mumyenda yuzuye yumuvuduko kandi byantwaye igihe niba ugiye mumyenda yumuvuduko  yuzuye,Amahugurwa yo gukoresha ikositimu yumuvuduko yuzuye ifata igihe,entailment,Neutral
Bamaze kugira imyitozo mumyenda yuzuye yumuvuduko kandi byantwaye igihe niba ugiye mumyenda yumuvuduko  yuzuye,Turashobora kugutoza gukoresha ikositimu yumuvuduko yuzuye mbere yuko umunsi umwe urangira,contradiction,Neutral
"Nashakaga kuvuga ko nta akaga ko kwinjirana bombe kuko itari guturika, tutitaye nu kuntu yakubise hasi",Icyibombe cyari cyarahagaritswe nujyendesha indege,neutral,Neutral
"Nashakaga kuvuga ko nta akaga ko kwinjirana bombe kuko itari guturika, tutitaye nu kuntu yakubise hasi",Igisasu nticyari gifite amahirwe yo guturika ,entailment,This is a contradiction.
"Nashakaga kuvuga ko nta akaga ko kwinjirana bombe kuko itari guturika, tutitaye nu kuntu yakubise hasi",Hariho akaga gakomeye mu guturika kwigisasu,contradiction,Contradiction
Kandi burya bisa neza nibyo ndikugerageza gukora,Sinzi neza uko ibi bisa kuri wowe,contradiction,Entailment
Kandi burya bisa neza nibyo ndikugerageza gukora,"Ndikugerageza gukora ibi, nkuko bigaragara",entailment,Entailment
Kandi burya bisa neza nibyo ndikugerageza gukora,Ndikugerageza kurangiza umushinga wanjye mucyumweru gitaha,neutral,Neutral
"Ariko uko byagenda kose, inyamaswa zikundi kwirekuza igihe cyose, cyane cyane ihene",Ihene zahungaga ikiraro cyazo buri munsi,neutral,Contradiction
"Ariko uko byagenda kose, inyamaswa zikundi kwirekuza igihe cyose, cyane cyane ihene",Ihene zatorokaga kenshi,entailment,Entailment
"Ariko uko byagenda kose, inyamaswa zikundi kwirekuza igihe cyose, cyane cyane ihene",Ihene zabitswe neza kandi zifite umutekano,contradiction,Entailment
Inzugi zarafunzwe tumaze kwinjira,Inzugi zose zarizifunguye,contradiction,Contradiction
Inzugi zarafunzwe tumaze kwinjira,nitwe twari dufite imfunguzo ,neutral,Contradiction
Inzugi zarafunzwe tumaze kwinjira,Twarinjiye nubwo imiryango yari ifunze,entailment,Neutral
Nibwirije rero gufata ibiteranyo ngerageza kubikemura uko biri,Ndumva nizeye ko ibiteranyo aribyo nkeneye kugirango ibi bikemurwe,neutral,This is an entailment.
Nibwirije rero gufata ibiteranyo ngerageza kubikemura uko biri,"Nta kimenyetso mfite cyo gukoresha imiteranyo gusa,ndakwinginze umpe ibisobanuro birambuye kugirango menye uko nacyemura iki kibazo",contradiction,Neutral
Nibwirije rero gufata ibiteranyo ngerageza kubikemura uko biri,Nzabibara nkurikije byose hamwe,entailment,Neutral
kandi ibyo ni byinshi muri byo biterwa nuko banyina bari kumiti,Ababyeyi ni abanywa ibiyobyabwenge,neutral,Neutral
kandi ibyo ni byinshi muri byo biterwa nuko banyina bari kumiti,Ababyeyi ntabwo bafite inyandiko yimiti cyangwa imiti ,contradiction,Entailment
kandi ibyo ni byinshi muri byo biterwa nuko banyina bari kumiti,Ababyeyi banywa imiti,entailment,Entailment
"Yego nibyiza rwose,hari ubwo imvura yaguye",Ntabwo nanga imvura,neutral,Entailment
"Yego nibyiza rwose,hari ubwo imvura yaguye",Nibyiza kandi imvura iragwa ,entailment,Contradiction
"Yego nibyiza rwose,hari ubwo imvura yaguye",Biteye ubwoba cyane ibyiri izuba ritajya rirangira,contradiction,Neutral
"Burya ubuzima bwabantu bufite agaciro, kandi niba ushobora kugorora umuntu",Ubuzima bwose bwagororwa kandi no guhabwa amahirwe ya kabiri,neutral,Entailment
"Burya ubuzima bwabantu bufite agaciro, kandi niba ushobora kugorora umuntu",Ntabantu bakwiriye kugororwa,contradiction,Entailment
"Burya ubuzima bwabantu bufite agaciro, kandi niba ushobora kugorora umuntu",Hatitawe kukugorora ubuzima bufite akahe agaciro,entailment,Entailment
yewe mwana ufite ikibazo kidasanzwe cyo gukoresha insinga,mbere sinigeze mbona ikibazo nkiki cyo gukoresha insinga ,neutral,This is an entailment.
yewe mwana ufite ikibazo kidasanzwe cyo gukoresha insinga,Gukoresha insinga ntabwo arikibazo,contradiction,Contradiction
yewe mwana ufite ikibazo kidasanzwe cyo gukoresha insinga,Hari ikibazo cyatewe no gukoresha insinga zidasanzwe,entailment,Entailment
"Byumvikana nkibishimishije cyane,yego birantangaje kubona ibintu bingahe bazemera",Ntabwo ntangazwa na gato nuko babyihanganiye,contradiction,Neutral
"Byumvikana nkibishimishije cyane,yego birantangaje kubona ibintu bingahe bazemera",Natangajwe nuko bakwemereye kuhatwara ibiryo nibinyobwa,neutral,Neutral
"Byumvikana nkibishimishije cyane,yego birantangaje kubona ibintu bingahe bazemera",Ndatangajwe nibyo bashobora gukuramo,entailment,Entailment
yewe ariko uko byagenda kose um abana banjye ubu bafite makumyabiri numwe na makumyabiri nine ubwo ndumva ataringombwa,Ntabwo aringombwa kuko abana banjye barengeje imyaka makumyabiri,entailment,Entailment
yewe ariko uko byagenda kose um abana banjye ubu bafite makumyabiri numwe na makumyabiri nine ubwo ndumva ataringombwa,Nshobora kubikora kuva begeranyije imyaka,neutral,Neutral
yewe ariko uko byagenda kose um abana banjye ubu bafite makumyabiri numwe na makumyabiri nine ubwo ndumva ataringombwa,Ningombwa kuva bombi bafite imyaka icumi na cumi n'umwe,contradiction,Neutral
yego abantu bashoboraga kuba kukazi umwanya uwariwo wose cyangwa ibyemezo byabo bishobora gutekerezwaho mugihe bagomba gufata icyemezo,"Yego, abantu badashobora gutanga urubanza rufatika",entailment,Entailment
yego abantu bashoboraga kuba kukazi umwanya uwariwo wose cyangwa ibyemezo byabo bishobora gutekerezwaho mugihe bagomba gufata icyemezo,"Yego, abantu bashobora kuba badashonje",neutral,Contradiction
yego abantu bashoboraga kuba kukazi umwanya uwariwo wose cyangwa ibyemezo byabo bishobora gutekerezwaho mugihe bagomba gufata icyemezo,"Yego, abantu bafite ubushobozi bwo gufata ibyemezo ntibigera babangamrwa",contradiction,This is an entailment.
oya baracyariho baracyari murugendo bazenguruka kuva mu mpera za mirongo itandatu,Batangiye urugendo bazenguruka kuva mbere ya 1970,entailment,Neutral
oya baracyariho baracyari murugendo bazenguruka kuva mu mpera za mirongo itandatu,Bakunda gukora ingendo,neutral,Entailment
oya baracyariho baracyari murugendo bazenguruka kuva mu mpera za mirongo itandatu,Baheruka kurangiza urugendo rwabo ubu vuba,contradiction,Neutral
Nigute wakora imyitozo,Urashobora gusobanura uburyo wakora imyitozo?,entailment,Entailment
Nigute wakora imyitozo,Nshishikajwe na imyitozo kuko nkeneye ibikorwa bimwe na bimwe byumutima,neutral,Neutral
Nigute wakora imyitozo,"Nyamuneka ureke kuvuga ibyerekeye imyitozo
",contradiction,Neutral
Nibyiza ko aribyo byiza ntabwo narinarigeze mbitekerezaho yego,Icyo nigitekerezo kitafatika nirengagije icyumweru gishize,contradiction,Contradiction
Nibyiza ko aribyo byiza ntabwo narinarigeze mbitekerezaho yego,Iyo ni ingingo nziza,entailment,Contradiction
Nibyiza ko aribyo byiza ntabwo narinarigeze mbitekerezaho yego,Amayoberane uvuga ni ingingo nziza,neutral,Neutral
amashuri yincuke iminsi ibiri mu cyumweru babyita umunsi wabaturage bakuru wamashuri yincuke ariko akajya mu ikigo cy'abenegihugu bakuru,Ikigo cyo kwita ku bana bakora buri munsi kubana bari munsi yimyaka itanu gusa,contradiction,Neutral
amashuri yincuke iminsi ibiri mu cyumweru babyita umunsi wabaturage bakuru wamashuri yincuke ariko akajya mu ikigo cy'abenegihugu bakuru,Babemerera kujyayo inshuro zirenga ebyiri mu cyumweru niba abageze mu zabukuru babishoboye,neutral,Neutral
amashuri yincuke iminsi ibiri mu cyumweru babyita umunsi wabaturage bakuru wamashuri yincuke ariko akajya mu ikigo cy'abenegihugu bakuru,Bavuga ko ari umunsi mukuru wo kwita kubageze mu zabukuru ariko byitwa ikigo gikuru,entailment,Contradiction
iyo niyo yari intego yabo oh,Nibyo baharaniraga,entailment,Contradiction
iyo niyo yari intego yabo oh,Ntabwo aribyo bifuzaga,contradiction,Contradiction
iyo niyo yari intego yabo oh,Bashoboye kugeze ku ntego zabo,neutral,Contradiction
Kugenzura imbunda bikeneye gukoresha amaboko abiri,Kimwe cya kabiri mumakosa yimbunda bituruka kumikoreshereze yukuboko kumwe,neutral,Neutral
Kugenzura imbunda bikeneye gukoresha amaboko abiri,Inzira nziza igana kugenzura imbunda ni ugukoresha amaguru yombi,contradiction,Neutral
Kugenzura imbunda bikeneye gukoresha amaboko abiri,Koresha amaboko yombi niba ushaka kwitoza kugenzura imbunda,entailment,Entailment
kandi uh ariko bitunguranye biva ahantu ntazi aho biva ariko,Sinzi aho bituruka ariko birihuta,entailment,This is a contradiction.
kandi uh ariko bitunguranye biva ahantu ntazi aho biva ariko,Biza byihuse ariko nzi aho bishobora guturuka,neutral,Neutral
kandi uh ariko bitunguranye biva ahantu ntazi aho biva ariko,Biza nka molase kandi nzi neza igihe bizazira,contradiction,Neutral
oya mubyukuri ntanubwo mbimenyereye simbikeka,Ntacyonzi kubiganye nabyo,entailment,Entailment
oya mubyukuri ntanubwo mbimenyereye simbikeka,Ndi injiji mubijyanye nibyurukundo,neutral,Neutral
oya mubyukuri ntanubwo mbimenyereye simbikeka,Maze imyaka myinshi mbyiga,contradiction,Neutral
yego urabizi ko yari akomeye ,Ntekereza ko azi ko yari akomeye,neutral,This is an entailment.
yego urabizi ko yari akomeye ,Oya yari ateye ubwoba,contradiction,Contradiction
yego urabizi ko yari akomeye ,Yego yari mwiza cyane,entailment,Contradiction
yego yatanze igitekerezo cyo kubona uh um a uh um umukoropesho warigukoreshwa,Yatanze igitekerezo cyokugura icyuho,contradiction,Contradiction
yego yatanze igitekerezo cyo kubona uh um a uh um umukoropesho warigukoreshwa,Yatanze igitekerezo cyo gushaka umukoropesho,entailment,Entailment
yego yatanze igitekerezo cyo kubona uh um a uh um umukoropesho warigukoreshwa,Yashakaga kuhasukura amaraso akoresheje umukoropesho,neutral,Neutral
nibibi rwose kubona hanze harabaye irasa hafi mu ibice bitatu uturuka iwacu,Ibyokurasa byibuze byabaye ibirometero 100 uvuye aho ntuye,contradiction,Neutral
