	premise	hypothesis	label	llm
0	Honestly, I never thought about it, but I was so shocked, I ended up talking to him again.	I didn't talk to him anymore	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Honestly, I never thought about it, but I was so shocked, I ended up talking to him again.
HYPOTHESIS: I didn't talk to him anymore
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
1	Honestly, I never thought about it, but I was so shocked, I ended up talking to him again.	It was heartbreaking to talk to him again	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Honestly, I never thought about it, but I was so shocked, I ended up talking to him again.
HYPOTHESIS: It was heartbreaking to talk to him again
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise contradicts the hypothesis.<eos>"
2	Honestly, I never thought about it, but I was so shocked, I ended up talking to him again.	A Successful Conversation	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Honestly, I never thought about it, but I was so shocked, I ended up talking to him again.
HYPOTHESIS: A Successful Conversation
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The premise does not provide enough information to determine whether it entails or contradicts the hypothesis.<eos>"
3	They told me, uh, that they're going to call the guy we graduated from to meet me.	They never told me anything about dating.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They told me, uh, that they're going to call the guy we graduated from to meet me.
HYPOTHESIS: They never told me anything about dating.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
4	They told me, uh, that they're going to call the guy we graduated from to meet me.	I was told that a young man would be called to meet me	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They told me, uh, that they're going to call the guy we graduated from to meet me.
HYPOTHESIS: I was told that a young man would be called to meet me
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
5	They told me, uh, that they're going to call the guy we graduated from to meet me.	A Young Man Who Arrived Late	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They told me, uh, that they're going to call the guy we graduated from to meet me.
HYPOTHESIS: A Young Man Who Arrived Late
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
6	There's a lot you can say about that, but I'll skip it.	I want to tell you everything I've been through.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's a lot you can say about that, but I'll skip it.
HYPOTHESIS: I want to tell you everything I've been through.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
7	There's a lot you can say about that, but I'll skip it.	I'm not going to talk about it, although there's a lot to talk about.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's a lot you can say about that, but I'll skip it.
HYPOTHESIS: I'm not going to talk about it, although there's a lot to talk about.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
8	There's a lot you can say about that, but I'll skip it.	I don't talk about the history of the city because there is so much to talk about.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's a lot you can say about that, but I'll skip it.
HYPOTHESIS: I don't talk about the history of the city because there is so much to talk about.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
9	So I don't know why	I know exactly why.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So I don't know why
HYPOTHESIS: I know exactly why.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
10	So I don't know why	I don't know why he changed schools	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So I don't know why
HYPOTHESIS: I don't know why he changed schools
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
11	So I don't know why	I don't know why this happened.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So I don't know why
HYPOTHESIS: I don't know why this happened.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
12	I'm the only one, uh, who's ever done a home inspection, an exam in a tiny little room	I didn't like being the only one supervising the exams	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm the only one, uh, who's ever done a home inspection, an exam in a tiny little room
HYPOTHESIS: I didn't like being the only one supervising the exams
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
13	I'm the only one, uh, who's ever done a home inspection, an exam in a tiny little room	Fireworks made in tiny rooms	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm the only one, uh, who's ever done a home inspection, an exam in a tiny little room
HYPOTHESIS: Fireworks made in tiny rooms
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The premise does not provide enough information to determine whether it entails or contradicts the hypothesis.<eos>"
14	I'm the only one, uh, who's ever done a home inspection, an exam in a tiny little room	A few of us were responsible for overseeing the production of the incense	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm the only one, uh, who's ever done a home inspection, an exam in a tiny little room
HYPOTHESIS: A few of us were responsible for overseeing the production of the incense
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction. The premise implies that the speaker is the only one who has done a home inspection in a tiny little room, but the hypothesis suggests that a few people were responsible for overseeing the production of incense.<eos>"
15	I'm, uh, CEO Serija, he resigned, as Rick said.	Still working to this day	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm, uh, CEO Serija, he resigned, as Rick said.
HYPOTHESIS: Still working to this day
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
16	I'm, uh, CEO Serija, he resigned, as Rick said.	Retired in 2002	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm, uh, CEO Serija, he resigned, as Rick said.
HYPOTHESIS: Retired in 2002
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The statement in the premise does not directly contradict or support the hypothesis in the statement.<eos>"
17	I'm, uh, CEO Serija, he resigned, as Rick said.	Rick told you that I quit.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm, uh, CEO Serija, he resigned, as Rick said.
HYPOTHESIS: Rick told you that I quit.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
18	There's money waiting on my desk and, um, uh, it's for the Cutty family, that's the name of the client.	A client named Cutty earns $10,000 a month	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's money waiting on my desk and, um, uh, it's for the Cutty family, that's the name of the client.
HYPOTHESIS: A client named Cutty earns $10,000 a month
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The statement does not provide enough information to determine whether it entails or contradicts the hypothesis.<eos>"
19	There's money waiting on my desk and, um, uh, it's for the Cutty family, that's the name of the client.	This customer is called Cutty	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's money waiting on my desk and, um, uh, it's for the Cutty family, that's the name of the client.
HYPOTHESIS: This customer is called Cutty
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
20	There's money waiting on my desk and, um, uh, it's for the Cutty family, that's the name of the client.	We have a client named Cutty	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's money waiting on my desk and, um, uh, it's for the Cutty family, that's the name of the client.
HYPOTHESIS: We have a client named Cutty
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The statement does not provide enough information to determine whether it entails or contradicts the hypothesis.<eos>"
21	The girl who can help you is on her way to the city	The girl I need help with is far away	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The girl who can help you is on her way to the city
HYPOTHESIS: The girl I need help with is far away
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
22	The girl who can help you is on her way to the city	The girl who is going to help me is 5 km away	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The girl who can help you is on her way to the city
HYPOTHESIS: The girl who is going to help me is 5 km away
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
23	The girl who can help you is on her way to the city	No one can help me	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The girl who can help you is on her way to the city
HYPOTHESIS: No one can help me
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
24	But they were divided up as field helpers and housekeepers, so it was	All those who have made up their minds will work in the field	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: But they were divided up as field helpers and housekeepers, so it was
HYPOTHESIS: All those who have made up their minds will work in the field
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The statement does not provide enough information to determine whether it entails or contradicts the hypothesis.<eos>"
25	But they were divided up as field helpers and housekeepers, so it was	They could not agree on who would work in the fields and who would work in the home	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: But they were divided up as field helpers and housekeepers, so it was
HYPOTHESIS: They could not agree on who would work in the fields and who would work in the home
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
26	But they were divided up as field helpers and housekeepers, so it was	They could not agree on who should work in the cotton fields and who should plow the ground.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: But they were divided up as field helpers and housekeepers, so it was
HYPOTHESIS: They could not agree on who should work in the cotton fields and who should plow the ground.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
27	I mean, they had, like, five children, one of whom died.	All Their Children Survived	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I mean, they had, like, five children, one of whom died.
HYPOTHESIS: All Their Children Survived
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
28	I mean, they had, like, five children, one of whom died.	One of the five children died.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I mean, they had, like, five children, one of whom died.
HYPOTHESIS: One of the five children died.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The hypothesis does not contradict or entail the premise.<eos>"
29	I mean, they had, like, five children, one of whom died.	A Dead Child is Born Sick	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I mean, they had, like, five children, one of whom died.
HYPOTHESIS: A Dead Child is Born Sick
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
30	He said there were tears coming out of his eyes, and then he told Joe to come up to the stage	She had tears in her eyes when she told him to go up on the stage	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: He said there were tears coming out of his eyes, and then he told Joe to come up to the stage
HYPOTHESIS: She had tears in her eyes when she told him to go up on the stage
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
31	He said there were tears coming out of his eyes, and then he told Joe to come up to the stage	She quickly wiped away tears after pushing Joe off the stage	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: He said there were tears coming out of his eyes, and then he told Joe to come up to the stage
HYPOTHESIS: She quickly wiped away tears after pushing Joe off the stage
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
32	He said there were tears coming out of his eyes, and then he told Joe to come up to the stage	She was so happy to see Joe that she began to cry	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: He said there were tears coming out of his eyes, and then he told Joe to come up to the stage
HYPOTHESIS: She was so happy to see Joe that she began to cry
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
33	Even though the plane was engulfed in flames, why would it burn and melt using a propeller to allow the radiation to escape?	Radiation can be reduced in the event of a fire	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Even though the plane was engulfed in flames, why would it burn and melt using a propeller to allow the radiation to escape?
HYPOTHESIS: Radiation can be reduced in the event of a fire
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
