	premise	hypothesis	label	llm
0	Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.	I never spoke to him again.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.
HYPOTHESIS: I never spoke to him again.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
1	Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.	I was so upset that I started talking to him again.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.
HYPOTHESIS: I was so upset that I started talking to him again.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
2	Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.	We made it a very enjoyable talk.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.
HYPOTHESIS: We made it a very enjoyable talk.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise contradicts the hypothesis.<eos>"
3	"They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him""."	I had never been invited to meet anyone.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him"".
HYPOTHESIS: I had never been invited to meet anyone.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
4	"They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him""."	I was told that a young man was to be called in to see me.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him"".
HYPOTHESIS: I was told that a young man was to be called in to see me.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
5	"They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him""."	The boy appeared to be very young.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him"".
HYPOTHESIS: The boy appeared to be very young.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
6	We have much to say about this man, but we will pass on to the next.	I want to tell you all I know about it!	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: We have much to say about this man, but we will pass on to the next.
HYPOTHESIS: I want to tell you all I know about it!
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
7	We have much to say about this man, but we will pass on to the next.	There is much more to be said, but I will not talk about it.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: We have much to say about this man, but we will pass on to the next.
HYPOTHESIS: There is much more to be said, but I will not talk about it.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
8	We have much to say about this man, but we will pass on to the next.	I'm not going to talk about the history of the city, because there's so much history.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: We have much to say about this man, but we will pass on to the next.
HYPOTHESIS: I'm not going to talk about the history of the city, because there's so much history.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
9	So I really don't know why.	I have no doubt as to why.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So I really don't know why.
HYPOTHESIS: I have no doubt as to why.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
10	So I really don't know why.	I don't know why he changed schools.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So I really don't know why.
HYPOTHESIS: I don't know why he changed schools.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
11	So I really don't know why.	I don't know why.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So I really don't know why.
HYPOTHESIS: I don't know why.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
12	I was the only one, and I always opened the checkpoint in a low-altitude cave.	I didn't want to be the one to open the door.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was the only one, and I always opened the checkpoint in a low-altitude cave.
HYPOTHESIS: I didn't want to be the one to open the door.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
13	I was the only one, and I always opened the checkpoint in a low-altitude cave.	Experiments were carried out in a low-pressure environment.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was the only one, and I always opened the checkpoint in a low-altitude cave.
HYPOTHESIS: Experiments were carried out in a low-pressure environment.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The premise does not provide enough information to determine whether it entails or contradicts the hypothesis.<eos>"
14	I was the only one, and I always opened the checkpoint in a low-altitude cave.	Only a few of us were able to keep an eye on it.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was the only one, and I always opened the checkpoint in a low-altitude cave.
HYPOTHESIS: Only a few of us were able to keep an eye on it.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
15	I, oh, the CEO of Sage, am retired, just like Rick said.	I am still working today.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I, oh, the CEO of Sage, am retired, just like Rick said.
HYPOTHESIS: I am still working today.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
16	I, oh, the CEO of Sage, am retired, just like Rick said.	In 2002, I was able to retire.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I, oh, the CEO of Sage, am retired, just like Rick said.
HYPOTHESIS: In 2002, I was able to retire.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The statement in the premise does not directly contradict or support the hypothesis in the following statement. It is simply a statement about the CEO of Sage being retired.<eos>"
17	I, oh, the CEO of Sage, am retired, just like Rick said.	Rick has told you that I am retired.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I, oh, the CEO of Sage, am retired, just like Rick said.
HYPOTHESIS: Rick has told you that I am retired.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
18	There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.	The Cutty family earns $10,000 a month.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.
HYPOTHESIS: The Cutty family earns $10,000 a month.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
19	There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.	There is the Cutty family.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.
HYPOTHESIS: There is the Cutty family.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The statement does not provide enough information to determine whether it entails or contradicts the hypothesis.<eos>"
20	There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.	We don't have any customers named Cutty.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.
HYPOTHESIS: We don't have any customers named Cutty.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction.<eos>"
21	The girl who was supposed to help me had moved across town.	The girl I need help with lives far away.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The girl who was supposed to help me had moved across town.
HYPOTHESIS: The girl I need help with lives far away.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
22	The girl who was supposed to help me had moved across town.	She was going to help me, five miles away.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The girl who was supposed to help me had moved across town.
HYPOTHESIS: She was going to help me, five miles away.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
23	The girl who was supposed to help me had moved across town.	No one could help me.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The girl who was supposed to help me had moved across town.
HYPOTHESIS: No one could help me.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
24	But they were divided as to who was a farm worker and who was a household child, it was a tribe.	All of them agreed to work in the field.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: But they were divided as to who was a farm worker and who was a household child, it was a tribe.
HYPOTHESIS: All of them agreed to work in the field.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
25	But they were divided as to who was a farm worker and who was a household child, it was a tribe.	They could not agree on who was the farmer and who was the householder.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: But they were divided as to who was a farm worker and who was a household child, it was a tribe.
HYPOTHESIS: They could not agree on who was the farmer and who was the householder.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
26	But they were divided as to who was a farm worker and who was a household child, it was a tribe.	They could not agree on who should work in the fields and who should plow the land.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: But they were divided as to who was a farm worker and who was a household child, it was a tribe.
HYPOTHESIS: They could not agree on who should work in the fields and who should plow the land.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
27	I mean, they had, like, five kids, and one of them died.	All of their children survived.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I mean, they had, like, five kids, and one of them died.
HYPOTHESIS: All of their children survived.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
28	I mean, they had, like, five kids, and one of them died.	One of the five children died.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I mean, they had, like, five kids, and one of them died.
HYPOTHESIS: One of the five children died.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Entitlement<eos>"
29	I mean, they had, like, five kids, and one of them died.	The dead child was born with a birth defect.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I mean, they had, like, five kids, and one of them died.
HYPOTHESIS: The dead child was born with a birth defect.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
30	She said only that tears were flowing from her eyes, and then she told Joe to come up to the balcony.	Tears welled up in her eyes as she told the doorman to go up.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: She said only that tears were flowing from her eyes, and then she told Joe to come up to the balcony.
HYPOTHESIS: Tears welled up in her eyes as she told the doorman to go up.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The statement does not provide enough information to determine whether it entails or contradicts the hypothesis.<eos>"
31	She said only that tears were flowing from her eyes, and then she told Joe to come up to the balcony.	As soon as she came down from the balcony, she stopped crying.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: She said only that tears were flowing from her eyes, and then she told Joe to come up to the balcony.
HYPOTHESIS: As soon as she came down from the balcony, she stopped crying.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
32	She said only that tears were flowing from her eyes, and then she told Joe to come up to the balcony.	She was so happy to see Joe that she burst into tears.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: She said only that tears were flowing from her eyes, and then she told Joe to come up to the balcony.
HYPOTHESIS: She was so happy to see Joe that she burst into tears.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The statement does not provide enough information to determine whether the premise entails or contradicts the hypothesis.<eos>"
33	Even if the plane was on fire, what would have happened if it had burned and exploded through the debris?	Similarly, this light can survive even under fire.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Even if the plane was on fire, what would have happened if it had burned and exploded through the debris?
HYPOTHESIS: Similarly, this light can survive even under fire.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise contradicts the hypothesis.<eos>"
34	Even if the plane was on fire, what would have happened if it had burned and exploded through the debris?	The glow came from the body of one of the pilots after the plane had taken off.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Even if the plane was on fire, what would have happened if it had burned and exploded through the debris?
HYPOTHESIS: The glow came from the body of one of the pilots after the plane had taken off.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction.<eos>"
35	Even if the plane was on fire, what would have happened if it had burned and exploded through the debris?	It was a flash of light when the fire was not burning.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Even if the plane was on fire, what would have happened if it had burned and exploded through the debris?
HYPOTHESIS: It was a flash of light when the fire was not burning.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
36	This is Chief of Staff Sergeant Clem Francis, a retired U.S. Air Force officer.	The executive retired from the US Air Force.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: This is Chief of Staff Sergeant Clem Francis, a retired U.S. Air Force officer.
HYPOTHESIS: The executive retired from the US Air Force.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
