	premise	hypothesis	label	llm
0	Honestly I didn't think about it but I was very angry, and finally I hid and talked to him more.	I never spoke to him again.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Honestly I didn't think about it but I was very angry, and finally I hid and talked to him more.
HYPOTHESIS: I never spoke to him again.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
1	Honestly I didn't think about it but I was very angry, and finally I hid and talked to him more.	I just got so angry that I started talking to him more.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Honestly I didn't think about it but I was very angry, and finally I hid and talked to him more.
HYPOTHESIS: I just got so angry that I started talking to him more.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
2	Honestly I didn't think about it but I was very angry, and finally I hid and talked to him more.	We had a pleasant conversation.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Honestly I didn't think about it but I was very angry, and finally I hid and talked to him more.
HYPOTHESIS: We had a pleasant conversation.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
3	They told me that, uh that they would call me and meet me at the end.	I wasn't told anything about meeting anyone.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They told me that, uh that they would call me and meet me at the end.
HYPOTHESIS: I wasn't told anything about meeting anyone.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
4	They told me that, uh that they would call me and meet me at the end.	I was told to call someone to meet me.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They told me that, uh that they would call me and meet me at the end.
HYPOTHESIS: I was told to call someone to meet me.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
5	They told me that, uh that they would call me and meet me at the end.	The man was a little late.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They told me that, uh that they would call me and meet me at the end.
HYPOTHESIS: The man was a little late.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
6	There's a lot you could say on that one to skip that one.	I want to tell him everything I know about it.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's a lot you could say on that one to skip that one.
HYPOTHESIS: I want to tell him everything I know about it.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
7	There's a lot you could say on that one to skip that one.	I won't talk about it, although there is a lot of talk about it.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's a lot you could say on that one to skip that one.
HYPOTHESIS: I won't talk about it, although there is a lot of talk about it.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
8	There's a lot you could say on that one to skip that one.	I won't talk about the history of the state, because there is a lot of conflict.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's a lot you could say on that one to skip that one.
HYPOTHESIS: I won't talk about the history of the state, because there is a lot of conflict.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
9	I'm not sure why.	I'm sure that's why.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm not sure why.
HYPOTHESIS: I'm sure that's why.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
