Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena	Ntabwo narinongera kumuvugisha 	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena
HYPOTHESIS: Ntabwo narinongera kumuvugisha 
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
1	Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena	Narimfite intimba nisanga nongeye kumuvugisha 	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena
HYPOTHESIS: Narimfite intimba nisanga nongeye kumuvugisha 
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
2	Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena	Twagiranye ikiganiro kiza	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena
HYPOTHESIS: Twagiranye ikiganiro kiza
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
3	Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure	Ntabwo bigeze bambwira ikintu kijyanye noo guhura numuntu	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure
HYPOTHESIS: Ntabwo bigeze bambwira ikintu kijyanye noo guhura numuntu
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
4	Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure	bambwiye ko hari umusore bazahamagara ngo duhure 	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure
HYPOTHESIS: bambwiye ko hari umusore bazahamagara ngo duhure 
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"	neutral
5	Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure	Umusore yahageze atinze	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure
HYPOTHESIS: Umusore yahageze atinze
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
6	Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke	Nshaka kukubwira ibyonzi byose byerekarenye nabyo	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke
HYPOTHESIS: Nshaka kukubwira ibyonzi byose byerekarenye nabyo
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"	neutral
7	Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke	Ntabwo nzabivugaho, nubwo hari byinshi byo kuvuga kuribyo	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke
HYPOTHESIS: Ntabwo nzabivugaho, nubwo hari byinshi byo kuvuga kuribyo
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
8	Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke	Ntabwo mvuga amateka yumujyi kuko hari byinshi byo kuvuga	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke
HYPOTHESIS: Ntabwo mvuga amateka yumujyi kuko hari byinshi byo kuvuga
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction.<eos>"	contradiction
9	Ntabwo rero nzi impamvu	Nzi neza impamvu yabiteye	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ntabwo rero nzi impamvu
HYPOTHESIS: Nzi neza impamvu yabiteye
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
