Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Ngangingacabangi ngisho nangalokho, kodwa ngangikhathazekile futhi ngaze ngagcina sengikhuluma naye futhi	Angikaze ngikhulume naye futhi	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ngangingacabangi ngisho nangalokho, kodwa ngangikhathazekile futhi ngaze ngagcina sengikhuluma naye futhi
HYPOTHESIS: Angikaze ngikhulume naye futhi
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
1	Ngangingacabangi ngisho nangalokho, kodwa ngangikhathazekile futhi ngaze ngagcina sengikhuluma naye futhi	Ngangithukuthele kakhulu ngaze ngaqala ukukhuluma naye	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ngangingacabangi ngisho nangalokho, kodwa ngangikhathazekile futhi ngaze ngagcina sengikhuluma naye futhi
HYPOTHESIS: Ngangithukuthele kakhulu ngaze ngaqala ukukhuluma naye
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
2	Ngangingacabangi ngisho nangalokho, kodwa ngangikhathazekile futhi ngaze ngagcina sengikhuluma naye futhi	Sakhuluma kahle	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ngangingacabangi ngisho nangalokho, kodwa ngangikhathazekile futhi ngaze ngagcina sengikhuluma naye futhi
HYPOTHESIS: Sakhuluma kahle
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"	neutral
3	Bangitshela ukuthi bazobiza owesilisa ekugcineni engizohlangana naye	Angikaze ngitshelwe lutho ngokuthi kumele ngihlangane nobani	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bangitshela ukuthi bazobiza owesilisa ekugcineni engizohlangana naye
HYPOTHESIS: Angikaze ngitshelwe lutho ngokuthi kumele ngihlangane nobani
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
4	Bangitshela ukuthi bazobiza owesilisa ekugcineni engizohlangana naye	Ngatshelwa ukuthi owesilisa uzobizwa ukuze sihlangane	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bangitshela ukuthi bazobiza owesilisa ekugcineni engizohlangana naye
HYPOTHESIS: Ngatshelwa ukuthi owesilisa uzobizwa ukuze sihlangane
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The statement does not provide enough information to determine if it entails or contradicts the hypothesis.<eos>"	neutral
5	Bangitshela ukuthi bazobiza owesilisa ekugcineni engizohlangana naye	Owesilisa wafika emva kwesikhathi	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Bangitshela ukuthi bazobiza owesilisa ekugcineni engizohlangana naye
HYPOTHESIS: Owesilisa wafika emva kwesikhathi
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
6	Kuningi ongakhuluma ngakho kulokho,ngizokweqa lokho	Ngifuna ukukutshela yonke into engiyaziyo ngalokho	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kuningi ongakhuluma ngakho kulokho,ngizokweqa lokho
HYPOTHESIS: Ngifuna ukukutshela yonke into engiyaziyo ngalokho
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"	neutral
7	Kuningi ongakhuluma ngakho kulokho,ngizokweqa lokho	Ngeke ngikhulume ngalokho, yize noma kukuningi engingakusho	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kuningi ongakhuluma ngakho kulokho,ngizokweqa lokho
HYPOTHESIS: Ngeke ngikhulume ngalokho, yize noma kukuningi engingakusho
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
8	Kuningi ongakhuluma ngakho kulokho,ngizokweqa lokho	Ngeke ngikhulume ngomlando wedolobha ngoba kuningi engingakusho	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kuningi ongakhuluma ngakho kulokho,ngizokweqa lokho
HYPOTHESIS: Ngeke ngikhulume ngomlando wedolobha ngoba kuningi engingakusho
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
9	Anginaso isiqiniseko ukuthi kungani	Nginesiqiniseko ukuthi isizathu yini	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Anginaso isiqiniseko ukuthi kungani
HYPOTHESIS: Nginesiqiniseko ukuthi isizathu yini
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"	contradiction
