	question	answer	llm
0	Janet's ducks lay 16 eggs a day. She eats three at breakfast and then bakes four muffins for her friends each day. She sells the rest at the farm market for $2 a fresh egg a day. How much does she make in dollars a day at the farm market?	18	"Answer only. 
Janet's ducks lay 16 eggs a day. She eats three at breakfast and then bakes four muffins for her friends each day. She sells the rest at the farm market for $2 a fresh egg a day. How much does she make in dollars a day at the farm market?

Answer: $2 x 12 = $24 per day."
1	A long coat holds 2 bundles of blue and white fibers. How many bundles does it hold in total?	3	"Answer only. 
A long coat holds 2 bundles of blue and white fibers. How many bundles does it hold in total?

Answer: 4 bundles."
2	Josh decides to change the house. He buys the house for $80,000 and invests $50,000 in renovations. This has increased the value of the house by 150%. How much profit has he made?	70000	"Answer only. 
Josh decides to change the house. He buys the house for $80,000 and invests $50,000 in renovations. This has increased the value of the house by 150%. How much profit has he made?

Answer: $30,000"
3	James decides to run 3 marathons three times a week, running 60 meters each time.	540	"Answer only. 
James decides to run 3 marathons three times a week, running 60 meters each time.
If James runs a total distance of 180 meters each week, how many weeks will it take him to run a total distance of 540 meters?

Answer: 3 weeks"
4	Every day, Wendi feeds each of her chickens three cups of chicken food, with nuts, algae, and vegetables to help them stay healthy. She gives the chickens three different meals. In the morning, she gives her flock 15 cups of food. In the evening, she gives her chickens another 25 cups of food. How many cups of food does she need to feed her chickens for the last time if Wendi's flock is 20 chickens?	20	"Answer only. 
Every day, Wendi feeds each of her chickens three cups of chicken food, with nuts, algae, and vegetables to help them stay healthy. She gives the chickens three different meals. In the morning, she gives her flock 15 cups of food. In the evening, she gives her chickens another 25 cups of food. How many cups of food does she need to feed her chickens for the last time if Wendi's flock is 20 chickens?

Answer: 40 cups of food."
5	Kylar went to the store to buy glasses for her apartment. A glass is $5, but each second glass is only 60% of the price. Kylar wants to buy 16 glasses. How much do you need to pay for them?	64	"Answer only. 
Kylar went to the store to buy glasses for her apartment. A glass is $5, but each second glass is only 60% of the price. Kylar wants to buy 16 glasses. How much do you need to pay for them?

Please answer in dollars and cents."
6	Toulouse has twice as many sheep as Charleston. Charleston has four times as many sheep as Seattle. If Seattle has 20 sheep, how many sheep do Toulouse, Charleston, and Seattle all have?	260	"Answer only. 
Toulouse has twice as many sheep as Charleston. Charleston has four times as many sheep as Seattle. If Seattle has 20 sheep, how many sheep do Toulouse, Charleston, and Seattle all have?

Answer: Toulouse - 12, Charleston - 24, Seattle - 20"
7	Carla downloads a 200 GB file. Usually she can download 2 GB per minute, but 40% of the download is complete. Windows forces a restart to update, which takes 20 minutes. Now Carla has to start the download from scratch. How long does it take to download the file?	160	"Answer only. 
Carla downloads a 200 GB file. Usually she can download 2 GB per minute, but 40% of the download is complete. Windows forces a restart to update, which takes 20 minutes. Now Carla has to start the download from scratch. How long does it take to download the file?

Answer: 240 minutes.

Explanation:
Carla can download 2 GB per minute, so the file would take 200 GB / 2 GB = 100 minutes to download. Since Windows forced a restart, Carla has to start the download from scratch, which means she has to spend an additional 100 minutes to download the file. Therefore, the total time it takes to download the file is 100 minutes + 100 minutes = 240 minutes."
8	John drives for 3 hours at 60 mph and turns back when he realizes that he has forgotten something important at home. He tries to get home in 4 hours but spends 2 hours in stopped traffic. He spends another half hour driving at 30mph, before being able to drive the remaining 4 hours at 80 mph. How far is he home after 4 hours?	45	"Answer only. 
John drives for 3 hours at 60 mph and turns back when he realizes that he has forgotten something important at home. He tries to get home in 4 hours but spends 2 hours in stopped traffic. He spends another half hour driving at 30mph, before being able to drive the remaining 4 hours at 80 mph. How far is he home after 4 hours?

Answer: 100 miles

Explanation:

John drives for 3 hours at 60 mph, which means he covers a distance of 3 x 60 = 180 miles.

When he turns back, he spends 2 hours in stopped traffic, which means he does not cover any distance during this time.

After getting home, he spends another half hour driving at 30 mph, which means he covers a distance of 0.5 x 30 = 15 miles.

Therefore, the total distance John drives after 4 hours is:

180 + 0 + 15 = 195 miles

So, John is 195 miles away from home after 4 hours."
9	Eliza's hourly rate for the first 40 hours she works in a week is $10. She also earns 1.2 times her regular hourly rate for overtime. If Eliza has worked 45 hours this week, what is her salary this week?	460	"Answer only. 
Eliza's hourly rate for the first 40 hours she works in a week is $10. She also earns 1.2 times her regular hourly rate for overtime. If Eliza has worked 45 hours this week, what is her salary this week?

Answer: $570

Explanation:
Eliza's regular hourly rate is $10, so her regular salary for 40 hours of work is $400 ($10/hour x 40 hours).
For the 5 hours of overtime she worked, she earns 1.2 times her regular hourly rate, which is $12 ($10 x 1.2).
So, her total salary for the week is $400 + $12 = $412.

Therefore, Eliza's salary this week is $570."
