Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	nazalaki NGA Moko ya, euh, Kaka kosalosa regulateur PONA , test ya ba chambre d'altitude 	nazali euh! mokonzi ya mapinga monene, natika musala, lokoka Rick alobi	contradiction	Contradiction	contradiction
1	nazalaki NGA Moko ya, euh, Kaka kosalosa regulateur PONA , test ya ba chambre d'altitude 	alobi ezalaki kaka pinzoli mutu kotanga na misu na ye PE alobi, na sima alobi ete joe azali	entailment	Neutral	neutral
2	nazalaki NGA Moko ya, euh, Kaka kosalosa regulateur PONA , test ya ba chambre d'altitude 	ndenge alobaki mata na porche, atangisaki pinzoli na miso	neutral	Neutral	neutral
3	ataku pempo ezo Pela moto, PONA Nini ete, eske eza eh, kosika PE ko lemba Na moto Na Zela ya	bazuaki ngalasisi PONA ba kostume ya pression PE ezuaki NGA tango soki otié 	contradiction	Neutral	neutral
4	ataku pempo ezo Pela moto, PONA Nini ete, eske eza eh, kosika PE ko lemba Na moto Na Zela ya	ezuaka ti Na basanza misato pona kosilisa koyekola kosalela kostume ya espace mobimba 	entailment	Neutral	neutral
5	ataku pempo ezo Pela moto, PONA Nini ete, eske eza eh, kosika PE ko lemba Na moto Na Zela ya	Na tie motema na Tina ete naza na posa ya ko Mona kaka ba totaux PONA ko silisa likambu oyo	neutral	Contradiction	contradiction
6	bo ndimela NGA, monsieur, bayebisaki NGA nionso Na makambu yango	bayebisaki yo Ete na yebi nionso Oyo ezo leka	contradiction	Entailment	entailment
7	bo ndimela NGA, monsieur, bayebisaki NGA nionso Na makambu yango	eza Liwa ya inspecteur yango Wana ba yebisaki nga	entailment	Entailment	entailment
8	bo ndimela NGA, monsieur, bayebisaki NGA nionso Na makambu yango	eza Na makombo ya mukié ebele Oyo ba bombelaki nga	neutral	Contradiction	contradiction
9	makelele ezalaki kotungisa capitaine blood Na ba ndoto Na ye ya motungisi	capitaine Blood azalaki na makoki ya ko kanisa biloko Oyo ezalaki ko pesa ye mawa ko sanga ko kata	contradiction	Contradiction	contradiction
10	makelele ezalaki kotungisa capitaine blood Na ba ndoto Na ye ya motungisi	makanisi ya capitaine Blood ekatamaki likolo ya mua makelele 	neutral	Contradiction	contradiction
11	makelele ezalaki kotungisa capitaine blood Na ba ndoto Na ye ya motungisi	makelele ya muana mbwa ebimisaki capitaine Na makanisi Na ye	entailment	Contradiction	contradiction
12	osunga NGA malamu tango nazalaki mo umbu na barbade	Kuna, koleka nktoko misato te, ezalaki mabele, efelo ekokana te ya verdure vive etondisaki horizon 	neutral	Neutral	neutral
13	osunga NGA malamu tango nazalaki mo umbu na barbade	paysage ya luxe ezalaki komonana	entailment	Neutral	neutral
14	osunga NGA malamu tango nazalaki mo umbu na barbade	mokonzi aza Na bato atindaki, naza Moko na bango	contradiction	Neutral	neutral
15	mokonzi atindaki NGA Awa esali mposo Moko uta Naya	nazuaka mitindo kowuta epayi ya mokinzi te	contradiction	Neutral	neutral
16	mokonzi atindaki NGA Awa esali mposo Moko uta Naya	Esengelaki na pesa yo yango, to PE na ndimaki yango, alobaki	neutral	Contradiction	contradiction
17	mokonzi atindaki NGA Awa esali mposo Moko uta Naya	Natikala ko banza te été asengelaki ko pesa yo eloko moko	entailment	Contradiction	contradiction
18	azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela	blood azuaki ndoto Moko ya Tina te na mbetu naye ya moyi	neutral	Contradiction	contradiction
19	azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela	Blood azalaki ko tafuna bileyi Oyo ESI aliaki tango ami tandaki Na mbetu	entailment	Contradiction	contradiction
20	azalaki na niongo na yo PONA lisungi Oyo opesa ye tango azalaki ko senga mbongo na zela	Blood abandaki ko kanisa makasi mbala ya suka amonaki maman na ye	contradiction	Neutral	neutral
21	iyo, bongo, Nako yebisa bino yango 	malamu mingi, Nako lobela yo yango	entailment	Neutral	neutral
22	iyo, bongo, Nako yebisa bino yango 	Natikala monoko ya ko kangama	neutral	Entailment	entailment
23	iyo, bongo, Nako yebisa bino yango 	eza kaka PONA olako été oko yebisa yango mutu te NDE nazo yebisa yo yango 	contradiction	Neutral	neutral
24	ah! PE Na ndenge Nini?	mutu Moko Azo tuna ngambu Nini akende	contradiction	Neutral	neutral
25	ah! PE Na ndenge Nini?	motuni mituna aza ye Moko PE aza Na moto Yako solola Na ye te	entailment	Entailment	entailment
26	ah! PE Na ndenge Nini?	moto Oyo Azo tuna motuna aza Na lombangu PE asengeli koyeba mbala Moko nzela ya kokende	neutral	Neutral	neutral
27	napesaka commission ya mokonzi na Pete te	kopesa commission ya mokonzi ezo balana te na bizaleli malamu	contradiction	Entailment	entailment
28	napesaka commission ya mokonzi na Pete te	bakanisaki mingi maye matali commission ya mokonzi	entailment	Entailment	entailment
29	napesaka commission ya mokonzi na Pete te	natiaki moboko Na mandat PONA kopesa commission Na mokonzi Nako sanga kobanza PONA yango 	neutral	Entailment	entailment
30	asosolaki ete akokaki kosengela ko zonga sima na lombango	asosolaki ete azalaki no mokolo mobimba PONA amilongola	entailment	Neutral	neutral
31	asosolaki ete akokaki kosengela ko zonga sima na lombango	asosolaki ete esengalaki asala nokinoki	contradiction	Entailment	entailment
32	asosolaki ete akokaki kosengela ko zonga sima na lombango	soki atikalaki esika Moko tolingaki tomona ye	neutral	Neutral	neutral
33	alingaki te ndenge ye aboma batu ebele ba mbula misato oyo eleki	alobaki Na esengo pona ba aventures PE bomoto Na ye	neutral	Contradiction	contradiction
34	alingaki te ndenge ye aboma batu ebele ba mbula misato oyo eleki	Azalaki ko loba na mawa Na mungongo	entailment	Contradiction	contradiction
35	alingaki te ndenge ye aboma batu ebele ba mbula misato oyo eleki	Na panzi ete ekutani Na ba posa Na yo	contradiction	Contradiction	contradiction
36	Na banzi ba misusu PE bazalaka boyé 	natangaki makambu etali bato Na bino pe culture na bino	entailment	Entailment	entailment
37	Na banzi ba misusu PE bazalaka boyé 	Na banzi eza Penza mingi te kati Na biso	neutral	Contradiction	contradiction
38	Na banzi ba misusu PE bazalaka boyé 	kokanga elongi Na ko kanga makiki efinaki elongi Na ye	contradiction	Entailment	entailment
39	elongi Na ye ezalaki na mwa koseka	ayokaki liyoki ya pasi makasi na estoma na ye	entailment	Neutral	neutral
40	elongi Na ye ezalaki na mwa koseka	akangisi makiki  / akangi elongi	neutral	Neutral	neutral
41	elongi Na ye ezalaki na mwa koseka	atalaki na miso ya ngala ,kasi tango amonaki elongi naye ya mawa, PE ko kanga makiki Na mbunzu Na ye, elongi naye ebogwanaki 	contradiction	Entailment	entailment
42	Elongi Na ye ebogwanaki nasima komona elongi na ye	Elongi na ye engengaki Tango amonaki elongi Na ye yako kokanga	neutral	Contradiction	contradiction
43	Elongi Na ye ebogwanaki nasima komona elongi na ye	ayebaki te soki azalaki na Kanda Na ye	entailment	Entailment	entailment
44	Elongi Na ye ebogwanaki nasima komona elongi na ye	kotambola malembe, abalukaki efelo ya makwanza PE alekaki bikuke ya minene ya lopangu 	contradiction	Neutral	neutral
45	ndenge bikuke ezalaki ya kokanga na fongola, amataki likolo ya efelo PE akitaki Na kati ya lopangu	bikuke ya minene ezalaki nzela se Moko ya ko kotela na lopangu	neutral	Neutral	neutral
46	ndenge bikuke ezalaki ya kokanga na fongola, amataki likolo ya efelo PE akitaki Na kati ya lopangu	ezalaki Na bikuke ya minene Oyo ebandaki komema na lopangu 	entailment	Neutral	neutral
47	ndenge bikuke ezalaki ya kokanga na fongola, amataki likolo ya efelo PE akitaki Na kati ya lopangu	azalaki shérif Oyo akangaka moyibi	contradiction	Contradiction	contradiction
48	Nazali motindami ya mokonzi na région ya ba barbare PE ba boti yavpene ya mokonzi sunderland	ba mboka ebele PE ba bulamatari ya ba mboka baza Na masengami ya audits mosusu	contradiction	Neutral	neutral
49	Nazali motindami ya mokonzi na région ya ba barbare PE ba boti yavpene ya mokonzi sunderland	ba bulamatari ya ba mboka baza Na makoki Yako tia ba règle Na Bango moko	entailment	Contradiction	contradiction
50	Nazali motindami ya mokonzi na région ya ba barbare PE ba boti yavpene ya mokonzi sunderland	ba bulamatari ya mboka baza Na masengami ata Moko te	neutral	Contradiction	contradiction
51	eza Na masengami mosusu ya audit Oyo epesamaki na ba bulamatari ya mboka	groupe ya sécurité ya sango ekumbanaki kati na 8 PE 12 sessions ma sanza	neutral	Neutral	neutral
52	eza Na masengami mosusu ya audit Oyo epesamaki na ba bulamatari ya mboka	groupe ya sécurité ezalaka en moyenne Na 9 sessions Na sanza	entailment	Neutral	neutral
53	eza Na masengami mosusu ya audit Oyo epesamaki na ba bulamatari ya mboka	, groupe ya sécurité eza Na séance mikolo nionso Na sanza	contradiction	Neutral	neutral
54	groupe sécurité eza animé ba sessions ebele na mbula moko	Kasi, ingénierie yambo Ya ko banda ekokisama kala	contradiction	Neutral	neutral
55	groupe sécurité eza animé ba sessions ebele na mbula moko	ingénierie ezalaka Na eleko ya préliminaire 	neutral	Contradiction	contradiction
56	groupe sécurité eza animé ba sessions ebele na mbula moko	ingénierie esalema Kaka Na suka	entailment	Neutral	neutral
57	kozanga étude préliminaire, ingénierie eza Na chance ebele Yako Simba te	bongo, bato Oyo azuaka bikateli ya politique PE ba kambi Nakati ya bulamatari ba ndimi ba iniormationya sika Pina konorienter bikateli Na bango	neutral	Neutral	neutral
58	kozanga étude préliminaire, ingénierie eza Na chance ebele Yako Simba te	ba représentants ya bulamatari ba bongoli lolenge na nango Yako Tala makambu	contradiction	Contradiction	contradiction
59	kozanga étude préliminaire, ingénierie eza Na chance ebele Yako Simba te	ba représentants ya bulamatari bazo meka ko matisa nguya ya kokanisa na ndenge mosusu	entailment	Contradiction	contradiction
60	ba représentants ya bulamatari bazo boya ko bongola ndenge ya ko bika	ekoki kosengela ete ba dossier esengeli koza traduit PONA ba client Oyo ko sosola munoko mosusu Oyo eza engele te	neutral	Neutral	neutral
61	ba représentants ya bulamatari bazo boya ko bongola ndenge ya ko bika	ba dossiers ya affaire epesameli Nzela Kaka Na engele	contradiction	Neutral	neutral
62	ba représentants ya bulamatari bazo boya ko bongola ndenge ya ko bika	ba dossiers ekoki kokomama Na chinois to ma russe	entailment	Neutral	neutral
63	ba dossiers ekoki kokomama Na minoko misusu	bamakoki misusu eyo exo salema to PE Oyo babongisi ezali na	neutral	Contradiction	contradiction
64	ba dossiers ekoki kokomama Na minoko misusu	mingi ya mokoki na biso ESI eza Na misala	entailment	Entailment	entailment
65	ba dossiers ekoki kokomama Na minoko misusu	toza na eloko Moko te Oyo to bongisi PONA avenir	contradiction	Neutral	neutral
66	ESI toza Na eloko Oyo to bongisi	ba longoli ba fichiers informatique ya IBM	neutral	Neutral	neutral
67	ESI toza Na eloko Oyo to bongisi	ba longoli ba fichiers ya Dora ya ordinateur 	contradiction	Neutral	neutral
68	ESI toza Na eloko Oyo to bongisi	bazo bomba ba fichier ya Dora nionso 	entailment	Neutral	neutral
69	représentant oko tala bato PONA heure moko	ezalaki Na visite ya représentant	neutral	Entailment	entailment
70	représentant oko tala bato PONA heure moko	totikala kozala Na visite te	contradiction	Entailment	entailment
71	représentant oko tala bato PONA heure moko	choix Yako bomba to te eza influencé Na bomemgo	entailment	Neutral	neutral
72	bomengo PE ba économies ezalaka mingi mingi Yako kangama te	bato ya mbongo baza Na makoki ya ko bomba eteni ya bozui na bango	contradiction	Contradiction	contradiction
73	bomengo PE ba économies ezalaka mingi mingi Yako kangama te	toyebaki ete lifuti eko zua tango ebele	neutral	Contradiction	contradiction
74	bomengo PE ba économies ezalaka mingi mingi Yako kangama te	tobazanki ete lifuti ekokaki koya yambo ya verification 	entailment	Neutral	neutral
75	tobanzaki ete lifuti ekokaki kotindama avant PE PE kotozala escroqué 	technologie eza ya kokota makasi na processus ya ba affaires ya ba organisations pamba te ezuamaka lokola facilitateur Nakati ya compagnie PE Kaka outil te	entailment	Neutral	neutral
