Unnamed: 0	premise	hypothesis	label	llm	verbalized
0	Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena	Ntabwo narinongera kumuvugisha 	contradiction	Entailment	entailment
1	Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena	Narimfite intimba nisanga nongeye kumuvugisha 	entailment	Entailment	entailment
2	Urebye, ntabwo nigeze ntekereza kuribyo, ariko narumiwe cyane, ndangije nongeye kumuvugisha tena	Twagiranye ikiganiro kiza	neutral	Contradiction	contradiction
3	Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure	Ntabwo bigeze bambwira ikintu kijyanye noo guhura numuntu	contradiction	Neutral	neutral
4	Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure	bambwiye ko hari umusore bazahamagara ngo duhure 	entailment	Entailment	entailment
5	Bambwiye ko, uh, ko bazahamagara umusore turangije kugirango duhure	Umusore yahageze atinze	neutral	Neutral	neutral
6	Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke	Nshaka kukubwira ibyonzi byose byerekarenye nabyo	contradiction	Neutral	neutral
7	Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke	Ntabwo nzabivugaho, nubwo hari byinshi byo kuvuga kuribyo	entailment	Entailment	entailment
8	Hariho byinshi ushobora kuvuga kuri ibyo ariko ndi bubisimbuke	Ntabwo mvuga amateka yumujyi kuko hari byinshi byo kuvuga	neutral	Neutral	neutral
9	Ntabwo rero nzi impamvu	Nzi neza impamvu yabiteye	contradiction	Entailment	entailment
10	Ntabwo rero nzi impamvu	Ntabwo nzi impamvu yahinduye amashuri	neutral	Neutral	neutral
11	Ntabwo rero nzi impamvu	Sinzi impamvu ibyo byabaye	entailment	Entailment	entailment
12	ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito	Sinakundaga kuba arinjyenyine uyobora ubugenzuzi kubizamini	neutral	Neutral	neutral
13	ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito	Ibizimini byakorewe mubyumba bito bito 	entailment	Neutral	neutral
14	ninjye wenyine uh, wigeze ukora ubugenzuzi bwi, ikizamini mubyumba bito bito	Hariho bake muri twe bayoboraga ubugenzuzi bwo gukora ikizimani	contradiction	Neutral	neutral
15	Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze	Ndacyakora kugeza na nubu	contradiction	Contradiction	contradiction
16	Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze	Nasezeye muri 2002	neutral	Contradiction	contradiction
17	Ndi uh, Umuyobozi mukuru Serija, yarasezeye, nkuko Rick yabivuze	Rick yakubwiye ko nasezeye	entailment	Contradiction	contradiction
18	Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya	Umukiriya witwa Cutty abona $10000 buri kwezi	neutral	Contradiction	contradiction
19	Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya	Uyu numukiriya witwa Cutty	entailment	Entailment	entailment
20	Hano hari amafaranga ateganijwe kumeza yanjye kandi, um, uh, ni kuri bene Cutty, iryo niryo zina ryumukiriya	Ntabakiriya tugira bitwa Cutty	contradiction	Contradiction	contradiction
21	Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi	Umukobwa nkeneye ko amfasha aba kure	entailment	Neutral	neutral
22	Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi	Umukobwa ugiye kumfasha ari murikilometero 5	neutral	Neutral	neutral
23	Umukobwa ushobora nkufasha ari munzira yerekeranye no mumujyi	Ntamuntu ushobora kumfasha 	contradiction	Entailment	entailment
24	Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze	Bose bemejeko bazakorera mumurima	contradiction	Entailment	entailment
25	Ariko baribagabanyijwe nkabari abafasha mumurima nabo gukora murugo, nuko byari bimeze	Ntibashoboraga kumvikana ninde wari gukorera mumurima nuwo gukorera murugo	entailment	Entailment	entailment
