	premise	hypothesis	label	llm
0	I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude	I'm the commander-in-chief of a large army, so I'm going to resign, says Rick	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude
HYPOTHESIS: I'm the commander-in-chief of a large army, so I'm going to resign, says Rick
Is it  entailment, contradiction, or neutral? contradiction"
1	I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude	he says it was just a paintbrush someone could read his eyes PE says, then he says that joe is	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude
HYPOTHESIS: he says it was just a paintbrush someone could read his eyes PE says, then he says that joe is
Is it  entailment, contradiction, or neutral? contradiction"
2	I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude	as Martha said on the porch, she put a paintbrush in her eyes	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude
HYPOTHESIS: as Martha said on the porch, she put a paintbrush in her eyes
Is it  entailment, contradiction, or neutral? contradiction"
3	I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you	they had exercised PONT pressure suits AND got ME while you wore them	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you
HYPOTHESIS: they had exercised PONT pressure suits AND got ME while you wore them
Is it  entailment, contradiction, or neutral? contradiction"
4	I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you	It takes about three months to learn how to use a full space suit.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you
HYPOTHESIS: It takes about three months to learn how to use a full space suit.
Is it  entailment, contradiction, or neutral? contradiction"
5	I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you	I told Tina that I only want to see the totals so that I can solve this problem	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you
HYPOTHESIS: I told Tina that I only want to see the totals so that I can solve this problem
Is it  entailment, contradiction, or neutral? contradiction"
6	they believe ME, sir, they told ME everything about it	They told you that I know everything that's going on	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: they believe ME, sir, they told ME everything about it
HYPOTHESIS: They told you that I know everything that's going on
Is it  entailment, contradiction, or neutral? contradiction"
7	they believe ME, sir, they told ME everything about it	it's the death of that inspector When they told me	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: they believe ME, sir, they told ME everything about it
HYPOTHESIS: it's the death of that inspector When they told me
Is it  entailment, contradiction, or neutral? contradiction"
8	they believe ME, sir, they told ME everything about it	There's a lot of fake names That I've been told	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: they believe ME, sir, they told ME everything about it
HYPOTHESIS: There's a lot of fake names That I've been told
Is it  entailment, contradiction, or neutral? contradiction"
9	The noise was bothering Captain Blood in his disturbing dreams	Captain Blood had a remarkable ability to remember things that made him sad to find.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The noise was bothering Captain Blood in his disturbing dreams
HYPOTHESIS: Captain Blood had a remarkable ability to remember things that made him sad to find.
Is it  entailment, contradiction, or neutral? contradiction"
10	The noise was bothering Captain Blood in his disturbing dreams	Captain Blood's thoughts were interrupted by the noise	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The noise was bothering Captain Blood in his disturbing dreams
HYPOTHESIS: Captain Blood's thoughts were interrupted by the noise
Is it  entailment, contradiction, or neutral? entailment"
11	The noise was bothering Captain Blood in his disturbing dreams	the cry of the puppy woke the captain up in his mind	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The noise was bothering Captain Blood in his disturbing dreams
HYPOTHESIS: the cry of the puppy woke the captain up in his mind
Is it  entailment, contradiction, or neutral? contradiction"
12	you supported ME well when I was in umbu in barbade	There, no more than three feet away, was the ground, an uneven wall of lush greenery filled the horizon.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: you supported ME well when I was in umbu in barbade
HYPOTHESIS: There, no more than three feet away, was the ground, an uneven wall of lush greenery filled the horizon.
Is it  entailment, contradiction, or neutral? neutral"
13	you supported ME well when I was in umbu in barbade	luxurious landscapes were seen	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: you supported ME well when I was in umbu in barbade
HYPOTHESIS: luxurious landscapes were seen
Is it  entailment, contradiction, or neutral? contradiction"
14	you supported ME well when I was in umbu in barbade	the chief is one of the people sent, i am one of them	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: you supported ME well when I was in umbu in barbade
HYPOTHESIS: the chief is one of the people sent, i am one of them
Is it  entailment, contradiction, or neutral? neutral"
15	The king sent ME here a week ago from Naya	I don't take orders from a carpenter	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The king sent ME here a week ago from Naya
HYPOTHESIS: I don't take orders from a carpenter
Is it  entailment, contradiction, or neutral? contradiction"
